Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Lance Kendricks,TE,16,LAR,TB,5,4,80,119,1,80,24,30,0,0,0,0,0,24.90,2012
2,Jimmy Graham,TE,16,NO,DAL,11,7,64,88,0,26,8,13,0,0,0,0,0,15.80,2012
3,Delanie Walker,TE,16,SF,SEA,7,4,57,54,1,23,8,14,0,0,0,0,0,15.40,2012
4,Kyle Rudolph,TE,16,MIN,HOU,6,3,50,39,1,27,7,13,0,0,0,0,0,12.90,2012
5,Antonio Gates,TE,16,LAC,NYJ,3,2,67,44,1,34,15,22,0,0,0,0,0,12.40,2012
6,Jermichael Finley,TE,16,GB,TEN,8,5,63,70,0,23,9,14,0,0,0,0,0,12.00,2012
7,Jason Witten,TE,16,DAL,NO,8,6,75,60,0,19,8,10,0,0,0,0,0,12.00,2012
8,Greg Olsen,TE,16,CAR,OAK,7,6,86,53,0,20,8,9,0,0,0,0,0,11.30,2012
9,Dennis Pitta,TE,16,BAL,NYG,5,4,80,56,0,36,11,14,0,0,0,0,0,9.60,2012
10,Jacob Tamme,TE,16,DEN,CLE,3,2,67,69,0,36,23,35,0,0,0,0,0,8.90,2012
11,Dorin Dickerson,TE,16,BUF,MIA,8,4,50,54,0,22,7,14,0,0,0,1,1,8.40,2012
12,Tony Scheffler,TE,16,DET,ATL,6,4,67,41,0,18,7,10,0,0,0,0,0,8.10,2012
13,Benjamin Watson,TE,16,CLE,DEN,10,3,30,47,0,19,5,16,0,0,0,0,0,7.70,2012
14,Anthony McCoy,TE,16,SEA,SF,1,1,100,6,1,6,6,6,0,0,0,0,0,7.60,2012
15,Heath Miller,TE,16,PIT,CIN,9,3,33,45,0,22,5,15,0,0,0,0,0,7.50,2012
16,Will Heller,TE,16,DET,ATL,7,4,57,34,0,16,5,9,0,0,0,0,0,7.40,2012
17,David Thomas,TE,16,NO,DAL,1,1,100,3,1,3,3,3,0,0,0,0,0,7.30,2012
18,Dallas Clark,TE,16,TB,LAR,7,4,57,33,0,11,5,8,0,0,0,0,0,7.30,2012
19,Michael Palmer,TE,16,ATL,DET,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2012
20,Brent Celek,TE,16,PHI,WAS,3,3,100,39,0,17,13,13,0,0,0,0,0,6.90,2012
21,Jermaine Gresham,TE,16,CIN,PIT,4,3,75,38,0,25,10,13,0,0,0,0,0,6.80,2012
22,Martellus Bennett,TE,16,NYG,BAL,7,4,57,27,0,11,4,7,0,0,0,0,0,6.70,2012
23,Marcedes Lewis,TE,16,JAX,NE,6,4,67,27,0,9,5,7,0,0,0,0,0,6.70,2012
24,Michael Hoomanawanui,TE,16,NE,JAX,2,2,100,46,0,32,23,23,0,0,0,0,0,6.60,2012
25,Garrett Celek,TE,16,SF,SEA,3,2,67,41,0,35,14,21,0,0,0,0,0,6.10,2012
26,Owen Daniels,TE,16,HOU,MIN,7,3,43,27,0,14,4,9,0,0,0,0,0,5.70,2012
27,Joel Dreessen,TE,16,DEN,CLE,4,3,75,22,0,13,6,7,0,0,0,0,0,5.20,2012
28,DJ Williams,TE,16,GB,TEN,3,3,100,20,0,9,7,7,0,0,0,0,0,5.00,2012
29,Dwayne Allen,TE,16,IND,KC,3,3,100,18,0,7,6,6,0,0,0,0,0,4.80,2012
30,Brandon Myers,TE,16,OAK,CAR,4,3,75,10,0,7,3,3,0,0,0,0,0,4.00,2012
31,Kellen Davis,TE,16,CHI,ARI,2,2,100,19,0,12,10,10,0,0,0,0,0,3.90,2012
32,Vernon Davis,TE,16,SF,SEA,1,1,100,27,0,27,27,27,0,0,0,0,0,3.70,2012
33,Luke Stocker,TE,16,TB,LAR,2,2,100,16,0,10,8,8,0,0,0,0,0,3.60,2012
34,Scott Chandler,TE,16,BUF,MIA,1,1,100,25,0,25,25,25,0,0,0,0,0,3.50,2012
35,Zach Miller,TE,16,SEA,SF,2,2,100,15,0,11,8,8,0,0,0,0,0,3.50,2012
36,Garrett Graham,TE,16,HOU,MIN,2,2,100,14,0,12,7,7,0,0,0,0,0,3.40,2012
37,Anthony Fasano,TE,16,MIA,BUF,4,2,50,12,0,7,3,6,0,0,0,0,0,3.20,2012
38,Niles Paul,TE,16,WAS,PHI,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10,2012
39,Hayden Smith,TE,16,NYJ,LAC,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2012
40,Aaron Hernandez,TE,16,NE,JAX,5,1,20,13,0,13,3,13,0,0,0,0,0,2.30,2012
41,Ryan Taylor,TE,16,GB,TEN,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2012
42,Tony Gonzalez,TE,16,ATL,DET,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2012
43,Ed Dickson,TE,16,BAL,NYG,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2012
44,James Hanna,TE,16,DAL,NO,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2012
45,Taylor Thompson,TE,16,TEN,GB,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2012
46,Daniel Fells,TE,16,NE,JAX,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2012
47,Chris Cooley,TE,16,WAS,PHI,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2012
48,Craig Stevens,TE,16,TEN,GB,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2012
49,James Casey,TE,16,HOU,MIN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2012
50,Isaiah Stanback,TE,16,JAX,NE,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2012
