,Player,Position,Team,Opponent,Points,PlayerID
95,Owen Daniels,TE,HOU,DEN,11.6,00-0024313
96,Jimmy Graham,TE,NO,KC,11.6,00-0027696
97,Craig Stevens,TE,TEN,DET,11.3,00-0026225
98,Jermichael Finley,TE,GB,SEA,10.0,00-0026231
99,Anthony Fasano,TE,MIA,NYJ,9.7,00-0024268
100,Brandon Myers,TE,OAK,PIT,9.5,00-0027135
101,Jordan Cameron,TE,CLE,BUF,9.5,00-0028040
102,Dwayne Allen,TE,IND,JAX,8.5,00-0029689
103,Richard Gordon,TE,OAK,PIT,7.1,00-0028119
104,Luke Stocker,TE,TB,DAL,7.1,00-0028042
105,Jacob Tamme,TE,DEN,HOU,6.1,00-0026267
106,Garrett Graham,TE,HOU,DEN,5.9,00-0027718
107,Brent Celek,TE,PHI,ARI,5.6,00-0025549
108,Benjamin Watson,TE,CLE,BUF,5.5,00-0022943
109,Antonio Gates,TE,LAC,ATL,5.2,00-0021547
110,Lance Kendricks,TE,LA,CHI,4.8,00-0027985
111,Jeff Cumberland,TE,NYJ,MIA,4.5,00-0027321
112,Scott Chandler,TE,BUF,CLE,4.2,00-0025516
113,Rob Gronkowski,TE,NE,BAL,4.1,00-0027656
114,James Casey,TE,HOU,DEN,4.1,00-0027109
115,Kellen Davis,TE,CHI,LAR,4.0,00-0026298
116,Rob Housler,TE,ARI,PHI,3.8,00-0028007
117,Orson Charles,TE,CIN,WAS,3.5,00-0029414
118,Zach Miller,TE,SEA,GB,3.2,00-0027125
119,Tony Moeaki,TE,KC,NO,3.2,00-0027695
120,Konrad Reuland,TE,NYJ,MIA,3.2,00-0028238
121,Jason Witten,TE,DAL,TB,2.8,00-0022127
122,Jeff King,TE,ARI,PHI,2.5,00-0024369
123,Ed Dickson,TE,BAL,NE,2.5,00-0027675
124,David Ausberry,TE,OAK,PIT,2.3,00-0028179
125,Matthew Mulligan,TE,LA,CHI,2.2,00-0026008
126,Kellen Winslow,TE,NE,BAL,2.2,00-0022922
127,DJ Williams,TE,GB,SEA,2.1,
128,Steve Maneri,TE,KC,NO,2.0,00-0027567
129,Anthony McCoy,TE,SEA,GB,1.9,00-0027783
130,Marcedes Lewis,TE,JAX,IND,1.8,00-0024243
131,Kyle Adams,TE,CHI,LAR,1.7,00-0028337
132,Randy McMichael,TE,LAC,ATL,1.5,00-0021236
133,Maurice Jones-Drew,RB,JAX,IND,30.3,00-0024275
134,Ray Rice,RB,BAL,NE,29.0,00-0026195
135,Mikel Leshoure,RB,DET,TEN,26.4,00-0027995
136,Darren McFadden,RB,OAK,PIT,22.5,00-0026144
137,Arian Foster,RB,HOU,DEN,20.8,00-0026796
138,Jacquizz Rodgers,RB,ATL,LAC,17.7,00-0028083
139,Trent Richardson,RB,CLE,BUF,17.1,00-0029675
140,Cedric Benson,RB,GB,SEA,16.4,00-0023439
141,Michael Turner,RB,ATL,LAC,16.1,00-0022821
142,Michael Bush,RB,CHI,LAR,15.3,00-0025487
143,DeMarco Murray,RB,DAL,TB,14.5,00-0028009
144,Daniel Thomas,RB,MIA,NYJ,14.0,00-0028000
145,Alfred Morris,RB,WAS,CIN,13.8,00-0029141
146,CJ Spiller,RB,BUF,CLE,13.8,
147,Adrian Peterson,RB,MIN,SF,12.7,00-0025394
148,Tashard Choice,RB,BUF,CLE,11.9,00-0026262
149,Ryan Mathews,RB,LAC,ATL,11.6,00-0027864
150,Danny Woodhead,RB,NE,BAL,11.3,00-0026019
151,Donald Brown,RB,IND,JAX,11.1,00-0027003
152,Marshawn Lynch,RB,SEA,GB,10.9,00-0025399
153,LeSean McCoy,RB,PHI,ARI,10.8,00-0027029
154,Joique Bell,RB,DET,TEN,10.7,00-0027218
155,Pierre Thomas,RB,NO,KC,10.6,00-0024813
156,Ryan Williams,RB,ARI,PHI,10.5,00-0027976
157,Doug Martin,RB,TB,DAL,9.4,00-0029613
158,DeAngelo Williams,RB,CAR,NYG,9.3,00-0024242
159,Mike Tolbert,FB,CAR,NYG,9.1,00-0026069
160,Bilal Powell,RB,NYJ,MIA,8.9,00-0028064
161,BenJarvus Green-Ellis,RB,CIN,WAS,8.8,00-0025860
162,Isaac Redman,RB,PIT,OAK,8.1,00-0026566
163,Shaun Draughn,RB,KC,NO,7.8,00-0028202
164,Jed Collins,FB,NO,KC,7.6,00-0026072
165,Jorvorskie Lane,FB,MIA,NYJ,7.5,00-0029619
166,Mewelde Moore,RB,IND,JAX,7.4,00-0022217
167,Reggie Bush,RB,MIA,NYJ,7.2,00-0024217
168,Frank Gore,RB,SF,MIN,7.2,00-0023500
169,Shonn Greene,RB,NYJ,MIA,6.9,00-0026899
170,Marcel Reece,FB,OAK,PIT,6.7,00-0026393
171,Brandon Bolden,RB,NE,BAL,6.4,00-0029239
172,Darren Sproles,RB,NO,KC,6.2,00-0023564
173,Darius Reynaud,RB,TEN,DET,6.0,00-0025951
174,John Kuhn,FB,GB,SEA,5.7,00-0022999
175,Jackie Battle,FB,LAC,ATL,5.5,00-0025701
176,Steven Jackson,RB,LA,CHI,5.4,00-0022736
177,Evan Royster,RB,WAS,CIN,5.4,00-0028115
178,Dexter McCluster,RB,KC,NO,5.3,00-0027651
179,Willis McGahee,RB,DEN,HOU,5.2,00-0022178
180,Baron Batch,RB,PIT,OAK,5.2,00-0028170
181,Jason Hanson,K,DET,TEN,0.0,00-0006800
182,Rob Bironas,K,TEN,DET,0.0,00-0020962
183,Robbie Gould,K,CHI,LAR,0.0,00-0023252
184,Matt Prater,K,DEN,HOU,0.0,00-0023853
185,Stephen Gostkowski,K,NE,BAL,0.0,00-0024333
186,Nick Folk,K,NYJ,MIA,0.0,00-0025565
187,Sebastian Janikowski,K,OAK,PIT,0.0,00-0019646
188,Dan Bailey,K,DAL,TB,0.0,00-0028660
189,Josh Scobee,K,JAX,IND,0.0,00-0022874
190,Jay Feely,K,ARI,PHI,0.0,00-0019770
191,Mike Nugent,K,CIN,WAS,0.0,00-0023482
192,Dan Carpenter,K,MIA,NYJ,0.0,00-0026003
193,Greg Zuerlein,K,LA,CHI,0.0,00-0029621
194,Blair Walsh,K,MIN,SF,0.0,00-0029576
195,Justin Tucker,K,BAL,NE,0.0,00-0029597
196,Shayne Graham,K,HOU,DEN,0.0,00-0019536
197,David Akers,K,SF,MIN,0.0,00-0000108
198,Billy Cundiff,K,WAS,CIN,0.0,00-0020972
199,Shaun Suisham,K,PIT,OAK,0.0,00-0023001
200,Garrett Hartley,K,NO,KC,0.0,00-0025824
201,Mason Crosby,K,GB,SEA,0.0,00-0025580
202,Rian Lindell,K,BUF,CLE,0.0,00-0019310
203,Alex Henery,K,PHI,ARI,0.0,00-0028058
204,Adam Vinatieri,K,IND,JAX,0.0,00-0016919
205,DJ Smith,K,GB,SEA,0.0,
206,Connor Barth,K,TB,DAL,0.0,00-0026138
207,Nate Kaeding,K,LAC,ATL,0.0,00-0022737
208,Matt Bryant,K,ATL,LAC,0.0,00-0020578
209,Steven Hauschka,K,SEA,GB,0.0,
210,Phil Dawson,K,CLE,BUF,0.0,00-0004091
211,Justin Medlock,K,CAR,NYG,0.0,00-0025547
212,John Potter,K,BUF,CLE,0.0,00-0029318
213,Tennessee Titans,DST,TEN,DET,17.0,
214,Atlanta Falcons,DST,ATL,LAC,16.0,
215,New York Giants,DST,NYG,CAR,16.0,
216,Minnesota Vikings,DST,MIN,SF,15.0,
217,Seattle Seahawks,DST,SEA,GB,12.0,
218,New York Jets,DST,NYJ,MIA,11.0,
219,Tampa Bay Buccaneers,DST,TB,DAL,11.0,
220,Dallas Cowboys,DST,DAL,TB,10.0,
221,New Orleans Saints,DST,NO,KC,9.0,
222,Buffalo Bills,DST,BUF,CLE,9.0,
223,Kansas City Chiefs,DST,KC,NO,8.0,
224,Washington Redskins,DST,WAS,CIN,8.0,
225,Cincinnati Bengals,DST,CIN,WAS,7.0,
226,Miami Dolphins,DST,MIA,NYJ,7.0,
227,Denver Broncos,DST,DEN,HOU,6.0,
228,Houston Texans,DST,HOU,DEN,5.0,
229,Los Angeles Rams,DST,LA,CHI,5.0,
230,Los Angeles Chargers,DST,LAC,ATL,4.0,
231,Oakland Raiders,DST,OAK,PIT,4.0,
232,San Francisco 49ers,DST,SF,MIN,4.0,
233,Jacksonville Jaguars,DST,JAX,IND,3.0,
234,Cleveland Browns,DST,CLE,BUF,3.0,
235,Philadelphia Eagles,DST,PHI,ARI,3.0,
236,Pittsburgh Steelers,DST,PIT,OAK,2.0,
237,Green Bay Packers,DST,GB,SEA,2.0,
238,Indianapolis Colts,DST,IND,JAX,1.0,
239,New England Patriots,DST,NE,BAL,1.0,
240,Baltimore Ravens,DST,BAL,NE,1.0,
241,Detroit Lions,DST,DET,TEN,0.0,
242,Carolina Panthers,DST,CAR,NYG,-2.0,
