Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,AJ Green,WR,3,CIN,WAS,11,9,82,183,1,73,17,20,1,11,0,0,0,37.40,2012
2,Calvin Johnson,WR,3,DET,TEN,12,10,83,164,1,28,14,16,0,0,0,0,0,35.40,2012
3,Torrey Smith,WR,3,BAL,NE,10,6,60,127,2,38,13,21,0,0,0,0,0,33.70,2012
4,Mike Wallace,WR,3,PIT,OAK,11,8,73,123,1,22,11,15,1,1,0,1,0,29.40,2012
5,Larry Fitzgerald,WR,3,ARI,PHI,9,9,100,114,1,37,13,13,0,0,0,0,0,29.40,2012
6,Santonio Holmes,WR,3,NYJ,MIA,14,9,64,147,0,38,11,16,0,0,0,0,0,26.70,2012
7,Ramses Barden,WR,3,NYG,CAR,10,9,90,138,0,23,14,15,0,0,0,0,0,25.80,2012
8,Nate Burleson,WR,3,DET,TEN,12,10,83,69,1,15,6,7,2,7,0,0,0,25.60,2012
9,Wes Welker,WR,3,NE,BAL,10,8,80,142,0,59,14,18,0,0,0,0,0,25.20,2012
10,Eric Decker,WR,3,DEN,HOU,11,8,73,136,0,35,12,17,0,0,0,0,0,24.60,2012
11,TY Hilton,WR,3,IND,JAX,8,4,50,113,1,40,14,28,0,0,0,0,0,24.30,2012
12,Nate Washington,WR,3,TEN,DET,3,3,100,112,1,71,37,37,0,0,0,0,0,23.20,2012
13,Brandon Lloyd,WR,3,NE,BAL,12,9,75,108,0,22,9,12,0,0,0,0,0,22.80,2012
14,Golden Tate,WR,3,SEA,GB,7,3,43,68,2,41,10,23,0,0,0,0,0,21.80,2012
15,Antonio Brown,WR,3,PIT,OAK,11,7,64,87,1,20,8,12,0,0,0,2,1,20.70,2012
16,Titus Young,WR,3,DET,TEN,7,6,86,75,1,46,11,13,0,0,0,0,0,19.50,2012
17,Brandon Stokley,WR,3,DEN,HOU,6,6,100,73,1,38,12,12,0,0,0,0,0,19.30,2012
18,Steve Johnson,WR,3,BUF,CLE,11,7,64,61,1,18,6,9,0,0,0,0,0,19.10,2012
19,Percy Harvin,WR,3,MIN,SF,11,9,82,89,0,24,8,10,1,9,0,0,0,18.80,2012
20,Miles Austin,WR,3,DAL,TB,9,5,56,107,0,49,12,21,0,0,0,0,0,18.70,2012
21,Julio Jones,WR,3,ATL,LAC,7,5,71,67,1,29,10,13,0,0,0,0,0,17.70,2012
22,Lance Moore,WR,3,NO,KC,7,4,57,70,1,34,10,18,0,0,0,0,0,17.00,2012
23,Reggie Wayne,WR,3,IND,JAX,15,8,53,88,0,16,6,11,0,0,0,0,0,16.80,2012
24,Kevin Walter,WR,3,HOU,DEN,6,3,50,73,1,52,12,24,0,0,0,0,0,16.30,2012
25,Andrew Hawkins,WR,3,CIN,WAS,4,2,50,66,1,59,17,33,2,16,0,0,0,16.20,2012
26,Denarius Moore,WR,3,OAK,PIT,10,5,50,45,1,18,5,9,0,0,0,0,0,15.50,2012
27,Jeremy Kerley,WR,3,NYJ,MIA,3,2,67,73,1,66,24,37,0,0,0,0,0,15.30,2012
28,Armon Binns,WR,3,CIN,WAS,3,3,100,63,1,48,21,21,0,0,0,0,0,15.30,2012
29,Andre Johnson,WR,3,HOU,DEN,4,2,50,72,1,60,18,36,0,0,0,0,0,15.20,2012
30,Dwayne Bowe,WR,3,KC,NO,16,7,44,79,0,17,5,11,0,0,0,0,0,14.90,2012
31,Cecil Shorts,WR,3,JAX,IND,2,1,50,80,1,80,40,80,1,-4,0,0,0,14.60,2012
32,Davone Bess,WR,3,MIA,NYJ,7,5,71,86,0,23,12,17,0,0,0,0,0,13.60,2012
33,Steve Smith,WR,3,CAR,NYG,4,4,100,86,0,33,22,22,0,0,0,0,0,12.60,2012
34,Travis Benjamin,WR,3,CLE,BUF,4,2,50,44,1,22,11,22,0,0,0,0,0,12.40,2012
35,Damaris Johnson,WR,3,PHI,ARI,11,5,46,84,0,26,8,17,0,0,0,1,1,12.40,2012
36,Julian Edelman,WR,3,NE,BAL,7,4,57,28,1,15,4,7,2,-5,0,0,0,12.30,2012
37,Dez Bryant,WR,3,DAL,TB,8,6,75,62,0,18,8,10,0,0,0,0,0,12.20,2012
38,Brandon Marshall,WR,3,CHI,LAR,11,5,46,71,0,34,7,14,0,0,0,0,0,12.10,2012
39,Jacoby Jones,WR,3,BAL,NE,4,3,75,86,0,41,22,29,0,0,0,1,0,11.60,2012
40,Danny Amendola,WR,3,LAR,CHI,9,5,56,66,0,30,7,13,0,0,0,0,0,11.60,2012
41,Kenny Britt,WR,3,TEN,DET,11,6,55,55,0,17,5,9,0,0,0,0,0,11.50,2012
42,TJ Graham,WR,3,BUF,CLE,5,3,60,24,1,9,5,8,0,0,0,0,0,11.40,2012
43,Kevin Ogletree,WR,3,DAL,TB,7,5,71,57,0,19,8,11,0,0,0,0,0,10.70,2012
44,Mario Manningham,WR,3,SF,MIN,5,5,100,56,0,22,11,11,0,0,0,0,0,10.60,2012
45,Roddy White,WR,3,ATL,LAC,8,5,63,55,0,19,7,11,0,0,0,0,0,10.50,2012
46,James Jones,WR,3,GB,SEA,6,5,83,55,0,14,9,11,0,0,0,0,0,10.50,2012
47,Victor Cruz,WR,3,NYG,CAR,8,6,75,42,0,12,5,7,0,0,0,0,0,10.20,2012
48,Kendall Wright,WR,3,TEN,DET,11,7,64,41,0,17,4,6,0,0,0,1,1,10.10,2012
49,Michael Crabtree,WR,3,SF,MIN,8,6,75,40,0,9,5,7,0,0,0,0,0,10.00,2012
50,Leonard Hankerson,WR,3,WAS,CIN,7,4,57,56,0,23,8,14,0,0,0,0,0,9.60,2012
