Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jamaal Charles,RB,3,KC,NO,33,233,7,1,8,6,55,0,0,0,43.80,2012
2,Andre Brown,RB,3,NYG,CAR,20,113,6,2,5,3,17,0,0,0,31.00,2012
3,Maurice Jones-Drew,RB,3,JAX,IND,28,177,6,1,2,2,16,0,1,0,30.30,2012
4,Ray Rice,RB,3,BAL,NE,20,101,5,1,5,5,49,0,0,0,29.00,2012
5,Mikel Leshoure,RB,3,DET,TEN,26,100,4,1,4,4,34,0,0,0,26.40,2012
6,Darren McFadden,RB,3,OAK,PIT,18,113,6,1,2,2,2,0,0,0,22.50,2012
7,Arian Foster,RB,3,HOU,DEN,25,105,4,0,1,1,3,1,0,0,20.80,2012
8,Jacquizz Rodgers,RB,3,ATL,LAC,10,32,3,0,5,5,35,1,0,0,17.70,2012
9,Trent Richardson,RB,3,CLE,BUF,12,27,2,1,7,6,24,0,0,0,17.10,2012
10,Cedric Benson,RB,3,GB,SEA,17,45,3,1,5,4,19,0,1,0,16.40,2012
11,Michael Turner,RB,3,ATL,LAC,14,80,6,1,2,2,1,0,0,0,16.10,2012
12,Michael Bush,RB,3,CHI,LAR,18,55,3,1,2,2,18,0,0,0,15.30,2012
13,DeMarco Murray,RB,3,DAL,TB,18,38,2,1,4,3,17,0,0,0,14.50,2012
14,Daniel Thomas,RB,3,MIA,NYJ,19,69,4,1,2,1,11,0,1,1,14.00,2012
15,Alfred Morris,RB,3,WAS,CIN,17,78,5,1,1,0,0,0,0,0,13.80,2012
16,CJ Spiller,RB,3,BUF,CLE,4,16,4,0,2,2,42,1,0,0,13.80,2012
17,Adrian Peterson,RB,3,MIN,SF,25,86,3,0,4,2,21,0,1,0,12.70,2012
18,Tashard Choice,RB,3,BUF,CLE,20,91,5,0,5,2,8,0,0,0,11.90,2012
19,Ryan Mathews,RB,3,LAC,ATL,10,44,4,0,8,5,32,0,1,1,11.60,2012
20,Danny Woodhead,RB,3,NE,BAL,15,34,2,1,2,1,9,0,0,0,11.30,2012
21,Donald Brown,RB,3,IND,JAX,18,62,3,0,1,1,39,0,0,0,11.10,2012
22,Marshawn Lynch,RB,3,SEA,GB,25,98,4,0,1,1,1,0,0,0,10.90,2012
23,LeSean McCoy,RB,3,PHI,ARI,13,70,5,0,3,3,8,0,0,0,10.80,2012
24,Joique Bell,RB,3,DET,TEN,5,23,5,0,5,4,44,0,0,0,10.70,2012
25,Pierre Thomas,RB,3,NO,KC,6,11,2,0,6,4,55,0,0,0,10.60,2012
26,Ryan Williams,RB,3,ARI,PHI,13,83,6,0,2,1,12,0,0,0,10.50,2012
27,Doug Martin,RB,3,TB,DAL,19,53,3,0,3,2,21,0,0,0,9.40,2012
28,DeAngelo Williams,RB,3,CAR,NYG,11,50,5,0,2,2,23,0,0,0,9.30,2012
29,Mike Tolbert,FB,3,CAR,NYG,3,4,1,0,5,4,47,0,0,0,9.10,2012
30,Bilal Powell,RB,3,NYJ,MIA,10,45,5,0,5,2,24,0,0,0,8.90,2012
31,BenJarvus Green-Ellis,RB,3,CIN,WAS,17,38,2,1,1,0,0,0,1,1,8.80,2012
32,Isaac Redman,RB,3,PIT,OAK,9,27,3,0,3,3,24,0,0,0,8.10,2012
33,Shaun Draughn,RB,3,KC,NO,7,22,3,0,3,3,26,0,0,0,7.80,2012
34,Jed Collins,FB,3,NO,KC,0,0,0,0,1,1,6,1,0,0,7.60,2012
35,Jorvorskie Lane,FB,3,MIA,NYJ,2,4,2,1,1,1,1,0,0,0,7.50,2012
36,Mewelde Moore,RB,3,IND,JAX,2,0,0,0,1,1,4,1,0,0,7.40,2012
37,Reggie Bush,RB,3,MIA,NYJ,10,61,6,0,1,1,1,0,0,0,7.20,2012
38,Frank Gore,RB,3,SF,MIN,12,63,5,0,2,1,9,0,1,1,7.20,2012
39,Shonn Greene,RB,3,NYJ,MIA,19,40,2,0,2,2,9,0,0,0,6.90,2012
40,Marcel Reece,FB,3,OAK,PIT,0,0,0,0,5,4,27,0,0,0,6.70,2012
41,Brandon Bolden,RB,3,NE,BAL,2,4,2,1,0,0,0,0,0,0,6.40,2012
42,Darren Sproles,RB,3,NO,KC,7,62,9,0,3,0,0,0,0,0,6.20,2012
43,Darius Reynaud,RB,3,TEN,DET,1,0,0,0,0,0,0,0,0,0,6.00,2012
44,John Kuhn,FB,3,GB,SEA,1,2,2,0,4,3,25,0,0,0,5.70,2012
45,Jackie Battle,FB,3,LAC,ATL,3,55,18,0,0,0,0,0,0,0,5.50,2012
46,Steven Jackson,RB,3,LAR,CHI,11,29,3,0,2,2,5,0,0,0,5.40,2012
47,Evan Royster,RB,3,WAS,CIN,2,21,11,0,4,2,13,0,0,0,5.40,2012
48,Dexter McCluster,RB,3,KC,NO,1,5,5,0,4,3,28,0,1,1,5.30,2012
49,Willis McGahee,RB,3,DEN,HOU,12,36,3,0,2,1,6,0,0,0,5.20,2012
50,Baron Batch,RB,3,PIT,OAK,4,12,3,0,2,2,20,0,0,0,5.20,2012
