Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jerome Harrison,RB,15,CLE,KC,34,286,8,3,3,2,12,0,0,0,52.80,2009
2,Maurice Jones-Drew,RB,15,JAX,IND,27,110,4,1,5,5,30,1,0,0,34.00,2009
3,Maurice Morris,RB,15,DET,ARI,17,126,7,1,6,5,35,0,0,0,30.10,2009
4,Jonathan Stewart,RB,15,CAR,MIN,25,109,4,1,3,2,14,1,0,0,29.30,2009
5,Jamaal Charles,RB,15,KC,CLE,25,154,6,1,4,2,16,0,1,0,28.00,2009
6,Michael Bush,RB,15,OAK,DEN,18,133,7,1,2,1,11,0,0,0,24.40,2009
7,Ahmad Bradshaw,RB,15,NYG,WAS,9,61,7,2,4,3,29,0,0,0,24.00,2009
8,Rashard Mendenhall,RB,15,PIT,GB,11,38,4,1,6,6,73,0,0,0,23.10,2009
9,Chris Wells,RB,15,ARI,DET,17,110,7,1,2,1,13,0,0,0,22.30,2009
10,Marion Barber,RB,15,DAL,NO,17,62,4,2,1,1,11,0,0,0,20.30,2009
11,Chris Johnson,RB,15,TEN,MIA,29,104,4,0,3,2,55,0,1,1,19.90,2009
12,Adrian Peterson,RB,15,MIN,CAR,12,35,3,1,4,3,73,0,0,0,19.80,2009
13,Ricky Williams,RB,15,MIA,TEN,19,80,4,1,6,3,9,0,1,1,18.90,2009
14,Frank Gore,RB,15,SF,PHI,16,107,7,0,5,3,19,0,0,0,18.60,2009
15,Steven Jackson,RB,15,LAR,HOU,20,82,4,0,4,4,41,0,0,0,16.30,2009
16,Cadillac Williams,RB,15,TB,SEA,12,66,6,0,1,1,22,1,0,0,15.80,2009
17,Tim Hightower,RB,15,ARI,DET,6,4,1,1,6,6,34,0,0,0,15.80,2009
18,LaDainian Tomlinson,RB,15,LAC,CIN,16,59,4,0,4,4,58,0,0,0,15.70,2009
19,Ray Rice,RB,15,BAL,CHI,16,87,5,0,5,5,17,0,0,0,15.40,2009
20,Fred Jackson,RB,15,BUF,NE,15,80,5,0,5,4,32,0,0,0,15.20,2009
21,LeSean McCoy,RB,15,PHI,SF,9,48,5,1,3,3,8,0,0,0,14.60,2009
22,Derrick Ward,RB,15,TB,SEA,19,67,4,0,1,1,6,1,0,0,14.30,2009
23,Laurence Maroney,RB,15,NE,BUF,23,81,4,1,0,0,0,0,0,0,14.10,2009
24,Quinton Ganther,RB,15,WAS,NYG,10,21,2,1,2,2,19,0,0,0,12.00,2009
25,Pierre Thomas,RB,15,NO,DAL,6,20,3,0,6,5,50,0,0,0,12.00,2009
26,Mewelde Moore,RB,15,PIT,GB,0,0,0,0,5,3,25,1,0,0,11.50,2009
27,Knowshon Moreno,RB,15,DEN,OAK,19,42,2,0,7,3,39,0,0,0,11.10,2009
28,Joseph Addai,RB,15,IND,JAX,16,59,4,0,3,3,14,0,0,0,10.30,2009
29,Ryan Grant,RB,15,GB,PIT,8,37,5,1,0,0,0,0,0,0,9.70,2009
30,Jason Snelling,RB,15,ATL,NYJ,16,59,4,0,5,3,5,0,0,0,9.40,2009
31,Cedric Benson,RB,15,CIN,LAC,15,53,4,0,3,2,19,0,0,0,9.20,2009
32,Leonard Weaver,FB,15,PHI,SF,17,52,3,0,3,2,18,0,0,0,9.00,2009
33,Jerious Norwood,RB,15,ATL,NYJ,9,22,2,0,2,2,47,0,0,0,8.90,2009
34,Justin Forsett,RB,15,SEA,TB,9,55,6,0,3,2,14,0,0,0,8.90,2009
35,Julius Jones,RB,15,SEA,TB,12,65,5,0,5,2,0,0,0,0,8.50,2009
36,Lex Hilliard,RB,15,MIA,TEN,3,7,2,0,4,4,36,0,0,0,8.30,2009
37,Matt Forte,RB,15,CHI,BAL,20,69,3,0,3,2,0,0,2,1,7.90,2009
38,Felix Jones,RB,15,DAL,NO,14,58,4,0,2,1,10,0,0,0,7.80,2009
39,Brad Hoover,FB,15,CAR,MIN,1,1,1,0,2,1,1,1,0,0,7.20,2009
40,Marcus Mason,RB,15,WAS,NYG,4,25,6,0,2,2,25,0,0,0,7.00,2009
41,Mike Bell,RB,15,NO,DAL,4,8,2,1,0,0,0,0,0,0,6.80,2009
42,Rock Cartwright,RB,15,WAS,NYG,1,7,7,0,2,1,51,0,0,0,6.80,2009
43,Reggie Bush,RB,15,NO,DAL,1,29,29,0,3,2,17,0,0,0,6.60,2009
44,Darren McFadden,RB,15,OAK,DEN,12,74,6,0,0,0,0,0,1,1,6.40,2009
45,Brandon Jacobs,RB,15,NYG,WAS,16,52,3,0,1,1,2,0,0,0,6.40,2009
46,Darren Sproles,RB,15,LAC,CIN,3,11,4,0,3,3,22,0,0,0,6.30,2009
47,Chad Simpson,RB,15,IND,JAX,0,0,0,0,0,0,0,0,0,0,6.00,2009
48,Thomas Jones,RB,15,NYJ,ATL,19,52,3,0,1,0,0,0,0,0,5.20,2009
49,Willis McGahee,RB,15,BAL,CHI,4,9,2,0,5,3,13,0,0,0,5.20,2009
50,Ryan Moats,RB,15,HOU,LAR,13,46,4,0,0,0,0,0,0,0,4.60,2009
