Player,Position,Team,Opponent,Points
Jerricho Cotchery,WR,NYJ,ATL,10.90
Donald Driver,WR,GB,PIT,10.60
Santonio Holmes,WR,PIT,GB,10.50
Malcom Floyd,WR,LAC,CIN,10.30
Josh Reed,WR,BUF,NE,10.30
Nate Washington,WR,TEN,MIA,10.20
Mike Thomas,WR,JAX,IND,10.00
Sidney Rice,WR,MIN,CAR,9.90
Davone Bess,WR,MIA,TEN,9.80
Dwayne Bowe,WR,KC,CLE,9.60
Greg Camarillo,WR,MIA,TEN,9.60
Derek Hagan,WR,NYG,WAS,9.30
Robert Meachem,WR,NO,DAL,9.30
Chansi Stuckey,WR,CLE,KC,9.10
Jermichael Finley,TE,GB,PIT,22.40
Heath Miller,TE,PIT,GB,21.80
John Carlson,TE,SEA,TB,21.60
Fred Davis,TE,WAS,NYG,17.50
David Thomas,TE,NO,DAL,15.70
Kellen Winslow,TE,TB,SEA,15.30
JP Foschi,TE,CIN,LAC,15.20
Anthony Fasano,TE,MIA,TEN,13.60
Antonio Gates,TE,LAC,CIN,13.30
Tony Gonzalez,TE,ATL,NYJ,12.20
Brent Celek,TE,PHI,SF,11.30
Brad Cottam,TE,KC,CLE,10.20
Jason Witten,TE,DAL,NO,9.40
Marcedes Lewis,TE,JAX,IND,9.30
Bo Scaife,TE,TEN,MIA,9.00
Kevin Boss,TE,NYG,WAS,8.70
Vernon Davis,TE,SF,PHI,7.30
John Phillips,TE,DAL,NO,7.00
Joel Dreessen,TE,HOU,LAR,7.00
Tony Scheffler,TE,DEN,OAK,6.80
Gary Barnidge,TE,CAR,MIN,6.50
Dustin Keller,TE,NYJ,ATL,6.30
Deon Butler,TE,SEA,TB,6.00
Tony Stewart,TE,OAK,DEN,5.70
Shawn Nelson,TE,BUF,NE,5.70
Visanthe Shiancoe,TE,MIN,CAR,5.40
Leonard Pope,TE,KC,CLE,5.30
Ben Patrick,TE,ARI,DET,5.20
Joey Haynos,TE,MIA,TEN,5.00
Delanie Walker,TE,SF,PHI,4.80
Jeff King,TE,CAR,MIN,4.70
Jimmy Kleinsasser,TE,MIN,CAR,3.60
Randy McMichael,TE,LAR,HOU,3.00
Will Heller,TE,DET,ARI,2.80
Daniel Graham,TE,DEN,OAK,2.50
Donald Lee,TE,GB,PIT,2.40
Jake Nordin,TE,DET,ARI,2.20
Dante Rosario,TE,CAR,MIN,2.10
Bear Pascoe,TE,NYG,WAS,1.90
Greg Olsen,TE,CHI,BAL,1.80
Jacob Tamme,TE,IND,JAX,1.80
Ernest Wilford,TE,JAX,IND,1.70
Evan Moore,TE,CLE,KC,1.70
Brandon Myers,TE,OAK,DEN,1.60
Zach Miller,TE,JAX,IND,1.60
Gijon Robinson,TE,IND,JAX,1.50
Daniel Fells,TE,LAR,HOU,1.50
Travis Beckum,TE,NYG,WAS,1.40
Maurice Morris,RB,DET,ARI,30.10
Jonathan Stewart,RB,CAR,MIN,29.30
Jamaal Charles,RB,KC,CLE,28.00
Michael Bush,RB,OAK,DEN,24.40
Ahmad Bradshaw,RB,NYG,WAS,24.00
Rashard Mendenhall,RB,PIT,GB,23.10
Chris Wells,RB,ARI,DET,22.30
Marion Barber,RB,DAL,NO,20.30
Chris Johnson,RB,TEN,MIA,19.90
Adrian Peterson,RB,MIN,CAR,19.80
Ricky Williams,RB,MIA,TEN,18.90
Frank Gore,RB,SF,PHI,18.60
Steven Jackson,RB,LAR,HOU,16.30
Cadillac Williams,RB,TB,SEA,15.80
Tim Hightower,RB,ARI,DET,15.80
LaDainian Tomlinson,RB,LAC,CIN,15.70
Ray Rice,RB,BAL,CHI,15.40
Fred Jackson,RB,BUF,NE,15.20
LeSean McCoy,RB,PHI,SF,14.60
Derrick Ward,RB,TB,SEA,14.30
Laurence Maroney,RB,NE,BUF,14.10
Quinton Ganther,RB,WAS,NYG,12.00
Pierre Thomas,RB,NO,DAL,12.00
Mewelde Moore,RB,PIT,GB,11.50
Knowshon Moreno,RB,DEN,OAK,11.10
Joseph Addai,RB,IND,JAX,10.30
Ryan Grant,RB,GB,PIT,9.70
Jason Snelling,RB,ATL,NYJ,9.40
Cedric Benson,RB,CIN,LAC,9.20
Leonard Weaver,FB,PHI,SF,9.00
Jerious Norwood,RB,ATL,NYJ,8.90
Justin Forsett,RB,SEA,TB,8.90
Julius Jones,RB,SEA,TB,8.50
Lex Hilliard,RB,MIA,TEN,8.30
Matt Forte,RB,CHI,BAL,7.90
Felix Jones,RB,DAL,NO,7.80
Brad Hoover,FB,CAR,MIN,7.20
Marcus Mason,RB,WAS,NYG,7.00
Mike Bell,RB,NO,DAL,6.80
Rock Cartwright,RB,WAS,NYG,6.80
Reggie Bush,RB,NO,DAL,6.60
Brandon Jacobs,RB,NYG,WAS,6.40
Darren McFadden,RB,OAK,DEN,6.40
Darren Sproles,RB,LAC,CIN,6.30
Chad Simpson,RB,IND,JAX,6.00
Thomas Jones,RB,NYJ,ATL,5.20
Willis McGahee,RB,BAL,CHI,5.20
Ryan Moats,RB,HOU,LAR,4.60
Phil Dawson,K,CLE,KC,0.00
Nate Kaeding,K,LAC,CIN,0.00
Ryan Succop,K,KC,CLE,0.00
Connor Barth,K,TB,SEA,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Dan Carpenter,K,MIA,TEN,0.00
Kris Brown,K,HOU,LAR,0.00
Shayne Graham,K,CIN,LAC,0.00
Joe Nedney,K,SF,PHI,0.00
David Akers,K,PHI,SF,0.00
Josh Brown,K,LAR,HOU,0.00
Rob Bironas,K,TEN,MIA,0.00
Lawrence Tynes,K,NYG,WAS,0.00
Josh Scobee,K,JAX,IND,0.00
Billy Cundiff,K,BAL,CHI,0.00
Mike Nugent,K,ARI,DET,0.00
Jason Hanson,K,DET,ARI,0.00
Nick Folk,K,DAL,NO,0.00
Thomas Howard,K,OAK,DEN,0.00
Garrett Hartley,K,NO,DAL,0.00
Matt Stover,K,IND,JAX,0.00
Stephen Gostkowski,K,NE,BUF,0.00
Rian Lindell,K,BUF,NE,0.00
Mason Crosby,K,GB,PIT,0.00
Matt Bryant,K,ATL,NYJ,0.00
John Kasay,K,CAR,MIN,0.00
Jay Feely,K,NYJ,ATL,0.00
Robbie Gould,K,CHI,BAL,0.00
Olindo Mare,K,SEA,TB,0.00
Ryan Longwell,K,MIN,CAR,0.00
Graham Gano,K,WAS,NYG,0.00
Rhys Lloyd,K,CAR,MIN,0.00
David Buehler,K,DAL,NO,0.00
Philadelphia Eagles,DST,PHI,SF,15.00
Tampa Bay Buccaneers,DST,TB,SEA,15.00
Cleveland Browns,DST,CLE,KC,14.00
Atlanta Falcons,DST,ATL,NYJ,14.00
Detroit Lions,DST,DET,ARI,13.00
Carolina Panthers,DST,CAR,MIN,12.00
New England Patriots,DST,NE,BUF,12.00
Houston Texans,DST,HOU,LAR,11.00
Dallas Cowboys,DST,DAL,NO,11.00
Arizona Cardinals,DST,ARI,DET,9.00
Tennessee Titans,DST,TEN,MIA,9.00
Chicago Bears,DST,CHI,BAL,9.00
Indianapolis Colts,DST,IND,JAX,9.00
Kansas City Chiefs,DST,KC,CLE,8.00
Denver Broncos,DST,DEN,OAK,6.00
Cincinnati Bengals,DST,CIN,LAC,6.00
Miami Dolphins,DST,MIA,TEN,6.00
Los Angeles Rams,DST,LAR,HOU,5.00
New York Jets,DST,NYJ,ATL,4.00
Los Angeles Chargers,DST,LAC,CIN,4.00
Oakland Raiders,DST,OAK,DEN,4.00
San Francisco 49ers,DST,SF,PHI,4.00
Minnesota Vikings,DST,MIN,CAR,4.00
New Orleans Saints,DST,NO,DAL,3.00
Buffalo Bills,DST,BUF,NE,3.00
Seattle Seahawks,DST,SEA,TB,2.00
Green Bay Packers,DST,GB,PIT,1.00
Washington Redskins,DST,WAS,NYG,-2.00
Jacksonville Jaguars,DST,JAX,IND,-2.00
Pittsburgh Steelers,DST,PIT,GB,-3.00
