Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Steve Smith,WR,15,CAR,MIN,14,9,64,157,1,45,11,17,1,-6,0,0,0,33.10,2009
2,Andre Johnson,WR,15,HOU,LAR,10,9,90,196,0,49,20,22,0,0,0,0,0,31.60,2009
3,Vincent Jackson,WR,15,LAC,CIN,7,5,71,108,2,34,15,22,0,0,0,0,0,30.80,2009
4,DeSean Jackson,WR,15,PHI,SF,10,6,60,140,1,59,14,23,1,9,0,0,0,29.90,2009
5,Miles Austin,WR,15,DAL,NO,13,7,54,139,1,49,11,20,0,0,0,0,0,29.90,2009
6,Reggie Wayne,WR,15,IND,JAX,7,5,71,132,1,65,19,26,0,0,0,0,0,27.20,2009
7,Greg Jennings,WR,15,GB,PIT,11,5,46,118,1,83,11,24,0,0,0,0,0,25.80,2009
8,Chris Chambers,WR,15,KC,CLE,5,5,100,114,1,39,23,23,0,0,0,0,0,25.40,2009
9,Braylon Edwards,WR,15,NYJ,ATL,7,5,71,105,1,65,15,21,0,0,0,0,0,24.50,2009
10,Hines Ward,WR,15,PIT,GB,13,7,54,126,0,54,10,18,0,0,0,0,0,22.60,2009
11,Mike Wallace,WR,15,PIT,GB,4,2,50,79,2,60,20,40,0,0,0,0,0,21.90,2009
12,Derrick Mason,WR,15,BAL,CHI,10,6,60,87,1,18,9,15,0,0,0,0,0,20.70,2009
13,Brandon Marshall,WR,15,DEN,OAK,9,7,78,73,1,24,8,10,0,0,0,0,0,20.30,2009
14,Chad Johnson,WR,15,CIN,LAC,5,3,60,79,1,49,16,26,1,26,0,0,0,19.50,2009
15,Josh Morgan,WR,15,SF,PHI,8,7,88,61,1,22,8,9,0,0,0,0,0,19.10,2009
16,Mike Sims-Walker,WR,15,JAX,IND,9,6,67,64,1,19,7,11,0,0,0,0,0,18.40,2009
17,Justin Gage,WR,15,TEN,MIA,3,2,67,43,2,22,14,22,0,0,0,0,0,18.30,2009
18,Anquan Boldin,WR,15,ARI,DET,10,5,50,67,0,19,7,13,1,5,1,0,0,18.20,2009
19,Randy Moss,WR,15,NE,BUF,7,5,71,70,1,16,10,14,0,0,0,0,0,18.00,2009
20,Damian Williams,WR,15,BAL,CHI,6,4,67,71,1,32,12,18,0,0,0,0,0,17.10,2009
21,Steve Smith,WR,15,NYG,WAS,7,5,71,40,1,14,6,8,0,0,0,0,0,15.00,2009
22,Laveranues Coles,WR,15,CIN,LAC,4,4,100,48,1,20,12,12,0,0,0,0,0,14.80,2009
23,Chaz Schilens,WR,15,OAK,DEN,7,5,71,37,1,13,5,7,0,0,0,0,0,14.70,2009
24,TJ Houshmandzadeh,WR,15,SEA,TB,9,7,78,73,0,19,8,10,0,0,0,0,0,14.30,2009
25,Mark Bradley,WR,15,KC,CLE,5,3,60,52,1,33,10,17,0,0,0,0,0,14.20,2009
26,Kevin Walter,WR,15,HOU,LAR,6,4,67,42,1,21,7,11,0,0,0,0,0,14.20,2009
27,Joshua Cribbs,WR,15,CLE,KC,1,1,100,3,0,3,3,3,3,8,0,0,0,14.10,2009
28,Larry Fitzgerald,WR,15,ARI,DET,6,4,67,36,1,17,6,9,0,0,0,0,0,13.60,2009
29,Marques Colston,WR,15,NO,DAL,8,5,63,86,0,35,11,17,0,0,0,0,0,13.60,2009
30,Mario Manningham,WR,15,NYG,WAS,4,3,75,44,1,25,11,15,0,0,0,0,0,13.40,2009
31,Earl Bennett,WR,15,CHI,BAL,4,2,50,50,0,30,13,25,0,0,0,0,0,13.00,2009
32,Brian Hartline,WR,15,MIA,TEN,5,2,40,96,0,57,19,48,1,10,0,0,0,12.60,2009
33,Lee Evans,WR,15,BUF,NE,6,3,50,35,1,16,6,12,0,0,0,0,0,12.50,2009
34,Austin Collie,WR,15,IND,JAX,4,3,75,27,1,23,7,9,1,2,0,0,0,11.90,2009
35,James Jones,WR,15,GB,PIT,6,2,33,36,1,24,6,18,0,0,0,0,0,11.60,2009
36,Jordy Nelson,WR,15,GB,PIT,5,4,80,71,0,27,14,18,0,0,0,0,0,11.10,2009
37,Jerricho Cotchery,WR,15,NYJ,ATL,7,6,86,49,0,18,7,8,0,0,0,0,0,10.90,2009
38,Donald Driver,WR,15,GB,PIT,9,3,33,76,0,49,8,25,0,0,0,0,0,10.60,2009
39,Santonio Holmes,WR,15,PIT,GB,7,3,43,77,0,33,11,26,1,-2,0,0,0,10.50,2009
40,Josh Reed,WR,15,BUF,NE,8,4,50,63,0,29,8,16,0,0,0,2,0,10.30,2009
41,Malcom Floyd,WR,15,LAC,CIN,9,4,44,63,0,20,7,16,0,0,0,0,0,10.30,2009
42,Nate Washington,WR,15,TEN,MIA,5,1,20,32,1,32,6,32,0,0,0,0,0,10.20,2009
43,Mike Thomas,WR,15,JAX,IND,4,2,50,20,1,13,5,10,0,0,0,0,0,10.00,2009
44,Sidney Rice,WR,15,MIN,CAR,4,4,100,69,0,25,17,17,0,0,0,1,1,9.90,2009
45,Davone Bess,WR,15,MIA,TEN,8,4,50,58,0,34,7,15,0,0,0,0,0,9.80,2009
46,Dwayne Bowe,WR,15,KC,CLE,10,4,40,56,0,23,6,14,0,0,0,0,0,9.60,2009
47,Greg Camarillo,WR,15,MIA,TEN,10,5,50,46,0,11,5,9,0,0,0,0,0,9.60,2009
48,Derek Hagan,WR,15,NYG,WAS,1,1,100,23,1,23,23,23,0,0,0,0,0,9.30,2009
49,Robert Meachem,WR,15,NO,DAL,6,5,83,43,0,15,7,9,0,0,0,0,0,9.30,2009
50,Chansi Stuckey,WR,15,CLE,KC,6,5,83,41,0,11,7,8,0,0,0,0,0,9.10,2009
