,Player,Position,Team,Opponent,Points,PlayerID
45,Reggie Wayne,WR,IND,JAX,27.2,00-0020498
46,Greg Jennings,WR,GB,PIT,25.8,00-0024267
47,Chris Chambers,WR,KC,CLE,25.4,00-0020446
48,Braylon Edwards,WR,NYJ,ATL,24.5,00-0023438
49,Hines Ward,WR,PIT,GB,22.6,00-0017162
50,Mike Wallace,WR,PIT,GB,21.9,00-0026901
51,Derrick Mason,WR,BAL,CHI,20.7,00-0010500
52,Brandon Marshall,WR,DEN,OAK,20.3,00-0029620
53,Chad Johnson,WR,CIN,LAC,19.5,00-0020397
54,Josh Morgan,WR,SF,PHI,19.1,00-0026314
55,Mike Sims-Walker,WR,JAX,IND,18.4,00-0025466
56,Justin Gage,WR,TEN,MIA,18.3,00-0021982
57,Anquan Boldin,WR,ARI,DET,18.2,00-0022084
58,Randy Moss,WR,NE,BUF,18.0,00-0011754
59,Damian Williams,WR,BAL,CHI,17.1,00-0027893
60,Steve Smith,WR,NYG,WAS,15.0,
61,Laveranues Coles,WR,CIN,LAC,14.8,00-0018958
62,Chaz Schilens,WR,OAK,DEN,14.7,00-0026366
63,TJ Houshmandzadeh,WR,SEA,TB,14.3,
64,Mark Bradley,WR,KC,CLE,14.2,00-0023474
65,Kevin Walter,WR,HOU,LAR,14.2,00-0021931
66,Joshua Cribbs,WR,CLE,KC,14.1,
67,Larry Fitzgerald,WR,ARI,DET,13.6,00-0022921
68,Marques Colston,WR,NO,DAL,13.6,00-0024466
69,Mario Manningham,WR,NYG,WAS,13.4,00-0026235
70,Earl Bennett,WR,CHI,BAL,13.0,00-0026210
71,Brian Hartline,WR,MIA,TEN,12.6,00-0027077
72,Lee Evans,WR,BUF,NE,12.5,00-0022910
73,Austin Collie,WR,IND,JAX,11.9,00-0027092
74,James Jones,WR,GB,PIT,11.6,00-0025465
75,Jordy Nelson,WR,GB,PIT,11.1,00-0026176
76,Jerricho Cotchery,WR,NYJ,ATL,10.9,00-0022811
77,Donald Driver,WR,GB,PIT,10.6,00-0004541
78,Santonio Holmes,WR,PIT,GB,10.5,00-0024240
79,Malcom Floyd,WR,LAC,CIN,10.3,00-0022414
80,Josh Reed,WR,BUF,NE,10.3,00-0021166
81,Nate Washington,WR,TEN,MIA,10.2,00-0023367
82,Mike Thomas,WR,JAX,IND,10.0,00-0033114
83,Sidney Rice,WR,MIN,CAR,9.9,00-0025431
84,Davone Bess,WR,MIA,TEN,9.8,00-0026000
85,Dwayne Bowe,WR,KC,CLE,9.6,00-0025410
86,Greg Camarillo,WR,MIA,TEN,9.6,00-0023408
87,Derek Hagan,WR,NYG,WAS,9.3,00-0024297
88,Robert Meachem,WR,NO,DAL,9.3,00-0025414
89,Chansi Stuckey,WR,CLE,KC,9.1,00-0025622
90,Jermichael Finley,TE,GB,PIT,22.4,00-0026231
91,Heath Miller,TE,PIT,GB,21.8,00-0023465
92,John Carlson,TE,SEA,TB,21.6,00-0026178
93,Fred Davis,TE,WAS,NYG,17.5,00-0026188
94,David Thomas,TE,NO,DAL,15.7,00-0024301
95,Kellen Winslow,TE,TB,SEA,15.3,00-0022922
96,JP Foschi,TE,CIN,LAC,15.2,
97,Anthony Fasano,TE,MIA,TEN,13.6,00-0024268
98,Antonio Gates,TE,LAC,CIN,13.3,00-0021547
99,Tony Gonzalez,TE,ATL,NYJ,12.2,00-0006101
100,Brent Celek,TE,PHI,SF,11.3,00-0025549
101,Brad Cottam,TE,KC,CLE,10.2,00-0026216
102,Jason Witten,TE,DAL,NO,9.4,00-0022127
103,Marcedes Lewis,TE,JAX,IND,9.3,00-0024243
104,Bo Scaife,TE,TEN,MIA,9.0,00-0023612
105,Kevin Boss,TE,NYG,WAS,8.7,00-0025540
106,Vernon Davis,TE,SF,PHI,7.3,00-0024221
107,John Phillips,TE,DAL,NO,7.0,00-0027139
108,Joel Dreessen,TE,HOU,LAR,7.0,00-0023630
109,Tony Scheffler,TE,DEN,OAK,6.8,00-0024276
110,Gary Barnidge,TE,CAR,MIN,6.5,00-0026281
111,Dustin Keller,TE,NYJ,ATL,6.3,00-0026170
112,Deon Butler,TE,SEA,TB,6.0,00-0027063
113,Tony Stewart,TE,OAK,DEN,5.7,00-0020268
114,Shawn Nelson,TE,BUF,NE,5.7,00-0027088
115,Visanthe Shiancoe,TE,MIN,CAR,5.4,00-0022054
116,Leonard Pope,TE,KC,CLE,5.3,00-0024287
117,Ben Patrick,TE,ARI,DET,5.2,00-0025602
118,Joey Haynos,TE,MIA,TEN,5.0,00-0026026
119,Delanie Walker,TE,SF,PHI,4.8,00-0024389
120,Jeff King,TE,CAR,MIN,4.7,00-0024369
121,Jimmy Kleinsasser,TE,MIN,CAR,3.6,00-0009323
122,Randy McMichael,TE,LA,HOU,3.0,00-0021236
123,Will Heller,TE,DET,ARI,2.8,00-0021756
124,Daniel Graham,TE,DEN,OAK,2.5,00-0021154
125,Donald Lee,TE,GB,PIT,2.4,00-0021929
126,Jake Nordin,TE,DET,ARI,2.2,00-0024825
127,Dante Rosario,TE,CAR,MIN,2.1,00-0025542
128,Bear Pascoe,TE,NYG,WAS,1.9,00-0026931
129,Greg Olsen,TE,CHI,BAL,1.8,00-0025418
130,Jacob Tamme,TE,IND,JAX,1.8,00-0026267
131,Ernest Wilford,TE,JAX,IND,1.7,00-0022901
132,Evan Moore,TE,CLE,KC,1.7,00-0026123
133,Brandon Myers,TE,OAK,DEN,1.6,00-0027135
134,Zach Miller,TE,JAX,IND,1.6,00-0027125
135,Gijon Robinson,TE,IND,JAX,1.5,00-0024529
136,Daniel Fells,TE,LA,HOU,1.5,00-0023752
137,Travis Beckum,TE,NYG,WAS,1.4,00-0027070
138,Maurice Morris,RB,DET,ARI,30.1,00-0021182
139,Jonathan Stewart,RB,CAR,MIN,29.3,00-0026153
140,Jamaal Charles,RB,KC,CLE,28.0,00-0026213
141,Michael Bush,RB,OAK,DEN,24.4,00-0025487
142,Ahmad Bradshaw,RB,NYG,WAS,24.0,00-0025637
143,Rashard Mendenhall,RB,PIT,GB,23.1,00-0026163
144,Chris Wells,RB,ARI,DET,22.3,
145,Marion Barber,RB,DAL,NO,20.3,00-0023544
146,Chris Johnson,RB,TEN,MIA,19.9,
147,Adrian Peterson,RB,MIN,CAR,19.8,00-0025394
148,Ricky Williams,RB,MIA,TEN,18.9,00-0017915
149,Frank Gore,RB,SF,PHI,18.6,00-0023500
150,Steven Jackson,RB,LA,HOU,16.3,00-0022736
151,Cadillac Williams,RB,TB,SEA,15.8,00-0023440
152,Tim Hightower,RB,ARI,DET,15.8,00-0026289
153,LaDainian Tomlinson,RB,LAC,CIN,15.7,00-0020536
154,Ray Rice,RB,BAL,CHI,15.4,00-0026195
155,Fred Jackson,RB,BUF,NE,15.2,00-0024204
156,LeSean McCoy,RB,PHI,SF,14.6,00-0027029
157,Derrick Ward,RB,TB,SEA,14.3,00-0022770
158,Laurence Maroney,RB,NE,BUF,14.1,00-0024236
159,Quinton Ganther,RB,WAS,NYG,12.0,00-0024460
160,Pierre Thomas,RB,NO,DAL,12.0,00-0024813
161,Mewelde Moore,RB,PIT,GB,11.5,00-0022217
162,Knowshon Moreno,RB,DEN,OAK,11.1,00-0026988
163,Joseph Addai,RB,IND,JAX,10.3,00-0024245
164,Ryan Grant,RB,GB,PIT,9.7,
165,Jason Snelling,RB,ATL,NYJ,9.4,00-0025631
166,Cedric Benson,RB,CIN,LAC,9.2,00-0023439
167,Leonard Weaver,FB,PHI,SF,9.0,00-0023063
168,Jerious Norwood,RB,ATL,NYJ,8.9,00-0024294
169,Justin Forsett,RB,SEA,TB,8.9,00-0026373
170,Julius Jones,RB,SEA,TB,8.5,00-0022840
171,Lex Hilliard,RB,MIA,TEN,8.3,00-0026344
172,Matt Forte,RB,CHI,BAL,7.9,00-0026184
173,Felix Jones,RB,DAL,NO,7.8,00-0026162
174,Brad Hoover,FB,CAR,MIN,7.2,00-0019100
175,Marcus Mason,RB,WAS,NYG,7.0,00-0024561
176,Mike Bell,RB,NO,DAL,6.8,00-0024011
177,Rock Cartwright,RB,WAS,NYG,6.8,00-0021357
178,Reggie Bush,RB,NO,DAL,6.6,00-0024217
179,Brandon Jacobs,RB,NYG,WAS,6.4,00-0023545
180,Darren McFadden,RB,OAK,DEN,6.4,00-0026144
181,Darren Sproles,RB,LAC,CIN,6.3,00-0023564
182,Chad Simpson,RB,IND,JAX,6.0,00-0025997
183,Thomas Jones,RB,NYJ,ATL,5.2,00-0019641
184,Willis McGahee,RB,BAL,CHI,5.2,00-0022178
185,Ryan Moats,RB,HOU,LAR,4.6,00-0023512
186,Phil Dawson,K,CLE,KC,0.0,00-0004091
187,Nate Kaeding,K,LAC,CIN,0.0,00-0022737
188,Ryan Succop,K,KC,CLE,0.0,00-0026968
189,Connor Barth,K,TB,SEA,0.0,00-0026138
190,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
191,Dan Carpenter,K,MIA,TEN,0.0,00-0026003
192,Kris Brown,K,HOU,LAR,0.0,00-0001980
193,Shayne Graham,K,CIN,LAC,0.0,00-0019536
194,Joe Nedney,K,SF,PHI,0.0,00-0011970
195,David Akers,K,PHI,SF,0.0,00-0000108
196,Josh Brown,K,LA,HOU,0.0,00-0021940
197,Rob Bironas,K,TEN,MIA,0.0,00-0020962
198,Lawrence Tynes,K,NYG,WAS,0.0,00-0019778
199,Josh Scobee,K,JAX,IND,0.0,00-0022874
200,Billy Cundiff,K,BAL,CHI,0.0,00-0020972
201,Mike Nugent,K,ARI,DET,0.0,00-0023482
202,Jason Hanson,K,DET,ARI,0.0,00-0006800
203,Nick Folk,K,DAL,NO,0.0,00-0025565
204,Thomas Howard,K,OAK,DEN,0.0,00-0024253
205,Garrett Hartley,K,NO,DAL,0.0,00-0025824
206,Matt Stover,K,IND,JAX,0.0,00-0015784
207,Stephen Gostkowski,K,NE,BUF,0.0,00-0024333
208,Rian Lindell,K,BUF,NE,0.0,00-0019310
209,Mason Crosby,K,GB,PIT,0.0,00-0025580
210,Matt Bryant,K,ATL,NYJ,0.0,00-0020578
211,John Kasay,K,CAR,MIN,0.0,00-0009028
212,Jay Feely,K,NYJ,ATL,0.0,00-0019770
213,Robbie Gould,K,CHI,BAL,0.0,00-0023252
214,Olindo Mare,K,SEA,TB,0.0,00-0010373
215,Ryan Longwell,K,MIN,CAR,0.0,00-0010072
216,Graham Gano,K,WAS,NYG,0.0,00-0026858
217,Rhys Lloyd,K,CAR,MIN,0.0,00-0023363
218,David Buehler,K,DAL,NO,0.0,00-0027119
219,Philadelphia Eagles,DST,PHI,SF,15.0,
220,Tampa Bay Buccaneers,DST,TB,SEA,15.0,
221,Cleveland Browns,DST,CLE,KC,14.0,
222,Atlanta Falcons,DST,ATL,NYJ,14.0,
223,Detroit Lions,DST,DET,ARI,13.0,
224,Carolina Panthers,DST,CAR,MIN,12.0,
225,New England Patriots,DST,NE,BUF,12.0,
226,Houston Texans,DST,HOU,LAR,11.0,
227,Dallas Cowboys,DST,DAL,NO,11.0,
228,Arizona Cardinals,DST,ARI,DET,9.0,
229,Tennessee Titans,DST,TEN,MIA,9.0,
230,Chicago Bears,DST,CHI,BAL,9.0,
231,Indianapolis Colts,DST,IND,JAX,9.0,
232,Kansas City Chiefs,DST,KC,CLE,8.0,
233,Denver Broncos,DST,DEN,OAK,6.0,
234,Cincinnati Bengals,DST,CIN,LAC,6.0,
235,Miami Dolphins,DST,MIA,TEN,6.0,
236,Los Angeles Rams,DST,LA,HOU,5.0,
237,New York Jets,DST,NYJ,ATL,4.0,
238,Los Angeles Chargers,DST,LAC,CIN,4.0,
239,Oakland Raiders,DST,OAK,DEN,4.0,
240,San Francisco 49ers,DST,SF,PHI,4.0,
241,Minnesota Vikings,DST,MIN,CAR,4.0,
242,New Orleans Saints,DST,NO,DAL,3.0,
243,Buffalo Bills,DST,BUF,NE,3.0,
244,Seattle Seahawks,DST,SEA,TB,2.0,
245,Green Bay Packers,DST,GB,PIT,1.0,
246,Washington Redskins,DST,WAS,NYG,-2.0,
247,Jacksonville Jaguars,DST,JAX,IND,-2.0,
248,Pittsburgh Steelers,DST,PIT,GB,-3.0,
