Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dallas Clark,TE,15,IND,JAX,11,7,64,95,2,27,9,14,0,0,0,0,0,28.50,2009
2,Todd Heap,TE,15,BAL,CHI,6,5,83,56,2,20,9,11,0,0,0,0,0,22.60,2009
3,Jermichael Finley,TE,15,GB,PIT,11,9,82,74,1,14,7,8,0,0,0,0,0,22.40,2009
4,Heath Miller,TE,15,PIT,GB,10,7,70,118,0,27,12,17,0,0,0,0,0,21.80,2009
5,John Carlson,TE,15,SEA,TB,8,7,88,86,1,29,11,12,0,0,0,0,0,21.60,2009
6,Fred Davis,TE,15,WAS,NYG,9,5,56,65,1,22,7,13,0,0,0,0,0,17.50,2009
7,David Thomas,TE,15,NO,DAL,10,8,80,77,0,18,8,10,0,0,0,0,0,15.70,2009
8,Kellen Winslow,TE,15,TB,SEA,8,6,75,93,0,21,12,16,0,0,0,0,0,15.30,2009
9,JP Foschi,TE,15,CIN,LAC,9,7,78,82,0,21,9,12,0,0,0,0,0,15.20,2009
10,Anthony Fasano,TE,15,MIA,TEN,6,4,67,36,1,18,6,9,0,0,0,0,0,13.60,2009
11,Antonio Gates,TE,15,LAC,CIN,8,4,50,33,1,13,4,8,0,0,0,0,0,13.30,2009
12,Tony Gonzalez,TE,15,ATL,NYJ,10,3,30,32,1,15,3,11,0,0,0,0,0,12.20,2009
13,Brent Celek,TE,15,PHI,SF,6,4,67,73,0,43,12,18,0,0,0,0,0,11.30,2009
14,Brad Cottam,TE,15,KC,CLE,5,4,80,62,0,24,12,16,0,0,0,0,0,10.20,2009
15,Jason Witten,TE,15,DAL,NO,8,5,63,44,0,21,6,9,0,0,0,0,0,9.40,2009
16,Marcedes Lewis,TE,15,JAX,IND,7,4,57,53,0,25,8,13,0,0,0,0,0,9.30,2009
17,Bo Scaife,TE,15,TEN,MIA,8,5,63,40,0,13,5,8,0,0,0,0,0,9.00,2009
18,Kevin Boss,TE,15,NYG,WAS,5,3,60,57,0,35,11,19,0,0,0,0,0,8.70,2009
19,Vernon Davis,TE,15,SF,PHI,8,3,38,43,0,19,5,14,0,0,0,0,0,7.30,2009
20,John Phillips,TE,15,DAL,NO,3,3,100,40,0,23,13,13,0,0,0,0,0,7.00,2009
21,Joel Dreessen,TE,15,HOU,LAR,4,3,75,40,0,22,10,13,0,0,0,0,0,7.00,2009
22,Tony Scheffler,TE,15,DEN,OAK,5,2,40,48,0,39,10,24,0,0,0,0,0,6.80,2009
23,Gary Barnidge,TE,15,CAR,MIN,2,1,50,55,0,55,28,55,0,0,0,0,0,6.50,2009
24,Dustin Keller,TE,15,NYJ,ATL,7,3,43,33,0,13,5,11,0,0,0,0,0,6.30,2009
25,Deon Butler,TE,15,SEA,TB,6,3,50,30,0,17,5,10,0,0,0,0,0,6.00,2009
26,Tony Stewart,TE,15,OAK,DEN,3,3,100,27,0,11,9,9,0,0,0,0,0,5.70,2009
27,Shawn Nelson,TE,15,BUF,NE,5,4,80,17,0,8,3,4,0,0,0,1,0,5.70,2009
28,Visanthe Shiancoe,TE,15,MIN,CAR,6,3,50,24,0,8,4,8,0,0,0,0,0,5.40,2009
29,Leonard Pope,TE,15,KC,CLE,5,3,60,23,0,12,5,8,0,0,0,0,0,5.30,2009
30,Ben Patrick,TE,15,ARI,DET,3,2,67,32,0,28,11,16,0,0,0,0,0,5.20,2009
31,Joey Haynos,TE,15,MIA,TEN,3,3,100,20,0,10,7,7,0,0,0,0,0,5.00,2009
32,Delanie Walker,TE,15,SF,PHI,4,3,75,28,0,13,7,9,0,0,0,1,1,4.80,2009
33,Jeff King,TE,15,CAR,MIN,4,3,75,17,0,7,4,6,0,0,0,1,0,4.70,2009
34,Jimmy Kleinsasser,TE,15,MIN,CAR,2,2,100,16,0,8,8,8,0,0,0,0,0,3.60,2009
35,Randy McMichael,TE,15,LAR,HOU,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2009
36,Will Heller,TE,15,DET,ARI,3,2,67,8,0,8,3,4,0,0,0,0,0,2.80,2009
37,Daniel Graham,TE,15,DEN,OAK,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2009
38,Donald Lee,TE,15,GB,PIT,3,2,67,4,0,4,1,2,0,0,0,0,0,2.40,2009
39,Jake Nordin,TE,15,DET,ARI,2,1,50,12,0,12,6,12,0,0,0,0,0,2.20,2009
40,Dante Rosario,TE,15,CAR,MIN,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2009
41,Bear Pascoe,TE,15,NYG,WAS,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2009
42,Jacob Tamme,TE,15,IND,JAX,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2009
43,Greg Olsen,TE,15,CHI,BAL,5,1,20,8,0,8,2,8,0,0,0,0,0,1.80,2009
44,Ernest Wilford,TE,15,JAX,IND,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2009
45,Evan Moore,TE,15,CLE,KC,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2009
46,Zach Miller,TE,15,JAX,IND,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2009
47,Brandon Myers,TE,15,OAK,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
48,Gijon Robinson,TE,15,IND,JAX,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
49,Daniel Fells,TE,15,LAR,HOU,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
50,Travis Beckum,TE,15,NYG,WAS,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2009
