Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Matt Ryan,QB,5,ATL,SF,22,32,69,329,10,2,1,110,2,3,2,1,29.46,2009
2,Matt Hasselbeck,QB,5,SEA,JAX,18,30,60,241,8,4,0,125,3,23,8,0,27.94,2009
3,Peyton Manning,QB,5,IND,TEN,36,44,82,309,7,3,1,109,0,0,0,0,26.36,2009
4,Donovan McNabb,QB,5,PHI,TB,16,21,76,264,13,3,0,157,2,30,15,0,25.56,2009
5,Matt Schaub,QB,5,HOU,ARI,35,50,70,371,7,2,1,96,3,5,2,0,25.34,2009
6,Tony Romo,QB,5,DAL,KC,20,34,59,351,10,2,0,114,3,5,2,0,24.54,2009
7,Kyle Orton,QB,5,DEN,NE,35,48,73,330,7,2,1,97,0,0,0,0,23.20,2009
8,Kurt Warner,QB,5,ARI,HOU,26,38,68,302,8,2,0,110,2,0,0,0,23.08,2009
9,Ben Roethlisberger,QB,5,PIT,DET,23,30,77,277,9,3,1,124,4,-3,-1,0,21.78,2009
10,Matt Cassel,QB,5,KC,DAL,23,41,56,253,6,2,0,91,4,28,7,0,20.92,2009
11,Daunte Culpepper,QB,5,DET,PIT,23,37,62,282,8,1,1,83,3,44,15,0,18.68,2009
12,Josh Johnson,QB,5,TB,PHI,26,50,52,240,5,2,3,54,5,40,8,0,18.60,2009
13,Chad Henne,QB,5,MIA,NYJ,20,26,77,241,9,2,0,130,0,0,0,0,17.64,2009
14,Carson Palmer,QB,5,CIN,BAL,18,31,58,271,9,1,1,84,5,18,4,0,15.64,2009
15,Tom Brady,QB,5,NE,DEN,19,33,58,215,7,2,0,97,1,-1,-1,0,15.50,2009
16,Eli Manning,QB,5,NYG,OAK,8,10,80,173,17,2,0,158,0,0,0,0,14.92,2009
17,Brett Favre,QB,5,MIN,LAR,18,24,75,232,10,1,1,101,0,0,0,0,13.08,2009
18,Jake Delhomme,QB,5,CAR,WAS,16,25,64,181,7,1,1,82,3,7,2,0,12.94,2009
19,David Carr,QB,5,NYG,OAK,9,14,64,90,6,0,0,82,4,27,7,1,12.30,2009
20,Shaun Hill,QB,5,SF,ATL,15,38,40,198,5,0,1,46,4,53,13,0,12.22,2009
21,Mark Sanchez,QB,5,NYJ,MIA,12,24,50,172,7,1,0,88,2,6,3,0,11.48,2009
22,Joe Flacco,QB,5,BAL,CIN,22,31,71,186,6,1,2,70,1,9,9,0,10.34,2009
23,Jason Campbell,QB,5,WAS,CAR,17,23,74,145,6,1,0,104,2,4,2,0,10.20,2009
24,Trent Edwards,QB,5,BUF,CLE,16,31,52,152,5,0,1,52,4,40,10,0,9.08,2009
25,Marc Bulger,QB,5,LAR,MIN,7,7,100,88,13,1,0,158,0,0,0,0,7.52,2009
26,Kyle Boller,QB,5,LAR,MIN,20,31,65,209,7,0,1,71,3,1,0,0,6.46,2009
27,David Garrard,QB,5,JAX,SEA,18,31,58,188,6,0,0,76,1,1,1,0,5.62,2009
28,Kerry Collins,QB,5,TEN,IND,19,32,59,164,5,0,1,60,1,-1,-1,0,5.46,2009
29,Tarvaris Jackson,QB,5,MIN,LAR,3,3,100,68,23,0,0,119,0,0,0,0,2.72,2009
30,JaMarcus Russell,QB,5,OAK,NYG,8,13,62,100,8,0,0,85,2,5,3,0,1.50,2009
31,Michael Vick,QB,5,PHI,TB,1,3,33,1,0,0,0,42,4,10,3,0,1.04,2009
32,Vince Young,QB,5,TEN,IND,0,3,0,0,0,0,0,40,1,6,6,0,0.60,2009
33,Pat White,QB,5,MIA,NYJ,0,0,0,0,0,0,0,0,1,6,6,0,0.60,2009
34,Derek Anderson,QB,5,CLE,BUF,2,17,12,23,1,0,1,15,1,2,2,0,0.12,2009
35,Luke McCown,QB,5,JAX,SEA,1,1,100,2,2,0,0,79,0,0,0,0,0.08,2009
36,Kevin Kolb,QB,5,PHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
37,Chris Redman,QB,5,ATL,SF,0,0,0,0,0,0,0,0,2,-1,-1,0,-0.10,2009
38,Seneca Wallace,QB,5,SEA,JAX,0,0,0,0,0,0,0,0,3,-3,-1,0,-0.30,2009
