,Player,Position,Team,Opponent,Points,PlayerID
46,Donnie Avery,WR,LA,MIN,19.7,00-0026173
47,Eddie Royal,WR,DEN,NE,19.0,00-0026182
48,Dwayne Bowe,WR,KC,DAL,18.4,00-0025410
49,Reggie Wayne,WR,IND,TEN,18.0,00-0020498
50,Braylon Edwards,WR,NYJ,MIA,17.4,00-0023438
51,Torry Holt,WR,JAX,SEA,16.5,00-0007681
52,Chad Johnson,WR,CIN,BAL,15.4,00-0020397
53,Hakeem Nicks,WR,NYG,OAK,14.9,00-0027005
54,Anquan Boldin,WR,ARI,HOU,14.4,00-0022084
55,Ted Ginn,WR,MIA,NYJ,13.7,00-0025396
56,Steve Smith,WR,CAR,WAS,13.5,
57,Mike Wallace,WR,PIT,DET,13.2,00-0026901
58,Chris Henry,WR,CIN,BAL,12.2,
59,Jabar Gaffney,WR,DEN,NE,12.1,00-0021163
60,Josh Morgan,WR,SF,ATL,11.8,00-0026314
61,Mario Manningham,WR,NYG,OAK,11.6,00-0026235
62,Andre Caldwell,WR,CIN,BAL,11.3,00-0026237
63,David Clowney,WR,NYJ,MIA,11.2,00-0025544
64,Antonio Bryant,WR,TB,PHI,11.2,00-0021191
65,Percy Harvin,WR,MIN,LAR,10.6,00-0026998
66,Steve Breaston,WR,ARI,HOU,10.6,00-0025529
67,Steve Smith,WR,NYG,OAK,10.0,
68,Danny Amendola,WR,LA,MIN,9.3,00-0026035
69,Keenan Burton,WR,LA,MIN,9.2,00-0026268
70,Sidney Rice,WR,MIN,LAR,9.1,00-0025431
71,Terrell Owens,WR,BUF,CLE,9.0,00-0012478
72,Santonio Holmes,WR,PIT,DET,9.0,00-0024240
73,Muhsin Muhammad,WR,CAR,WAS,8.9,00-0011795
74,Santana Moss,WR,WAS,CAR,8.4,00-0020494
75,Bobby Wade,WR,KC,DAL,8.2,00-0022144
76,Jerheme Urban,WR,ARI,HOU,8.1,00-0021647
77,Kevin Walter,WR,HOU,ARI,7.6,00-0021931
78,Patrick Crayton,WR,DAL,KC,7.4,00-0022766
79,Bernard Berrian,WR,MIN,LAR,6.9,00-0022807
80,Nate Washington,WR,TEN,IND,6.7,00-0023367
81,Mark Clayton,WR,BAL,CIN,6.6,00-0023457
82,Mark Bradley,WR,KC,DAL,6.3,00-0023474
83,Greg Camarillo,WR,MIA,NYJ,6.3,00-0023408
84,Dallas Clark,TE,IND,TEN,16.7,00-0022165
85,Heath Miller,TE,PIT,DET,16.4,00-0023465
86,Visanthe Shiancoe,TE,MIN,LAR,14.9,00-0022054
87,Anthony Fasano,TE,MIA,NYJ,13.8,00-0024268
88,Tony Gonzalez,TE,ATL,SF,11.5,00-0006101
89,Todd Heap,TE,BAL,CIN,11.1,00-0020516
90,Jeff King,TE,CAR,WAS,11.0,00-0024369
91,Zach Miller,TE,OAK,NYG,10.9,00-0027125
92,Vernon Davis,TE,SF,ATL,10.1,00-0024221
93,Brent Celek,TE,PHI,TB,9.8,00-0025549
94,Jason Witten,TE,DAL,KC,9.7,00-0022127
95,Benjamin Watson,TE,NE,DEN,9.3,00-0022943
96,Bo Scaife,TE,TEN,IND,8.5,00-0023612
97,Tony Scheffler,TE,DEN,NE,8.5,00-0024276
98,Daniel Fells,TE,LA,MIN,8.5,00-0023752
99,Randy McMichael,TE,LA,MIN,7.5,00-0021236
100,Daniel Graham,TE,DEN,NE,6.4,00-0021154
101,Jared Cook,TE,TEN,IND,5.7,00-0027061
102,Darcy Johnson,TE,NYG,OAK,5.6,00-0023797
103,Fred Davis,TE,WAS,CAR,5.3,00-0026188
104,John Carlson,TE,SEA,JAX,5.1,00-0026178
105,Sean Ryan,TE,KC,DAL,4.7,00-0022817
106,Marcedes Lewis,TE,JAX,SEA,4.3,00-0024243
107,Brandon Pettigrew,TE,DET,PIT,4.1,00-0026996
108,Delanie Walker,TE,SF,ATL,3.9,00-0024389
109,Alge Crumpler,TE,TEN,IND,3.4,00-0020285
110,Dante Rosario,TE,CAR,WAS,3.2,00-0025542
111,Travis Beckum,TE,NYG,OAK,3.2,00-0027070
112,Joey Haynos,TE,MIA,NYJ,2.7,00-0026026
113,Will Heller,TE,DET,PIT,2.6,00-0021756
114,Justin Peelle,TE,ATL,SF,2.2,00-0021227
115,John Gilmore,TE,TB,PHI,1.9,00-0021304
116,Derek Fine,TE,BUF,CLE,1.8,00-0026272
117,Leonard Pope,TE,KC,DAL,1.8,00-0024287
118,Steve Heiden,TE,CLE,BUF,1.7,00-0007213
119,JP Foschi,TE,CIN,BAL,1.6,
120,Anthony Becht,TE,ARI,HOU,1.5,00-0019457
121,Joel Dreessen,TE,HOU,ARI,1.4,00-0023630
122,Zach Miller,TE,JAX,SEA,1.2,00-0027125
123,Jerramy Stevens,TE,TB,PHI,1.1,00-0021159
124,Shawn Nelson,TE,BUF,CLE,1.0,00-0027088
125,Gary Barnidge,TE,CAR,WAS,0.0,00-0026281
126,Chris Cooley,TE,WAS,CAR,0.0,00-0022738
127,Mike Sellers,TE,WAS,CAR,0.0,00-0014655
128,Daniel Coats,TE,CIN,BAL,0.0,00-0024607
129,Todd Yoder,TE,WAS,CAR,0.0,00-0019127
130,Casey Fitzsimmons,TE,DET,PIT,0.0,00-0021525
131,James Casey,TE,HOU,ARI,0.0,00-0027109
132,Ray Rice,RB,BAL,CIN,27.3,00-0026195
133,Ronnie Brown,RB,MIA,NYJ,24.64,00-0023437
134,Cedric Benson,RB,CIN,BAL,24.6,00-0023439
135,Joseph Addai,RB,IND,TEN,24.0,00-0024245
136,Clinton Portis,RB,WAS,CAR,21.4,00-0021179
137,Adrian Peterson,RB,MIN,LAR,20.9,00-0025394
138,Marshawn Lynch,RB,BUF,CLE,18.5,00-0025399
139,Rashard Mendenhall,RB,PIT,DET,17.3,00-0026163
140,Ricky Williams,RB,MIA,NYJ,16.8,00-0017915
141,Glen Coffee,RB,SF,ATL,16.6,00-0027048
142,Chester Taylor,RB,MIN,LAR,16.5,00-0021314
143,Thomas Jones,RB,NYJ,MIA,16.2,00-0019641
144,Steve Slaton,RB,HOU,ARI,15.8,00-0026229
145,Tim Hightower,RB,ARI,HOU,15.7,00-0026289
146,Knowshon Moreno,RB,DEN,NE,15.4,00-0026988
147,Tashard Choice,RB,DAL,KC,15.2,00-0026262
148,Jamal Lewis,RB,CLE,BUF,14.7,00-0019693
149,Kevin Smith,RB,DET,PIT,14.1,
150,Sammy Morris,RB,NE,DEN,12.7,00-0019484
151,Steven Jackson,RB,LA,MIN,11.9,00-0022736
152,Jonathan Stewart,RB,CAR,WAS,11.5,00-0026153
153,Brian Westbrook,RB,PHI,TB,11.5,00-0021216
154,Michael Bush,RB,OAK,NYG,11.3,00-0025487
155,Jamaal Charles,RB,KC,DAL,11.3,00-0026213
156,Maurice Jones-Drew,RB,JAX,SEA,10.7,00-0024275
157,Leonard Weaver,FB,PHI,TB,9.4,00-0023063
158,Brandon Jacobs,RB,NYG,OAK,8.5,00-0023545
159,Chris Brown,RB,HOU,ARI,8.1,
160,Jerome Felton,FB,DET,PIT,7.5,00-0026286
161,DeAngelo Williams,RB,CAR,WAS,6.9,00-0024242
162,Leon Washington,RB,NYJ,MIA,6.8,00-0024332
163,Fred Jackson,RB,BUF,CLE,6.7,00-0024204
164,Kevin Faulk,RB,NE,DEN,6.4,00-0005091
165,Edgerrin James,RB,SEA,JAX,6.3,00-0008241
166,Chris Johnson,RB,TEN,IND,6.3,
167,Brian Leonard,RB,CIN,BAL,6.1,00-0025439
168,Vonta Leach,RB,HOU,ARI,6.1,00-0022397
169,Mewelde Moore,RB,PIT,DET,5.8,00-0022217
170,Larry Johnson,RB,KC,DAL,5.6,00-0021976
171,Donald Brown,RB,IND,TEN,5.5,00-0027003
172,Marion Barber,RB,DAL,KC,5.3,00-0023544
173,LenDale White,RB,TEN,IND,5.1,00-0024260
174,Jason Snelling,RB,ATL,SF,5.0,00-0025631
175,LeSean McCoy,RB,PHI,TB,4.9,00-0027029
176,Julius Jones,RB,SEA,JAX,4.6,00-0022840
177,Cadillac Williams,RB,TB,PHI,4.6,00-0023440
178,LeRon McClain,RB,BAL,CIN,4.6,
179,Justin Forsett,RB,SEA,JAX,4.3,00-0026373
180,Rob Bironas,K,TEN,IND,0.0,00-0020962
181,Jay Feely,K,NYJ,MIA,0.0,00-0019770
182,Jason Elam,K,ATL,SF,0.0,00-0004811
183,Nick Folk,K,DAL,KC,0.0,00-0025565
184,Ryan Longwell,K,MIN,LAR,0.0,00-0010072
185,Jason Hanson,K,DET,PIT,0.0,00-0006800
186,Matt Prater,K,DEN,NE,0.0,00-0023853
187,Ryan Succop,K,KC,DAL,0.0,00-0026968
188,Stephen Gostkowski,K,NE,DEN,0.0,00-0024333
189,David Akers,K,PHI,TB,0.0,00-0000108
190,Dan Carpenter,K,MIA,NYJ,0.0,00-0026003
191,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
192,Billy Cundiff,K,CLE,BUF,0.0,00-0020972
193,Thomas Howard,K,OAK,NYG,0.0,00-0024253
194,Shayne Graham,K,CIN,BAL,0.0,00-0019536
195,Shaun Suisham,K,WAS,CAR,0.0,00-0023001
196,Neil Rackers,K,ARI,HOU,0.0,00-0019676
197,John Kasay,K,CAR,WAS,0.0,00-0009028
198,Josh Brown,K,LA,MIN,0.0,00-0021940
199,Jeff Reed,K,PIT,DET,0.0,00-0020737
200,Joe Nedney,K,SF,ATL,0.0,00-0011970
201,Rian Lindell,K,BUF,CLE,0.0,00-0019310
202,Kris Brown,K,HOU,ARI,0.0,00-0001980
203,Steven Hauschka,K,BAL,CIN,0.0,
204,Shane Andrus,K,TB,PHI,0.0,00-0023728
205,Sebastian Janikowski,K,OAK,NYG,0.0,00-0019646
206,David Buehler,K,DAL,KC,0.0,00-0027119
207,Josh Scobee,K,JAX,SEA,0.0,00-0022874
208,Rhys Lloyd,K,CAR,WAS,0.0,00-0023363
209,New York Giants,DST,NYG,OAK,16.0,
210,Cleveland Browns,DST,CLE,BUF,15.0,
211,Baltimore Ravens,DST,BAL,CIN,14.0,
212,Atlanta Falcons,DST,ATL,SF,13.0,
213,Philadelphia Eagles,DST,PHI,TB,12.0,
214,Cincinnati Bengals,DST,CIN,BAL,10.0,
215,Pittsburgh Steelers,DST,PIT,DET,10.0,
216,Detroit Lions,DST,DET,PIT,10.0,
217,Buffalo Bills,DST,BUF,CLE,10.0,
218,Carolina Panthers,DST,CAR,WAS,10.0,
219,Arizona Cardinals,DST,ARI,HOU,10.0,
220,Indianapolis Colts,DST,IND,TEN,9.0,
221,Washington Redskins,DST,WAS,CAR,8.0,
222,New England Patriots,DST,NE,DEN,7.0,
223,Dallas Cowboys,DST,DAL,KC,7.0,
224,Kansas City Chiefs,DST,KC,DAL,5.0,
225,Denver Broncos,DST,DEN,NE,4.0,
226,Los Angeles Rams,DST,LA,MIN,3.0,
227,Houston Texans,DST,HOU,ARI,3.0,
228,Tennessee Titans,DST,TEN,IND,3.0,
229,Tampa Bay Buccaneers,DST,TB,PHI,2.0,
230,Miami Dolphins,DST,MIA,NYJ,1.0,
231,San Francisco 49ers,DST,SF,ATL,0.0,
232,New York Jets,DST,NYJ,MIA,-1.0,
233,Oakland Raiders,DST,OAK,NYG,-2.0,
234,Jacksonville Jaguars,DST,JAX,SEA,-3.0,
