Player,Position,Team,Opponent,Points
Muhsin Muhammad,WR,CAR,WAS,8.90
Santana Moss,WR,WAS,CAR,8.40
Bobby Wade,WR,KC,DAL,8.20
Jerheme Urban,WR,ARI,HOU,8.10
Kevin Walter,WR,HOU,ARI,7.60
Patrick Crayton,WR,DAL,KC,7.40
Bernard Berrian,WR,MIN,LAR,6.90
Nate Washington,WR,TEN,IND,6.70
Mark Clayton,WR,BAL,CIN,6.60
Mark Bradley,WR,KC,DAL,6.30
Greg Camarillo,WR,MIA,NYJ,6.30
Dallas Clark,TE,IND,TEN,16.70
Heath Miller,TE,PIT,DET,16.40
Visanthe Shiancoe,TE,MIN,LAR,14.90
Anthony Fasano,TE,MIA,NYJ,13.80
Tony Gonzalez,TE,ATL,SF,11.50
Todd Heap,TE,BAL,CIN,11.10
Jeff King,TE,CAR,WAS,11.00
Zach Miller,TE,OAK,NYG,10.90
Vernon Davis,TE,SF,ATL,10.10
Brent Celek,TE,PHI,TB,9.80
Jason Witten,TE,DAL,KC,9.70
Benjamin Watson,TE,NE,DEN,9.30
Bo Scaife,TE,TEN,IND,8.50
Tony Scheffler,TE,DEN,NE,8.50
Daniel Fells,TE,LAR,MIN,8.50
Randy McMichael,TE,LAR,MIN,7.50
Daniel Graham,TE,DEN,NE,6.40
Jared Cook,TE,TEN,IND,5.70
Darcy Johnson,TE,NYG,OAK,5.60
Fred Davis,TE,WAS,CAR,5.30
John Carlson,TE,SEA,JAX,5.10
Sean Ryan,TE,KC,DAL,4.70
Marcedes Lewis,TE,JAX,SEA,4.30
Brandon Pettigrew,TE,DET,PIT,4.10
Delanie Walker,TE,SF,ATL,3.90
Alge Crumpler,TE,TEN,IND,3.40
Dante Rosario,TE,CAR,WAS,3.20
Travis Beckum,TE,NYG,OAK,3.20
Joey Haynos,TE,MIA,NYJ,2.70
Will Heller,TE,DET,PIT,2.60
Justin Peelle,TE,ATL,SF,2.20
John Gilmore,TE,TB,PHI,1.90
Derek Fine,TE,BUF,CLE,1.80
Leonard Pope,TE,KC,DAL,1.80
Steve Heiden,TE,CLE,BUF,1.70
JP Foschi,TE,CIN,BAL,1.60
Anthony Becht,TE,ARI,HOU,1.50
Joel Dreessen,TE,HOU,ARI,1.40
Zach Miller,TE,JAX,SEA,1.20
Jerramy Stevens,TE,TB,PHI,1.10
Shawn Nelson,TE,BUF,CLE,1.00
Gary Barnidge,TE,CAR,WAS,0.00
Chris Cooley,TE,WAS,CAR,0.00
Mike Sellers,TE,WAS,CAR,0.00
Daniel Coats,TE,CIN,BAL,0.00
Todd Yoder,TE,WAS,CAR,0.00
Casey Fitzsimmons,TE,DET,PIT,0.00
James Casey,TE,HOU,ARI,0.00
Ray Rice,RB,BAL,CIN,27.30
Ronnie Brown,RB,MIA,NYJ,24.64
Cedric Benson,RB,CIN,BAL,24.60
Joseph Addai,RB,IND,TEN,24.00
Clinton Portis,RB,WAS,CAR,21.40
Adrian Peterson,RB,MIN,LAR,20.90
Marshawn Lynch,RB,BUF,CLE,18.50
Rashard Mendenhall,RB,PIT,DET,17.30
Ricky Williams,RB,MIA,NYJ,16.80
Glen Coffee,RB,SF,ATL,16.60
Chester Taylor,RB,MIN,LAR,16.50
Thomas Jones,RB,NYJ,MIA,16.20
Steve Slaton,RB,HOU,ARI,15.80
Tim Hightower,RB,ARI,HOU,15.70
Knowshon Moreno,RB,DEN,NE,15.40
Tashard Choice,RB,DAL,KC,15.20
Jamal Lewis,RB,CLE,BUF,14.70
Kevin Smith,RB,DET,PIT,14.10
Sammy Morris,RB,NE,DEN,12.70
Steven Jackson,RB,LAR,MIN,11.90
Jonathan Stewart,RB,CAR,WAS,11.50
Brian Westbrook,RB,PHI,TB,11.50
Michael Bush,RB,OAK,NYG,11.30
Jamaal Charles,RB,KC,DAL,11.30
Maurice Jones-Drew,RB,JAX,SEA,10.70
Leonard Weaver,FB,PHI,TB,9.40
Brandon Jacobs,RB,NYG,OAK,8.50
Chris Brown,RB,HOU,ARI,8.10
Jerome Felton,FB,DET,PIT,7.50
DeAngelo Williams,RB,CAR,WAS,6.90
Leon Washington,RB,NYJ,MIA,6.80
Fred Jackson,RB,BUF,CLE,6.70
Kevin Faulk,RB,NE,DEN,6.40
Edgerrin James,RB,SEA,JAX,6.30
Chris Johnson,RB,TEN,IND,6.30
Brian Leonard,RB,CIN,BAL,6.10
Vonta Leach,RB,HOU,ARI,6.10
Mewelde Moore,RB,PIT,DET,5.80
Larry Johnson,RB,KC,DAL,5.60
Donald Brown,RB,IND,TEN,5.50
Marion Barber,RB,DAL,KC,5.30
LenDale White,RB,TEN,IND,5.10
Jason Snelling,RB,ATL,SF,5.00
LeSean McCoy,RB,PHI,TB,4.90
Julius Jones,RB,SEA,JAX,4.60
Cadillac Williams,RB,TB,PHI,4.60
LeRon McClain,RB,BAL,CIN,4.60
Justin Forsett,RB,SEA,JAX,4.30
Rob Bironas,K,TEN,IND,0.00
Jay Feely,K,NYJ,MIA,0.00
Jason Elam,K,ATL,SF,0.00
Nick Folk,K,DAL,KC,0.00
Ryan Longwell,K,MIN,LAR,0.00
Jason Hanson,K,DET,PIT,0.00
Matt Prater,K,DEN,NE,0.00
Ryan Succop,K,KC,DAL,0.00
Stephen Gostkowski,K,NE,DEN,0.00
David Akers,K,PHI,TB,0.00
Dan Carpenter,K,MIA,NYJ,0.00
Adam Vinatieri,K,IND,TEN,0.00
Billy Cundiff,K,CLE,BUF,0.00
Thomas Howard,K,OAK,NYG,0.00
Shayne Graham,K,CIN,BAL,0.00
Shaun Suisham,K,WAS,CAR,0.00
Neil Rackers,K,ARI,HOU,0.00
John Kasay,K,CAR,WAS,0.00
Josh Brown,K,LAR,MIN,0.00
Jeff Reed,K,PIT,DET,0.00
Joe Nedney,K,SF,ATL,0.00
Rian Lindell,K,BUF,CLE,0.00
Kris Brown,K,HOU,ARI,0.00
Steven Hauschka,K,BAL,CIN,0.00
Shane Andrus,K,TB,PHI,0.00
Sebastian Janikowski,K,OAK,NYG,0.00
David Buehler,K,DAL,KC,0.00
Josh Scobee,K,JAX,SEA,0.00
Rhys Lloyd,K,CAR,WAS,0.00
New York Giants,DST,NYG,OAK,16.00
Cleveland Browns,DST,CLE,BUF,15.00
Baltimore Ravens,DST,BAL,CIN,14.00
Atlanta Falcons,DST,ATL,SF,13.00
Philadelphia Eagles,DST,PHI,TB,12.00
Cincinnati Bengals,DST,CIN,BAL,10.00
Pittsburgh Steelers,DST,PIT,DET,10.00
Detroit Lions,DST,DET,PIT,10.00
Buffalo Bills,DST,BUF,CLE,10.00
Carolina Panthers,DST,CAR,WAS,10.00
Arizona Cardinals,DST,ARI,HOU,10.00
Indianapolis Colts,DST,IND,TEN,9.00
Washington Redskins,DST,WAS,CAR,8.00
New England Patriots,DST,NE,DEN,7.00
Dallas Cowboys,DST,DAL,KC,7.00
Kansas City Chiefs,DST,KC,DAL,5.00
Denver Broncos,DST,DEN,NE,4.00
Los Angeles Rams,DST,LAR,MIN,3.00
Houston Texans,DST,HOU,ARI,3.00
Tennessee Titans,DST,TEN,IND,3.00
Tampa Bay Buccaneers,DST,TB,PHI,2.00
Miami Dolphins,DST,MIA,NYJ,1.00
San Francisco 49ers,DST,SF,ATL,0.00
New York Jets,DST,NYJ,MIA,-1.00
Oakland Raiders,DST,OAK,NYG,-2.00
Jacksonville Jaguars,DST,JAX,SEA,-3.00
