,Player,Position,Team,Opponent,Points,PlayerID
52,John Brown,WR,ARI,LAR,18.3,00-0031051
53,Dwayne Bowe,WR,KC,BUF,17.3,00-0025410
54,Randall Cobb,WR,GB,CHI,16.2,00-0028002
55,Mike Wallace,WR,MIA,DET,16.1,00-0026901
56,Chris Hogan,WR,BUF,KC,15.7,00-0028237
57,Vincent Jackson,WR,TB,ATL,15.5,00-0023496
58,TJ Graham,WR,NYJ,PIT,13.7,
59,Antonio Brown,WR,PIT,NYJ,13.4,00-0027793
60,Alshon Jeffery,WR,CHI,GB,13.1,00-0029137
61,Allen Robinson,WR,JAX,DAL,13.0,00-0031428
62,Jarvis Landry,WR,MIA,DET,11.5,00-0031382
63,Robert Woods,WR,BUF,KC,11.2,00-0030431
64,Jermaine Kearse,WR,SEA,NYG,10.0,00-0029159
65,James Jones,WR,OAK,DEN,10.0,00-0025465
66,Miles Austin,WR,CLE,CIN,9.8,00-0023921
67,Kendall Wright,WR,TEN,BAL,9.4,00-0029708
68,Brice Butler,WR,OAK,DEN,9.2,00-0030516
69,Michael Crabtree,WR,SF,NO,9.2,00-0026986
70,Rueben Randle,WR,NYG,SEA,8.9,00-0029262
71,Percy Harvin,WR,NYJ,PIT,8.6,00-0026998
72,Markus Wheaton,WR,PIT,NYJ,8.1,00-0030460
73,Travis Benjamin,WR,CLE,CIN,7.6,00-0029269
74,Steve Johnson,WR,SF,NO,7.3,00-0026364
75,Doug Baldwin,WR,SEA,NYG,7.1,00-0028434
76,Jeremy Maclin,WR,PHI,CAR,6.8,00-0026995
77,Sammy Watkins,WR,BUF,KC,6.7,00-0031325
78,Jaron Brown,WR,ARI,LAR,6.5,00-0030300
79,Wes Welker,WR,DEN,OAK,6.4,00-0022427
80,Taylor Gabriel,WR,CLE,CIN,6.1,00-0031228
81,Kenny Britt,WR,LA,ARI,6.1,00-0027006
82,Greg Olsen,TE,CAR,PHI,20.9,00-0025418
83,Brent Celek,TE,PHI,CAR,19.6,00-0025549
84,Mychal Rivera,TE,OAK,DEN,18.4,00-0030514
85,Jared Cook,TE,LA,ARI,16.4,00-0027061
86,Jason Witten,TE,DAL,JAX,14.3,00-0022127
87,Austin Seferian-Jenkins,TE,TB,ATL,14.0,00-0031418
88,Charles Clay,TE,MIA,DET,11.5,00-0028112
89,Andrew Quarless,TE,GB,CHI,9.0,00-0027753
90,Jace Amaro,TE,NYJ,PIT,8.6,00-0031042
91,Brandon Bostick,TE,GB,CHI,7.1,00-0029601
92,Delanie Walker,TE,TEN,BAL,6.7,00-0024389
93,Gary Barnidge,TE,CLE,CIN,6.6,00-0026281
94,Larry Donnell,TE,NYG,SEA,6.6,00-0028838
95,Martellus Bennett,TE,CHI,GB,6.5,00-0026201
96,Jermaine Gresham,TE,CIN,CLE,5.9,00-0027873
97,Heath Miller,TE,PIT,NYJ,5.9,00-0023465
98,Clay Harbor,TE,JAX,DAL,5.8,00-0027725
99,John Carlson,TE,ARI,LAR,5.3,00-0026178
100,Lance Kendricks,TE,LA,ARI,5.0,00-0027985
101,Scott Chandler,TE,BUF,KC,4.7,00-0025516
102,Cooper Helfet,TE,SEA,NYG,4.2,00-0029534
103,Owen Daniels,TE,BAL,TEN,4.0,00-0024313
104,Travis Kelce,TE,KC,BUF,3.9,00-0030506
105,Zach Ertz,TE,PHI,CAR,2.7,00-0030061
106,Troy Niklas,TE,ARI,LAR,2.7,00-0031044
107,Richard Rodgers,TE,GB,CHI,2.6,00-0031384
108,Gavin Escobar,TE,DAL,JAX,2.4,00-0030544
109,Nic Jacobs,TE,JAX,DAL,2.4,00-0030806
110,Benjamin Watson,TE,NO,SF,2.3,00-0022943
111,Daniel Fells,TE,NYG,SEA,2.2,00-0023752
112,Rob Housler,TE,ARI,LAR,2.1,00-0028007
113,Vernon Davis,TE,SF,NO,1.8,00-0024221
114,Anthony Fasano,TE,KC,BUF,1.7,00-0024268
115,Ed Dickson,TE,CAR,PHI,1.7,00-0027675
116,Brian Leonhardt,TE,OAK,DEN,1.5,00-0029755
117,Kevin Brock,TE,CIN,CLE,1.4,00-0026699
118,Dante Rosario,TE,CHI,GB,1.3,00-0025542
119,Lee Smith,TE,BUF,KC,0.0,00-0028097
120,Chris Gragg,TE,BUF,KC,0.0,00-0030049
121,Matt Spaeth,TE,PIT,NYJ,0.0,00-0025464
122,Gator Hoskins,TE,MIA,DET,0.0,00-0030865
123,Bear Pascoe,TE,ATL,TB,0.0,00-0026931
124,Levine Toilolo,TE,ATL,TB,0.0,00-0030443
125,Derek Carrier,TE,SF,NO,0.0,00-0029119
126,Jeff Cumberland,TE,NYJ,PIT,0.0,00-0027321
127,Josh Hill,TE,NO,SF,0.0,00-0030216
128,Crockett Gillmore,TE,BAL,TEN,0.0,00-0030992
129,Ryan Hewitt,TE,CIN,CLE,0.0,00-0030780
130,Justin Forsett,RB,BAL,TEN,26.2,00-0026373
131,DeMarco Murray,RB,DAL,JAX,22.1,00-0028009
132,Jamaal Charles,RB,KC,BUF,20.8,00-0026213
133,Eddie Lacy,RB,GB,CHI,20.8,00-0030485
134,Denard Robinson,RB,JAX,DAL,20.0,00-0030547
135,Mark Ingram,RB,NO,SF,19.9,00-0027966
136,Steven Jackson,RB,ATL,TB,17.5,00-0022736
137,Jonathan Stewart,RB,CAR,PHI,15.9,00-0026153
138,Terrance West,RB,CLE,CIN,15.4,00-0031375
139,Frank Gore,RB,SF,NO,15.3,00-0023500
140,Andre Ellington,RB,ARI,LAR,15.2,00-0030287
141,Darren Sproles,RB,PHI,CAR,15.1,00-0023564
142,Bryce Brown,RB,BUF,KC,15.0,00-0029429
143,Le'Veon Bell,RB,PIT,NYJ,14.9,00-0030496
144,Ben Tate,RB,CLE,CIN,14.1,00-0027890
145,Tre Mason,RB,LA,ARI,12.1,00-0031391
146,Andre Williams,RB,NYG,SEA,11.8,00-0031055
147,Joseph Randle,RB,DAL,JAX,11.6,00-0030388
148,Matt Forte,RB,CHI,GB,11.1,00-0026184
149,Benjamin Cunningham,RB,LA,ARI,10.8,
150,Bishop Sankey,RB,TEN,BAL,10.4,00-0031413
151,Isaiah Crowell,RB,CLE,CIN,10.1,00-0030656
152,Joique Bell,RB,DET,MIA,10.1,00-0027218
153,Carlos Hyde,RB,SF,NO,9.6,00-0031045
154,Bobby Rainey,RB,TB,ATL,9.6,00-0029384
155,Leon Washington,RB,TEN,BAL,9.5,00-0024332
156,Damien Williams,RB,MIA,DET,9.1,00-0030874
157,Fred Jackson,RB,BUF,KC,8.9,00-0024204
158,LeSean McCoy,RB,PHI,CAR,8.7,00-0027029
159,Theo Riddick,RB,DET,MIA,8.5,00-0030107
160,Darren McFadden,RB,OAK,DEN,7.6,00-0026144
161,Christine Michael,RB,SEA,NYG,7.1,00-0030432
162,DeAngelo Williams,RB,CAR,PHI,6.8,00-0024242
163,Jordan Todman,RB,JAX,DAL,6.3,00-0028121
164,Anthony Dixon,RB,BUF,KC,6.2,00-0027772
165,Jeremy Hill,RB,CIN,CLE,6.1,00-0031301
166,Travaris Cadet,RB,NO,SF,5.7,00-0029205
167,Fozzy Whittaker,RB,CAR,PHI,5.6,00-0029731
168,Kyle Juszczyk,FB,BAL,TEN,5.6,00-0029892
169,DuJuan Harris,RB,GB,CHI,5.2,00-0028409
170,Chris Ivory,RB,NYJ,PIT,5.1,00-0027531
171,Jed Collins,FB,DET,MIA,5.0,00-0026072
172,Charles Sims,RB,TB,ATL,5.0,00-0031390
173,Chris Johnson,RB,NYJ,PIT,4.5,
174,Ronnie Hillman,RB,DEN,OAK,4.2,00-0029683
175,Reggie Bush,RB,DET,MIA,3.5,00-0024217
176,Rex Burkhead,RB,CIN,CLE,3.5,00-0030288
177,Michael Cox,RB,NYG,SEA,3.5,00-0030128
178,Brandon McManus,K,DEN,OAK,0.0,00-0029822
179,Caleb Sturgis,K,MIA,DET,0.0,00-0030390
180,Phil Dawson,K,SF,NO,0.0,00-0004091
181,Dan Bailey,K,DAL,JAX,0.0,00-0028660
182,Cody Parkey,K,PHI,CAR,0.0,00-0030850
183,Shaun Suisham,K,PIT,NYJ,0.0,00-0023001
184,Nick Folk,K,NYJ,PIT,0.0,00-0025565
185,Steven Hauschka,K,SEA,NYG,0.0,
186,Matt Prater,K,DET,MIA,0.0,00-0023853
187,Chandler Catanzaro,K,ARI,LAR,0.0,00-0030896
188,Dan Carpenter,K,BUF,KC,0.0,00-0026003
189,Patrick Murray,K,TB,ATL,0.0,00-0030626
190,Billy Cundiff,K,CLE,CIN,0.0,00-0020972
191,Shayne Graham,K,NO,SF,0.0,00-0019536
192,Cairo Santos,K,KC,BUF,0.0,00-0031203
193,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
194,Josh Brown,K,NYG,SEA,0.0,00-0021940
195,Justin Tucker,K,BAL,TEN,0.0,00-0029597
196,Graham Gano,K,CAR,PHI,0.0,00-0026858
197,Mike Nugent,K,CIN,CLE,0.0,00-0023482
198,Robbie Gould,K,CHI,GB,0.0,00-0023252
199,Greg Zuerlein,K,LA,ARI,0.0,00-0029621
200,Josh Scobee,K,JAX,DAL,0.0,00-0022874
201,Ryan Succop,K,TEN,BAL,0.0,00-0026968
202,Jordan Gay,K,BUF,KC,0.0,00-0030410
203,Green Bay Packers,DST,GB,CHI,17.0,
204,Cleveland Browns,DST,CLE,CIN,17.0,
205,New York Jets,DST,NYJ,PIT,14.0,
206,Baltimore Ravens,DST,BAL,TEN,13.0,
207,Atlanta Falcons,DST,ATL,TB,11.0,
208,Dallas Cowboys,DST,DAL,JAX,11.0,
209,Buffalo Bills,DST,BUF,KC,9.0,
210,Kansas City Chiefs,DST,KC,BUF,9.0,
211,San Francisco 49ers,DST,SF,NO,8.0,
212,Detroit Lions,DST,DET,MIA,8.0,
213,Miami Dolphins,DST,MIA,DET,8.0,
214,Seattle Seahawks,DST,SEA,NYG,7.0,
215,Denver Broncos,DST,DEN,OAK,7.0,
216,New Orleans Saints,DST,NO,SF,6.0,
217,Los Angeles Rams,DST,LA,ARI,6.0,
218,Pittsburgh Steelers,DST,PIT,NYJ,5.0,
219,Jacksonville Jaguars,DST,JAX,DAL,4.0,
220,New York Giants,DST,NYG,SEA,4.0,
221,Chicago Bears,DST,CHI,GB,4.0,
222,Cincinnati Bengals,DST,CIN,CLE,2.0,
223,Tennessee Titans,DST,TEN,BAL,1.0,
224,Tampa Bay Buccaneers,DST,TB,ATL,1.0,
225,Oakland Raiders,DST,OAK,DEN,0.0,
226,Carolina Panthers,DST,CAR,PHI,-3.0,
