Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Aaron Rodgers,QB,10,GB,CHI,18,27,67,315,12,6,0,146,0,0,0,0,39.60,2014
2,Peyton Manning,QB,10,DEN,OAK,31,44,71,340,8,5,2,112,0,0,0,0,34.60,2014
3,Josh McCown,QB,10,TB,ATL,27,43,63,301,7,2,2,80,5,39,8,0,24.94,2014
4,Russell Wilson,QB,10,SEA,NYG,10,17,59,172,10,0,2,54,14,107,8,1,24.58,2014
5,Mark Sanchez,QB,10,PHI,CAR,20,37,54,332,9,2,0,103,2,-1,-1,0,24.18,2014
6,Tony Romo,QB,10,DAL,JAX,20,27,74,246,9,3,0,139,0,0,0,0,21.84,2014
7,Drew Brees,QB,10,NO,SF,28,47,60,292,6,3,2,81,2,7,4,0,21.38,2014
8,Cam Newton,QB,10,CAR,PHI,25,40,63,306,8,2,3,71,2,6,3,0,19.84,2014
9,Ben Roethlisberger,QB,10,PIT,NYJ,30,43,70,343,8,1,2,82,1,0,0,0,18.72,2014
10,Matthew Stafford,QB,10,DET,MIA,25,40,63,280,7,2,1,90,2,-1,-1,0,18.10,2014
11,Michael Vick,QB,10,NYJ,PIT,10,18,56,132,7,2,0,116,8,39,5,0,17.18,2014
12,Matt Ryan,QB,10,ATL,TB,20,31,65,219,7,1,0,96,3,9,3,0,15.66,2014
13,Alex Smith,QB,10,KC,BUF,17,29,59,177,6,0,0,76,4,25,6,1,15.58,2014
14,Kyle Orton,QB,10,BUF,KC,29,48,60,259,5,1,0,82,2,3,2,0,14.66,2014
15,Colin Kaepernick,QB,10,SF,NO,14,32,44,210,7,1,0,76,4,24,6,0,13.80,2014
16,Derek Carr,QB,10,OAK,DEN,30,47,64,192,4,2,2,69,0,0,0,0,13.68,2014
17,Eli Manning,QB,10,NYG,SEA,29,44,66,283,6,1,1,82,0,0,0,0,13.32,2014
18,Blake Bortles,QB,10,JAX,DAL,22,37,60,290,8,0,1,73,3,3,1,0,12.90,2014
19,Jay Cutler,QB,10,CHI,GB,22,37,60,272,7,1,2,69,2,0,0,0,11.88,2014
20,Ryan Tannehill,QB,10,MIA,DET,27,38,71,207,5,1,1,82,2,0,0,0,11.28,2014
21,Joe Flacco,QB,10,BAL,TEN,16,27,59,169,6,1,0,90,3,-2,-1,0,10.56,2014
22,Zach Mettenberger,QB,10,TEN,BAL,16,27,59,179,7,1,1,76,0,0,0,0,10.16,2014
23,Austin Davis,QB,10,LAR,ARI,17,30,57,216,7,1,2,63,3,0,0,0,9.64,2014
24,Carson Palmer,QB,10,ARI,LAR,25,36,69,241,7,0,1,76,1,1,1,0,8.74,2014
25,Brian Hoyer,QB,10,CLE,CIN,15,23,65,198,9,0,0,92,4,1,0,0,8.02,2014
26,Drew Stanton,QB,10,ARI,LAR,3,5,60,85,17,1,0,144,2,3,2,0,7.70,2014
27,Joe Webb,QB,10,CAR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,2.60,2014
28,Andy Dalton,QB,10,CIN,CLE,10,33,30,86,3,0,3,2,3,8,3,0,1.24,2014
29,Brock Osweiler,QB,10,DEN,OAK,2,5,40,13,3,0,0,48,3,2,1,0,0.72,2014
30,Jimmy Clausen,QB,10,CHI,GB,1,3,33,11,4,0,0,45,0,0,0,0,0.44,2014
31,Jason Campbell,QB,10,CIN,CLE,3,6,50,7,1,0,0,56,0,0,0,0,0.28,2014
32,Matt Flynn,QB,10,GB,CHI,1,5,20,4,1,0,0,40,0,0,0,0,0.16,2014
33,Brandon Weeden,QB,10,DAL,JAX,1,1,100,8,8,0,0,100,3,-3,-1,0,0.02,2014
34,Luke McCown,QB,10,NO,SF,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
35,Matt Schaub,QB,10,OAK,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
36,Matt Barkley,QB,10,PHI,CAR,0,1,0,0,0,0,0,40,3,0,0,0,0.00,2014
