Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jimmy Graham,TE,10,NO,SF,13,10,77,76,2,15,6,8,0,0,0,0,0,29.60,2014
2,Julius Thomas,TE,10,DEN,OAK,7,6,86,63,2,32,9,11,0,0,0,0,0,24.30,2014
3,Greg Olsen,TE,10,CAR,PHI,7,6,86,119,0,38,17,20,0,0,0,0,0,20.90,2014
4,Brent Celek,TE,10,PHI,CAR,6,5,83,116,0,37,19,23,0,0,0,0,0,19.60,2014
5,Mychal Rivera,TE,10,OAK,DEN,8,6,75,64,1,25,8,11,0,0,0,0,0,18.40,2014
6,Jared Cook,TE,10,LAR,ARI,3,2,67,84,1,59,28,42,0,0,0,0,0,16.40,2014
7,Jason Witten,TE,10,DAL,JAX,7,5,71,33,1,15,5,7,0,0,0,0,0,14.30,2014
8,Austin Seferian-Jenkins,TE,10,TB,ATL,9,5,56,30,1,13,3,6,0,0,0,0,0,14.00,2014
9,Charles Clay,TE,10,MIA,DET,9,7,78,45,0,13,5,6,0,0,0,0,0,11.50,2014
10,Andrew Quarless,TE,10,GB,CHI,5,2,40,10,1,6,2,5,0,0,0,0,0,9.00,2014
11,Jace Amaro,TE,10,NYJ,PIT,5,2,40,6,1,5,1,3,0,0,0,0,0,8.60,2014
12,Brandon Bostick,TE,10,GB,CHI,2,1,50,1,1,1,1,1,0,0,0,0,0,7.10,2014
13,Delanie Walker,TE,10,TEN,BAL,5,3,60,37,0,17,7,12,0,0,0,0,0,6.70,2014
14,Gary Barnidge,TE,10,CLE,CIN,4,2,50,46,0,28,12,23,0,0,0,0,0,6.60,2014
15,Larry Donnell,TE,10,NYG,SEA,6,4,67,26,0,7,4,7,0,0,0,0,0,6.60,2014
16,Martellus Bennett,TE,10,CHI,GB,6,2,33,45,0,37,8,23,0,0,0,0,0,6.50,2014
17,Jermaine Gresham,TE,10,CIN,CLE,6,3,50,29,0,15,5,10,0,0,0,0,0,5.90,2014
18,Heath Miller,TE,10,PIT,NYJ,3,3,100,29,0,16,10,10,0,0,0,0,0,5.90,2014
19,Clay Harbor,TE,10,JAX,DAL,4,3,75,28,0,15,7,9,0,0,0,0,0,5.80,2014
20,John Carlson,TE,10,ARI,LAR,4,2,50,33,0,26,8,17,0,0,0,0,0,5.30,2014
21,Lance Kendricks,TE,10,LAR,ARI,2,2,100,30,0,18,15,15,0,0,0,0,0,5.00,2014
22,Scott Chandler,TE,10,BUF,KC,6,3,50,17,0,9,3,6,0,0,0,0,0,4.70,2014
23,Cooper Helfet,TE,10,SEA,NYG,2,1,50,32,0,32,16,32,0,0,0,0,0,4.20,2014
24,Owen Daniels,TE,10,BAL,TEN,4,2,50,20,0,13,5,10,0,0,0,0,0,4.00,2014
25,Travis Kelce,TE,10,KC,BUF,2,2,100,19,0,13,10,10,0,0,0,0,0,3.90,2014
26,Troy Niklas,TE,10,ARI,LAR,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2014
27,Zach Ertz,TE,10,PHI,CAR,3,1,33,17,0,17,6,17,0,0,0,0,0,2.70,2014
28,Richard Rodgers,TE,10,GB,CHI,3,2,67,6,0,4,2,3,0,0,0,0,0,2.60,2014
29,Gavin Escobar,TE,10,DAL,JAX,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2014
30,Nic Jacobs,TE,10,JAX,DAL,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2014
31,Benjamin Watson,TE,10,NO,SF,3,1,33,13,0,13,4,13,0,0,0,0,0,2.30,2014
32,Daniel Fells,TE,10,NYG,SEA,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2014
33,Rob Housler,TE,10,ARI,LAR,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2014
34,Vernon Davis,TE,10,SF,NO,4,1,25,8,0,8,2,8,0,0,0,0,0,1.80,2014
35,Anthony Fasano,TE,10,KC,BUF,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2014
36,Ed Dickson,TE,10,CAR,PHI,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2014
37,Brian Leonhardt,TE,10,OAK,DEN,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2014
38,Kevin Brock,TE,10,CIN,CLE,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2014
39,Dante Rosario,TE,10,CHI,GB,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2014
40,Ryan Taylor,TE,10,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
41,Ryan Hewitt,TE,10,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
42,Jim Dray,TE,10,CLE,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
43,Lee Smith,TE,10,BUF,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
44,Zach Sudfeld,TE,10,NYJ,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
45,Josh Hill,TE,10,NO,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
46,Chris Gragg,TE,10,BUF,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
47,Crockett Gillmore,TE,10,BAL,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
48,Kellen Davis,TE,10,DET,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
49,Chase Coffman,TE,10,TEN,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
50,James Hanna,TE,10,DAL,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
