Rank,Player,Position,Week,Team,Opponent,TFL,Sacks,QBHits,Interceptions,FumRec,Safeties,DefTD,ReturnTD,PtsAllowed,Points,Year
1,Los Angeles Chargers,DST,12,LAC,IND,6,1,5,4,1,0,2,0,14,24.00,2010
2,New York Jets,DST,12,NYJ,CIN,4,3,6,2,1,1,0,1,10,21.00,2010
3,Houston Texans,DST,12,HOU,TEN,7,1,5,3,0,0,0,0,0,17.00,2010
4,Carolina Panthers,DST,12,CAR,CLE,4,2,2,2,1,0,1,0,24,14.00,2010
5,San Francisco 49ers,DST,12,SF,ARI,5,1,3,1,1,0,0,0,6,12.00,2010
6,Minnesota Vikings,DST,12,MIN,WAS,5,4,4,1,0,0,0,0,13,10.00,2010
7,Oakland Raiders,DST,12,OAK,MIA,6,3,8,1,0,0,0,1,33,10.00,2010
8,New York Giants,DST,12,NYG,JAX,4,4,11,1,1,0,0,0,20,9.00,2010
9,Buffalo Bills,DST,12,BUF,PIT,7,5,7,0,1,0,0,0,19,8.00,2010
10,Kansas City Chiefs,DST,12,KC,SEA,3,2,6,2,1,0,0,0,24,8.00,2010
11,Miami Dolphins,DST,12,MIA,OAK,5,1,1,2,1,0,0,0,17,8.00,2010
12,Seattle Seahawks,DST,12,SEA,KC,1,0,1,0,1,0,0,1,42,8.00,2010
13,New Orleans Saints,DST,12,NO,DAL,3,1,2,1,2,0,0,0,27,7.00,2010
14,Pittsburgh Steelers,DST,12,PIT,BUF,3,2,3,1,1,0,0,0,16,7.00,2010
15,Tampa Bay Buccaneers,DST,12,TB,BAL,4,4,5,1,0,0,0,0,17,7.00,2010
16,Chicago Bears,DST,12,CHI,PHI,7,4,7,1,0,0,0,0,26,6.00,2010
17,Cleveland Browns,DST,12,CLE,CAR,6,3,7,1,0,0,0,0,23,6.00,2010
18,New England Patriots,DST,12,NE,DET,2,2,3,2,0,0,0,0,24,6.00,2010
19,Los Angeles Rams,DST,12,LAR,DEN,8,3,6,0,2,0,0,0,33,6.00,2010
20,Dallas Cowboys,DST,12,DAL,NO,2,2,5,1,1,0,0,0,30,5.00,2010
21,Arizona Cardinals,DST,12,ARI,SF,4,1,3,1,0,0,0,0,27,5.00,2010
22,Atlanta Falcons,DST,12,ATL,GB,2,1,1,0,1,0,0,0,17,4.00,2010
23,Baltimore Ravens,DST,12,BAL,TB,2,0,3,0,0,0,0,0,10,4.00,2010
24,Cincinnati Bengals,DST,12,CIN,NYJ,4,2,2,1,0,0,0,0,26,4.00,2010
25,Green Bay Packers,DST,12,GB,ATL,3,2,2,0,0,0,0,0,20,3.00,2010
26,Philadelphia Eagles,DST,12,PHI,CHI,9,4,5,0,0,0,0,0,31,3.00,2010
27,Tennessee Titans,DST,12,TEN,HOU,4,2,8,0,0,0,0,0,20,3.00,2010
28,Washington Redskins,DST,12,WAS,MIN,1,2,6,0,0,0,0,0,17,3.00,2010
29,Indianapolis Colts,DST,12,IND,LAC,2,2,5,0,0,0,0,0,36,2.00,2010
30,Jacksonville Jaguars,DST,12,JAX,NYG,2,0,1,0,0,0,0,0,24,0.00,2010
31,Denver Broncos,DST,12,DEN,LAR,5,2,5,0,0,0,0,0,36,-2.00,2010
32,Detroit Lions,DST,12,DET,NE,2,1,5,0,0,0,0,0,45,-3.00,2010
