Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dwayne Bowe,WR,12,KC,SEA,17,13,77,170,3,36,10,13,0,0,0,0,0,51.00,2010
2,Jacoby Ford,WR,12,OAK,MIA,10,4,40,108,1,52,11,27,1,13,0,1,0,31.10,2010
3,Ben Obomanu,WR,12,SEA,KC,6,5,83,159,1,87,27,32,0,0,0,0,0,29.90,2010
4,Deion Branch,WR,12,NE,DET,5,3,60,113,2,79,23,38,0,0,0,0,0,29.30,2010
5,Wes Welker,WR,12,NE,DET,10,8,80,90,2,19,9,11,0,0,0,0,0,29.00,2010
6,Brandon Lloyd,WR,12,DEN,LAR,10,4,40,76,2,41,8,19,0,0,0,0,0,23.60,2010
7,Derrick Mason,WR,12,BAL,TB,13,8,62,87,1,15,7,11,0,0,0,0,0,22.70,2010
8,Earl Bennett,WR,12,CHI,PHI,5,4,80,56,2,30,11,14,0,0,0,0,0,21.60,2010
9,Brad Smith,WR,12,NYJ,CIN,1,1,100,23,0,23,23,23,3,55,1,0,0,20.80,2010
10,Hines Ward,WR,12,PIT,BUF,8,7,88,107,0,24,13,15,0,0,0,0,0,20.70,2010
11,Andre Johnson,WR,12,HOU,TEN,11,9,82,56,1,21,5,6,0,0,0,0,0,20.60,2010
12,Eddie Royal,WR,12,DEN,LAR,9,6,67,74,1,24,8,12,1,20,0,1,1,20.40,2010
13,Davone Bess,WR,12,MIA,OAK,9,6,67,111,0,29,12,19,0,0,0,0,0,20.10,2010
14,Greg Jennings,WR,12,GB,ATL,8,5,63,119,0,35,15,24,0,0,0,2,0,19.90,2010
15,Calvin Johnson,WR,12,DET,NE,7,4,57,81,1,34,12,20,1,15,0,0,0,19.60,2010
16,Marques Colston,WR,12,NO,DAL,9,6,67,105,0,28,12,18,0,0,0,0,0,19.50,2010
17,Miles Austin,WR,12,DAL,NO,5,3,60,25,0,12,5,8,1,60,1,0,0,17.50,2010
18,Jordy Nelson,WR,12,GB,ATL,5,5,100,61,1,28,12,12,0,0,0,0,0,17.10,2010
19,Jason Avant,WR,12,PHI,CHI,9,8,89,83,0,22,9,10,0,0,0,0,0,16.30,2010
20,Johnny Knox,WR,12,CHI,PHI,5,3,60,68,1,34,14,23,0,0,0,0,0,15.80,2010
21,Santonio Holmes,WR,12,NYJ,CIN,7,5,71,44,1,16,6,9,0,0,0,0,0,15.40,2010
22,Mario Manningham,WR,12,NYG,JAX,4,3,75,61,1,26,15,20,0,0,0,0,0,15.10,2010
23,Lance Moore,WR,12,NO,DAL,7,5,71,39,1,12,6,8,0,0,0,0,0,14.90,2010
24,Jordan Shipley,WR,12,CIN,NYJ,8,5,63,38,1,12,5,8,0,0,0,0,0,14.80,2010
25,Jeremy Maclin,WR,12,PHI,CHI,6,4,67,47,1,24,8,12,0,0,0,0,0,14.70,2010
26,Steve Johnson,WR,12,BUF,PIT,15,7,47,68,0,18,5,10,0,0,0,0,0,13.80,2010
27,Devery Henderson,WR,12,NO,DAL,5,4,80,97,0,57,19,24,0,0,0,0,0,13.70,2010
28,Danario Alexander,WR,12,LAR,DEN,6,4,67,95,0,45,16,24,0,0,0,0,0,13.50,2010
29,Blair White,WR,12,IND,LAC,6,4,67,34,1,17,6,9,0,0,0,0,0,13.40,2010
30,Danny Amendola,WR,12,LAR,DEN,7,4,57,41,0,17,6,10,3,48,0,0,0,12.90,2010
31,Michael Crabtree,WR,12,SF,ARI,6,2,33,48,1,38,8,24,0,0,0,0,0,12.80,2010
32,Marlon Moore,WR,12,MIA,OAK,4,1,25,57,1,57,14,57,0,0,0,0,0,12.70,2010
33,Roy Williams,WR,12,DAL,NO,8,5,63,83,0,47,10,17,0,0,0,1,1,12.30,2010
34,Pierre Garcon,WR,12,IND,LAC,7,5,71,72,0,30,10,14,0,0,0,0,0,12.20,2010
35,Brian Robiskie,WR,12,CLE,CAR,7,7,100,50,0,15,7,7,0,0,0,0,0,12.00,2010
36,David Nelson,WR,12,BUF,PIT,7,6,86,58,0,17,8,10,0,0,0,0,0,11.80,2010
37,Devin Hester,WR,12,CHI,PHI,6,3,50,86,0,39,14,29,1,0,0,0,0,11.60,2010
38,Brian Hartline,WR,12,MIA,OAK,7,4,57,75,0,26,11,19,0,0,0,0,0,11.50,2010
39,Louis Murphy,WR,12,OAK,MIA,6,4,67,73,0,29,12,18,0,0,0,0,0,11.30,2010
40,Early Doucet,WR,12,ARI,SF,10,5,50,60,0,23,6,12,0,0,0,0,0,11.00,2010
41,Mike Thomas,WR,12,JAX,NYG,9,6,67,46,0,14,5,8,0,0,0,0,0,10.60,2010
42,Brandon Stokley,WR,12,SEA,KC,8,5,63,51,0,13,6,10,0,0,0,0,0,10.10,2010
43,Roddy White,WR,12,ATL,GB,7,5,71,49,0,14,7,10,0,0,0,0,0,9.90,2010
44,Laurent Robinson,WR,12,LAR,DEN,6,4,67,58,0,23,10,15,0,0,0,0,0,9.80,2010
45,Percy Harvin,WR,12,MIN,WAS,5,5,100,32,0,9,6,6,3,14,0,0,0,9.60,2010
46,James Jones,WR,12,GB,ATL,8,5,63,44,0,18,6,9,0,0,0,0,0,9.40,2010
47,Mohamed Massaquoi,WR,12,CLE,CAR,7,4,57,52,0,19,7,13,0,0,0,0,0,9.20,2010
48,Reggie Wayne,WR,12,IND,LAC,14,5,36,42,0,14,3,8,0,0,0,0,0,9.20,2010
49,Justin Gage,WR,12,TEN,HOU,6,4,67,50,0,19,8,13,0,0,0,0,0,9.00,2010
50,Santana Moss,WR,12,WAS,MIN,7,5,71,40,0,15,6,8,0,0,0,0,0,9.00,2010
