Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jason Witten,TE,12,DAL,NO,10,10,100,99,0,20,10,10,0,0,0,0,0,19.90,2010
2,Jacob Tamme,TE,12,IND,LAC,9,7,78,64,1,30,7,9,0,0,0,0,0,19.40,2010
3,Billy Bajema,TE,12,LAR,DEN,5,3,60,32,2,26,6,11,0,0,0,0,0,18.20,2010
4,Tony Gonzalez,TE,12,ATL,GB,6,6,100,51,1,21,9,9,0,0,0,0,0,17.10,2010
5,Kevin Boss,TE,12,NYG,JAX,8,3,38,74,1,32,9,25,0,0,0,0,0,16.40,2010
6,Todd Heap,TE,12,BAL,TB,4,2,50,79,1,65,20,40,0,0,0,0,0,15.90,2010
7,Kellen Winslow,TE,12,TB,BAL,9,4,44,44,1,19,5,11,0,0,0,0,0,14.40,2010
8,Brent Celek,TE,12,PHI,CHI,8,3,38,50,1,30,6,17,0,0,0,0,0,14.00,2010
9,Brandon Pettigrew,TE,12,DET,NE,7,5,71,67,0,24,10,13,0,0,0,0,0,11.70,2010
10,Fred Davis,TE,12,WAS,MIN,3,3,100,25,1,10,8,8,0,0,0,0,0,11.50,2010
11,Rob Gronkowski,TE,12,NE,DET,5,5,100,65,0,26,13,13,0,0,0,0,0,11.50,2010
12,Michael Hoomanawanui,TE,12,LAR,DEN,1,1,100,36,1,36,36,36,0,0,0,0,0,10.60,2010
13,Joel Dreessen,TE,12,HOU,TEN,5,3,60,15,1,9,3,5,0,0,0,0,0,10.50,2010
14,Chris Cooley,TE,12,WAS,MIN,8,5,63,49,0,19,6,10,0,0,0,0,0,9.90,2010
15,Dustin Keller,TE,12,NYJ,CIN,4,4,100,49,0,21,12,12,0,0,0,0,0,8.90,2010
16,Heath Miller,TE,12,PIT,BUF,7,4,57,46,0,26,7,12,0,0,0,0,0,8.60,2010
17,Antonio Gates,TE,12,LAC,IND,4,4,100,46,0,18,12,12,0,0,0,0,0,8.60,2010
18,Visanthe Shiancoe,TE,12,MIN,WAS,6,3,50,54,0,29,9,18,0,0,0,0,0,8.40,2010
19,Chris Baker,TE,12,SEA,KC,1,1,100,13,1,13,13,13,0,0,0,0,0,8.30,2010
20,Benjamin Watson,TE,12,CLE,CAR,5,4,80,40,0,21,8,10,0,0,0,0,0,8.00,2010
21,Jared Cook,TE,12,TEN,HOU,9,4,44,40,0,23,4,10,0,0,0,0,0,8.00,2010
22,Greg Olsen,TE,12,CHI,PHI,1,1,100,9,1,9,9,9,0,0,0,0,0,7.90,2010
23,Tony Moeaki,TE,12,KC,SEA,2,1,50,6,1,6,3,6,0,0,0,0,0,7.60,2010
24,Marcedes Lewis,TE,12,JAX,NYG,5,3,60,36,0,16,7,12,0,0,0,0,0,6.60,2010
25,Andrew Quarless,TE,12,GB,ATL,3,3,100,35,0,19,12,12,0,0,0,0,0,6.50,2010
26,Dante Rosario,TE,12,CAR,CLE,5,3,60,33,0,14,7,11,1,-2,0,0,0,6.10,2010
27,Jermaine Gresham,TE,12,CIN,NYJ,7,2,29,36,0,25,5,18,0,0,0,0,0,5.60,2010
28,Jimmy Graham,TE,12,NO,DAL,7,3,43,23,0,14,3,8,0,0,0,0,0,5.30,2010
29,Vernon Davis,TE,12,SF,ARI,4,2,50,32,0,16,8,16,0,0,0,0,0,5.20,2010
30,Clay Harbor,TE,12,PHI,CHI,2,2,100,27,0,24,14,14,0,0,0,0,0,4.70,2010
31,Daniel Fells,TE,12,LAR,DEN,3,2,67,23,0,13,8,12,0,0,0,0,0,4.30,2010
32,John Gilmore,TE,12,TB,BAL,2,1,50,30,0,30,15,30,0,0,0,0,0,4.00,2010
33,Travis Beckum,TE,12,NYG,JAX,1,1,100,29,0,29,29,29,0,0,0,0,0,3.90,2010
34,Alge Crumpler,TE,12,NE,DET,1,1,100,27,0,27,27,27,0,0,0,0,0,3.70,2010
35,Martellus Bennett,TE,12,DAL,NO,3,2,67,17,0,9,6,9,0,0,0,0,0,3.70,2010
36,Anthony Fasano,TE,12,MIA,OAK,2,2,100,10,0,6,5,5,0,0,0,0,0,3.00,2010
37,Deon Butler,TE,12,SEA,KC,9,2,22,9,0,6,1,5,0,0,0,0,0,2.90,2010
38,Aaron Hernandez,TE,12,NE,DET,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2010
39,Evan Moore,TE,12,CLE,CAR,3,2,67,16,0,11,5,8,0,0,0,1,1,2.60,2010
40,Justin Peelle,TE,12,ATL,GB,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2010
41,Will Heller,TE,12,DET,NE,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30,2010
42,Dan Gronkowski,TE,12,DEN,LAR,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2010
43,Ryan Purvis,TE,12,TB,BAL,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2010
44,Randy McMichael,TE,12,LAC,IND,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2010
45,Bo Scaife,TE,12,TEN,HOU,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2010
46,Brandon Manumaleuna,TE,12,CHI,PHI,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2010
47,Zach Miller,TE,12,OAK,MIA,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2010
48,Daniel Graham,TE,12,DEN,LAR,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2010
49,John Carlson,TE,12,SEA,KC,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2010
50,Jeff Dugan,TE,12,MIN,WAS,0,0,0,0,0,0,0,0,2,2,0,0,0,0.20,2010
