Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Tom Brady,QB,12,NE,DET,21,27,78,341,13,4,0,158,4,1,0,0,32.74,2010
2,Aaron Rodgers,QB,12,GB,ATL,26,35,74,344,10,1,0,114,12,51,4,1,30.86,2010
3,Kyle Orton,QB,12,DEN,LAR,24,41,59,347,9,3,0,111,0,0,0,0,28.88,2010
4,Matt Cassel,QB,12,KC,SEA,22,32,69,233,7,4,0,129,5,28,6,0,28.12,2010
5,Michael Vick,QB,12,PHI,CHI,29,44,66,333,8,2,1,94,9,44,5,0,27.72,2010
6,Jay Cutler,QB,12,CHI,PHI,14,21,67,247,12,4,0,146,7,17,2,0,27.58,2010
7,Sam Bradford,QB,12,LAR,DEN,22,37,60,308,8,3,0,113,1,-1,-1,0,27.22,2010
8,Chad Henne,QB,12,MIA,OAK,17,30,57,307,10,2,1,100,3,-4,-1,0,21.88,2010
9,Drew Brees,QB,12,NO,DAL,23,39,59,352,9,1,1,87,3,-3,-1,0,19.78,2010
10,Joe Flacco,QB,12,BAL,TB,25,35,71,289,8,2,1,103,3,-2,-1,0,18.36,2010
11,Eli Manning,QB,12,NYG,JAX,14,24,58,226,9,2,0,118,3,-1,0,0,16.94,2010
12,Jon Kitna,QB,12,DAL,NO,30,42,71,313,8,0,1,83,5,20,4,0,16.52,2010
13,Matt Hasselbeck,QB,12,SEA,KC,20,37,54,282,8,2,2,74,2,-2,-1,0,16.08,2010
14,Shaun Hill,QB,12,DET,NE,27,46,59,285,6,1,2,66,4,23,6,0,15.70,2010
15,Peyton Manning,QB,12,IND,LAC,31,48,65,285,6,2,4,60,0,0,0,0,15.40,2010
16,Matt Schaub,QB,12,HOU,TEN,25,35,71,178,5,2,0,102,2,-2,-1,0,14.92,2010
17,David Garrard,QB,12,JAX,NYG,20,35,57,162,5,0,1,57,6,41,7,1,14.58,2010
18,Ryan Fitzpatrick,QB,12,BUF,PIT,23,45,51,265,6,1,1,67,2,4,2,0,14.00,2010
19,Josh Freeman,QB,12,TB,BAL,17,37,46,162,4,1,0,68,6,27,5,0,13.18,2010
20,Donovan McNabb,QB,12,WAS,MIN,21,35,60,211,6,1,1,75,2,7,4,0,12.14,2010
21,Bruce Gradkowski,QB,12,OAK,MIA,17,32,53,252,8,1,2,64,0,0,0,0,12.08,2010
22,Matt Ryan,QB,12,ATL,GB,24,28,86,197,7,1,0,108,0,0,0,0,11.88,2010
23,Ben Roethlisberger,QB,12,PIT,BUF,20,33,61,246,8,0,0,84,1,18,18,0,11.64,2010
24,Mark Sanchez,QB,12,NYJ,CIN,16,28,57,166,6,1,1,71,3,-4,-1,0,9.24,2010
25,Troy Smith,QB,12,SF,ARI,11,23,48,129,6,1,1,62,3,6,2,0,8.76,2010
26,Philip Rivers,QB,12,LAC,IND,19,23,83,185,8,0,0,100,3,7,2,0,8.10,2010
27,Jake Delhomme,QB,12,CLE,CAR,24,35,69,245,7,0,2,65,2,2,1,0,8.00,2010
28,Carson Palmer,QB,12,CIN,NYJ,17,38,45,135,4,1,2,41,2,5,3,0,7.90,2010
29,Brett Favre,QB,12,MIN,WAS,15,23,65,172,8,0,0,88,5,9,2,0,7.78,2010
30,Jimmy Clausen,QB,12,CAR,CLE,16,28,57,195,7,0,1,64,0,0,0,0,6.80,2010
31,Derek Anderson,QB,12,ARI,SF,16,35,46,196,6,0,1,52,1,0,0,0,5.84,2010
32,Rusty Smith,QB,12,TEN,HOU,17,31,55,138,5,0,3,27,0,0,0,0,2.52,2010
33,Chase Daniel,QB,12,NO,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
34,Josh Johnson,QB,12,TB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
35,Sage Rosenfels,QB,12,NYG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
