Player,Position,Team,Opponent,Points
David Nelson,WR,BUF,PIT,11.80
Devin Hester,WR,CHI,PHI,11.60
Brian Hartline,WR,MIA,OAK,11.50
Louis Murphy,WR,OAK,MIA,11.30
Early Doucet,WR,ARI,SF,11.00
Mike Thomas,WR,JAX,NYG,10.60
Brandon Stokley,WR,SEA,KC,10.10
Roddy White,WR,ATL,GB,9.90
Laurent Robinson,WR,LAR,DEN,9.80
Percy Harvin,WR,MIN,WAS,9.60
James Jones,WR,GB,ATL,9.40
Mohamed Massaquoi,WR,CLE,CAR,9.20
Reggie Wayne,WR,IND,LAC,9.20
Justin Gage,WR,TEN,HOU,9.00
Santana Moss,WR,WAS,MIN,9.00
Billy Bajema,TE,LAR,DEN,18.20
Tony Gonzalez,TE,ATL,GB,17.10
Kevin Boss,TE,NYG,JAX,16.40
Todd Heap,TE,BAL,TB,15.90
Kellen Winslow,TE,TB,BAL,14.40
Brent Celek,TE,PHI,CHI,14.00
Brandon Pettigrew,TE,DET,NE,11.70
Fred Davis,TE,WAS,MIN,11.50
Rob Gronkowski,TE,NE,DET,11.50
Michael Hoomanawanui,TE,LAR,DEN,10.60
Joel Dreessen,TE,HOU,TEN,10.50
Chris Cooley,TE,WAS,MIN,9.90
Dustin Keller,TE,NYJ,CIN,8.90
Heath Miller,TE,PIT,BUF,8.60
Antonio Gates,TE,LAC,IND,8.60
Visanthe Shiancoe,TE,MIN,WAS,8.40
Chris Baker,TE,SEA,KC,8.30
Jared Cook,TE,TEN,HOU,8.00
Benjamin Watson,TE,CLE,CAR,8.00
Greg Olsen,TE,CHI,PHI,7.90
Tony Moeaki,TE,KC,SEA,7.60
Marcedes Lewis,TE,JAX,NYG,6.60
Andrew Quarless,TE,GB,ATL,6.50
Dante Rosario,TE,CAR,CLE,6.10
Jermaine Gresham,TE,CIN,NYJ,5.60
Jimmy Graham,TE,NO,DAL,5.30
Vernon Davis,TE,SF,ARI,5.20
Clay Harbor,TE,PHI,CHI,4.70
Daniel Fells,TE,LAR,DEN,4.30
John Gilmore,TE,TB,BAL,4.00
Travis Beckum,TE,NYG,JAX,3.90
Alge Crumpler,TE,NE,DET,3.70
Martellus Bennett,TE,DAL,NO,3.70
Anthony Fasano,TE,MIA,OAK,3.00
Deon Butler,TE,SEA,KC,2.90
Aaron Hernandez,TE,NE,DET,2.80
Evan Moore,TE,CLE,CAR,2.60
Justin Peelle,TE,ATL,GB,2.40
Dan Gronkowski,TE,DEN,LAR,2.30
Will Heller,TE,DET,NE,2.30
Ryan Purvis,TE,TB,BAL,2.20
Randy McMichael,TE,LAC,IND,2.20
Bo Scaife,TE,TEN,HOU,2.00
Brandon Manumaleuna,TE,CHI,PHI,1.60
Zach Miller,TE,OAK,MIA,1.60
Daniel Graham,TE,DEN,LAR,1.40
John Carlson,TE,SEA,KC,1.30
Jeff Dugan,TE,MIN,WAS,0.20
Fred Jackson,RB,BUF,PIT,30.30
Jamaal Charles,RB,KC,SEA,27.60
Mike Goodson,RB,CAR,CLE,27.60
Maurice Morris,RB,DET,NE,24.50
Rashard Mendenhall,RB,PIT,BUF,23.10
Mike Tolbert,FB,LAC,IND,22.80
Knowshon Moreno,RB,DEN,LAR,22.80
Brian Westbrook,RB,SF,ARI,22.60
Michael Turner,RB,ATL,GB,21.40
Ray Rice,RB,BAL,TB,20.20
LeSean McCoy,RB,PHI,CHI,20.00
Maurice Jones-Drew,RB,JAX,NYG,19.20
Matt Forte,RB,CHI,PHI,18.90
Felix Jones,RB,DAL,NO,18.30
BenJarvus Green-Ellis,RB,NE,DET,17.90
Ricky Williams,RB,MIA,OAK,16.80
Toby Gerhart,RB,MIN,WAS,16.10
Chris Ivory,RB,NO,DAL,15.80
Ahmad Bradshaw,RB,NYG,JAX,14.30
Adrian Peterson,RB,MIN,WAS,14.00
Darren McFadden,RB,OAK,MIA,13.50
Donald Brown,RB,IND,LAC,12.10
Anthony Dixon,RB,SF,ARI,11.90
Rashad Jennings,RB,JAX,NYG,11.30
Patrick Cobbs,RB,MIA,OAK,11.20
Thomas Jones,RB,KC,SEA,11.20
Cadillac Williams,RB,TB,BAL,11.00
Marion Barber,RB,DAL,NO,10.70
Aaron Brown,RB,DET,NE,10.50
Jonathan Stewart,RB,CAR,CLE,9.80
Julius Jones,RB,NO,DAL,9.60
Shonn Greene,RB,NYJ,CIN,9.10
Brandon Jacobs,RB,NYG,JAX,8.70
Ronnie Brown,RB,MIA,OAK,8.50
Mewelde Moore,RB,PIT,BUF,8.50
LaDainian Tomlinson,RB,NYJ,CIN,8.30
Darren Sproles,RB,LAC,IND,8.10
Jason Snelling,RB,ATL,GB,7.90
Steven Jackson,RB,LAR,DEN,7.60
Jacob Hester,RB,LAC,IND,7.40
Chris Wells,RB,ARI,SF,6.60
Brandon Jackson,RB,GB,ATL,6.60
Keiland Williams,RB,WAS,MIN,6.60
Danny Woodhead,RB,NE,DET,6.50
Kenneth Darby,RB,LAR,DEN,6.40
Tashard Choice,RB,DAL,NO,6.10
LeGarrette Blount,RB,TB,BAL,5.50
Marshawn Lynch,RB,SEA,KC,5.30
David Akers,K,PHI,CHI,0.00
Shaun Suisham,K,PIT,BUF,0.00
Garrett Hartley,K,NO,DAL,0.00
Josh Brown,K,LAR,DEN,0.00
David Buehler,K,DAL,NO,0.00
John Kasay,K,CAR,CLE,0.00
Rian Lindell,K,BUF,PIT,0.00
Lawrence Tynes,K,NYG,JAX,0.00
Shayne Graham,K,NE,DET,0.00
Shane Andrus,K,SF,ARI,0.00
Matt Prater,K,DEN,LAR,0.00
Matt Bryant,K,ATL,GB,0.00
Josh Scobee,K,JAX,NYG,0.00
Neil Rackers,K,HOU,TEN,0.00
Graham Gano,K,WAS,MIN,0.00
Robbie Gould,K,CHI,PHI,0.00
Phil Dawson,K,CLE,CAR,0.00
Dave Rayner,K,DET,NE,0.00
Nick Folk,K,NYJ,CIN,0.00
Jay Feely,K,ARI,SF,0.00
Ryan Succop,K,KC,SEA,0.00
Olindo Mare,K,SEA,KC,0.00
Billy Cundiff,K,BAL,TB,0.00
Ryan Longwell,K,MIN,WAS,0.00
Mason Crosby,K,GB,ATL,0.00
Sebastian Janikowski,K,OAK,MIA,0.00
Connor Barth,K,TB,BAL,0.00
A Pettrey,K,CIN,NYJ,0.00
Adam Vinatieri,K,IND,LAC,0.00
Thomas Howard,K,OAK,MIA,0.00
Rhys Lloyd,K,CAR,CLE,0.00
Rob Bironas,K,TEN,HOU,0.00
Houston Texans,DST,HOU,TEN,17.00
Carolina Panthers,DST,CAR,CLE,14.00
San Francisco 49ers,DST,SF,ARI,12.00
Oakland Raiders,DST,OAK,MIA,10.00
Minnesota Vikings,DST,MIN,WAS,10.00
New York Giants,DST,NYG,JAX,9.00
Buffalo Bills,DST,BUF,PIT,8.00
Kansas City Chiefs,DST,KC,SEA,8.00
Miami Dolphins,DST,MIA,OAK,8.00
Seattle Seahawks,DST,SEA,KC,8.00
Pittsburgh Steelers,DST,PIT,BUF,7.00
New Orleans Saints,DST,NO,DAL,7.00
Tampa Bay Buccaneers,DST,TB,BAL,7.00
Cleveland Browns,DST,CLE,CAR,6.00
New England Patriots,DST,NE,DET,6.00
Chicago Bears,DST,CHI,PHI,6.00
Los Angeles Rams,DST,LAR,DEN,6.00
Dallas Cowboys,DST,DAL,NO,5.00
Arizona Cardinals,DST,ARI,SF,5.00
Baltimore Ravens,DST,BAL,TB,4.00
Cincinnati Bengals,DST,CIN,NYJ,4.00
Atlanta Falcons,DST,ATL,GB,4.00
Green Bay Packers,DST,GB,ATL,3.00
Philadelphia Eagles,DST,PHI,CHI,3.00
Washington Redskins,DST,WAS,MIN,3.00
Tennessee Titans,DST,TEN,HOU,3.00
Indianapolis Colts,DST,IND,LAC,2.00
Jacksonville Jaguars,DST,JAX,NYG,0.00
Denver Broncos,DST,DEN,LAR,-2.00
Detroit Lions,DST,DET,NE,-3.00
