,Player,Position,Team,Opponent,Points,PlayerID
65,Brian Robiskie,WR,CLE,CAR,12.0,00-0027012
66,David Nelson,WR,BUF,PIT,11.8,00-0027322
67,Devin Hester,WR,CHI,PHI,11.6,00-0024272
68,Brian Hartline,WR,MIA,OAK,11.5,00-0027077
69,Louis Murphy,WR,OAK,MIA,11.3,00-0027089
70,Early Doucet,WR,ARI,SF,11.0,00-0026221
71,Mike Thomas,WR,JAX,NYG,10.6,00-0033114
72,Brandon Stokley,WR,SEA,KC,10.1,00-0015754
73,Roddy White,WR,ATL,GB,9.9,00-0023462
74,Laurent Robinson,WR,LA,DEN,9.8,00-0025462
75,Percy Harvin,WR,MIN,WAS,9.6,00-0026998
76,James Jones,WR,GB,ATL,9.4,00-0025465
77,Mohamed Massaquoi,WR,CLE,CAR,9.2,00-0027026
78,Reggie Wayne,WR,IND,LAC,9.2,00-0020498
79,Justin Gage,WR,TEN,HOU,9.0,00-0021982
80,Santana Moss,WR,WAS,MIN,9.0,00-0020494
81,Billy Bajema,TE,LA,DEN,18.2,00-0023679
82,Tony Gonzalez,TE,ATL,GB,17.1,00-0006101
83,Kevin Boss,TE,NYG,JAX,16.4,00-0025540
84,Todd Heap,TE,BAL,TB,15.9,00-0020516
85,Kellen Winslow,TE,TB,BAL,14.4,00-0022922
86,Brent Celek,TE,PHI,CHI,14.0,00-0025549
87,Brandon Pettigrew,TE,DET,NE,11.7,00-0026996
88,Fred Davis,TE,WAS,MIN,11.5,00-0026188
89,Rob Gronkowski,TE,NE,DET,11.5,00-0027656
90,Michael Hoomanawanui,TE,LA,DEN,10.6,00-0027732
91,Joel Dreessen,TE,HOU,TEN,10.5,00-0023630
92,Chris Cooley,TE,WAS,MIN,9.9,00-0022738
93,Dustin Keller,TE,NYJ,CIN,8.9,00-0026170
94,Heath Miller,TE,PIT,BUF,8.6,00-0023465
95,Antonio Gates,TE,LAC,IND,8.6,00-0021547
96,Visanthe Shiancoe,TE,MIN,WAS,8.4,00-0022054
97,Chris Baker,TE,SEA,KC,8.3,
98,Jared Cook,TE,TEN,HOU,8.0,00-0027061
99,Benjamin Watson,TE,CLE,CAR,8.0,00-0022943
100,Greg Olsen,TE,CHI,PHI,7.9,00-0025418
101,Tony Moeaki,TE,KC,SEA,7.6,00-0027695
102,Marcedes Lewis,TE,JAX,NYG,6.6,00-0024243
103,Andrew Quarless,TE,GB,ATL,6.5,00-0027753
104,Dante Rosario,TE,CAR,CLE,6.1,00-0025542
105,Jermaine Gresham,TE,CIN,NYJ,5.6,00-0027873
106,Jimmy Graham,TE,NO,DAL,5.3,00-0027696
107,Vernon Davis,TE,SF,ARI,5.2,00-0024221
108,Clay Harbor,TE,PHI,CHI,4.7,00-0027725
109,Daniel Fells,TE,LA,DEN,4.3,00-0023752
110,John Gilmore,TE,TB,BAL,4.0,00-0021304
111,Travis Beckum,TE,NYG,JAX,3.9,00-0027070
112,Alge Crumpler,TE,NE,DET,3.7,00-0020285
113,Martellus Bennett,TE,DAL,NO,3.7,00-0026201
114,Anthony Fasano,TE,MIA,OAK,3.0,00-0024268
115,Deon Butler,TE,SEA,KC,2.9,00-0027063
116,Aaron Hernandez,TE,NE,DET,2.8,00-0027713
117,Evan Moore,TE,CLE,CAR,2.6,00-0026123
118,Justin Peelle,TE,ATL,GB,2.4,00-0021227
119,Dan Gronkowski,TE,DEN,LAR,2.3,00-0027157
120,Will Heller,TE,DET,NE,2.3,00-0021756
121,Ryan Purvis,TE,TB,BAL,2.2,00-0026804
122,Randy McMichael,TE,LAC,IND,2.2,00-0021236
123,Bo Scaife,TE,TEN,HOU,2.0,00-0023612
124,Brandon Manumaleuna,TE,CHI,PHI,1.6,00-0020342
125,Zach Miller,TE,OAK,MIA,1.6,00-0027125
126,Daniel Graham,TE,DEN,LAR,1.4,00-0021154
127,John Carlson,TE,SEA,KC,1.3,00-0026178
128,Jeff Dugan,TE,MIN,WAS,0.2,00-0022746
129,Fred Jackson,RB,BUF,PIT,30.3,00-0024204
130,Jamaal Charles,RB,KC,SEA,27.6,00-0026213
131,Mike Goodson,RB,CAR,CLE,27.6,00-0027080
132,Maurice Morris,RB,DET,NE,24.5,00-0021182
133,Rashard Mendenhall,RB,PIT,BUF,23.1,00-0026163
134,Mike Tolbert,FB,LAC,IND,22.8,00-0026069
135,Knowshon Moreno,RB,DEN,LAR,22.8,00-0026988
136,Brian Westbrook,RB,SF,ARI,22.6,00-0021216
137,Michael Turner,RB,ATL,GB,21.4,00-0022821
138,Ray Rice,RB,BAL,TB,20.2,00-0026195
139,LeSean McCoy,RB,PHI,CHI,20.0,00-0027029
140,Maurice Jones-Drew,RB,JAX,NYG,19.2,00-0024275
141,Matt Forte,RB,CHI,PHI,18.9,00-0026184
142,Felix Jones,RB,DAL,NO,18.3,00-0026162
143,BenJarvus Green-Ellis,RB,NE,DET,17.9,00-0025860
144,Ricky Williams,RB,MIA,OAK,16.8,00-0017915
145,Toby Gerhart,RB,MIN,WAS,16.1,00-0027888
146,Chris Ivory,RB,NO,DAL,15.8,00-0027531
147,Ahmad Bradshaw,RB,NYG,JAX,14.3,00-0025637
148,Adrian Peterson,RB,MIN,WAS,14.0,00-0025394
149,Darren McFadden,RB,OAK,MIA,13.5,00-0026144
150,Donald Brown,RB,IND,LAC,12.1,00-0027003
151,Anthony Dixon,RB,SF,ARI,11.9,00-0027772
152,Rashad Jennings,RB,JAX,NYG,11.3,00-0027155
153,Patrick Cobbs,RB,MIA,OAK,11.2,00-0024172
154,Thomas Jones,RB,KC,SEA,11.2,00-0019641
155,Cadillac Williams,RB,TB,BAL,11.0,00-0023440
156,Marion Barber,RB,DAL,NO,10.7,00-0023544
157,Aaron Brown,RB,DET,NE,10.5,
158,Jonathan Stewart,RB,CAR,CLE,9.8,00-0026153
159,Julius Jones,RB,NO,DAL,9.6,00-0022840
160,Shonn Greene,RB,NYJ,CIN,9.1,00-0026899
161,Brandon Jacobs,RB,NYG,JAX,8.7,00-0023545
162,Ronnie Brown,RB,MIA,OAK,8.5,00-0023437
163,Mewelde Moore,RB,PIT,BUF,8.5,00-0022217
164,LaDainian Tomlinson,RB,NYJ,CIN,8.3,00-0020536
165,Darren Sproles,RB,LAC,IND,8.1,00-0023564
166,Jason Snelling,RB,ATL,GB,7.9,00-0025631
167,Steven Jackson,RB,LA,DEN,7.6,00-0022736
168,Jacob Hester,RB,LAC,IND,7.4,00-0026209
169,Chris Wells,RB,ARI,SF,6.6,
170,Brandon Jackson,RB,GB,ATL,6.6,00-0025450
171,Keiland Williams,RB,WAS,MIN,6.6,00-0027214
172,Danny Woodhead,RB,NE,DET,6.5,00-0026019
173,Kenneth Darby,RB,LA,DEN,6.4,00-0025633
174,Tashard Choice,RB,DAL,NO,6.1,00-0026262
175,LeGarrette Blount,RB,TB,BAL,5.5,00-0027325
176,Marshawn Lynch,RB,SEA,KC,5.3,00-0025399
177,David Akers,K,PHI,CHI,0.0,00-0000108
178,Shaun Suisham,K,PIT,BUF,0.0,00-0023001
179,Garrett Hartley,K,NO,DAL,0.0,00-0025824
180,Josh Brown,K,LA,DEN,0.0,00-0021940
181,David Buehler,K,DAL,NO,0.0,00-0027119
182,John Kasay,K,CAR,CLE,0.0,00-0009028
183,Rian Lindell,K,BUF,PIT,0.0,00-0019310
184,Lawrence Tynes,K,NYG,JAX,0.0,00-0019778
185,Shayne Graham,K,NE,DET,0.0,00-0019536
186,Shane Andrus,K,SF,ARI,0.0,00-0023728
187,Matt Prater,K,DEN,LAR,0.0,00-0023853
188,Matt Bryant,K,ATL,GB,0.0,00-0020578
189,Josh Scobee,K,JAX,NYG,0.0,00-0022874
190,Neil Rackers,K,HOU,TEN,0.0,00-0019676
191,Graham Gano,K,WAS,MIN,0.0,00-0026858
192,Robbie Gould,K,CHI,PHI,0.0,00-0023252
193,Phil Dawson,K,CLE,CAR,0.0,00-0004091
194,Dave Rayner,K,DET,NE,0.0,00-0023635
195,Nick Folk,K,NYJ,CIN,0.0,00-0025565
196,Jay Feely,K,ARI,SF,0.0,00-0019770
197,Ryan Succop,K,KC,SEA,0.0,00-0026968
198,Olindo Mare,K,SEA,KC,0.0,00-0010373
199,Billy Cundiff,K,BAL,TB,0.0,00-0020972
200,Ryan Longwell,K,MIN,WAS,0.0,00-0010072
201,Mason Crosby,K,GB,ATL,0.0,00-0025580
202,Sebastian Janikowski,K,OAK,MIA,0.0,00-0019646
203,Connor Barth,K,TB,BAL,0.0,00-0026138
204,A Pettrey,K,CIN,NYJ,0.0,
205,Adam Vinatieri,K,IND,LAC,0.0,00-0016919
206,Thomas Howard,K,OAK,MIA,0.0,00-0024253
207,Rhys Lloyd,K,CAR,CLE,0.0,00-0023363
208,Rob Bironas,K,TEN,HOU,0.0,00-0020962
209,Houston Texans,DST,HOU,TEN,17.0,
210,Carolina Panthers,DST,CAR,CLE,14.0,
211,San Francisco 49ers,DST,SF,ARI,12.0,
212,Oakland Raiders,DST,OAK,MIA,10.0,
213,Minnesota Vikings,DST,MIN,WAS,10.0,
214,New York Giants,DST,NYG,JAX,9.0,
215,Buffalo Bills,DST,BUF,PIT,8.0,
216,Kansas City Chiefs,DST,KC,SEA,8.0,
217,Miami Dolphins,DST,MIA,OAK,8.0,
218,Seattle Seahawks,DST,SEA,KC,8.0,
219,Pittsburgh Steelers,DST,PIT,BUF,7.0,
220,New Orleans Saints,DST,NO,DAL,7.0,
221,Tampa Bay Buccaneers,DST,TB,BAL,7.0,
222,Cleveland Browns,DST,CLE,CAR,6.0,
223,New England Patriots,DST,NE,DET,6.0,
224,Chicago Bears,DST,CHI,PHI,6.0,
225,Los Angeles Rams,DST,LA,DEN,6.0,
226,Dallas Cowboys,DST,DAL,NO,5.0,
227,Arizona Cardinals,DST,ARI,SF,5.0,
228,Baltimore Ravens,DST,BAL,TB,4.0,
229,Cincinnati Bengals,DST,CIN,NYJ,4.0,
230,Atlanta Falcons,DST,ATL,GB,4.0,
231,Green Bay Packers,DST,GB,ATL,3.0,
232,Philadelphia Eagles,DST,PHI,CHI,3.0,
233,Washington Redskins,DST,WAS,MIN,3.0,
234,Tennessee Titans,DST,TEN,HOU,3.0,
235,Indianapolis Colts,DST,IND,LAC,2.0,
236,Jacksonville Jaguars,DST,JAX,NYG,0.0,
237,Denver Broncos,DST,DEN,LAR,-2.0,
238,Detroit Lions,DST,DET,NE,-3.0,
