,Player,Position,Team,Opponent,Points,PlayerID
67,Ben Obomanu,WR,SEA,ARI,11.7,00-0024463
68,Nate Washington,WR,TEN,MIA,11.6,00-0023367
69,Antwaan Randle El,WR,PIT,NE,11.6,
70,Anthony Armstrong,WR,WAS,PHI,11.3,00-0026465
71,Arrelious Benn,WR,TB,CAR,10.9,00-0027654
72,Eddie Royal,WR,DEN,KC,10.9,00-0026182
73,Mike Williams,WR,TB,CAR,10.8,00-0033536
74,Terrance Copper,WR,KC,DEN,10.5,00-0022388
75,Terrell Owens,WR,CIN,IND,10.4,00-0012478
76,Nate Burleson,WR,DET,BUF,10.4,00-0021999
77,Braylon Edwards,WR,NYJ,CLE,9.9,00-0023438
78,Michael Jenkins,WR,ATL,BAL,9.8,00-0022781
79,Mohamed Massaquoi,WR,CLE,NYJ,8.8,00-0027026
80,Pierre Garcon,WR,IND,CIN,8.7,00-0026345
81,Jermaine Gresham,TE,CIN,IND,22.5,00-0027873
82,Kevin Boss,TE,NYG,DAL,19.1,00-0025540
83,Kellen Winslow,TE,TB,CAR,18.5,00-0022922
84,Zach Miller,TE,JAX,HOU,17.9,00-0027125
85,Deon Butler,TE,SEA,ARI,17.0,00-0027063
86,Todd Heap,TE,BAL,ATL,15.7,00-0020516
87,Jacob Tamme,TE,IND,CIN,14.3,00-0026267
88,Benjamin Watson,TE,CLE,NYJ,12.4,00-0022943
89,Greg Olsen,TE,CHI,MIN,12.1,00-0025418
90,Delanie Walker,TE,SF,LAR,12.0,00-0024389
91,Vernon Davis,TE,SF,LAR,11.9,00-0024221
92,Bo Scaife,TE,TEN,MIA,11.1,00-0023612
93,Heath Miller,TE,PIT,NE,11.0,00-0023465
94,Marcedes Lewis,TE,JAX,HOU,10.3,00-0024243
95,Brandon Pettigrew,TE,DET,BUF,9.0,00-0026996
96,Kellen Davis,TE,CHI,MIN,8.9,00-0026298
97,John Gilmore,TE,TB,CAR,8.2,00-0021304
98,Fred Davis,TE,WAS,PHI,8.1,00-0026188
99,Tony Gonzalez,TE,ATL,BAL,7.8,00-0006101
100,Chris Baker,TE,SEA,ARI,7.1,
101,Visanthe Shiancoe,TE,MIN,CHI,6.9,00-0022054
102,Tony Scheffler,TE,DET,BUF,6.4,00-0024276
103,Dustin Keller,TE,NYJ,CLE,5.5,00-0026170
104,Chris Cooley,TE,WAS,PHI,5.3,00-0022738
105,Tony Moeaki,TE,KC,DEN,4.4,00-0027695
106,Dante Rosario,TE,CAR,TB,4.4,00-0025542
107,Martellus Bennett,TE,DAL,NYG,4.2,00-0026201
108,Leonard Pope,TE,KC,DEN,4.1,00-0024287
109,Michael Hoomanawanui,TE,LA,SF,4.0,00-0027732
110,Mike Sellers,TE,WAS,PHI,3.8,00-0014655
111,Joel Dreessen,TE,HOU,JAX,3.4,00-0023630
112,Travis Beckum,TE,NYG,DAL,3.2,00-0027070
113,Daniel Fells,TE,LA,SF,3.1,00-0023752
114,Reggie Kelly,TE,CIN,IND,2.9,00-0009119
115,Evan Moore,TE,CLE,NYJ,2.8,00-0026123
116,James Casey,TE,HOU,JAX,2.8,00-0027109
117,Brent Celek,TE,PHI,WAS,2.8,00-0025549
118,Stephen Spach,TE,ARI,SEA,2.4,00-0023108
119,Robert Royal,TE,CLE,NYJ,2.4,00-0021273
120,Ben Patrick,TE,ARI,SEA,2.1,00-0025602
121,Jeff Dugan,TE,MIN,CHI,1.9,00-0022746
122,Jason Witten,TE,DAL,NYG,1.7,00-0022127
123,Michael Palmer,TE,ATL,BAL,1.6,00-0027202
124,Gijon Robinson,TE,IND,CIN,1.5,00-0024529
125,Ed Dickson,TE,BAL,ATL,1.4,00-0027675
126,Jeff King,TE,CAR,TB,1.4,00-0024369
127,Alge Crumpler,TE,NE,PIT,1.4,00-0020285
128,Jimmy Kleinsasser,TE,MIN,CHI,1.3,00-0009323
129,Maurice Jones-Drew,RB,JAX,HOU,29.3,00-0024275
130,Steven Jackson,RB,LA,SF,28.8,00-0022736
131,Knowshon Moreno,RB,DEN,KC,27.6,00-0026988
132,Frank Gore,RB,SF,LAR,24.4,00-0023500
133,Jamaal Charles,RB,KC,DEN,23.1,00-0026213
134,Felix Jones,RB,DAL,NYG,22.6,00-0026162
135,Chris Johnson,RB,TEN,MIA,22.4,
136,Jerome Harrison,RB,PHI,WAS,22.4,00-0024359
137,LeSean McCoy,RB,PHI,WAS,20.4,00-0027029
138,Peyton Hillis,RB,CLE,NYJ,19.9,00-0026367
139,Ahmad Bradshaw,RB,NYG,DAL,19.5,00-0025637
140,Jason Snelling,RB,ATL,BAL,18.7,00-0025631
141,Justin Forsett,RB,SEA,ARI,18.5,00-0026373
142,Mewelde Moore,RB,PIT,NE,18.3,00-0022217
143,LaDainian Tomlinson,RB,NYJ,CLE,17.0,00-0020536
144,Cadillac Williams,RB,TB,CAR,16.5,00-0023440
145,BenJarvus Green-Ellis,RB,NE,PIT,16.3,00-0025860
146,Mike Goodson,RB,CAR,TB,16.3,00-0027080
147,LeGarrette Blount,RB,TB,CAR,15.1,00-0027325
148,Marshawn Lynch,RB,SEA,ARI,14.2,00-0025399
149,Tim Hightower,RB,ARI,SEA,14.2,00-0026289
150,Ray Rice,RB,BAL,ATL,13.2,00-0026195
151,Arian Foster,RB,HOU,JAX,13.0,00-0026796
152,Patrick Cobbs,RB,MIA,TEN,12.6,00-0024172
153,Shonn Greene,RB,NYJ,CLE,12.4,00-0026899
154,Adrian Peterson,RB,MIN,CHI,11.5,00-0025394
155,Cedric Benson,RB,CIN,IND,9.1,00-0023439
156,Spencer Larsen,RB,DEN,KC,9.0,00-0026323
157,Ricky Williams,RB,MIA,TEN,9.0,00-0017915
158,Kevin Smith,RB,DET,BUF,9.0,
159,Darrel Young,FB,WAS,PHI,8.9,00-0026852
160,Matt Forte,RB,CHI,MIN,8.8,00-0026184
161,Javarris James,RB,IND,CIN,8.6,00-0027467
162,Jahvid Best,RB,DET,BUF,7.9,00-0027880
163,Rashard Mendenhall,RB,PIT,NE,7.5,00-0026163
164,Ronnie Brown,RB,MIA,TEN,7.1,00-0023437
165,Chester Taylor,RB,CHI,MIN,7.1,00-0021314
166,Tyler Thigpen,RB,MIA,TEN,7.06,00-0025604
167,Brian Leonard,RB,CIN,IND,7.0,00-0025439
168,Josh Vaughan,RB,CAR,TB,6.7,00-0026644
169,Toby Gerhart,RB,MIN,CHI,5.7,00-0027888
170,Marion Barber,RB,DAL,NYG,5.5,00-0023544
171,Danny Woodhead,RB,NE,PIT,5.3,00-0026019
172,Donald Brown,RB,IND,CIN,5.0,00-0027003
173,Brandon Jacobs,RB,NYG,DAL,4.8,00-0023545
174,Michael Turner,RB,ATL,BAL,3.9,00-0022821
175,Greg Jones,RB,JAX,HOU,3.6,00-0022897
176,Tony Richardson,FB,NYJ,CLE,3.5,00-0013694
177,David Akers,K,PHI,WAS,0.0,00-0000108
178,Adam Vinatieri,K,IND,CIN,0.0,00-0016919
179,Joe Nedney,K,SF,LAR,0.0,00-0011970
180,John Kasay,K,CAR,TB,0.0,00-0009028
181,Matt Bryant,K,ATL,BAL,0.0,00-0020578
182,Shayne Graham,K,NE,PIT,0.0,00-0019536
183,David Buehler,K,DAL,NYG,0.0,00-0027119
184,Robbie Gould,K,CHI,MIN,0.0,00-0023252
185,Phil Dawson,K,CLE,NYJ,0.0,00-0004091
186,Lawrence Tynes,K,NYG,DAL,0.0,00-0019778
187,Josh Brown,K,LA,SF,0.0,00-0021940
188,Nick Folk,K,NYJ,CLE,0.0,00-0025565
189,Josh Scobee,K,JAX,HOU,0.0,00-0022874
190,Matt Prater,K,DEN,KC,0.0,00-0023853
191,Connor Barth,K,TB,CAR,0.0,00-0026138
192,Ryan Longwell,K,MIN,CHI,0.0,00-0010072
193,Dave Rayner,K,DET,BUF,0.0,00-0023635
194,Neil Rackers,K,HOU,JAX,0.0,00-0019676
195,Rob Bironas,K,TEN,MIA,0.0,00-0020962
196,Ryan Succop,K,KC,DEN,0.0,00-0026968
197,Mike Nugent,K,CIN,IND,0.0,00-0023482
198,Jay Feely,K,ARI,SEA,0.0,00-0019770
199,Graham Gano,K,WAS,PHI,0.0,00-0026858
200,Jeff Reed,K,PIT,NE,0.0,00-0020737
201,Billy Cundiff,K,BAL,ATL,0.0,00-0020972
202,Rian Lindell,K,BUF,DET,0.0,00-0019310
203,Rhys Lloyd,K,CAR,TB,0.0,00-0023363
204,Dallas Cowboys,DST,DAL,NYG,13.0,
205,Philadelphia Eagles,DST,PHI,WAS,13.0,
206,Chicago Bears,DST,CHI,MIN,12.0,
207,Denver Broncos,DST,DEN,KC,11.0,
208,Seattle Seahawks,DST,SEA,ARI,10.0,
209,Miami Dolphins,DST,MIA,TEN,9.0,
210,New York Jets,DST,NYJ,CLE,8.0,
211,Buffalo Bills,DST,BUF,DET,7.0,
212,Atlanta Falcons,DST,ATL,BAL,6.0,
213,Los Angeles Rams,DST,LA,SF,5.0,
214,Tampa Bay Buccaneers,DST,TB,CAR,5.0,
215,Minnesota Vikings,DST,MIN,CHI,5.0,
216,New York Giants,DST,NYG,DAL,5.0,
217,San Francisco 49ers,DST,SF,LAR,4.0,
218,Cleveland Browns,DST,CLE,NYJ,4.0,
219,Detroit Lions,DST,DET,BUF,4.0,
220,Carolina Panthers,DST,CAR,TB,4.0,
221,Cincinnati Bengals,DST,CIN,IND,3.0,
222,Tennessee Titans,DST,TEN,MIA,2.0,
223,Jacksonville Jaguars,DST,JAX,HOU,2.0,
224,Baltimore Ravens,DST,BAL,ATL,2.0,
225,Houston Texans,DST,HOU,JAX,1.0,
226,Arizona Cardinals,DST,ARI,SEA,0.0,
227,Pittsburgh Steelers,DST,PIT,NE,-1.0,
228,Washington Redskins,DST,WAS,PHI,-3.0,
229,Kansas City Chiefs,DST,KC,DEN,-4.0,
