Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dwayne Bowe,WR,10,KC,DEN,18,13,72,186,2,24,10,14,0,0,0,1,0,46.60,2010
2,Roddy White,WR,10,ATL,BAL,17,12,71,138,2,33,8,12,0,0,0,0,0,40.80,2010
3,Mike Wallace,WR,10,PIT,NE,11,8,73,136,2,33,12,17,0,0,0,0,0,36.60,2010
4,Mike Thomas,WR,10,JAX,HOU,9,8,89,149,1,50,17,19,2,18,0,0,0,33.70,2010
5,Andre Johnson,WR,10,HOU,JAX,11,9,82,146,1,60,13,16,0,0,0,0,0,32.60,2010
6,Calvin Johnson,WR,10,DET,BUF,14,10,71,128,1,29,9,13,0,0,0,1,0,31.80,2010
7,Mike Williams,WR,10,SEA,ARI,17,11,65,145,0,32,9,13,1,0,0,0,0,28.50,2010
8,Brandon Lloyd,WR,10,DEN,KC,10,6,60,90,2,37,9,15,0,0,0,0,0,27.00,2010
9,Mario Manningham,WR,10,NYG,DAL,16,10,63,91,1,44,6,9,0,0,0,0,0,25.10,2010
10,Dez Bryant,WR,10,DAL,NYG,5,3,60,104,1,46,21,35,0,0,0,0,0,22.40,2010
11,Chad Johnson,WR,10,CIN,IND,13,7,54,86,1,25,7,12,0,0,0,0,0,21.60,2010
12,Kevin Walter,WR,10,HOU,JAX,6,6,100,90,1,25,15,15,0,0,0,0,0,21.00,2010
13,Early Doucet,WR,10,ARI,SEA,10,6,60,71,1,36,7,12,1,2,0,0,0,19.30,2010
14,Danny Amendola,WR,10,LAR,SF,8,7,88,51,1,25,6,7,2,12,0,0,0,19.30,2010
15,Jeremy Maclin,WR,10,PHI,WAS,6,4,67,79,1,48,13,20,1,11,0,0,0,19.00,2010
16,Santonio Holmes,WR,10,NYJ,CLE,8,5,63,76,1,37,10,15,0,0,0,0,0,18.60,2010
17,Jason Avant,WR,10,PHI,WAS,5,5,100,76,1,27,15,15,0,0,0,0,0,18.60,2010
18,DeSean Jackson,WR,10,PHI,WAS,3,2,67,98,1,88,33,49,1,5,0,1,0,18.30,2010
19,Larry Fitzgerald,WR,10,ARI,SEA,15,7,47,91,0,33,6,13,0,0,0,0,0,18.10,2010
20,Wes Welker,WR,10,NE,PIT,12,8,67,89,0,26,7,11,0,0,0,0,0,16.90,2010
21,Percy Harvin,WR,10,MIN,CHI,6,4,67,64,1,53,11,16,0,0,0,0,0,16.40,2010
22,Michael Crabtree,WR,10,SF,LAR,5,4,80,61,1,21,12,15,0,0,0,0,0,16.10,2010
23,Anquan Boldin,WR,10,BAL,ATL,7,5,71,50,1,16,7,10,0,0,0,0,0,16.00,2010
24,Brandon Gibson,WR,10,LAR,SF,9,8,89,72,0,17,8,9,0,0,0,0,0,15.20,2010
25,Emmanuel Sanders,WR,10,PIT,NE,9,5,56,41,1,11,5,8,0,0,0,0,0,15.10,2010
26,Miles Austin,WR,10,DAL,NYG,3,2,67,68,1,44,23,34,1,0,0,0,0,14.80,2010
27,Derrick Mason,WR,10,BAL,ATL,6,4,67,48,1,22,8,12,0,0,0,0,0,14.80,2010
28,Brian Hartline,WR,10,MIA,TEN,7,5,71,98,0,54,14,20,0,0,0,0,0,14.80,2010
29,Jabar Gaffney,WR,10,DEN,KC,5,3,60,57,1,40,11,19,0,0,0,0,0,14.70,2010
30,Deion Branch,WR,10,NE,PIT,8,7,88,71,0,17,9,10,0,0,0,0,0,14.10,2010
31,Johnny Knox,WR,10,CHI,MIN,7,5,71,90,0,29,13,18,0,0,0,0,0,14.00,2010
32,Devin Hester,WR,10,CHI,MIN,6,4,67,38,1,19,6,10,0,0,0,0,0,13.80,2010
33,Steve Breaston,WR,10,ARI,SEA,10,4,40,98,0,36,10,25,0,0,0,0,0,13.80,2010
34,Chris Chambers,WR,10,KC,DEN,8,4,50,36,1,11,5,9,0,0,0,0,0,13.60,2010
35,Jerricho Cotchery,WR,10,NYJ,CLE,4,3,75,43,1,25,11,14,0,0,0,0,0,13.30,2010
36,Hakeem Nicks,WR,10,NYG,DAL,8,5,63,82,0,23,10,16,0,0,0,0,0,13.20,2010
