Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Kellen Winslow,TE,10,TB,MIA,11,7,64,102,0,37,9,15,0,0,0,0,0,20.20,2009
2,Brent Celek,TE,10,PHI,LAC,11,6,55,47,1,17,4,8,0,0,0,0,0,16.70,2009
3,Antonio Gates,TE,10,LAC,PHI,8,7,88,78,0,20,10,11,0,0,0,0,0,14.80,2009
4,Greg Olsen,TE,10,CHI,SF,10,7,70,75,0,20,8,11,0,0,0,0,0,14.50,2009
5,Will Heller,TE,10,DET,MIN,4,4,100,33,1,12,8,8,0,0,0,0,0,13.30,2009
6,Tony Gonzalez,TE,10,ATL,CAR,11,6,55,67,0,14,6,11,0,0,0,0,0,12.70,2009
7,Dustin Keller,TE,10,NYJ,JAX,9,6,67,58,0,23,6,10,1,7,0,0,0,12.50,2009
8,Kory Sperry,TE,10,MIA,TB,3,3,100,31,1,13,10,10,0,0,0,0,0,12.10,2009
9,Mike Sellers,TE,10,WAS,DEN,1,1,100,35,1,35,35,35,0,0,0,0,0,10.50,2009
10,Dallas Clark,TE,10,IND,NE,5,4,80,65,0,25,13,16,0,0,0,0,0,10.50,2009
11,John Carlson,TE,10,SEA,ARI,2,1,50,31,1,31,16,31,0,0,0,0,0,10.10,2009
12,Jason Witten,TE,10,DAL,GB,8,5,63,47,0,14,6,9,0,0,0,0,0,9.70,2009
13,David Thomas,TE,10,NO,LAR,6,5,83,45,0,18,8,9,0,0,0,0,0,9.50,2009
14,Justin Peelle,TE,10,ATL,CAR,3,2,67,12,1,9,4,6,0,0,0,0,0,9.20,2009
15,Fred Davis,TE,10,WAS,DEN,6,4,67,50,0,24,8,13,0,0,0,0,0,9.00,2009
16,Todd Heap,TE,10,BAL,CLE,5,4,80,43,0,18,9,11,0,0,0,0,0,8.30,2009
17,Daniel Fells,TE,10,LAR,NO,3,3,100,51,0,23,17,17,0,0,0,0,0,8.10,2009
18,Jeff Dugan,TE,10,MIN,DET,1,1,100,8,1,8,8,8,1,0,0,0,0,7.80,2009
19,Marcedes Lewis,TE,10,JAX,NYJ,4,2,50,58,0,33,15,29,0,0,0,0,0,7.80,2009
20,Visanthe Shiancoe,TE,10,MIN,DET,4,3,75,43,0,21,11,14,0,0,0,0,0,7.30,2009
21,Todd Yoder,TE,10,WAS,DEN,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2009
22,Spencer Havner,TE,10,GB,DAL,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2009
23,Jeremy Shockey,TE,10,NO,LAR,5,3,60,42,0,25,8,14,0,0,0,0,0,7.20,2009
24,Tony Scheffler,TE,10,DEN,WAS,5,4,80,29,0,12,6,7,0,0,0,0,0,6.90,2009
25,Heath Miller,TE,10,PIT,CIN,6,4,67,26,0,11,4,7,0,0,0,0,0,6.60,2009
26,Deon Butler,TE,10,SEA,ARI,7,3,43,26,0,11,4,9,0,0,0,0,0,5.60,2009
27,Randy McMichael,TE,10,LAR,NO,5,2,40,30,0,19,6,15,0,0,0,0,0,5.00,2009
28,Joey Haynos,TE,10,MIA,TB,5,3,60,17,0,14,3,6,0,0,0,0,0,4.70,2009
29,Benjamin Watson,TE,10,NE,IND,2,1,50,36,0,36,18,36,0,0,0,0,0,4.60,2009
30,Vernon Davis,TE,10,SF,CHI,5,3,60,16,0,6,3,5,0,0,0,0,0,4.60,2009
31,JP Foschi,TE,10,CIN,PIT,3,3,100,14,0,6,5,5,0,0,0,0,0,4.40,2009
32,Brandon Pettigrew,TE,10,DET,MIN,6,2,33,23,0,15,4,12,0,0,0,0,0,4.30,2009
33,Shawn Nelson,TE,10,BUF,TEN,3,3,100,13,0,6,4,4,0,0,0,0,0,4.30,2009
34,Jeff King,TE,10,CAR,ATL,3,2,67,22,0,13,7,11,0,0,0,0,0,4.20,2009
35,Donald Lee,TE,10,GB,DAL,2,2,100,21,0,17,11,11,0,0,0,0,0,4.10,2009
36,Leonard Pope,TE,10,KC,OAK,3,3,100,11,0,5,4,4,0,0,0,0,0,4.10,2009
37,Isaiah Stanback,TE,10,NE,IND,2,2,100,17,0,9,9,9,0,0,0,0,0,3.70,2009
38,Bo Scaife,TE,10,TEN,BUF,6,2,33,16,0,10,3,8,0,0,0,0,0,3.60,2009
39,Chris Baker,TE,10,NE,IND,2,2,100,13,0,7,7,7,0,0,0,0,0,3.30,2009
40,Gijon Robinson,TE,10,IND,NE,3,2,67,6,0,6,2,3,0,0,0,0,0,2.60,2009
41,Jerramy Stevens,TE,10,TB,MIA,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2009
42,Billy Bajema,TE,10,LAR,NO,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2009
43,Dante Rosario,TE,10,CAR,ATL,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2009
44,Zach Miller,TE,10,JAX,NYJ,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2009
45,Zach Miller,TE,10,OAK,KC,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2009
46,Steve Heiden,TE,10,CLE,BAL,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2009
47,Derek Fine,TE,10,BUF,TEN,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2009
48,Desmond Clark,TE,10,CHI,SF,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2009
49,Robert Royal,TE,10,CLE,BAL,2,1,50,7,0,4,4,7,0,0,0,0,0,1.70,2009
50,Martellus Bennett,TE,10,DAL,GB,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2009
