,Player,Position,Team,Opponent,Points,PlayerID
115,Brandon Pettigrew,TE,DET,MIN,4.3,00-0026996
116,Shawn Nelson,TE,BUF,TEN,4.3,00-0027088
117,Jeff King,TE,CAR,ATL,4.2,00-0024369
118,Donald Lee,TE,GB,DAL,4.1,00-0021929
119,Leonard Pope,TE,KC,OAK,4.1,00-0024287
120,Isaiah Stanback,TE,NE,IND,3.7,00-0025490
121,Bo Scaife,TE,TEN,BUF,3.6,00-0023612
122,Chris Baker,TE,NE,IND,3.3,
123,Gijon Robinson,TE,IND,NE,2.6,00-0024529
124,Jerramy Stevens,TE,TB,MIA,2.5,00-0021159
125,Billy Bajema,TE,LA,NO,2.2,00-0023679
126,Zach Miller,TE,JAX,NYJ,2.1,00-0027125
127,Dante Rosario,TE,CAR,ATL,2.1,00-0025542
128,Steve Heiden,TE,CLE,BAL,1.9,00-0007213
129,Zach Miller,TE,OAK,KC,1.9,00-0027125
130,Derek Fine,TE,BUF,TEN,1.8,00-0026272
131,Desmond Clark,TE,CHI,SF,1.7,00-0003035
132,Robert Royal,TE,CLE,BAL,1.7,00-0021273
133,Martellus Bennett,TE,DAL,GB,1.6,00-0026201
134,Adrian Peterson,RB,MIN,DET,29.3,00-0025394
135,Justin Forsett,RB,SEA,ARI,28.9,00-0026373
136,Matt Forte,RB,CHI,SF,27.1,00-0026184
137,Chris Wells,RB,ARI,SEA,25.7,
138,Maurice Jones-Drew,RB,JAX,NYJ,25.5,00-0024275
139,Frank Gore,RB,SF,CHI,25.5,00-0023500
140,Jamaal Charles,RB,KC,OAK,24.7,00-0026213
141,Reggie Bush,RB,NO,LAR,23.8,00-0024217
142,Ladell Betts,RB,WAS,DEN,22.0,00-0021184
143,LaDainian Tomlinson,RB,LAC,PHI,21.6,00-0020536
144,Joseph Addai,RB,IND,NE,20.8,00-0024245
145,Jonathan Stewart,RB,CAR,ATL,20.2,00-0026153
146,Ray Rice,RB,BAL,CLE,19.4,00-0026195
147,Jason Snelling,RB,ATL,CAR,18.3,00-0025631
148,Michael Bush,RB,OAK,KC,17.9,00-0025487
149,Ronnie Brown,RB,MIA,TB,16.8,00-0023437
150,Ricky Williams,RB,MIA,TB,15.7,00-0017915
151,Fred Jackson,RB,BUF,TEN,15.18,00-0024204
152,Michael Turner,RB,ATL,CAR,14.1,00-0022821
153,Thomas Jones,RB,NYJ,JAX,13.7,00-0019641
154,DeAngelo Williams,RB,CAR,ATL,13.2,00-0024242
155,Knowshon Moreno,RB,DEN,WAS,12.4,00-0026988
156,Bernard Scott,RB,CIN,PIT,12.4,00-0026941
157,Laurence Maroney,RB,NE,IND,11.6,00-0024236
158,Cadillac Williams,RB,TB,MIA,11.2,00-0023440
159,Tim Hightower,RB,ARI,SEA,10.8,00-0026289
160,Ryan Grant,RB,GB,DAL,10.7,
161,Kevin Faulk,RB,NE,IND,10.6,00-0005091
162,Mike Tolbert,FB,LAC,PHI,10.5,00-0026069
163,Justin Fargas,RB,OAK,KC,10.1,00-0022093
164,Marshawn Lynch,RB,BUF,TEN,9.5,00-0025399
165,Darren Sproles,RB,LAC,PHI,8.5,00-0023564
166,Kevin Smith,RB,DET,MIN,8.5,
167,Louis Rankin,RB,SEA,ARI,7.8,00-0025841
168,Brian Westbrook,RB,PHI,LAC,7.4,00-0021216
169,Rock Cartwright,RB,WAS,DEN,7.0,00-0021357
170,Marion Barber,RB,DAL,GB,6.7,00-0023544
171,Brian Leonard,RB,CIN,PIT,6.2,00-0025439
172,LeRon McClain,RB,BAL,CLE,5.9,
173,Mewelde Moore,RB,PIT,CIN,5.5,00-0022217
174,LeSean McCoy,RB,PHI,LAC,5.3,00-0027029
175,Pierre Thomas,RB,NO,LAR,5.2,00-0024813
176,Jamal Lewis,RB,CLE,BAL,5.1,00-0019693
177,Rashard Mendenhall,RB,PIT,CIN,5.1,00-0026163
178,Brandon Jackson,RB,GB,DAL,4.7,00-0025450
179,LaRod Stephens-Howling,RB,ARI,SEA,4.2,00-0026956
180,Chris Jennings,RB,CLE,BAL,3.8,00-0027167
181,Chad Simpson,RB,IND,NE,3.6,00-0025997
182,Rob Bironas,K,TEN,BUF,0.0,00-0020962
183,Jeff Reed,K,PIT,CIN,0.0,00-0020737
184,Shayne Graham,K,CIN,PIT,0.0,00-0019536
185,David Akers,K,PHI,LAC,0.0,00-0000108
186,Ryan Succop,K,KC,OAK,0.0,00-0026968
187,Stephen Gostkowski,K,NE,IND,0.0,00-0024333
188,Jay Feely,K,NYJ,JAX,0.0,00-0019770
189,Shaun Suisham,K,WAS,DEN,0.0,00-0023001
190,Ryan Longwell,K,MIN,DET,0.0,00-0010072
191,Thomas Howard,K,OAK,KC,0.0,00-0024253
192,Olindo Mare,K,SEA,ARI,0.0,00-0010373
193,Jason Elam,K,ATL,CAR,0.0,00-0004811
194,Nate Kaeding,K,LAC,PHI,0.0,00-0022737
195,Neil Rackers,K,ARI,SEA,0.0,00-0019676
196,Robbie Gould,K,CHI,SF,0.0,00-0023252
197,Josh Scobee,K,JAX,NYJ,0.0,00-0022874
198,Josh Brown,K,LA,NO,0.0,00-0021940
199,Mason Crosby,K,GB,DAL,0.0,00-0025580
200,Rian Lindell,K,BUF,TEN,0.0,00-0019310
201,Matt Stover,K,IND,NE,0.0,00-0015784
202,Matt Prater,K,DEN,WAS,0.0,00-0023853
203,Joe Nedney,K,SF,CHI,0.0,00-0011970
204,John Kasay,K,CAR,ATL,0.0,00-0009028
205,Jason Hanson,K,DET,MIN,0.0,00-0006800
206,Sebastian Janikowski,K,OAK,KC,0.0,00-0019646
207,John Carney,K,NO,LAR,0.0,00-0002655
208,Steven Hauschka,K,BAL,CLE,0.0,
209,Nick Folk,K,DAL,GB,0.0,00-0025565
210,David Buehler,K,DAL,GB,0.0,00-0027119
211,Rhys Lloyd,K,CAR,ATL,0.0,00-0023363
212,Phil Dawson,K,CLE,BAL,0.0,00-0004091
213,San Francisco 49ers,DST,SF,CHI,17.0,
214,Cincinnati Bengals,DST,CIN,PIT,16.0,
215,Green Bay Packers,DST,GB,DAL,15.0,
216,Kansas City Chiefs,DST,KC,OAK,10.0,
217,New Orleans Saints,DST,NO,LAR,10.0,
218,Arizona Cardinals,DST,ARI,SEA,9.0,
219,Minnesota Vikings,DST,MIN,DET,9.0,
220,Oakland Raiders,DST,OAK,KC,9.0,
221,Washington Redskins,DST,WAS,DEN,8.0,
222,Chicago Bears,DST,CHI,SF,8.0,
223,Miami Dolphins,DST,MIA,TB,8.0,
224,Cleveland Browns,DST,CLE,BAL,8.0,
225,Jacksonville Jaguars,DST,JAX,NYJ,6.0,
226,Tampa Bay Buccaneers,DST,TB,MIA,6.0,
227,Dallas Cowboys,DST,DAL,GB,5.0,
228,Detroit Lions,DST,DET,MIN,5.0,
229,Carolina Panthers,DST,CAR,ATL,5.0,
230,Indianapolis Colts,DST,IND,NE,5.0,
231,Los Angeles Chargers,DST,LAC,PHI,4.0,
232,New York Jets,DST,NYJ,JAX,4.0,
233,Los Angeles Rams,DST,LA,NO,4.0,
234,Pittsburgh Steelers,DST,PIT,CIN,3.0,
235,Denver Broncos,DST,DEN,WAS,3.0,
236,New England Patriots,DST,NE,IND,1.0,
237,Philadelphia Eagles,DST,PHI,LAC,1.0,
238,Buffalo Bills,DST,BUF,TEN,1.0,
239,Atlanta Falcons,DST,ATL,CAR,1.0,
240,Seattle Seahawks,DST,SEA,ARI,-1.0,
