Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Gates,TE,4,LAC,PIT,12,9,75,124,2,30,10,14,0,0,0,0,0,36.40,2009
2,Jermichael Finley,TE,4,GB,MIN,7,6,86,128,1,62,18,21,0,0,0,0,0,27.80,2009
3,Heath Miller,TE,4,PIT,LAC,9,8,89,70,2,18,8,9,0,0,0,1,0,27.00,2009
4,Marcedes Lewis,TE,4,JAX,TEN,5,4,80,76,1,33,15,19,0,0,0,0,0,17.60,2009
5,Chris Cooley,TE,4,WAS,TB,10,5,50,65,1,17,7,13,0,0,0,0,0,17.50,2009
6,Sean Ryan,TE,4,KC,NYG,7,5,71,58,1,43,8,12,0,0,0,0,0,16.80,2009
7,Dallas Clark,TE,4,IND,SEA,10,8,80,80,0,16,8,10,0,0,0,0,0,16.00,2009
8,Will Heller,TE,4,DET,CHI,5,3,60,53,1,23,11,18,0,0,0,0,0,14.30,2009
9,Steve Heiden,TE,4,CLE,CIN,8,5,63,33,1,14,4,7,0,0,0,0,0,14.30,2009
10,Vernon Davis,TE,4,SF,LAR,4,3,75,43,1,21,11,14,0,0,0,0,0,13.30,2009
11,Visanthe Shiancoe,TE,4,MIN,GB,3,3,100,18,1,9,6,6,0,0,0,0,0,10.80,2009
12,Brandon Pettigrew,TE,4,DET,CHI,10,4,40,64,0,28,6,16,0,0,0,1,0,10.40,2009
13,Kellen Davis,TE,4,CHI,DET,2,2,100,20,1,18,10,10,0,0,0,0,0,10.00,2009
14,John Carlson,TE,4,SEA,IND,6,5,83,39,0,12,7,8,0,0,0,0,0,8.90,2009
15,Todd Heap,TE,4,BAL,NE,6,4,67,46,0,22,8,12,0,0,0,0,0,8.60,2009
16,Kevin Boss,TE,4,NYG,KC,5,4,80,41,0,24,8,10,0,0,0,0,0,8.10,2009
17,Daniel Coats,TE,4,CIN,CLE,6,4,67,36,0,19,6,9,0,0,0,0,0,7.60,2009
18,JP Foschi,TE,4,CIN,CLE,3,3,100,44,0,27,15,15,0,0,0,0,0,7.40,2009
19,Jeremy Shockey,TE,4,NO,NYJ,5,4,80,34,0,20,7,9,0,0,0,0,0,7.40,2009
20,Greg Olsen,TE,4,CHI,DET,7,1,14,1,1,1,0,1,0,0,0,0,0,7.10,2009
21,Benjamin Watson,TE,4,NE,BAL,3,2,67,51,0,34,17,26,0,0,0,0,0,7.10,2009
22,Jason Witten,TE,4,DAL,DEN,4,4,100,31,0,9,8,8,0,0,0,0,0,7.10,2009
23,Owen Daniels,TE,4,HOU,OAK,5,2,40,48,0,44,10,24,0,0,0,0,0,6.80,2009
24,Donald Lee,TE,4,GB,MIN,5,4,80,28,0,16,6,7,0,0,0,0,0,6.80,2009
25,Daniel Graham,TE,4,DEN,DAL,3,3,100,36,0,15,12,12,0,0,0,0,0,6.60,2009
26,Zach Miller,TE,4,OAK,HOU,6,3,50,33,0,13,6,11,0,0,0,0,0,6.30,2009
27,Dustin Keller,TE,4,NYJ,NO,5,3,60,31,0,23,6,10,0,0,0,0,0,6.10,2009
28,Tony Scheffler,TE,4,DEN,DAL,3,3,100,26,0,11,9,9,0,0,0,0,0,5.60,2009
29,Bo Scaife,TE,4,TEN,JAX,6,3,50,25,0,12,4,8,0,0,0,0,0,5.50,2009
30,Alge Crumpler,TE,4,TEN,JAX,3,3,100,23,0,9,8,8,0,0,0,0,0,5.30,2009
31,Jeff Dugan,TE,4,MIN,GB,2,2,100,26,0,25,13,13,1,2,0,0,0,4.80,2009
32,Zach Miller,TE,4,JAX,TEN,3,3,100,14,0,7,5,5,1,3,0,0,0,4.70,2009
33,Kellen Winslow,TE,4,TB,WAS,3,2,67,21,0,15,7,11,0,0,0,0,0,4.10,2009
34,Ernest Wilford,TE,4,JAX,TEN,3,1,33,29,0,29,10,29,0,0,0,0,0,3.90,2009
35,Randy McMichael,TE,4,LAR,SF,5,2,40,17,0,9,3,9,0,0,0,0,0,3.70,2009
36,Delanie Walker,TE,4,SF,LAR,1,1,100,10,0,10,10,10,1,16,0,0,0,3.60,2009
37,Robert Royal,TE,4,CLE,CIN,4,2,50,13,0,7,3,7,0,0,0,0,0,3.30,2009
38,Jared Cook,TE,4,TEN,JAX,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10,2009
39,Casey Fitzsimmons,TE,4,DET,CHI,2,2,100,10,0,5,5,5,0,0,0,0,0,3.00,2009
40,David Thomas,TE,4,NO,NYJ,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2009
41,Desmond Clark,TE,4,CHI,DET,2,2,100,8,0,5,4,4,0,0,0,0,0,2.80,2009
42,Joel Dreessen,TE,4,HOU,OAK,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2009
43,Daniel Fells,TE,4,LAR,SF,3,1,33,17,0,17,6,17,0,0,0,0,0,2.70,2009
44,Travis Beckum,TE,4,NYG,KC,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2009
45,Martellus Bennett,TE,4,DAL,DEN,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2009
46,Mike Sellers,TE,4,WAS,TB,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2009
47,John Owens,TE,4,SEA,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2009
48,Anthony Fasano,TE,4,MIA,BUF,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2009
49,Fred Davis,TE,4,WAS,TB,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0.90,2009
50,B St.Louis,TE,4,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
