Player,Position,Team,Opponent,Points
Mike Wallace,WR,PIT,LAC,6.70
Roy Williams,WR,DAL,DEN,6.50
Greg Jennings,WR,GB,MIN,6.10
Percy Harvin,WR,MIN,GB,5.90
Heath Miller,TE,PIT,LAC,27.00
Marcedes Lewis,TE,JAX,TEN,17.60
Chris Cooley,TE,WAS,TB,17.50
Sean Ryan,TE,KC,NYG,16.80
Dallas Clark,TE,IND,SEA,16.00
Will Heller,TE,DET,CHI,14.30
Steve Heiden,TE,CLE,CIN,14.30
Vernon Davis,TE,SF,LAR,13.30
Visanthe Shiancoe,TE,MIN,GB,10.80
Brandon Pettigrew,TE,DET,CHI,10.40
Kellen Davis,TE,CHI,DET,10.00
John Carlson,TE,SEA,IND,8.90
Todd Heap,TE,BAL,NE,8.60
Kevin Boss,TE,NYG,KC,8.10
Daniel Coats,TE,CIN,CLE,7.60
JP Foschi,TE,CIN,CLE,7.40
Jeremy Shockey,TE,NO,NYJ,7.40
Greg Olsen,TE,CHI,DET,7.10
Benjamin Watson,TE,NE,BAL,7.10
Jason Witten,TE,DAL,DEN,7.10
Owen Daniels,TE,HOU,OAK,6.80
Donald Lee,TE,GB,MIN,6.80
Daniel Graham,TE,DEN,DAL,6.60
Zach Miller,TE,OAK,HOU,6.30
Dustin Keller,TE,NYJ,NO,6.10
Tony Scheffler,TE,DEN,DAL,5.60
Bo Scaife,TE,TEN,JAX,5.50
Alge Crumpler,TE,TEN,JAX,5.30
Jeff Dugan,TE,MIN,GB,4.80
Zach Miller,TE,JAX,TEN,4.70
Kellen Winslow,TE,TB,WAS,4.10
Ernest Wilford,TE,JAX,TEN,3.90
Randy McMichael,TE,LAR,SF,3.70
Delanie Walker,TE,SF,LAR,3.60
Robert Royal,TE,CLE,CIN,3.30
Jared Cook,TE,TEN,JAX,3.10
Casey Fitzsimmons,TE,DET,CHI,3.00
David Thomas,TE,NO,NYJ,2.80
Desmond Clark,TE,CHI,DET,2.80
Joel Dreessen,TE,HOU,OAK,2.70
Daniel Fells,TE,LAR,SF,2.70
Travis Beckum,TE,NYG,KC,2.50
Martellus Bennett,TE,DAL,DEN,2.30
Mike Sellers,TE,WAS,TB,2.10
John Owens,TE,SEA,IND,1.80
Anthony Fasano,TE,MIA,BUF,1.70
Fred Davis,TE,WAS,TB,0.90
Darcy Johnson,TE,NYG,KC,0.00
Matt Forte,RB,CHI,DET,25.00
Pierre Thomas,RB,NO,NYJ,23.20
Ray Rice,RB,BAL,NE,23.20
Joseph Addai,RB,IND,SEA,22.60
Jerome Harrison,RB,CLE,CIN,22.20
Steve Slaton,RB,HOU,OAK,21.90
Kevin Smith,RB,DET,CHI,21.10
Ricky Williams,RB,MIA,BUF,16.60
Sammy Morris,RB,NE,BAL,16.60
Mewelde Moore,RB,PIT,LAC,16.54
Marion Barber,RB,DAL,DEN,14.80
Knowshon Moreno,RB,DEN,DAL,14.60
Glen Coffee,RB,SF,LAR,14.60
Correll Buckhalter,RB,DEN,DAL,14.20
Ryan Grant,RB,GB,MIN,14.10
Cadillac Williams,RB,TB,WAS,13.90
Chris Johnson,RB,TEN,JAX,13.40
Maurice Jones-Drew,RB,JAX,TEN,13.00
Tashard Choice,RB,DAL,DEN,13.00
Donald Brown,RB,IND,SEA,11.60
Adrian Peterson,RB,MIN,GB,11.50
Steven Jackson,RB,LAR,SF,11.50
Thomas Jones,RB,NYJ,NO,10.80
Garrett Wolfe,RB,CHI,DET,10.40
Larry Johnson,RB,KC,NYG,10.30
Clinton Portis,RB,WAS,TB,9.80
Brandon Jacobs,RB,NYG,KC,9.80
Fred Jackson,RB,BUF,MIA,9.80
Marshawn Lynch,RB,BUF,MIA,9.70
Cedric Benson,RB,CIN,CLE,9.60
Willis McGahee,RB,BAL,NE,9.40
Brian Leonard,RB,CIN,CLE,9.20
Owen Schmitt,FB,SEA,IND,8.30
Leon Washington,RB,NYJ,NO,8.10
Chester Taylor,RB,MIN,GB,7.30
Jerome Felton,FB,DET,CHI,6.50
Julius Jones,RB,SEA,IND,6.50
Ahmad Bradshaw,RB,NYG,KC,6.40
Reggie Bush,RB,NO,NYJ,6.40
Ryan Moats,RB,HOU,OAK,5.60
Rashad Jennings,RB,JAX,TEN,5.30
Ladell Betts,RB,WAS,TB,5.00
Fred Taylor,RB,NE,BAL,4.80
Justin Fargas,RB,OAK,HOU,4.80
Bernard Scott,RB,CIN,CLE,4.10
Kevin Faulk,RB,NE,BAL,3.80
Justin Forsett,RB,SEA,IND,3.80
Earnest Graham,RB,TB,WAS,3.70
Adam Vinatieri,K,IND,SEA,0.00
Thomas Howard,K,OAK,HOU,0.00
Lawrence Tynes,K,NYG,KC,0.00
Kris Brown,K,HOU,OAK,0.00
Stephen Gostkowski,K,NE,BAL,0.00
Jeff Reed,K,PIT,LAC,0.00
Dan Carpenter,K,MIA,BUF,0.00
Billy Cundiff,K,CLE,CIN,0.00
Mike Nugent,K,TB,WAS,0.00
Jason Hanson,K,DET,CHI,0.00
Sebastian Janikowski,K,OAK,HOU,0.00
John Carney,K,NO,NYJ,0.00
Joe Nedney,K,SF,LAR,0.00
Shayne Graham,K,CIN,CLE,0.00
Mason Crosby,K,GB,MIN,0.00
Olindo Mare,K,SEA,IND,0.00
Matt Prater,K,DEN,DAL,0.00
Rian Lindell,K,BUF,MIA,0.00
Ryan Longwell,K,MIN,GB,0.00
Nate Kaeding,K,LAC,PIT,0.00
Shaun Suisham,K,WAS,TB,0.00
Nick Folk,K,DAL,DEN,0.00
Ryan Succop,K,KC,NYG,0.00
Jay Feely,K,NYJ,NO,0.00
Rob Bironas,K,TEN,JAX,0.00
Steven Hauschka,K,BAL,NE,0.00
Josh Brown,K,LAR,SF,0.00
David Buehler,K,DAL,DEN,0.00
Houston Texans,DST,HOU,OAK,24.00
Miami Dolphins,DST,MIA,BUF,22.00
Minnesota Vikings,DST,MIN,GB,15.00
Chicago Bears,DST,CHI,DET,15.00
Tampa Bay Buccaneers,DST,TB,WAS,14.00
Denver Broncos,DST,DEN,DAL,13.00
Cincinnati Bengals,DST,CIN,CLE,13.00
Baltimore Ravens,DST,BAL,NE,11.00
Washington Redskins,DST,WAS,TB,11.00
Cleveland Browns,DST,CLE,CIN,11.00
Indianapolis Colts,DST,IND,SEA,10.00
Oakland Raiders,DST,OAK,HOU,8.00
New York Giants,DST,NYG,KC,8.00
Los Angeles Chargers,DST,LAC,PIT,7.00
Green Bay Packers,DST,GB,MIN,7.00
Jacksonville Jaguars,DST,JAX,TEN,7.00
New England Patriots,DST,NE,BAL,7.00
New York Jets,DST,NYJ,NO,6.00
Dallas Cowboys,DST,DAL,DEN,6.00
Kansas City Chiefs,DST,KC,NYG,6.00
Buffalo Bills,DST,BUF,MIA,5.00
Los Angeles Rams,DST,LAR,SF,5.00
Pittsburgh Steelers,DST,PIT,LAC,5.00
Seattle Seahawks,DST,SEA,IND,1.00
Tennessee Titans,DST,TEN,JAX,0.00
Detroit Lions,DST,DET,CHI,-2.00
