,Player,Position,Team,Opponent,Points,PlayerID
95,Jeremy Shockey,TE,NO,NYJ,7.4,00-0021148
96,Greg Olsen,TE,CHI,DET,7.1,00-0025418
97,Benjamin Watson,TE,NE,BAL,7.1,00-0022943
98,Jason Witten,TE,DAL,DEN,7.1,00-0022127
99,Owen Daniels,TE,HOU,OAK,6.8,00-0024313
100,Donald Lee,TE,GB,MIN,6.8,00-0021929
101,Daniel Graham,TE,DEN,DAL,6.6,00-0021154
102,Zach Miller,TE,OAK,HOU,6.3,00-0027125
103,Dustin Keller,TE,NYJ,NO,6.1,00-0026170
104,Tony Scheffler,TE,DEN,DAL,5.6,00-0024276
105,Bo Scaife,TE,TEN,JAX,5.5,00-0023612
106,Alge Crumpler,TE,TEN,JAX,5.3,00-0020285
107,Jeff Dugan,TE,MIN,GB,4.8,00-0022746
108,Zach Miller,TE,JAX,TEN,4.7,00-0027125
109,Kellen Winslow,TE,TB,WAS,4.1,00-0022922
110,Ernest Wilford,TE,JAX,TEN,3.9,00-0022901
111,Randy McMichael,TE,LA,SF,3.7,00-0021236
112,Delanie Walker,TE,SF,LAR,3.6,00-0024389
113,Robert Royal,TE,CLE,CIN,3.3,00-0021273
114,Jared Cook,TE,TEN,JAX,3.1,00-0027061
115,Casey Fitzsimmons,TE,DET,CHI,3.0,00-0021525
116,David Thomas,TE,NO,NYJ,2.8,00-0024301
117,Desmond Clark,TE,CHI,DET,2.8,00-0003035
118,Joel Dreessen,TE,HOU,OAK,2.7,00-0023630
119,Daniel Fells,TE,LA,SF,2.7,00-0023752
120,Travis Beckum,TE,NYG,KC,2.5,00-0027070
121,Martellus Bennett,TE,DAL,DEN,2.3,00-0026201
122,Mike Sellers,TE,WAS,TB,2.1,00-0014655
123,John Owens,TE,SEA,IND,1.8,00-0021255
124,Anthony Fasano,TE,MIA,BUF,1.7,00-0024268
125,Fred Davis,TE,WAS,TB,0.9,00-0026188
126,Darcy Johnson,TE,NYG,KC,0.0,00-0023797
127,Matt Forte,RB,CHI,DET,25.0,00-0026184
128,Pierre Thomas,RB,NO,NYJ,23.2,00-0024813
129,Ray Rice,RB,BAL,NE,23.2,00-0026195
130,Joseph Addai,RB,IND,SEA,22.6,00-0024245
131,Jerome Harrison,RB,CLE,CIN,22.2,00-0024359
132,Steve Slaton,RB,HOU,OAK,21.9,00-0026229
133,Kevin Smith,RB,DET,CHI,21.1,
134,Ricky Williams,RB,MIA,BUF,16.6,00-0017915
135,Sammy Morris,RB,NE,BAL,16.6,00-0019484
136,Mewelde Moore,RB,PIT,LAC,16.54,00-0022217
137,Marion Barber,RB,DAL,DEN,14.8,00-0023544
138,Knowshon Moreno,RB,DEN,DAL,14.6,00-0026988
139,Glen Coffee,RB,SF,LAR,14.6,00-0027048
140,Correll Buckhalter,RB,DEN,DAL,14.2,00-0020270
141,Ryan Grant,RB,GB,MIN,14.1,
142,Cadillac Williams,RB,TB,WAS,13.9,00-0023440
143,Chris Johnson,RB,TEN,JAX,13.4,
144,Maurice Jones-Drew,RB,JAX,TEN,13.0,00-0024275
145,Tashard Choice,RB,DAL,DEN,13.0,00-0026262
146,Donald Brown,RB,IND,SEA,11.6,00-0027003
147,Adrian Peterson,RB,MIN,GB,11.5,00-0025394
148,Steven Jackson,RB,LA,SF,11.5,00-0022736
149,Thomas Jones,RB,NYJ,NO,10.8,00-0019641
150,Garrett Wolfe,RB,CHI,DET,10.4,00-0025480
151,Larry Johnson,RB,KC,NYG,10.3,00-0021976
152,Clinton Portis,RB,WAS,TB,9.8,00-0021179
153,Brandon Jacobs,RB,NYG,KC,9.8,00-0023545
154,Fred Jackson,RB,BUF,MIA,9.8,00-0024204
155,Marshawn Lynch,RB,BUF,MIA,9.7,00-0025399
156,Cedric Benson,RB,CIN,CLE,9.6,00-0023439
157,Willis McGahee,RB,BAL,NE,9.4,00-0022178
158,Brian Leonard,RB,CIN,CLE,9.2,00-0025439
159,Owen Schmitt,FB,SEA,IND,8.3,00-0026303
160,Leon Washington,RB,NYJ,NO,8.1,00-0024332
161,Chester Taylor,RB,MIN,GB,7.3,00-0021314
162,Jerome Felton,FB,DET,CHI,6.5,00-0026286
163,Julius Jones,RB,SEA,IND,6.5,00-0022840
164,Ahmad Bradshaw,RB,NYG,KC,6.4,00-0025637
165,Reggie Bush,RB,NO,NYJ,6.4,00-0024217
166,Ryan Moats,RB,HOU,OAK,5.6,00-0023512
167,Rashad Jennings,RB,JAX,TEN,5.3,00-0027155
168,Ladell Betts,RB,WAS,TB,5.0,00-0021184
169,Fred Taylor,RB,NE,BAL,4.8,00-0016098
170,Justin Fargas,RB,OAK,HOU,4.8,00-0022093
171,Bernard Scott,RB,CIN,CLE,4.1,00-0026941
172,Kevin Faulk,RB,NE,BAL,3.8,00-0005091
173,Justin Forsett,RB,SEA,IND,3.8,00-0026373
174,Earnest Graham,RB,TB,WAS,3.7,00-0021755
175,Adam Vinatieri,K,IND,SEA,0.0,00-0016919
176,Thomas Howard,K,OAK,HOU,0.0,00-0024253
177,Lawrence Tynes,K,NYG,KC,0.0,00-0019778
178,Kris Brown,K,HOU,OAK,0.0,00-0001980
179,Stephen Gostkowski,K,NE,BAL,0.0,00-0024333
180,Jeff Reed,K,PIT,LAC,0.0,00-0020737
181,Dan Carpenter,K,MIA,BUF,0.0,00-0026003
182,Billy Cundiff,K,CLE,CIN,0.0,00-0020972
183,Mike Nugent,K,TB,WAS,0.0,00-0023482
184,Jason Hanson,K,DET,CHI,0.0,00-0006800
185,Sebastian Janikowski,K,OAK,HOU,0.0,00-0019646
186,John Carney,K,NO,NYJ,0.0,00-0002655
187,Joe Nedney,K,SF,LAR,0.0,00-0011970
188,Shayne Graham,K,CIN,CLE,0.0,00-0019536
189,Mason Crosby,K,GB,MIN,0.0,00-0025580
190,Olindo Mare,K,SEA,IND,0.0,00-0010373
191,Matt Prater,K,DEN,DAL,0.0,00-0023853
192,Rian Lindell,K,BUF,MIA,0.0,00-0019310
193,Ryan Longwell,K,MIN,GB,0.0,00-0010072
194,Nate Kaeding,K,LAC,PIT,0.0,00-0022737
195,Shaun Suisham,K,WAS,TB,0.0,00-0023001
196,Nick Folk,K,DAL,DEN,0.0,00-0025565
197,Ryan Succop,K,KC,NYG,0.0,00-0026968
198,Jay Feely,K,NYJ,NO,0.0,00-0019770
199,Rob Bironas,K,TEN,JAX,0.0,00-0020962
200,Steven Hauschka,K,BAL,NE,0.0,
201,Josh Brown,K,LA,SF,0.0,00-0021940
202,David Buehler,K,DAL,DEN,0.0,00-0027119
203,Houston Texans,DST,HOU,OAK,24.0,
204,Miami Dolphins,DST,MIA,BUF,22.0,
205,Minnesota Vikings,DST,MIN,GB,15.0,
206,Chicago Bears,DST,CHI,DET,15.0,
207,Tampa Bay Buccaneers,DST,TB,WAS,14.0,
208,Denver Broncos,DST,DEN,DAL,13.0,
209,Cincinnati Bengals,DST,CIN,CLE,13.0,
210,Baltimore Ravens,DST,BAL,NE,11.0,
211,Washington Redskins,DST,WAS,TB,11.0,
212,Cleveland Browns,DST,CLE,CIN,11.0,
213,Indianapolis Colts,DST,IND,SEA,10.0,
214,Oakland Raiders,DST,OAK,HOU,8.0,
215,New York Giants,DST,NYG,KC,8.0,
216,Los Angeles Chargers,DST,LAC,PIT,7.0,
217,Green Bay Packers,DST,GB,MIN,7.0,
218,Jacksonville Jaguars,DST,JAX,TEN,7.0,
219,New England Patriots,DST,NE,BAL,7.0,
220,New York Jets,DST,NYJ,NO,6.0,
221,Dallas Cowboys,DST,DAL,DEN,6.0,
222,Kansas City Chiefs,DST,KC,NYG,6.0,
223,Buffalo Bills,DST,BUF,MIA,5.0,
224,Los Angeles Rams,DST,LA,SF,5.0,
225,Pittsburgh Steelers,DST,PIT,LAC,5.0,
226,Seattle Seahawks,DST,SEA,IND,1.0,
227,Tennessee Titans,DST,TEN,JAX,0.0,
228,Detroit Lions,DST,DET,CHI,-2.0,
