,Player,Position,Team,Opponent,Points,PlayerID
31,Joe Webb,QB,MIN,SEA,2.9,00-0027796
32,Tarvaris Jackson,QB,SEA,MIN,0.14,00-0024279
33,Geno Smith,QB,NYJ,BUF,0.12,00-0030565
34,Dan Orlovsky,QB,TB,ATL,0.0,00-0023578
35,Luke McCown,QB,NO,SF,0.0,00-0022864
36,Vincent Jackson,WR,TB,ATL,35.5,00-0023496
37,Michael Floyd,WR,ARI,JAX,34.3,00-0029638
38,Harry Douglas,WR,ATL,TB,28.4,00-0026224
39,Josh Gordon,WR,CLE,CIN,26.5,00-0029664
40,Andre Johnson,WR,HOU,OAK,24.6,00-0022044
41,Jordy Nelson,WR,GB,NYG,22.7,00-0026176
42,Victor Cruz,WR,NYG,GB,22.0,00-0027265
43,Jarius Wright,WR,MIN,SEA,21.9,00-0029572
44,Marquise Goodwin,WR,BUF,NYJ,21.8,00-0030068
45,Rod Streater,WR,OAK,HOU,21.2,00-0029129
46,Demaryius Thomas,WR,DEN,KC,20.1,00-0027874
47,Brandon LaFell,WR,CAR,NE,18.9,00-0027681
48,Larry Fitzgerald,WR,ARI,JAX,18.1,00-0022921
49,Anquan Boldin,WR,SF,NO,17.6,00-0022084
50,Alshon Jeffery,WR,CHI,BAL,17.0,00-0029137
51,Kendall Wright,WR,TEN,IND,17.0,00-0029708
52,Dwayne Bowe,WR,KC,DEN,15.7,00-0025410
53,Wes Welker,WR,DEN,KC,15.2,00-0022427
54,TJ Graham,WR,BUF,NYJ,15.1,
55,Jarrett Boykin,WR,GB,NYG,15.1,00-0029051
56,Doug Baldwin,WR,SEA,MIN,14.3,00-0028434
57,Torrey Smith,WR,BAL,CHI,14.2,00-0027996
58,Ace Sanders,WR,JAX,ARI,14.1,00-0030550
59,Aldrick Robinson,WR,WAS,PHI,14.0,00-0028116
60,Jerricho Cotchery,WR,PIT,DET,13.8,00-0022811
61,Pierre Garcon,WR,WAS,PHI,13.7,00-0026345
62,Marques Colston,WR,NO,SF,13.0,00-0024466
63,Rueben Randle,WR,NYG,GB,12.7,00-0029262
64,DeSean Jackson,WR,PHI,WAS,12.2,00-0026189
65,Eric Decker,WR,DEN,KC,12.1,00-0027690
66,Roddy White,WR,ATL,TB,11.6,00-0023462
67,Brian Hartline,WR,MIA,LAC,11.5,00-0027077
68,Keshawn Martin,WR,HOU,OAK,11.2,00-0029415
69,Danny Amendola,WR,NE,CAR,10.5,00-0026035
70,Steve Smith,WR,CAR,NE,10.2,
71,Mohamed Sanu,WR,CIN,CLE,10.1,00-0029632
72,Robert Meachem,WR,NO,SF,9.8,00-0025414
73,Ted Ginn,WR,CAR,NE,9.5,00-0025396
74,TY Hilton,WR,IND,TEN,9.4,00-0029608
75,Rishard Matthews,WR,MIA,LAC,9.2,00-0029580
76,Santonio Holmes,WR,NYJ,BUF,9.1,00-0024240
77,Denarius Moore,WR,OAK,HOU,9.1,00-0028086
78,Hakeem Nicks,WR,NYG,GB,9.0,00-0027005
79,Brandon Marshall,WR,CHI,BAL,8.2,00-0024334
80,Kenbrell Thompkins,WR,NE,CAR,8.0,00-0030000
81,Mike Wallace,WR,MIA,LAC,7.9,00-0026901
82,Aaron Dobson,WR,NE,CAR,7.8,00-0030540
83,James Jones,WR,GB,NYG,7.5,00-0025465
84,Coby Fleener,TE,IND,TEN,21.7,00-0029697
85,Charles Clay,TE,MIA,LAC,21.0,00-0028112
86,Rob Gronkowski,TE,NE,CAR,16.9,00-0027656
87,Mychal Rivera,TE,OAK,HOU,16.4,00-0030514
88,Greg Olsen,TE,CAR,NE,16.2,00-0025418
89,Tony Gonzalez,TE,ATL,TB,15.3,00-0006101
90,Antonio Gates,TE,LAC,MIA,15.2,00-0021547
91,Heath Miller,TE,PIT,DET,14.7,00-0023465
92,Anthony Fasano,TE,KC,DEN,13.7,00-0024268
93,Julius Thomas,TE,DEN,KC,13.3,00-0028067
94,Vernon Davis,TE,SF,NO,13.3,00-0024221
95,Danny Noble,TE,JAX,ARI,13.2,00-0029183
96,Rob Housler,TE,ARI,JAX,13.0,00-0028007
97,Ladarius Green,TE,LAC,MIA,12.1,00-0029275
98,John Carlson,TE,MIN,SEA,11.9,00-0026178
99,Jeff Cumberland,TE,NYJ,BUF,11.5,00-0027321
100,Zach Miller,TE,SEA,MIN,10.9,00-0027125
101,Jermaine Gresham,TE,CIN,CLE,10.7,00-0027873
102,Jimmy Graham,TE,NO,SF,10.1,00-0027696
103,Jordan Cameron,TE,CLE,CIN,8.9,00-0028040
104,Josh Hill,TE,NO,SF,7.3,00-0030216
105,Alex Smith,TE,CIN,CLE,7.2,
106,Martellus Bennett,TE,CHI,BAL,6.8,00-0026201
107,Brandon Pettigrew,TE,DET,PIT,6.7,00-0026996
108,Brandon Myers,TE,NYG,GB,6.2,00-0027135
109,Clay Harbor,TE,JAX,ARI,6.2,00-0027725
110,Sean McGrath,TE,KC,DEN,6.0,00-0029391
111,Scott Chandler,TE,BUF,NYJ,6.0,00-0025516
112,Marcedes Lewis,TE,JAX,ARI,5.3,00-0024243
113,Brent Celek,TE,PHI,WAS,5.2,00-0025549
114,Zach Ertz,TE,PHI,WAS,5.1,00-0030061
115,Dallas Clark,TE,BAL,CHI,5.1,00-0022165
116,Jake Ballard,TE,ARI,JAX,3.9,00-0027259
117,Andrew Quarless,TE,GB,NYG,3.8,00-0027753
118,Jim Dray,TE,ARI,JAX,3.8,00-0027825
119,Brandon Bostick,TE,GB,NYG,3.6,00-0029601
120,Kellen Winslow,TE,NYJ,BUF,2.7,00-0022922
121,Ed Dickson,TE,BAL,CHI,2.6,00-0027675
122,Tyler Eifert,TE,CIN,CLE,2.5,00-0030549
123,Joseph Fauria,TE,DET,PIT,2.4,00-0029883
124,Tim Wright,TE,TB,ATL,2.3,
125,John Phillips,TE,LAC,MIA,2.3,00-0027139
126,Gary Barnidge,TE,CLE,CIN,2.2,00-0026281
127,Jordan Reed,TE,WAS,PHI,2.2,00-0030472
128,Weslye Saunders,TE,IND,TEN,2.1,00-0028270
129,Chase Ford,TE,MIN,SEA,2.1,00-0029432
130,Vance McDonald,TE,SF,NO,2.0,00-0030470
131,Luke Willson,TE,SEA,MIN,1.7,00-0030089
132,Ray Rice,RB,BAL,CHI,26.8,00-0026195
133,Marshawn Lynch,RB,SEA,MIN,26.3,00-0025399
134,Rashad Jennings,RB,OAK,HOU,25.8,00-0027155
135,Matt Forte,RB,CHI,BAL,23.5,00-0026184
136,Donald Brown,RB,IND,TEN,22.4,00-0027003
137,Chris Johnson,RB,TEN,IND,21.4,
138,Ryan Mathews,RB,LAC,MIA,19.3,00-0027864
139,Montee Ball,RB,DEN,KC,19.1,00-0030522
140,Joique Bell,RB,DET,PIT,18.7,00-0027218
141,Antone Smith,RB,ATL,TB,16.2,00-0026855
142,Chris Ivory,RB,NYJ,BUF,15.8,00-0027531
143,Ben Tate,RB,HOU,OAK,15.7,00-0027890
144,Shane Vereen,RB,NE,CAR,15.2,00-0027994
145,Chris Ogbonnaya,RB,CLE,CIN,14.9,00-0027140
146,Darrel Young,FB,WAS,PHI,13.8,00-0026852
147,Maurice Jones-Drew,RB,JAX,ARI,13.5,00-0024275
148,Pierre Thomas,RB,NO,SF,13.4,00-0024813
149,Daniel Thomas,RB,MIA,LAC,12.9,00-0028000
150,Eddie Lacy,RB,GB,NYG,12.8,00-0030485
151,Le'Veon Bell,RB,PIT,DET,12.8,00-0030496
152,Giovani Bernard,RB,CIN,CLE,12.6,00-0030456
153,Andre Brown,RB,NYG,GB,12.3,00-0027094
154,Rashard Mendenhall,RB,ARI,JAX,11.7,00-0026163
155,Fozzy Whittaker,RB,CLE,CIN,11.1,00-0029731
156,Trent Richardson,RB,IND,TEN,10.3,00-0029675
157,Dexter McCluster,RB,KC,DEN,10.3,00-0027651
158,Stevan Ridley,RB,NE,CAR,9.8,00-0028011
159,Alfred Morris,RB,WAS,PHI,9.3,00-0029141
160,Jamaal Charles,RB,KC,DEN,9.2,00-0026213
161,Steven Jackson,RB,ATL,TB,8.5,00-0022736
162,Toby Gerhart,RB,MIN,SEA,8.4,00-0027888
163,Roy Helu,RB,WAS,PHI,8.0,00-0028043
164,Knowshon Moreno,RB,DEN,KC,7.9,00-0026988
165,Frank Summers,FB,BUF,NYJ,7.9,00-0026926
166,Brian Leonard,RB,TB,ATL,7.7,00-0025439
167,Jed Collins,FB,NO,SF,7.6,00-0026072
168,Frank Gore,RB,SF,NO,7.6,00-0023500
169,Darren Sproles,RB,NO,SF,7.5,00-0023564
170,Will Johnson,FB,PIT,DET,7.1,
171,Brandon Jacobs,RB,NYG,GB,6.9,00-0023545
172,Adrian Peterson,RB,MIN,SEA,6.5,00-0025394
173,Reggie Bush,RB,DET,PIT,6.4,00-0024217
174,BenJarvus Green-Ellis,RB,CIN,CLE,6.2,00-0025860
175,Fred Jackson,RB,BUF,NYJ,5.9,00-0024204
176,Lamar Miller,RB,MIA,LAC,5.7,00-0029615
177,Danny Woodhead,RB,LAC,MIA,5.7,00-0026019
178,John Kuhn,FB,GB,NYG,5.3,00-0022999
179,Bryce Brown,RB,PHI,WAS,5.0,00-0029429
180,Dan Carpenter,K,BUF,NYJ,0.0,00-0026003
181,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
182,Rian Lindell,K,TB,ATL,0.0,00-0019310
183,Steven Hauschka,K,SEA,MIN,0.0,
184,Garrett Hartley,K,NO,SF,0.0,00-0025824
185,Matt Prater,K,DEN,KC,0.0,00-0023853
186,Robbie Gould,K,CHI,BAL,0.0,00-0023252
187,Mike Nugent,K,CIN,CLE,0.0,00-0023482
188,Nick Novak,K,LAC,MIA,0.0,00-0023096
189,Justin Tucker,K,BAL,CHI,0.0,00-0029597
190,Phil Dawson,K,SF,NO,0.0,00-0004091
191,Josh Brown,K,NYG,GB,0.0,00-0021940
192,David Akers,K,DET,PIT,0.0,00-0000108
193,Rob Bironas,K,TEN,IND,0.0,00-0020962
194,Mason Crosby,K,GB,NYG,0.0,00-0025580
195,Jay Feely,K,ARI,JAX,0.0,00-0019770
196,Matt Bryant,K,ATL,TB,0.0,00-0020578
197,Stephen Gostkowski,K,NE,CAR,0.0,00-0024333
198,Billy Cundiff,K,CLE,CIN,0.0,00-0020972
199,Caleb Sturgis,K,MIA,LAC,0.0,00-0030390
200,Blair Walsh,K,MIN,SEA,0.0,00-0029576
201,Graham Gano,K,CAR,NE,0.0,00-0026858
202,Alex Henery,K,PHI,WAS,0.0,00-0028058
203,Ryan Succop,K,KC,DEN,0.0,00-0026968
204,Sebastian Janikowski,K,OAK,HOU,0.0,00-0019646
205,Nick Folk,K,NYJ,BUF,0.0,00-0025565
206,Josh Scobee,K,JAX,ARI,0.0,00-0022874
207,DJ Smith,K,HOU,OAK,0.0,
208,Kai Forbath,K,WAS,PHI,0.0,00-0028787
209,Seattle Seahawks,DST,SEA,MIN,17.0,
210,New York Giants,DST,NYG,GB,16.0,
211,Tampa Bay Buccaneers,DST,TB,ATL,16.0,
212,Chicago Bears,DST,CHI,BAL,14.0,
213,Philadelphia Eagles,DST,PHI,WAS,9.0,
214,Pittsburgh Steelers,DST,PIT,DET,8.0,
215,Houston Texans,DST,HOU,OAK,7.0,
216,Carolina Panthers,DST,CAR,NE,7.0,
217,Arizona Cardinals,DST,ARI,JAX,7.0,
218,Los Angeles Chargers,DST,LAC,MIA,7.0,
219,New Orleans Saints,DST,NO,SF,6.0,
220,Cleveland Browns,DST,CLE,CIN,6.0,
221,Miami Dolphins,DST,MIA,LAC,6.0,
222,Green Bay Packers,DST,GB,NYG,6.0,
223,Oakland Raiders,DST,OAK,HOU,6.0,
224,Denver Broncos,DST,DEN,KC,6.0,
225,San Francisco 49ers,DST,SF,NO,5.0,
226,Indianapolis Colts,DST,IND,TEN,4.0,
227,New England Patriots,DST,NE,CAR,3.0,
228,Jacksonville Jaguars,DST,JAX,ARI,3.0,
229,Baltimore Ravens,DST,BAL,CHI,3.0,
230,Washington Redskins,DST,WAS,PHI,3.0,
231,Kansas City Chiefs,DST,KC,DEN,2.0,
232,New York Jets,DST,NYJ,BUF,0.0,
233,Tennessee Titans,DST,TEN,IND,0.0,
234,Atlanta Falcons,DST,ATL,TB,-2.0,
235,Detroit Lions,DST,DET,PIT,-3.0,
236,Minnesota Vikings,DST,MIN,SEA,-3.0,
