Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Bobby Rainey,RB,11,TB,ATL,30,163,5,2,2,2,4,1,0,0,39.70,2013
2,LeSean McCoy,RB,11,PHI,WAS,20,77,4,2,4,4,73,0,0,0,31.00,2013
3,Ray Rice,RB,11,BAL,CHI,25,131,5,1,5,3,17,0,0,0,26.80,2013
4,Marshawn Lynch,RB,11,SEA,MIN,17,54,3,2,2,2,9,1,1,0,26.30,2013
5,Rashad Jennings,RB,11,OAK,HOU,22,150,7,1,3,2,-2,0,0,0,25.80,2013
6,Matt Forte,RB,11,CHI,BAL,18,83,5,0,6,5,42,1,0,0,23.50,2013
7,Donald Brown,RB,11,IND,TEN,14,80,6,2,1,1,14,0,0,0,22.40,2013
8,Chris Johnson,RB,11,TEN,IND,17,86,5,2,1,1,-2,0,0,0,21.40,2013
9,Ryan Mathews,RB,11,LAC,MIA,19,127,7,0,2,2,16,0,0,0,19.30,2013
10,Montee Ball,RB,11,DEN,KC,8,25,3,2,4,3,16,0,0,0,19.10,2013
11,Joique Bell,RB,11,DET,PIT,9,49,5,1,4,3,48,0,0,0,18.70,2013
12,Antone Smith,RB,11,ATL,TB,2,88,44,1,1,1,4,0,0,0,16.20,2013
13,Chris Ivory,RB,11,NYJ,BUF,15,98,7,1,1,0,0,0,0,0,15.80,2013
14,Ben Tate,RB,11,HOU,OAK,19,88,5,0,6,4,29,0,1,0,15.70,2013
15,Shane Vereen,RB,11,NE,CAR,1,7,7,0,11,8,65,0,0,0,15.20,2013
16,Chris Ogbonnaya,RB,11,CLE,CIN,8,69,9,0,12,6,30,0,1,1,14.90,2013
17,Darrel Young,FB,11,WAS,PHI,2,6,3,0,2,1,62,1,0,0,13.80,2013
18,Maurice Jones-Drew,RB,11,JAX,ARI,14,23,2,1,4,4,12,0,0,0,13.50,2013
19,Pierre Thomas,RB,11,NO,SF,11,49,5,0,5,5,35,0,0,0,13.40,2013
20,Daniel Thomas,RB,11,MIA,LAC,10,57,6,1,1,1,2,0,0,0,12.90,2013
21,Eddie Lacy,RB,11,GB,NYG,14,27,2,1,2,2,21,0,0,0,12.80,2013
22,Le'Veon Bell,RB,11,PIT,DET,18,36,2,0,5,4,52,0,0,0,12.80,2013
23,Giovani Bernard,RB,11,CIN,CLE,10,45,5,0,5,4,41,0,0,0,12.60,2013
24,Andre Brown,RB,11,NYG,GB,18,66,4,0,5,3,27,0,0,0,12.30,2013
25,Rashard Mendenhall,RB,11,ARI,JAX,12,14,1,1,3,3,13,0,0,0,11.70,2013
26,Fozzy Whittaker,RB,11,CLE,CIN,4,20,5,0,5,5,41,0,0,0,11.10,2013
27,Trent Richardson,RB,11,IND,TEN,8,22,3,0,5,5,31,0,0,0,10.30,2013
28,Dexter McCluster,RB,11,KC,DEN,0,0,0,0,8,5,53,0,0,0,10.30,2013
29,Stevan Ridley,RB,11,NE,CAR,13,48,4,1,0,0,0,0,1,1,9.80,2013
30,Alfred Morris,RB,11,WAS,PHI,22,93,4,0,0,0,0,0,0,0,9.30,2013
31,Jamaal Charles,RB,11,KC,DEN,16,78,5,0,8,2,-6,0,0,0,9.20,2013
32,Steven Jackson,RB,11,ATL,TB,11,41,4,0,2,2,24,0,0,0,8.50,2013
33,Toby Gerhart,RB,11,MIN,SEA,7,67,10,0,3,1,7,0,0,0,8.40,2013
34,Roy Helu,RB,11,WAS,PHI,3,39,13,0,4,3,11,0,1,0,8.00,2013
35,Knowshon Moreno,RB,11,DEN,KC,27,79,3,0,1,0,0,0,0,0,7.90,2013
36,Frank Summers,FB,11,BUF,NYJ,2,4,2,1,1,1,5,0,0,0,7.90,2013
37,Brian Leonard,RB,11,TB,ATL,4,16,4,0,5,4,21,0,0,0,7.70,2013
38,Jed Collins,FB,11,NO,SF,2,3,2,1,1,1,3,0,0,0,7.60,2013
39,Frank Gore,RB,11,SF,NO,13,48,4,0,3,2,8,0,0,0,7.60,2013
40,Darren Sproles,RB,11,NO,SF,3,16,5,0,4,4,19,0,0,0,7.50,2013
41,Will Johnson,FB,11,PIT,DET,0,0,0,0,1,1,1,1,0,0,7.10,2013
42,Brandon Jacobs,RB,11,NYG,GB,5,9,2,1,0,0,0,0,0,0,6.90,2013
43,Adrian Peterson,RB,11,MIN,SEA,21,65,3,0,3,0,0,0,0,0,6.50,2013
44,Reggie Bush,RB,11,DET,PIT,12,31,3,0,5,2,23,0,1,1,6.40,2013
45,BenJarvus Green-Ellis,RB,11,CIN,CLE,16,62,4,0,0,0,0,0,0,0,6.20,2013
46,Fred Jackson,RB,11,BUF,NYJ,12,34,3,0,2,2,5,0,0,0,5.90,2013
47,Lamar Miller,RB,11,MIA,LAC,4,17,4,0,2,2,20,0,0,0,5.70,2013
48,Danny Woodhead,RB,11,LAC,MIA,5,21,4,0,2,2,16,0,0,0,5.70,2013
49,John Kuhn,FB,11,GB,NYG,1,12,12,0,3,3,11,0,0,0,5.30,2013
50,Bryce Brown,RB,11,PHI,WAS,4,2,1,0,2,2,28,0,0,0,5.00,2013
