Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Garrett Graham,TE,11,HOU,OAK,13,7,54,136,1,42,11,19,0,0,0,1,1,28.60,2013
2,Delanie Walker,TE,11,TEN,IND,10,10,100,91,1,19,9,9,0,0,0,0,0,25.10,2013
3,Coby Fleener,TE,11,IND,TEN,10,8,80,107,0,39,11,13,0,0,0,0,0,21.70,2013
4,Charles Clay,TE,11,MIA,LAC,7,6,86,90,1,39,13,15,0,0,0,0,0,21.00,2013
5,Rob Gronkowski,TE,11,NE,CAR,7,5,71,59,1,23,8,12,0,0,0,0,0,16.90,2013
6,Mychal Rivera,TE,11,OAK,HOU,6,5,83,54,1,26,9,11,0,0,0,0,0,16.40,2013
7,Greg Olsen,TE,11,CAR,NE,8,5,63,52,1,15,7,10,0,0,0,0,0,16.20,2013
8,Tony Gonzalez,TE,11,ATL,TB,9,7,78,63,0,18,7,9,0,0,0,0,0,15.30,2013
9,Antonio Gates,TE,11,LAC,MIA,6,4,67,52,1,27,9,13,0,0,0,0,0,15.20,2013
10,Heath Miller,TE,11,PIT,DET,10,8,80,67,0,21,7,8,0,0,0,0,0,14.70,2013
11,Anthony Fasano,TE,11,KC,DEN,4,4,100,37,1,12,9,9,0,0,0,0,0,13.70,2013
12,Julius Thomas,TE,11,DEN,KC,5,3,60,43,1,20,9,14,0,0,0,0,0,13.30,2013
13,Vernon Davis,TE,11,SF,NO,5,4,80,33,1,17,7,8,0,0,0,0,0,13.30,2013
14,Danny Noble,TE,11,JAX,ARI,1,1,100,62,1,62,62,62,0,0,0,0,0,13.20,2013
15,Rob Housler,TE,11,ARI,JAX,9,6,67,70,0,21,8,12,0,0,0,0,0,13.00,2013
16,Ladarius Green,TE,11,LAC,MIA,5,4,80,81,0,35,16,20,0,0,0,0,0,12.10,2013
17,John Carlson,TE,11,MIN,SEA,7,5,71,69,0,30,10,14,0,0,0,0,0,11.90,2013
18,Jeff Cumberland,TE,11,NYJ,BUF,4,3,75,25,1,13,6,8,0,0,0,0,0,11.50,2013
19,Zach Miller,TE,11,SEA,MIN,5,4,80,69,0,34,14,17,0,0,0,0,0,10.90,2013
20,Jermaine Gresham,TE,11,CIN,CLE,6,2,33,27,1,25,5,14,0,0,0,0,0,10.70,2013
21,Jimmy Graham,TE,11,NO,SF,11,6,55,41,0,13,4,7,0,0,0,0,0,10.10,2013
22,Jordan Cameron,TE,11,CLE,CIN,7,6,86,29,0,8,4,5,0,0,0,0,0,8.90,2013
23,Josh Hill,TE,11,NO,SF,2,1,50,3,1,3,2,3,0,0,0,0,0,7.30,2013
24,Alex Smith,TE,11,CIN,CLE,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2013
25,Martellus Bennett,TE,11,CHI,BAL,2,2,100,48,0,43,24,24,0,0,0,0,0,6.80,2013
26,Brandon Pettigrew,TE,11,DET,PIT,5,3,60,37,0,31,7,12,0,0,0,0,0,6.70,2013
27,Clay Harbor,TE,11,JAX,ARI,5,3,60,32,0,21,6,11,0,0,0,0,0,6.20,2013
28,Brandon Myers,TE,11,NYG,GB,4,3,75,32,0,15,8,11,0,0,0,0,0,6.20,2013
29,Scott Chandler,TE,11,BUF,NYJ,3,2,67,40,0,31,13,20,0,0,0,0,0,6.00,2013
30,Sean McGrath,TE,11,KC,DEN,3,2,67,40,0,21,13,20,0,0,0,0,0,6.00,2013
31,Marcedes Lewis,TE,11,JAX,ARI,7,3,43,23,0,9,3,8,0,0,0,0,0,5.30,2013
32,Brent Celek,TE,11,PHI,WAS,1,1,100,42,0,42,42,42,0,0,0,0,0,5.20,2013
33,Dallas Clark,TE,11,BAL,CHI,4,2,50,31,0,17,8,16,0,0,0,0,0,5.10,2013
34,Zach Ertz,TE,11,PHI,WAS,3,2,67,31,0,16,10,16,0,0,0,0,0,5.10,2013
