Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Adrian Peterson,RB,12,MIN,ATL,29,158,5,2,4,2,29,0,0,0,35.70,2015
2,CJ Anderson,RB,12,DEN,NE,15,113,8,2,4,4,40,0,0,0,34.30,2015
3,Eddie Lacy,RB,12,GB,CHI,17,105,6,0,5,4,34,1,1,1,25.90,2015
4,DeAngelo Williams,RB,12,PIT,SEA,8,29,4,1,7,7,88,0,0,0,24.70,2015
5,Spencer Ware,RB,12,KC,BUF,19,114,6,1,3,3,1,0,0,0,23.50,2015
6,Brandon Bolden,RB,12,NE,DEN,4,11,3,0,4,4,84,1,0,0,19.50,2015
7,Javorius Allen,RB,12,BAL,CLE,12,55,5,0,5,4,29,1,0,0,18.40,2015
8,Chris Ivory,RB,12,NYJ,MIA,21,87,4,1,2,2,15,0,0,0,18.20,2015
9,LeSean McCoy,RB,12,BUF,KC,19,70,4,0,5,3,31,1,1,1,18.10,2015
10,Theo Riddick,RB,12,DET,PHI,2,6,3,0,5,5,62,1,0,0,17.80,2015
11,Joique Bell,RB,12,DET,PHI,7,25,4,1,3,2,57,0,0,0,16.20,2015
12,Mark Ingram,RB,12,NO,HOU,9,52,6,0,8,6,45,0,0,0,15.70,2015
13,Alfred Blue,RB,12,HOU,NO,16,77,5,1,1,1,4,0,0,0,15.10,2015
14,Thomas Rawls,RB,12,SEA,PIT,21,81,4,1,1,0,0,0,0,0,14.10,2015
15,Shaun Draughn,RB,12,SF,ARI,15,51,3,0,5,5,35,0,0,0,13.60,2015
16,Tevin Coleman,RB,12,ATL,MIN,18,110,6,0,2,0,0,0,1,1,13.00,2015
17,Melvin Gordon,RB,12,LAC,JAX,14,60,4,0,5,5,20,0,0,0,13.00,2015
18,Ronnie Hillman,RB,12,DEN,NE,14,59,4,1,1,1,0,0,1,0,12.90,2015
19,Jeremy Langford,RB,12,CHI,GB,12,48,4,1,3,1,5,0,0,0,12.30,2015
20,TJ Yeldon,RB,12,JAX,LAC,9,36,4,0,5,4,46,0,0,0,12.20,2015
21,James Starks,RB,12,GB,CHI,7,39,6,0,5,4,41,0,0,0,12.00,2015
22,Darren McFadden,RB,12,DAL,CAR,10,11,1,0,6,4,45,0,0,0,11.60,2015
23,Jeremy Hill,RB,12,CIN,LAR,16,86,5,0,1,1,14,0,0,0,11.00,2015
24,David Johnson,RB,12,ARI,SF,8,21,3,1,4,2,8,0,0,0,10.90,2015
25,Doug Martin,RB,12,TB,IND,14,97,7,0,3,1,1,0,0,0,10.80,2015
26,Jonathan Stewart,RB,12,CAR,DAL,21,68,3,0,4,3,9,0,0,0,10.70,2015
27,Danny Woodhead,RB,12,LAC,JAX,4,8,2,0,6,6,39,0,0,0,10.70,2015
28,Tre Mason,RB,12,LAR,CIN,1,-2,-2,0,7,7,37,0,0,0,10.50,2015
29,Alfred Morris,RB,12,WAS,NYG,23,78,3,0,1,1,12,0,0,0,10.00,2015
30,Duke Johnson,RB,12,CLE,BAL,7,27,4,0,6,5,23,0,0,0,10.00,2015
31,Jay Ajayi,RB,12,MIA,NYJ,3,6,2,0,6,4,52,0,0,0,9.80,2015
32,Latavius Murray,RB,12,OAK,TEN,22,59,3,0,3,1,23,0,0,0,9.20,2015
33,Giovani Bernard,RB,12,CIN,LAR,10,16,2,0,3,2,51,0,1,0,8.70,2015
34,Ameer Abdullah,RB,12,DET,PHI,16,63,4,0,2,1,12,0,0,0,8.50,2015
35,Andre Ellington,RB,12,ARI,SF,5,24,5,0,5,3,22,0,0,0,7.60,2015
36,Shane Vereen,RB,12,NYG,WAS,2,15,8,0,5,4,21,0,0,0,7.60,2015
37,Matt Jones,RB,12,WAS,NYG,8,19,2,0,1,1,45,0,0,0,7.40,2015
38,Jalston Fowler,RB,12,TEN,OAK,1,1,1,0,1,1,1,1,0,0,7.20,2015
39,Charles Sims,RB,12,TB,IND,4,8,2,0,3,3,31,0,0,0,6.90,2015
40,Darren Sproles,RB,12,PHI,DET,2,4,2,0,6,4,21,0,0,0,6.50,2015
41,Matt Forte,RB,12,CHI,GB,15,44,3,0,1,1,9,0,0,0,6.30,2015
42,Frank Gore,RB,12,IND,TB,19,24,1,0,3,2,13,0,0,0,5.70,2015
43,Antonio Andrews,RB,12,TEN,OAK,11,32,3,0,2,1,14,0,0,0,5.60,2015
44,Ahmad Bradshaw,RB,12,IND,TB,4,6,2,0,4,3,20,0,0,0,5.60,2015
45,Bilal Powell,RB,12,NYJ,MIA,6,28,5,0,5,2,7,0,0,0,5.50,2015
46,Matt Asiata,RB,12,MIN,ATL,1,3,3,0,3,3,17,0,0,0,5.00,2015
47,Rashad Jennings,RB,12,NYG,WAS,6,14,2,0,3,2,14,0,0,0,4.80,2015
48,Jonathan Grimes,RB,12,HOU,NO,7,25,4,0,1,1,8,0,0,0,4.30,2015
49,Lamar Miller,RB,12,MIA,NYJ,5,2,0,0,4,3,11,0,0,0,4.30,2015
50,Denard Robinson,RB,12,JAX,LAC,3,23,8,0,1,1,9,0,0,0,4.20,2015
