Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Doug Baldwin,WR,12,SEA,PIT,8,6,75,145,3,80,18,24,0,0,0,0,0,41.50,2015
2,Jarvis Landry,WR,12,MIA,NYJ,16,13,81,165,1,40,10,13,1,4,0,0,0,38.90,2015
3,Markus Wheaton,WR,12,PIT,SEA,13,9,69,201,1,69,16,22,0,0,0,0,0,38.10,2015
4,Brandon Marshall,WR,12,NYJ,MIA,11,9,82,131,2,47,12,15,0,0,0,0,0,37.10,2015
5,Sammy Watkins,WR,12,BUF,KC,10,6,60,158,2,48,16,26,0,0,0,0,0,36.80,2015
6,Calvin Johnson,WR,12,DET,PHI,14,8,57,93,3,25,7,12,0,0,0,0,0,35.30,2015
7,Jeremy Maclin,WR,12,KC,BUF,11,9,82,160,1,41,15,18,0,0,0,0,0,34.00,2015
8,Seth Roberts,WR,12,OAK,TEN,7,6,86,113,2,38,16,19,0,0,0,0,0,32.30,2015
9,Odell Beckham Jr,WR,12,NYG,WAS,18,9,50,142,1,31,8,16,0,0,0,0,0,32.20,2015
10,TY Hilton,WR,12,IND,TB,12,6,50,95,2,31,8,16,0,0,0,1,0,27.50,2015
11,AJ Green,WR,12,CIN,LAR,8,6,75,61,2,18,8,10,0,0,0,0,0,24.10,2015
12,Donte Moncrief,WR,12,IND,TB,9,8,89,114,0,31,13,14,0,0,0,0,0,22.40,2015
13,Steve Johnson,WR,12,LAC,JAX,10,7,70,92,1,25,9,13,0,0,0,0,0,22.20,2015
14,Travis Benjamin,WR,12,CLE,BAL,13,6,46,90,1,42,7,15,1,10,0,0,0,22.00,2015
15,Tavon Austin,WR,12,LAR,CIN,6,6,100,33,0,12,6,6,4,63,1,0,0,21.60,2015
16,Amari Cooper,WR,12,OAK,TEN,12,7,58,115,0,41,10,16,0,0,0,0,0,21.50,2015
17,Jermaine Kearse,WR,12,SEA,PIT,5,4,80,47,2,22,9,12,0,0,0,1,0,20.70,2015
18,Emmanuel Sanders,WR,12,DEN,NE,9,6,67,113,0,39,13,19,0,0,0,0,0,20.30,2015
19,Kamar Aiken,WR,12,BAL,CLE,10,6,60,80,1,27,8,13,0,0,0,0,0,20.00,2015
20,Martavis Bryant,WR,12,PIT,SEA,13,5,39,69,0,40,5,14,1,11,1,0,0,19.00,2015
21,Devante Parker,WR,12,MIA,NYJ,10,4,40,80,1,33,8,20,0,0,0,0,0,18.00,2015
22,Golden Tate,WR,12,DET,PHI,8,7,88,50,1,19,6,7,0,0,0,0,0,18.00,2015
23,Dontrelle Inman,WR,12,LAC,JAX,9,5,56,65,1,23,7,13,0,0,0,0,0,17.50,2015
24,Anquan Boldin,WR,12,SF,ARI,11,8,73,93,0,18,9,12,0,0,0,0,0,17.30,2015
25,Eric Decker,WR,12,NYJ,MIA,9,5,56,62,1,24,7,12,0,0,0,0,0,17.20,2015
26,Allen Robinson,WR,12,JAX,LAC,11,5,46,56,1,25,5,11,0,0,0,0,0,16.60,2015
27,Larry Fitzgerald,WR,12,ARI,SF,14,10,71,66,0,11,5,7,0,0,0,0,0,16.60,2015
28,Cole Beasley,WR,12,DAL,CAR,7,6,86,44,1,17,6,7,0,0,0,0,0,16.40,2015
29,Alshon Jeffery,WR,12,CHI,GB,11,7,64,90,0,22,8,13,0,0,0,1,0,16.00,2015
30,Brian Hartline,WR,12,CLE,BAL,12,8,67,74,0,16,6,9,0,0,0,0,0,15.40,2015
31,Jordan Matthews,WR,12,PHI,DET,5,3,60,60,1,24,12,20,0,0,0,0,0,15.00,2015
32,John Brown,WR,12,ARI,SF,7,5,71,99,0,48,14,20,0,0,0,0,0,14.90,2015
33,DeSean Jackson,WR,12,WAS,NYG,4,2,50,66,1,63,17,33,0,0,0,0,0,14.60,2015
34,Randall Cobb,WR,12,GB,CHI,7,6,86,74,0,32,11,12,0,0,0,1,0,13.40,2015
35,Cecil Shorts,WR,12,HOU,NO,4,3,75,18,1,8,5,6,3,20,0,1,0,12.80,2015
36,Jerricho Cotchery,WR,12,CAR,DAL,6,5,83,73,0,24,12,15,0,0,0,0,0,12.30,2015
37,Kenny Britt,WR,12,LAR,CIN,11,6,55,63,0,18,6,11,0,0,0,0,0,12.30,2015
38,Roddy White,WR,12,ATL,MIN,8,6,75,60,0,20,8,10,0,0,0,0,0,12.00,2015
39,Harry Douglas,WR,12,TEN,OAK,8,3,38,29,1,13,4,10,0,0,0,0,0,11.90,2015
40,Michael Crabtree,WR,12,OAK,TEN,8,4,50,19,1,7,2,5,0,0,0,0,0,11.90,2015
41,Vincent Jackson,WR,12,TB,IND,10,4,40,76,0,21,8,19,0,0,0,0,0,11.60,2015
42,Mike Evans,WR,12,TB,IND,10,5,50,64,0,17,6,13,0,0,0,0,0,11.40,2015
43,Devin Smith,WR,12,NYJ,MIA,3,2,67,33,1,17,11,17,0,0,0,0,0,11.30,2015
44,Antonio Brown,WR,12,PIT,SEA,12,6,50,51,0,15,4,9,0,0,0,0,0,11.10,2015
45,Rueben Randle,WR,12,NYG,WAS,6,1,17,36,1,40,6,36,0,0,0,0,0,10.60,2015
46,Nick Williams,WR,12,ATL,MIN,4,3,75,16,1,11,4,5,0,0,0,0,0,10.60,2015
47,Julio Jones,WR,12,ATL,MIN,7,5,71,56,0,19,8,11,0,0,0,0,0,10.60,2015
48,Willie Snead,WR,12,NO,HOU,7,4,57,50,0,24,7,13,0,0,0,0,0,9.00,2015
