Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Julius Thomas,TE,12,JAX,LAC,10,9,90,116,1,34,12,13,0,0,0,0,0,29.60,2015
2,Antonio Gates,TE,12,LAC,JAX,6,4,67,53,2,27,9,13,0,0,0,0,0,21.30,2015
3,Rob Gronkowski,TE,12,NE,DEN,10,6,60,88,1,23,9,15,0,0,0,0,0,20.80,2015
4,Vance McDonald,TE,12,SF,ARI,7,6,86,71,1,20,10,12,0,0,0,1,0,19.10,2015
5,Jordan Reed,TE,12,WAS,NYG,9,8,89,98,0,26,11,12,0,0,0,0,0,17.80,2015
6,Ryan Griffin,TE,12,HOU,NO,5,4,80,72,1,37,14,18,0,0,0,0,0,17.20,2015
7,Travis Kelce,TE,12,KC,BUF,7,4,57,69,1,38,10,17,0,0,0,0,0,16.90,2015
8,Scott Chandler,TE,12,NE,DEN,11,5,46,58,1,22,5,12,0,0,0,0,0,16.80,2015
9,Cameron Brate,TE,12,TB,IND,6,5,83,53,1,20,9,11,0,0,0,0,0,16.30,2015
10,Gary Barnidge,TE,12,CLE,BAL,11,7,64,91,0,30,8,13,0,0,0,0,0,16.10,2015
11,Delanie Walker,TE,12,TEN,OAK,8,6,75,91,0,36,11,15,0,0,0,0,0,15.10,2015
12,Will Tye,TE,12,NYG,WAS,8,6,75,74,0,28,9,12,0,0,0,0,0,13.40,2015
13,Tyler Eifert,TE,12,CIN,LAR,4,3,75,40,1,22,10,13,0,0,0,0,0,13.00,2015
14,Kyle Rudolph,TE,12,MIN,ATL,10,7,70,53,0,13,5,8,0,0,0,0,0,12.30,2015
15,Greg Olsen,TE,12,CAR,DAL,9,5,56,70,0,31,8,14,0,0,0,0,0,12.00,2015
16,Jacob Tamme,TE,12,ATL,MIN,6,5,83,69,0,22,12,14,0,0,0,0,0,11.90,2015
17,Jimmy Graham,TE,12,SEA,PIT,8,4,50,75,0,36,9,19,0,0,0,0,0,11.50,2015
18,Jared Cook,TE,12,LAR,CIN,6,4,67,58,0,25,10,15,0,0,0,0,0,9.80,2015
19,Owen Daniels,TE,12,DEN,NE,6,5,83,48,0,12,8,10,0,0,0,0,0,9.80,2015
20,Blake Bell,TE,12,SF,ARI,3,3,100,67,0,48,22,22,0,0,0,0,0,9.70,2015
21,Heath Miller,TE,12,PIT,SEA,6,5,83,45,0,17,8,9,0,0,0,0,0,9.50,2015
22,Benjamin Watson,TE,12,NO,HOU,9,4,44,53,0,26,6,13,0,0,0,0,0,9.30,2015
23,Craig Stevens,TE,12,TEN,OAK,2,1,50,20,1,20,10,20,0,0,0,0,0,9.00,2015
24,Brent Celek,TE,12,PHI,DET,4,2,50,10,1,8,3,5,0,0,0,0,0,9.00,2015
25,Zach Miller,TE,12,CHI,GB,7,2,29,10,1,7,1,5,0,0,0,0,0,9.00,2015
26,Charles Clay,TE,12,BUF,KC,8,5,63,31,0,15,4,6,0,0,0,0,0,8.10,2015
27,Jason Witten,TE,12,DAL,CAR,6,4,67,36,0,14,6,9,0,0,0,0,0,7.60,2015
28,Richard Rodgers,TE,12,GB,CHI,7,4,57,30,0,13,4,8,0,0,0,0,0,7.00,2015
29,Trey Burton,TE,12,PHI,DET,2,2,100,49,0,43,25,25,0,0,0,0,0,6.90,2015
30,Coby Fleener,TE,12,IND,TB,3,3,100,27,0,17,9,9,0,0,0,0,0,5.70,2015
31,Crockett Gillmore,TE,12,BAL,CLE,4,3,75,20,0,14,5,7,0,0,0,0,0,5.00,2015
32,Ryan Hewitt,TE,12,CIN,LAR,2,2,100,29,0,21,15,15,0,0,0,0,0,4.90,2015
33,Eric Ebron,TE,12,DET,PHI,3,2,67,28,0,19,9,14,0,0,0,0,0,4.80,2015
34,Mychal Rivera,TE,12,OAK,TEN,2,2,100,28,0,19,14,14,0,0,0,0,0,4.80,2015
35,Lance Kendricks,TE,12,LAR,CIN,4,3,75,17,0,11,4,6,0,0,0,0,0,4.70,2015
36,Anthony Fasano,TE,12,TEN,OAK,2,2,100,22,0,17,11,11,0,0,0,0,0,4.20,2015
37,CJ Fiedorowicz,TE,12,HOU,NO,2,2,100,20,0,14,10,10,0,0,0,0,0,4.00,2015
38,Dwayne Allen,TE,12,IND,TB,4,2,50,19,0,11,5,10,0,0,0,0,0,3.90,2015
39,Jesse James,TE,12,PIT,SEA,2,1,50,8,0,8,4,8,0,0,0,0,0,3.80,2015
40,Marcedes Lewis,TE,12,JAX,LAC,2,1,50,24,0,24,12,24,0,0,0,0,0,3.40,2015
41,Rhett Ellison,TE,12,MIN,ATL,2,1,50,23,0,23,12,23,0,0,0,0,0,3.30,2015
42,Jordan Cameron,TE,12,MIA,NYJ,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2015
43,Brandon Pettigrew,TE,12,DET,PHI,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10,2015
44,Vernon Davis,TE,12,DEN,NE,2,2,100,10,0,6,5,5,0,0,0,0,0,3.00,2015
45,Ladarius Green,TE,12,LAC,JAX,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2015
46,Justin Perillo,TE,12,GB,CHI,2,2,100,9,0,5,5,5,0,0,0,0,0,2.90,2015
47,Clive Walford,TE,12,OAK,TEN,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2015
48,Clay Harbor,TE,12,JAX,LAC,2,1,50,12,0,12,6,12,0,0,0,0,0,2.20,2015
49,Luke Willson,TE,12,SEA,PIT,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2015
50,Nick Boyle,TE,12,BAL,CLE,3,1,33,10,0,10,3,10,0,0,0,0,0,2.00,2015
