Player,Position,Team,Opponent,Points
Emmanuel Sanders,WR,DEN,NE,20.30
Kamar Aiken,WR,BAL,CLE,20.00
Martavis Bryant,WR,PIT,SEA,19.00
Devante Parker,WR,MIA,NYJ,18.00
Golden Tate,WR,DET,PHI,18.00
Dontrelle Inman,WR,LAC,JAX,17.50
Anquan Boldin,WR,SF,ARI,17.30
Eric Decker,WR,NYJ,MIA,17.20
Allen Robinson,WR,JAX,LAC,16.60
Larry Fitzgerald,WR,ARI,SF,16.60
Cole Beasley,WR,DAL,CAR,16.40
Alshon Jeffery,WR,CHI,GB,16.00
Brian Hartline,WR,CLE,BAL,15.40
Jordan Matthews,WR,PHI,DET,15.00
John Brown,WR,ARI,SF,14.90
DeSean Jackson,WR,WAS,NYG,14.60
Randall Cobb,WR,GB,CHI,13.40
Cecil Shorts,WR,HOU,NO,12.80
Jerricho Cotchery,WR,CAR,DAL,12.30
Kenny Britt,WR,LAR,CIN,12.30
Roddy White,WR,ATL,MIN,12.00
Harry Douglas,WR,TEN,OAK,11.90
Michael Crabtree,WR,OAK,TEN,11.90
Vincent Jackson,WR,TB,IND,11.60
Mike Evans,WR,TB,IND,11.40
Devin Smith,WR,NYJ,MIA,11.30
Antonio Brown,WR,PIT,SEA,11.10
Rueben Randle,WR,NYG,WAS,10.60
Nick Williams,WR,ATL,MIN,10.60
Julio Jones,WR,ATL,MIN,10.60
Willie Snead,WR,NO,HOU,9.00
Greg Jennings,WR,MIA,NYJ,8.90
Andre Caldwell,WR,DEN,NE,8.80
Rob Gronkowski,TE,NE,DEN,20.80
Vance McDonald,TE,SF,ARI,19.10
Jordan Reed,TE,WAS,NYG,17.80
Ryan Griffin,TE,HOU,NO,17.20
Travis Kelce,TE,KC,BUF,16.90
Scott Chandler,TE,NE,DEN,16.80
Cameron Brate,TE,TB,IND,16.30
Gary Barnidge,TE,CLE,BAL,16.10
Delanie Walker,TE,TEN,OAK,15.10
Will Tye,TE,NYG,WAS,13.40
Tyler Eifert,TE,CIN,LAR,13.00
Kyle Rudolph,TE,MIN,ATL,12.30
Greg Olsen,TE,CAR,DAL,12.00
Jacob Tamme,TE,ATL,MIN,11.90
Jimmy Graham,TE,SEA,PIT,11.50
Jared Cook,TE,LAR,CIN,9.80
Owen Daniels,TE,DEN,NE,9.80
Blake Bell,TE,SF,ARI,9.70
Heath Miller,TE,PIT,SEA,9.50
Benjamin Watson,TE,NO,HOU,9.30
Craig Stevens,TE,TEN,OAK,9.00
Brent Celek,TE,PHI,DET,9.00
Zach Miller,TE,CHI,GB,9.00
Charles Clay,TE,BUF,KC,8.10
Jason Witten,TE,DAL,CAR,7.60
Richard Rodgers,TE,GB,CHI,7.00
Trey Burton,TE,PHI,DET,6.90
Coby Fleener,TE,IND,TB,5.70
Crockett Gillmore,TE,BAL,CLE,5.00
Ryan Hewitt,TE,CIN,LAR,4.90
Eric Ebron,TE,DET,PHI,4.80
Mychal Rivera,TE,OAK,TEN,4.80
Lance Kendricks,TE,LAR,CIN,4.70
Anthony Fasano,TE,TEN,OAK,4.20
CJ Fiedorowicz,TE,HOU,NO,4.00
Dwayne Allen,TE,IND,TB,3.90
Jesse James,TE,PIT,SEA,3.80
Marcedes Lewis,TE,JAX,LAC,3.40
Rhett Ellison,TE,MIN,ATL,3.30
Jordan Cameron,TE,MIA,NYJ,3.30
Brandon Pettigrew,TE,DET,PHI,3.10
Vernon Davis,TE,DEN,NE,3.00
Ladarius Green,TE,LAC,JAX,2.90
Justin Perillo,TE,GB,CHI,2.90
Clive Walford,TE,OAK,TEN,2.40
Clay Harbor,TE,JAX,LAC,2.20
Luke Willson,TE,SEA,PIT,2.20
Nick Boyle,TE,BAL,CLE,2.00
Eddie Lacy,RB,GB,CHI,25.90
DeAngelo Williams,RB,PIT,SEA,24.70
Spencer Ware,RB,KC,BUF,23.50
Brandon Bolden,RB,NE,DEN,19.50
Javorius Allen,RB,BAL,CLE,18.40
Chris Ivory,RB,NYJ,MIA,18.20
LeSean McCoy,RB,BUF,KC,18.10
Theo Riddick,RB,DET,PHI,17.80
Joique Bell,RB,DET,PHI,16.20
Mark Ingram,RB,NO,HOU,15.70
Alfred Blue,RB,HOU,NO,15.10
Thomas Rawls,RB,SEA,PIT,14.10
Shaun Draughn,RB,SF,ARI,13.60
Tevin Coleman,RB,ATL,MIN,13.00
Melvin Gordon,RB,LAC,JAX,13.00
Ronnie Hillman,RB,DEN,NE,12.90
Jeremy Langford,RB,CHI,GB,12.30
TJ Yeldon,RB,JAX,LAC,12.20
James Starks,RB,GB,CHI,12.00
Darren McFadden,RB,DAL,CAR,11.60
Jeremy Hill,RB,CIN,LAR,11.00
David Johnson,RB,ARI,SF,10.90
Doug Martin,RB,TB,IND,10.80
Jonathan Stewart,RB,CAR,DAL,10.70
Danny Woodhead,RB,LAC,JAX,10.70
Tre Mason,RB,LAR,CIN,10.50
Alfred Morris,RB,WAS,NYG,10.00
Duke Johnson,RB,CLE,BAL,10.00
Jay Ajayi,RB,MIA,NYJ,9.80
Latavius Murray,RB,OAK,TEN,9.20
Giovani Bernard,RB,CIN,LAR,8.70
Ameer Abdullah,RB,DET,PHI,8.50
Andre Ellington,RB,ARI,SF,7.60
Shane Vereen,RB,NYG,WAS,7.60
Matt Jones,RB,WAS,NYG,7.40
Jalston Fowler,RB,TEN,OAK,7.20
Charles Sims,RB,TB,IND,6.90
Darren Sproles,RB,PHI,DET,6.50
Matt Forte,RB,CHI,GB,6.30
Frank Gore,RB,IND,TB,5.70
Antonio Andrews,RB,TEN,OAK,5.60
Ahmad Bradshaw,RB,IND,TB,5.60
Bilal Powell,RB,NYJ,MIA,5.50
Matt Asiata,RB,MIN,ATL,5.00
Rashad Jennings,RB,NYG,WAS,4.80
Jonathan Grimes,RB,HOU,NO,4.30
Lamar Miller,RB,MIA,NYJ,4.30
Denard Robinson,RB,JAX,LAC,4.20
Adam Vinatieri,K,IND,TB,0.00
Cairo Santos,K,KC,BUF,0.00
Chris Boswell,K,PIT,SEA,0.00
Matt Prater,K,DET,PHI,0.00
Justin Tucker,K,BAL,CLE,0.00
Phil Dawson,K,SF,ARI,0.00
Travis Coons,K,CLE,BAL,0.00
Mason Crosby,K,GB,CHI,0.00
Dustin Hopkins,K,WAS,NYG,0.00
Blair Walsh,K,MIN,ATL,0.00
Kai Forbath,K,NO,HOU,0.00
Randy Bullock,K,NYJ,MIA,0.00
Josh Lambo,K,LAC,JAX,0.00
Chandler Catanzaro,K,ARI,SF,0.00
Mike Nugent,K,CIN,LAR,0.00
Sebastian Janikowski,K,OAK,TEN,0.00
Brandon McManus,K,DEN,NE,0.00
Dan Bailey,K,DAL,CAR,0.00
Stephen Gostkowski,K,NE,DEN,0.00
Nick Novak,K,HOU,NO,0.00
Connor Barth,K,TB,IND,0.00
Robbie Gould,K,CHI,GB,0.00
Dan Carpenter,K,BUF,KC,0.00
Shayne Graham,K,ATL,MIN,0.00
Steven Hauschka,K,SEA,PIT,0.00
Caleb Sturgis,K,PHI,DET,0.00
Josh Brown,K,NYG,WAS,0.00
Andrew Franks,K,MIA,NYJ,0.00
Zach Hocker,K,LAR,CIN,0.00
Ryan Succop,K,TEN,OAK,0.00
Jordan Gay,K,BUF,KC,0.00
Baltimore Ravens,DST,BAL,CLE,16.00
Minnesota Vikings,DST,MIN,ATL,12.00
Houston Texans,DST,HOU,NO,11.00
Indianapolis Colts,DST,IND,TB,11.00
Washington Redskins,DST,WAS,NYG,10.00
Chicago Bears,DST,CHI,GB,10.00
Arizona Cardinals,DST,ARI,SF,10.00
Cleveland Browns,DST,CLE,BAL,9.00
Detroit Lions,DST,DET,PHI,9.00
Seattle Seahawks,DST,SEA,PIT,9.00
New York Jets,DST,NYJ,MIA,8.00
Oakland Raiders,DST,OAK,TEN,8.00
Kansas City Chiefs,DST,KC,BUF,5.00
Tampa Bay Buccaneers,DST,TB,IND,5.00
Denver Broncos,DST,DEN,NE,5.00
Tennessee Titans,DST,TEN,OAK,5.00
New England Patriots,DST,NE,DEN,4.00
Los Angeles Chargers,DST,LAC,JAX,4.00
New Orleans Saints,DST,NO,HOU,3.00
Atlanta Falcons,DST,ATL,MIN,3.00
Jacksonville Jaguars,DST,JAX,LAC,3.00
Dallas Cowboys,DST,DAL,CAR,3.00
New York Giants,DST,NYG,WAS,3.00
San Francisco 49ers,DST,SF,ARI,2.00
Green Bay Packers,DST,GB,CHI,2.00
Los Angeles Rams,DST,LAR,CIN,2.00
Buffalo Bills,DST,BUF,KC,0.00
Pittsburgh Steelers,DST,PIT,SEA,0.00
Philadelphia Eagles,DST,PHI,DET,-2.00
Miami Dolphins,DST,MIA,NYJ,-3.00
