Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Arian Foster,RB,8,HOU,TEN,20,151,8,2,6,4,22,1,0,0,42.30,2014
2,Matt Forte,RB,8,CHI,NE,19,114,6,0,8,6,54,1,0,0,33.80,2014
3,Eddie Lacy,RB,8,GB,NO,13,59,5,0,9,8,123,0,0,0,29.20,2014
4,DeMarco Murray,RB,8,DAL,WAS,19,141,7,0,4,4,80,0,1,1,28.10,2014
5,Mark Ingram,RB,8,NO,GB,24,172,7,1,2,1,3,0,0,0,27.50,2014
6,Jamaal Charles,RB,8,KC,LAR,14,67,5,2,4,4,44,0,1,1,26.10,2014
7,Theo Riddick,RB,8,DET,ATL,3,5,2,0,12,8,74,1,0,0,21.90,2014
8,Ahmad Bradshaw,RB,8,IND,PIT,6,35,6,1,7,7,52,0,0,0,21.70,2014
9,Lorenzo Taliaferro,RB,8,BAL,CIN,7,27,4,2,3,2,42,0,0,0,20.90,2014
10,Le'Veon Bell,RB,8,PIT,IND,24,92,4,0,7,6,56,0,0,0,20.80,2014
11,Ronnie Hillman,RB,8,DEN,LAC,20,109,5,0,4,3,29,0,0,0,19.80,2014
12,Knile Davis,RB,8,KC,LAR,16,49,3,1,1,0,0,0,0,0,16.90,2014
13,Andre Ellington,RB,8,ARI,PHI,23,71,3,1,6,3,14,0,1,1,16.50,2014
14,Chris Ivory,RB,8,NYJ,BUF,13,43,3,2,2,0,0,0,0,0,16.30,2014
15,Denard Robinson,RB,8,JAX,MIA,18,108,6,0,2,1,10,0,0,0,15.80,2014
16,Alfred Morris,RB,8,WAS,DAL,18,73,4,1,1,1,12,0,0,0,15.50,2014
17,Juwan Thompson,RB,8,DEN,LAC,7,24,3,2,1,0,0,0,0,0,14.40,2014
18,Justin Forsett,RB,8,BAL,CIN,17,68,4,0,5,3,17,0,1,0,13.50,2014
19,Branden Oliver,RB,8,LAC,DEN,13,36,3,0,8,7,27,0,0,0,13.30,2014
20,Lamar Miller,RB,8,MIA,JAX,14,78,6,0,3,3,21,0,0,0,12.90,2014
21,Giovani Bernard,RB,8,CIN,BAL,16,45,3,1,2,2,2,0,0,0,12.70,2014
22,LeSean McCoy,RB,8,PHI,ARI,21,83,4,0,5,3,14,0,0,0,12.70,2014
23,Bobby Rainey,RB,8,TB,MIN,8,25,3,0,6,6,41,0,0,0,12.60,2014
24,Jonathan Stewart,RB,8,CAR,SEA,16,79,5,0,5,3,15,0,0,0,12.40,2014
25,Steven Jackson,RB,8,ATL,DET,18,60,3,1,0,0,0,0,0,0,12.00,2014
26,Darren McFadden,RB,8,OAK,CLE,12,59,5,0,6,4,26,0,1,1,11.50,2014
27,Ben Tate,RB,8,CLE,OAK,15,26,2,1,1,1,8,0,0,0,10.40,2014
28,Bishop Sankey,RB,8,TEN,HOU,9,35,4,0,4,4,25,0,0,0,10.00,2014
29,Jeremy Hill,RB,8,CIN,BAL,10,25,3,0,4,4,28,0,0,0,9.30,2014
30,Jerick McKinnon,RB,8,MIN,TB,16,83,5,0,1,1,-1,0,0,0,9.20,2014
31,Bilal Powell,RB,8,NYJ,BUF,4,28,7,1,0,0,0,0,0,0,8.80,2014
32,Travaris Cadet,RB,8,NO,GB,1,7,7,0,5,4,40,0,0,0,8.70,2014
33,Jonas Gray,RB,8,NE,CHI,17,86,5,0,0,0,0,0,0,0,8.60,2014
34,Marcel Reece,FB,8,OAK,CLE,0,0,0,0,6,5,34,0,0,0,8.40,2014
35,Devonta Freeman,RB,8,ATL,DET,3,5,2,0,1,1,7,1,0,0,8.20,2014
36,Joique Bell,RB,8,DET,ATL,14,39,3,0,3,2,22,0,0,0,8.10,2014
37,Dexter McCluster,RB,8,TEN,HOU,2,1,1,0,4,4,39,0,0,0,8.00,2014
38,Shane Vereen,RB,8,NE,CHI,5,22,4,0,5,3,23,0,0,0,7.50,2014
39,Marshawn Lynch,RB,8,SEA,CAR,14,62,4,0,4,1,2,0,0,0,7.40,2014
40,Alfred Blue,RB,8,HOU,TEN,14,42,3,0,1,1,22,0,0,0,7.40,2014
41,Robert Turbin,RB,8,SEA,CAR,2,10,5,0,3,3,32,0,0,0,7.20,2014
42,Leon Washington,RB,8,TEN,HOU,0,0,0,0,3,3,40,0,0,0,7.00,2014
43,Zac Stacy,RB,8,LAR,KC,5,17,3,0,4,3,20,0,0,0,6.70,2014
44,Matt Asiata,RB,8,MIN,TB,4,1,0,0,5,4,26,0,0,0,6.70,2014
45,Roy Helu,RB,8,WAS,DAL,5,29,6,0,2,2,14,0,0,0,6.30,2014
46,Frank Summers,FB,8,BUF,NYJ,1,2,2,1,0,0,0,0,0,0,6.20,2014
47,Jacquizz Rodgers,RB,8,ATL,DET,1,2,2,0,3,3,28,0,0,0,6.00,2014
48,Daniel Thomas,RB,8,MIA,JAX,4,18,5,0,2,2,12,0,0,0,5.00,2014
49,Doug Martin,RB,8,TB,MIN,10,27,3,0,2,2,-1,0,0,0,4.60,2014
50,Benjamin Cunningham,RB,8,LAR,KC,4,27,7,0,1,1,8,0,0,0,4.50,2014
