Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Rob Gronkowski,TE,8,NE,CHI,9,9,100,149,3,46,17,17,0,0,0,0,0,44.90,2014
2,Heath Miller,TE,8,PIT,IND,8,7,88,112,1,49,14,16,0,0,0,0,0,27.20,2014
3,Antonio Gates,TE,8,LAC,DEN,8,5,63,54,2,31,7,11,0,0,0,0,0,22.40,2014
4,Martellus Bennett,TE,8,CHI,NE,7,6,86,95,1,34,14,16,0,0,0,0,0,21.50,2014
5,Tim Wright,TE,8,NE,CHI,7,7,100,61,1,17,9,9,1,-2,0,0,0,18.90,2014
6,Jason Witten,TE,8,DAL,WAS,8,5,63,70,1,25,9,14,0,0,0,0,0,18.00,2014
7,Jimmy Graham,TE,8,NO,GB,6,5,83,59,1,22,10,12,0,0,0,0,0,16.90,2014
8,Mychal Rivera,TE,8,OAK,CLE,9,7,78,83,0,22,9,12,0,0,0,0,0,15.30,2014
9,Delanie Walker,TE,8,TEN,HOU,9,4,44,37,1,15,4,9,0,0,0,0,0,13.70,2014
10,Chase Ford,TE,8,MIN,TB,6,6,100,61,0,19,10,10,0,0,0,0,0,12.10,2014
11,Jordan Reed,TE,8,WAS,DAL,7,7,100,40,0,16,6,6,0,0,0,0,0,11.00,2014
12,Austin Seferian-Jenkins,TE,8,TB,MIN,4,3,75,26,1,10,7,9,0,0,0,1,1,10.60,2014
13,Jace Amaro,TE,8,NYJ,BUF,5,5,100,51,0,20,10,10,0,0,0,0,0,10.10,2014
14,Richard Rodgers,TE,8,GB,NO,5,4,80,58,0,22,12,15,0,0,0,0,0,9.80,2014
15,Zach Ertz,TE,8,PHI,ARI,8,5,63,48,0,15,6,10,0,0,0,0,0,9.80,2014
16,Luke Willson,TE,8,SEA,CAR,4,1,25,23,1,23,6,23,0,0,0,0,0,9.30,2014
17,Dwayne Allen,TE,8,IND,PIT,2,1,50,21,1,21,11,21,0,0,0,0,0,9.10,2014
18,Lee Smith,TE,8,BUF,NYJ,2,2,100,5,1,4,3,3,0,0,0,0,0,8.50,2014
19,Travis Kelce,TE,8,KC,LAR,6,4,67,45,0,17,8,11,0,0,0,0,0,8.50,2014
20,Scott Chandler,TE,8,BUF,NYJ,2,1,50,12,1,12,6,12,0,0,0,0,0,8.20,2014
21,Jermaine Gresham,TE,8,CIN,BAL,4,4,100,34,0,16,9,9,0,0,0,1,0,7.40,2014
22,Josh Hill,TE,8,NO,GB,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2014
23,Bear Pascoe,TE,8,ATL,DET,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2014
24,Lance Kendricks,TE,8,LAR,KC,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2014
25,Dion Sims,TE,8,MIA,JAX,2,2,100,51,0,38,26,26,0,0,0,0,0,7.10,2014
26,Jordan Cameron,TE,8,CLE,OAK,5,3,60,40,0,21,8,13,0,0,0,0,0,7.00,2014
27,Anthony Fasano,TE,8,KC,LAR,4,4,100,19,0,7,5,5,0,0,0,0,0,5.90,2014
28,Niles Paul,TE,8,WAS,DAL,3,3,100,27,0,20,9,9,0,0,0,0,0,5.70,2014
29,Clay Harbor,TE,8,JAX,MIA,4,2,50,27,0,15,7,14,0,0,0,0,0,4.70,2014
30,Jim Dray,TE,8,CLE,OAK,2,2,100,27,0,16,14,14,0,0,0,0,0,4.70,2014
31,Levine Toilolo,TE,8,ATL,DET,2,2,100,26,0,15,13,13,0,0,0,0,0,4.60,2014
32,Julius Thomas,TE,8,DEN,LAC,6,2,33,23,0,17,4,12,0,0,0,0,0,4.30,2014
33,Crockett Gillmore,TE,8,BAL,CIN,2,2,100,23,0,13,12,12,0,0,0,0,0,4.30,2014
34,Andrew Quarless,TE,8,GB,NO,3,2,67,19,0,13,6,10,0,0,0,0,0,3.90,2014
35,Dante Rosario,TE,8,CHI,NE,2,1,50,6,0,6,3,6,0,0,0,0,0,3.60,2014
36,John Carlson,TE,8,ARI,PHI,6,2,33,16,0,12,3,8,0,0,0,0,0,3.60,2014
37,Brent Celek,TE,8,PHI,ARI,4,2,50,8,0,6,2,4,0,0,0,0,0,2.80,2014
38,Greg Olsen,TE,8,CAR,SEA,3,1,33,16,0,16,5,16,0,0,0,0,0,2.60,2014
39,Ed Dickson,TE,8,CAR,SEA,1,1,100,13,0,13,13,13,0,0,0,1,0,2.30,2014
40,Cooper Helfet,TE,8,SEA,CAR,4,1,25,11,0,11,3,11,0,0,0,0,0,2.10,2014
41,Jared Cook,TE,8,LAR,KC,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2014
42,Ladarius Green,TE,8,LAC,DEN,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2014
43,James Hanna,TE,8,DAL,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2014
44,Ryan Hewitt,TE,8,CIN,BAL,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2014
45,Jacob Tamme,TE,8,DEN,LAC,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2014
46,Demetrius Harris,TE,8,KC,LAR,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2014
47,Coby Fleener,TE,8,IND,PIT,4,1,25,4,0,4,1,4,0,0,0,0,0,1.40,2014
48,Brandon Myers,TE,8,TB,MIN,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2014
49,Charles Clay,TE,8,MIA,JAX,3,1,33,1,0,1,0,1,0,0,0,0,0,1.10,2014
50,Greg Scruggs,TE,8,SEA,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
