Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jeremy Maclin,WR,8,PHI,ARI,16,12,75,187,2,54,12,16,0,0,0,0,0,45.70,2014
2,Emmanuel Sanders,WR,8,DEN,LAC,9,9,100,120,3,38,13,13,1,6,0,1,0,42.60,2014
3,Antonio Brown,WR,8,PIT,IND,13,10,77,133,2,47,10,13,1,5,0,0,0,38.80,2014
4,Brandon LaFell,WR,8,NE,CHI,11,11,100,124,1,19,11,11,0,0,0,0,0,32.40,2014
5,Larry Fitzgerald,WR,8,ARI,PHI,10,7,70,160,1,80,16,23,0,0,0,0,0,32.00,2014
6,Golden Tate,WR,8,DET,ATL,15,7,47,151,1,59,10,22,0,0,0,0,0,31.10,2014
7,TY Hilton,WR,8,IND,PIT,10,6,60,155,1,45,16,26,0,0,0,0,0,30.50,2014
8,Brandin Cooks,WR,8,NO,GB,7,6,86,94,1,50,13,16,1,4,1,0,0,27.80,2014
9,Sammy Watkins,WR,8,BUF,NYJ,6,3,50,157,1,84,26,52,0,0,0,0,0,27.70,2014
10,Donte Moncrief,WR,8,IND,PIT,12,7,58,113,1,52,9,16,0,0,0,0,0,27.30,2014
11,Randall Cobb,WR,8,GB,NO,7,5,71,126,1,70,18,25,0,0,0,0,0,26.60,2014
12,John Brown,WR,8,ARI,PHI,10,5,50,119,1,75,12,24,0,0,0,0,0,25.90,2014
13,Martavis Bryant,WR,8,PIT,IND,7,5,71,83,2,52,12,17,0,0,0,0,0,25.30,2014
14,Mohamed Sanu,WR,8,CIN,BAL,9,5,56,125,0,53,14,25,2,27,0,0,0,23.20,2014
15,DeSean Jackson,WR,8,WAS,DAL,7,6,86,136,0,49,19,23,0,0,0,0,0,22.60,2014
16,Keenan Allen,WR,8,LAC,DEN,13,9,69,73,1,19,6,8,0,0,0,0,0,22.30,2014
17,Andrew Hawkins,WR,8,CLE,OAK,9,7,78,88,1,32,10,13,0,0,0,0,0,21.80,2014
18,Demaryius Thomas,WR,8,DEN,LAC,12,8,67,105,0,23,9,13,0,0,0,0,0,21.50,2014
19,Allen Robinson,WR,8,JAX,MIA,10,5,50,82,1,48,8,16,0,0,0,0,0,19.20,2014
20,Andre Holmes,WR,8,OAK,CLE,7,5,71,69,1,31,10,14,0,0,0,0,0,17.90,2014
21,Alshon Jeffery,WR,8,CHI,NE,8,5,63,59,1,22,7,12,0,0,0,0,0,16.90,2014
22,Markus Wheaton,WR,8,PIT,IND,5,5,100,56,1,18,11,11,0,0,0,0,0,16.60,2014
23,Cordarrelle Patterson,WR,8,MIN,TB,12,6,50,86,0,28,7,14,1,10,0,0,0,15.60,2014
24,DeAndre Hopkins,WR,8,HOU,TEN,11,5,46,95,0,23,9,19,0,0,0,0,0,14.50,2014
25,Davante Adams,WR,8,GB,NO,9,7,78,75,0,16,8,11,0,0,0,0,0,14.50,2014
26,Robert Woods,WR,8,BUF,NYJ,3,3,100,50,1,25,17,17,0,0,0,0,0,14.00,2014
27,Riley Cooper,WR,8,PHI,ARI,9,5,56,88,0,50,10,18,0,0,0,0,0,13.80,2014
28,Kelvin Benjamin,WR,8,CAR,SEA,7,4,57,94,0,51,13,24,0,0,0,0,0,13.40,2014
29,Justin Hunter,WR,8,TEN,HOU,10,4,40,31,1,12,3,8,0,0,0,0,0,13.10,2014
30,Terrance Williams,WR,8,DAL,WAS,7,6,86,69,0,18,10,12,0,0,0,0,0,12.90,2014
31,Greg Jennings,WR,8,MIN,TB,6,3,50,38,1,17,6,13,0,0,0,0,0,12.80,2014
32,Andre Johnson,WR,8,HOU,TEN,12,7,58,55,0,13,5,8,0,0,0,0,0,12.50,2014
33,Dwayne Bowe,WR,8,KC,LAR,6,6,100,64,0,16,11,11,0,0,0,0,0,12.40,2014
34,James Jones,WR,8,OAK,CLE,11,6,55,62,0,16,6,10,0,0,0,0,0,12.20,2014
35,Doug Baldwin,WR,8,SEA,CAR,8,6,75,61,0,18,8,10,0,0,0,0,0,12.10,2014
36,Dez Bryant,WR,8,DAL,WAS,7,3,43,30,1,20,4,10,0,0,0,0,0,12.00,2014
37,Mike Evans,WR,8,TB,MIN,7,4,57,78,0,40,11,20,0,0,0,0,0,11.80,2014
38,Roddy White,WR,8,ATL,DET,6,5,83,66,0,24,11,13,0,0,0,1,0,11.60,2014
39,Eric Decker,WR,8,NYJ,BUF,11,7,64,40,0,11,4,6,0,0,0,0,0,11.00,2014
40,Nate Washington,WR,8,TEN,HOU,4,4,100,68,0,43,17,17,0,0,0,0,0,10.80,2014
41,Jordan Matthews,WR,8,PHI,ARI,11,6,55,47,0,23,4,8,0,0,0,0,0,10.70,2014
42,Malcom Floyd,WR,8,LAC,DEN,7,4,57,58,0,26,8,15,0,0,0,0,0,9.80,2014
43,Julio Jones,WR,8,ATL,DET,6,4,67,58,0,22,10,15,0,0,0,0,0,9.80,2014
44,Kenny Stills,WR,8,NO,GB,4,4,100,57,0,45,14,14,0,0,0,0,0,9.70,2014
45,Marques Colston,WR,8,NO,GB,5,4,80,49,0,20,10,12,0,0,0,0,0,8.90,2014
46,Pierre Garcon,WR,8,WAS,DAL,4,4,100,47,0,23,12,12,0,0,0,0,0,8.70,2014
47,Kendall Wright,WR,8,TEN,HOU,5,3,60,53,0,48,11,18,0,0,0,0,0,8.30,2014
48,Kenbrell Thompkins,WR,8,OAK,CLE,8,4,50,34,0,15,4,9,1,7,0,0,0,8.10,2014
49,Taylor Gabriel,WR,8,CLE,OAK,3,2,67,60,0,48,20,30,0,0,0,0,0,8.00,2014
50,Percy Harvin,WR,8,NYJ,BUF,9,3,33,22,0,11,2,7,4,28,0,0,0,8.00,2014
