Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Brown,WR,10,PIT,DAL,18,14,78,154,1,44,9,11,1,-10,0,0,0,37.40,2016
2,Jordy Nelson,WR,10,GB,TEN,18,12,67,126,1,20,7,11,0,0,0,0,0,33.60,2016
3,Stefon Diggs,WR,10,MIN,WAS,15,13,87,164,0,36,11,13,0,0,0,0,0,32.40,2016
4,Allen Robinson,WR,10,JAX,HOU,13,9,69,107,1,19,8,12,0,0,0,0,0,30.70,2016
5,Doug Baldwin,WR,10,SEA,NE,8,6,75,59,3,18,7,10,0,0,0,0,0,29.90,2016
6,Larry Fitzgerald,WR,10,ARI,SF,18,12,67,132,0,32,7,11,0,0,0,0,0,28.20,2016
7,Dez Bryant,WR,10,DAL,PIT,9,6,67,116,1,50,13,19,0,0,0,0,0,26.60,2016
8,Tyrell Williams,WR,10,LAC,MIA,11,5,46,125,1,51,11,25,0,0,0,0,0,26.50,2016
9,Julio Jones,WR,10,ATL,PHI,16,10,63,135,0,29,8,14,0,0,0,0,0,26.50,2016
10,Odell Beckham Jr,WR,10,NYG,CIN,11,10,91,97,1,21,9,10,0,0,0,0,0,25.70,2016
11,Davante Adams,WR,10,GB,TEN,9,6,67,156,0,46,17,26,0,0,0,0,0,24.60,2016
12,Demaryius Thomas,WR,10,DEN,NO,11,8,73,87,1,18,8,11,0,0,0,0,0,22.70,2016
13,Willie Snead,WR,10,NO,DEN,7,5,71,47,2,24,7,9,0,0,0,0,0,21.70,2016
14,Kenny Britt,WR,10,LAR,NYJ,10,7,70,109,0,46,11,16,0,0,0,0,0,20.90,2016
15,Tyreek Hill,WR,10,KC,CAR,13,10,77,89,0,27,7,9,1,12,0,2,0,20.10,2016
16,AJ Green,WR,10,CIN,NYG,11,7,64,68,1,21,6,10,0,0,0,0,0,19.80,2016
17,Jeremy Kerley,WR,10,SF,ARI,7,7,100,71,1,24,10,10,0,0,0,1,1,19.10,2016
18,Brandin Cooks,WR,10,NO,DEN,5,3,60,98,1,37,20,33,0,0,0,0,0,18.80,2016
19,Devante Parker,WR,10,MIA,LAC,8,5,63,103,0,56,13,21,0,0,0,0,0,18.30,2016
20,Michael Floyd,WR,10,ARI,SF,6,5,83,101,0,35,17,20,0,0,0,0,0,18.10,2016
21,Steve Smith,WR,10,BAL,CLE,7,5,71,60,1,17,9,12,0,0,0,0,0,17.00,2016
22,Julian Edelman,WR,10,NE,SEA,9,7,78,99,0,33,11,14,0,0,0,1,1,15.90,2016
23,Tajae Sharpe,WR,10,TEN,GB,4,3,75,68,1,33,17,23,0,0,0,0,0,15.80,2016
24,Breshad Perriman,WR,10,BAL,CLE,4,3,75,64,1,27,16,21,0,0,0,0,0,15.40,2016
25,Rishard Matthews,WR,10,TEN,GB,5,3,60,63,1,32,13,21,0,0,0,0,0,15.30,2016
26,Sterling Shepard,WR,10,NYG,CIN,7,5,71,42,1,13,6,8,0,0,0,0,0,15.20,2016
27,Taylor Gabriel,WR,10,ATL,PHI,5,1,20,76,1,76,15,76,0,0,0,0,0,14.60,2016
28,Devin Funchess,WR,10,CAR,KC,4,3,75,56,1,38,14,19,0,0,0,0,0,14.60,2016
29,Jamison Crowder,WR,10,WAS,MIN,6,4,67,37,1,14,6,9,1,7,0,0,0,14.40,2016
30,Kelvin Benjamin,WR,10,CAR,KC,12,7,58,84,0,18,7,12,0,0,0,1,1,14.40,2016
31,Eli Rogers,WR,10,PIT,DAL,5,4,80,42,1,22,8,11,0,0,0,0,0,14.20,2016
32,Pierre Garcon,WR,10,WAS,MIN,10,6,60,81,0,17,8,14,0,0,0,0,0,14.10,2016
33,Jordan Matthews,WR,10,PHI,ATL,10,6,60,73,0,20,7,12,0,0,0,0,0,13.30,2016
34,Kenny Stills,WR,10,MIA,LAC,3,2,67,47,1,39,16,24,0,0,0,0,0,12.70,2016
35,Adam Thielen,WR,10,MIN,WAS,4,3,75,21,1,11,5,7,1,11,0,0,0,12.20,2016
36,Cameron Meredith,WR,10,CHI,TB,2,1,50,50,1,50,25,50,0,0,0,0,0,12.00,2016
37,Freddie Martino,WR,10,TB,CHI,1,1,100,43,1,43,43,43,0,0,0,0,0,11.30,2016
38,Jarvis Landry,WR,10,MIA,LAC,6,6,100,53,0,25,9,9,0,0,0,0,0,11.30,2016
39,Jordan Taylor,WR,10,DEN,NO,2,2,100,32,1,18,16,16,0,0,0,0,0,11.20,2016
40,Mike Evans,WR,10,TB,CHI,5,4,80,66,0,39,13,17,0,0,0,0,0,10.60,2016
41,Emmanuel Sanders,WR,10,DEN,NO,9,5,56,54,0,14,6,11,0,0,0,0,0,10.40,2016
42,Tyler Lockett,WR,10,SEA,NE,6,3,50,72,0,36,12,24,0,0,0,0,0,10.20,2016
43,Robby Anderson,WR,10,NYJ,LAR,6,3,50,69,0,52,12,23,0,0,0,0,0,9.90,2016
44,Mike Wallace,WR,10,BAL,CLE,5,4,80,59,0,23,12,15,0,0,0,0,0,9.90,2016
45,Terrelle Pryor,WR,10,CLE,BAL,9,5,56,48,0,18,5,10,0,0,0,0,0,9.80,2016
46,Adam Humphries,WR,10,TB,CHI,8,5,63,46,0,14,6,9,1,2,0,0,0,9.80,2016
47,DeAndre Hopkins,WR,10,HOU,JAX,13,5,39,48,0,16,4,10,0,0,0,0,0,9.80,2016
48,Marqise Lee,WR,10,JAX,HOU,6,4,67,50,0,18,8,13,1,6,0,0,0,9.60,2016
49,Ted Ginn,WR,10,CAR,KC,8,5,63,44,0,14,6,9,1,1,0,0,0,9.50,2016
50,Darren Waller,WR,10,BAL,CLE,2,2,100,14,1,10,7,7,0,0,0,0,0,9.40,2016
