,Player,Position,Team,Opponent,Points,PlayerID
49,Brandin Cooks,WR,NO,DEN,18.8,00-0031236
50,Devante Parker,WR,MIA,LAC,18.3,00-0031547
51,Michael Floyd,WR,ARI,SF,18.1,00-0029638
52,Steve Smith,WR,BAL,CLE,17.0,
53,Julian Edelman,WR,NE,SEA,15.9,00-0027150
54,Tajae Sharpe,WR,TEN,GB,15.8,00-0032778
55,Breshad Perriman,WR,BAL,CLE,15.4,00-0032054
56,Rishard Matthews,WR,TEN,GB,15.3,00-0029580
57,Sterling Shepard,WR,NYG,CIN,15.2,00-0032385
58,Taylor Gabriel,WR,ATL,PHI,14.6,00-0031228
59,Devin Funchess,WR,CAR,KC,14.6,00-0032055
60,Jamison Crowder,WR,WAS,MIN,14.4,00-0031941
61,Kelvin Benjamin,WR,CAR,KC,14.4,00-0031359
62,Eli Rogers,WR,PIT,DAL,14.2,00-0031782
63,Pierre Garcon,WR,WAS,MIN,14.1,00-0026345
64,Jordan Matthews,WR,PHI,ATL,13.3,00-0031299
65,Kenny Stills,WR,MIA,LAC,12.7,00-0030085
66,Adam Thielen,WR,MIN,WAS,12.2,00-0030035
67,Cameron Meredith,WR,CHI,TB,12.0,00-0031912
68,Freddie Martino,WR,TB,CHI,11.3,00-0030737
69,Jarvis Landry,WR,MIA,LAC,11.3,00-0031382
70,Jordan Taylor,WR,DEN,NO,11.2,00-0031697
71,Mike Evans,WR,TB,CHI,10.6,00-0031408
72,Emmanuel Sanders,WR,DEN,NO,10.4,00-0027685
73,Tyler Lockett,WR,SEA,NE,10.2,00-0032211
74,Robby Anderson,WR,NYJ,LAR,9.9,00-0032688
75,Mike Wallace,WR,BAL,CLE,9.9,00-0026901
76,Terrelle Pryor,WR,CLE,BAL,9.8,00-0028825
77,DeAndre Hopkins,WR,HOU,JAX,9.8,00-0030564
78,Adam Humphries,WR,TB,CHI,9.8,00-0032009
79,Marqise Lee,WR,JAX,HOU,9.6,00-0031431
80,Ted Ginn,WR,CAR,KC,9.5,00-0025396
81,Darren Waller,WR,BAL,CLE,9.4,00-0031610
82,Martellus Bennett,TE,NE,SEA,20.2,00-0026201
83,Kyle Rudolph,TE,MIN,WAS,17.9,00-0027981
84,Antonio Gates,TE,LAC,MIA,16.3,00-0021547
85,Vernon Davis,TE,WAS,MIN,15.6,00-0024221
86,Julius Thomas,TE,JAX,HOU,14.4,00-0028067
87,Tyler Eifert,TE,CIN,NYG,12.6,00-0030549
88,Jason Witten,TE,DAL,PIT,11.9,00-0022127
89,Zach Ertz,TE,PHI,ATL,11.5,00-0030061
90,Jerell Adams,TE,NYG,CIN,10.8,00-0032429
91,Will Tye,TE,NYG,CIN,10.3,00-0032004
92,Jesse James,TE,PIT,DAL,9.9,00-0032135
93,Ryan Griffin,TE,HOU,JAX,9.7,00-0030108
94,Seth DeValve,TE,CLE,BAL,9.5,00-0033080
95,Hunter Henry,TE,LAC,MIA,9.1,00-0033090
96,Vance McDonald,TE,SF,ARI,9.0,00-0030470
97,Greg Olsen,TE,CAR,KC,8.9,00-0025418
98,Jimmy Graham,TE,SEA,NE,8.8,00-0027696
99,Rob Gronkowski,TE,NE,SEA,8.6,00-0027656
100,Dennis Pitta,TE,BAL,CLE,8.6,00-0027714
101,Travis Kelce,TE,KC,CAR,8.1,00-0030506
102,Anthony Fasano,TE,TEN,GB,7.9,00-0024268
103,Jermaine Gresham,TE,ARI,SF,7.8,00-0027873
104,Stephen Anderson,TE,HOU,JAX,7.7,00-0032725
105,Zach Miller,TE,CHI,TB,7.2,00-0027125
106,Richard Rodgers,TE,GB,TEN,6.7,00-0031384
107,Ben Koyack,TE,JAX,HOU,6.5,00-0032139
108,Jordan Reed,TE,WAS,MIN,6.1,00-0030472
109,Ladarius Green,TE,PIT,DAL,6.0,00-0029275
110,CJ Fiedorowicz,TE,HOU,JAX,5.6,00-0031302
111,Coby Fleener,TE,NO,DEN,4.6,00-0029697
112,Virgil Green,TE,DEN,NO,4.4,00-0028142
113,AJ Derby,TE,DEN,NO,4.2,00-0031609
114,MarQueis Gray,TE,MIA,LAC,3.8,00-0029878
115,Ed Dickson,TE,CAR,KC,3.6,00-0027675
116,Marcedes Lewis,TE,JAX,HOU,2.9,00-0024243
117,Rhett Ellison,TE,MIN,WAS,2.8,00-0029587
118,Sean McGrath,TE,LAC,MIA,2.2,00-0029391
119,Luke Stocker,TE,TB,CHI,2.1,00-0028042
120,Brent Celek,TE,PHI,ATL,1.9,00-0025549
121,Gary Barnidge,TE,CLE,BAL,1.8,00-0026281
122,Austin Hooper,TE,ATL,PHI,1.8,00-0032392
123,Brandon Myers,TE,TB,CHI,1.6,00-0027135
124,Ross Travis,TE,KC,CAR,1.5,00-0032319
125,Xavier Grimble,TE,PIT,DAL,1.5,00-0031035
126,David Johnson,TE,PIT,DAL,1.2,
127,Lance Kendricks,TE,LA,NYJ,1.0,00-0027985
128,Randall Telfer,TE,CLE,BAL,0.7,00-0031533
129,Trey Burton,TE,PHI,ATL,0.0,00-0030710
130,Ryan Mathews,RB,PHI,ATL,32.9,00-0027864
131,DeMarco Murray,RB,TEN,GB,31.0,00-0028009
132,David Johnson,RB,ARI,SF,27.1,00-0032187
133,LeGarrette Blount,RB,NE,SEA,24.9,00-0027325
134,CJ Prosise,RB,SEA,NE,22.3,00-0032393
135,Bilal Powell,RB,NYJ,LAR,21.9,00-0028064
136,Melvin Gordon,RB,LAC,MIA,18.2,00-0032144
137,Darren Sproles,RB,PHI,ATL,15.6,00-0023564
138,Damien Williams,RB,MIA,LAC,15.0,00-0030874
139,Rashad Jennings,RB,NYG,CIN,13.9,00-0027155
140,James Starks,RB,GB,TEN,13.4,00-0027791
141,Kenneth Dixon,RB,BAL,CLE,13.0,00-0032411
142,Matt Forte,RB,NYJ,LAR,12.9,00-0026184
143,Jordan Howard,RB,CHI,TB,12.0,00-0032780
144,Doug Martin,RB,TB,CHI,11.6,00-0029613
145,Devonta Freeman,RB,ATL,PHI,11.1,00-0031285
146,Devontae Booker,RB,DEN,NO,10.8,00-0032972
147,Jeremy Hill,RB,CIN,NYG,10.6,00-0031301
148,Rob Kelley,RB,WAS,MIN,10.5,00-0032371
149,Spencer Ware,RB,KC,CAR,10.2,00-0030414
150,Jay Ajayi,RB,MIA,LAC,9.0,00-0031590
151,TJ Yeldon,RB,JAX,HOU,8.9,00-0032209
152,Terrance West,RB,BAL,CLE,8.7,00-0031375
153,Matt Asiata,RB,MIN,WAS,8.5,00-0028198
154,Lamar Miller,RB,HOU,JAX,8.3,00-0029615
155,Mark Ingram,RB,NO,DEN,8.3,00-0027966
156,Isaiah Crowell,RB,CLE,BAL,8.3,00-0030656
157,Todd Gurley,RB,LA,NYJ,8.2,00-0032241
158,Benjamin Cunningham,RB,LA,NYJ,7.7,
159,James White,RB,NE,SEA,7.7,00-0031062
160,Tim Hightower,RB,NO,DEN,7.5,00-0026289
161,Wendell Smallwood,RB,PHI,ATL,7.0,00-0032782
162,Giovani Bernard,RB,CIN,NYG,6.6,00-0030456
163,Jeremy Langford,RB,CHI,TB,6.6,00-0031569
164,Akeem Hunt,RB,HOU,JAX,6.3,00-0031743
165,Jerick McKinnon,RB,MIN,WAS,6.3,00-0031376
166,Chris Ivory,RB,JAX,HOU,6.1,00-0027531
167,Duke Johnson,RB,CLE,BAL,6.1,00-0032257
168,Chris Thompson,RB,WAS,MIN,5.6,00-0030404
169,Kyle Juszczyk,FB,BAL,CLE,4.7,00-0029892
170,Travaris Cadet,RB,NO,DEN,4.6,00-0029205
171,Ty Montgomery,RB,GB,TEN,4.0,00-0032200
172,Charcandrick West,RB,KC,CAR,4.0,00-0030668
173,Jonathan Stewart,RB,CAR,KC,3.9,00-0026153
174,Peyton Barber,RB,TB,CHI,3.8,00-0032741
175,Christine Michael,RB,SEA,NE,3.6,00-0030432
176,Paul Perkins,RB,NYG,CIN,3.1,00-0032417
177,Derrick Henry,RB,TEN,GB,3.1,00-0032764
178,Dan Bailey,K,DAL,PIT,0.0,00-0028660
179,Steven Hauschka,K,SEA,NE,0.0,
180,Brandon McManus,K,DEN,NO,0.0,00-0029822
181,Cairo Santos,K,KC,CAR,0.0,00-0031203
182,Chandler Catanzaro,K,ARI,SF,0.0,00-0030896
183,Roberto Aguayo,K,TB,CHI,0.0,00-0033102
184,Caleb Sturgis,K,PHI,ATL,0.0,00-0030390
185,Phil Dawson,K,SF,ARI,0.0,00-0004091
186,Matt Bryant,K,ATL,PHI,0.0,00-0020578
187,Jason Myers,K,JAX,HOU,0.0,00-0031492
188,Greg Zuerlein,K,LA,NYJ,0.0,00-0029621
189,Nick Novak,K,HOU,JAX,0.0,00-0023096
190,Mike Nugent,K,CIN,NYG,0.0,00-0023482
191,Justin Tucker,K,BAL,CLE,0.0,00-0029597
192,Mason Crosby,K,GB,TEN,0.0,00-0025580
193,Andrew Franks,K,MIA,LAC,0.0,00-0031718
194,Chris Boswell,K,PIT,DAL,0.0,00-0031136
195,Stephen Gostkowski,K,NE,SEA,0.0,00-0024333
196,Connor Barth,K,CHI,TB,0.0,00-0026138
197,Josh Lambo,K,LAC,MIA,0.0,00-0032087
198,Graham Gano,K,CAR,KC,0.0,00-0026858
199,Wil Lutz,K,NO,DEN,0.0,00-0032569
200,Robbie Gould,K,NYG,CIN,0.0,00-0023252
201,Blair Walsh,K,MIN,WAS,0.0,00-0029576
202,Cody Parkey,K,CLE,BAL,0.0,00-0030850
203,Nick Folk,K,NYJ,LAR,0.0,00-0025565
204,Baltimore Ravens,DST,BAL,CLE,14.0,
205,Kansas City Chiefs,DST,KC,CAR,13.0,
206,Houston Texans,DST,HOU,JAX,12.0,
207,Tennessee Titans,DST,TEN,GB,11.0,
208,Denver Broncos,DST,DEN,NO,11.0,
209,San Francisco 49ers,DST,SF,ARI,10.0,
210,Los Angeles Rams,DST,LA,NYJ,10.0,
211,New Orleans Saints,DST,NO,DEN,10.0,
212,New York Jets,DST,NYJ,LAR,7.0,
213,Carolina Panthers,DST,CAR,KC,6.0,
214,Seattle Seahawks,DST,SEA,NE,6.0,
215,New York Giants,DST,NYG,CIN,6.0,
216,Washington Redskins,DST,WAS,MIN,6.0,
217,Arizona Cardinals,DST,ARI,SF,6.0,
218,Cleveland Browns,DST,CLE,BAL,5.0,
219,Chicago Bears,DST,CHI,TB,5.0,
220,Cincinnati Bengals,DST,CIN,NYG,5.0,
221,Philadelphia Eagles,DST,PHI,ATL,5.0,
222,Atlanta Falcons,DST,ATL,PHI,4.0,
223,Minnesota Vikings,DST,MIN,WAS,3.0,
224,Los Angeles Chargers,DST,LAC,MIA,3.0,
225,Jacksonville Jaguars,DST,JAX,HOU,2.0,
226,New England Patriots,DST,NE,SEA,2.0,
227,Pittsburgh Steelers,DST,PIT,DAL,0.0,
228,Dallas Cowboys,DST,DAL,PIT,0.0,
229,Green Bay Packers,DST,GB,TEN,-3.0,
