Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Julian Edelman,WR,17,NE,MIA,13,8,62,151,1,77,12,19,1,6,0,0,0,34.70,2016
2,Michael Thomas,WR,17,NO,ATL,14,10,71,156,1,29,11,16,0,0,0,0,0,34.60,2016
3,Rishard Matthews,WR,17,TEN,HOU,13,9,69,114,1,50,9,13,0,0,0,0,0,29.40,2016
4,Davante Adams,WR,17,GB,DET,9,6,67,31,2,9,3,5,0,0,0,0,0,23.10,2016
5,Julio Jones,WR,17,ATL,NO,9,7,78,96,1,23,11,14,0,0,0,0,0,22.60,2016
6,Jarvis Landry,WR,17,MIA,NE,12,9,75,76,1,14,6,8,0,0,0,0,0,22.60,2016
7,DeAndre Hopkins,WR,17,HOU,TEN,11,7,64,123,0,51,11,18,0,0,0,0,0,22.30,2016
8,Kelvin Benjamin,WR,17,CAR,TB,7,6,86,93,1,47,13,16,0,0,0,0,0,21.30,2016
9,Golden Tate,WR,17,DET,GB,10,6,60,77,1,24,8,13,1,7,0,0,0,20.40,2016
10,Adam Humphries,WR,17,TB,CAR,13,10,77,94,0,28,7,9,0,0,0,0,0,19.40,2016
11,Geronimo Allison,WR,17,GB,DET,6,4,67,91,1,39,15,23,0,0,0,0,0,19.10,2016
12,Mike Evans,WR,17,TB,CAR,11,5,46,65,1,22,6,13,0,0,0,0,0,17.50,2016
13,Tyreek Hill,WR,17,KC,LAC,7,5,71,46,0,20,7,9,3,15,0,0,0,17.10,2016
14,Bryan Walters,WR,17,JAX,IND,9,8,89,84,0,23,9,11,1,4,0,0,0,16.80,2016
15,Terrelle Pryor,WR,17,CLE,PIT,11,7,64,94,0,43,9,13,0,0,0,0,0,16.40,2016
16,Anquan Boldin,WR,17,DET,GB,6,4,67,57,1,35,10,14,0,0,0,0,0,15.70,2016
17,TY Hilton,WR,17,IND,JAX,12,6,50,95,0,28,8,16,0,0,0,0,0,15.50,2016
18,Larry Fitzgerald,WR,17,ARI,LAR,7,5,71,43,1,22,6,9,0,0,0,0,0,15.30,2016
19,Marqise Lee,WR,17,JAX,IND,9,6,67,86,0,22,10,14,0,0,0,0,0,14.60,2016
20,Cobi Hamilton,WR,17,PIT,CLE,4,3,75,54,1,26,14,18,0,0,0,0,0,14.40,2016
21,Justin Hardy,WR,17,ATL,NO,7,4,57,43,1,17,6,11,0,0,0,0,0,14.30,2016
22,Demarcus Ayers,WR,17,PIT,CLE,12,5,42,44,1,15,4,9,2,-12,0,0,0,14.20,2016
23,Cameron Meredith,WR,17,CHI,MIN,6,4,67,61,0,31,10,15,0,0,0,0,0,14.18,2016
24,Kenny Stills,WR,17,MIA,NE,7,4,57,41,1,25,6,10,0,0,0,0,0,14.10,2016
25,Amari Cooper,WR,17,OAK,DEN,8,4,50,39,1,32,5,10,0,0,0,0,0,13.90,2016
26,Jeremy Ross,WR,17,ARI,LAR,4,4,100,37,1,15,9,9,0,0,0,0,0,13.70,2016
27,Brandon LaFell,WR,17,CIN,BAL,11,7,64,67,0,17,6,10,0,0,0,0,0,13.70,2016
28,Pierre Garcon,WR,17,WAS,NYG,7,4,57,96,0,49,14,24,0,0,0,0,0,13.60,2016
29,Jarius Wright,WR,17,MIN,CHI,7,5,71,24,1,9,3,5,0,0,0,0,0,13.40,2016
30,Ted Ginn,WR,17,CAR,TB,7,4,57,69,0,39,10,17,2,24,0,0,0,13.30,2016
31,Mohamed Sanu,WR,17,ATL,NO,4,4,100,32,1,15,8,8,0,0,0,0,0,13.20,2016
32,Allen Robinson,WR,17,JAX,IND,12,5,42,82,0,42,7,16,0,0,0,0,0,13.20,2016
33,Quincy Enunwa,WR,17,NYJ,BUF,8,5,63,81,0,51,10,16,0,0,0,0,0,13.10,2016
34,Tyrell Williams,WR,17,LAC,KC,7,6,86,70,0,18,10,12,0,0,0,0,0,13.00,2016
35,Michael Floyd,WR,17,NE,MIA,4,3,75,36,1,14,9,12,0,0,0,0,0,12.60,2016
36,Marvin Jones,WR,17,DET,GB,9,5,56,76,0,30,8,15,0,0,0,0,0,12.60,2016
37,Jordy Nelson,WR,17,GB,DET,6,6,100,66,0,20,11,11,0,0,0,0,0,12.60,2016
38,Terrance Williams,WR,17,DAL,PHI,5,3,60,33,1,15,7,11,0,0,0,0,0,12.30,2016
39,Cody Core,WR,17,CIN,BAL,5,4,80,82,0,31,16,21,0,0,0,0,0,12.20,2016
40,Eli Rogers,WR,17,PIT,CLE,6,6,100,61,0,19,10,10,0,0,0,1,0,12.10,2016
41,Jeremy Kerley,WR,17,SF,SEA,8,6,75,61,0,27,8,10,0,0,0,0,0,12.10,2016
42,JJ Nelson,WR,17,ARI,LAR,12,4,33,75,0,32,6,19,0,0,0,0,0,11.50,2016
43,Jalin Marshall,WR,17,NYJ,BUF,4,3,75,22,1,13,6,7,0,0,0,0,0,11.20,2016
44,Willie Snead,WR,17,NO,ATL,4,3,75,82,0,35,21,27,0,0,0,1,0,11.20,2016
45,Chester Rogers,WR,17,IND,JAX,7,4,57,72,0,21,10,18,0,0,0,0,0,11.20,2016
46,Breshad Perriman,WR,17,BAL,CIN,8,4,50,62,0,39,8,16,0,0,0,0,0,10.20,2016
47,Corey Coleman,WR,17,CLE,PIT,9,5,56,40,0,11,4,8,1,9,0,0,0,9.90,2016
48,Michael Crabtree,WR,17,OAK,DEN,8,5,63,47,0,17,6,9,0,0,0,0,0,9.70,2016
49,Phillip Dorsett,WR,17,IND,JAX,4,4,100,56,0,21,14,14,0,0,0,0,0,9.60,2016
50,Chris Conley,WR,17,KC,LAC,5,4,80,55,0,17,11,14,0,0,0,0,0,9.50,2016
