Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Zach Ertz,TE,17,PHI,DAL,16,13,81,139,2,20,9,11,0,0,0,0,0,41.90,2016
2,Kyle Rudolph,TE,17,MIN,CHI,15,11,73,117,1,22,8,11,0,0,0,0,0,31.70,2016
3,Dennis Pitta,TE,17,BAL,CIN,16,11,69,91,0,16,6,8,0,0,0,0,0,20.10,2016
4,Antonio Gates,TE,17,LAC,KC,8,5,63,55,1,23,7,11,0,0,0,0,0,16.50,2016
5,Gary Barnidge,TE,17,CLE,PIT,5,5,100,40,1,15,8,8,0,0,0,0,0,15.00,2016
6,Hunter Henry,TE,17,LAC,KC,5,4,80,43,1,12,9,11,0,0,0,0,0,14.30,2016
7,Jordan Reed,TE,17,WAS,NYG,6,5,83,40,1,21,7,8,0,0,0,1,1,14.00,2016
8,Dwayne Allen,TE,17,IND,JAX,3,3,100,34,1,15,11,11,0,0,0,0,0,12.40,2016
9,Martellus Bennett,TE,17,NE,MIA,5,3,60,33,1,20,7,11,0,0,0,0,0,12.30,2016
10,Eric Ebron,TE,17,DET,GB,6,6,100,61,0,19,10,10,0,0,0,0,0,12.10,2016
11,Luke Willson,TE,17,SEA,SF,3,3,100,26,1,11,9,9,0,0,0,0,0,11.60,2016
12,Ben Koyack,TE,17,JAX,IND,4,3,75,25,1,14,6,8,0,0,0,0,0,11.50,2016
13,Darren Fells,TE,17,ARI,LAR,2,1,50,37,1,37,19,37,0,0,0,0,0,10.70,2016
14,Virgil Green,TE,17,DEN,OAK,4,3,75,17,1,8,4,6,0,0,0,0,0,10.70,2016
15,Jimmy Graham,TE,17,SEA,SF,7,4,57,64,0,42,9,16,0,0,0,0,0,10.40,2016
16,CJ Uzomah,TE,17,CIN,BAL,3,3,100,13,1,7,4,4,0,0,0,0,0,10.30,2016
17,Jared Cook,TE,17,GB,DET,8,4,50,56,0,24,7,14,0,0,0,0,0,9.60,2016
18,CJ Fiedorowicz,TE,17,HOU,TEN,7,2,29,12,1,8,2,6,0,0,0,0,0,9.20,2016
19,Jack Doyle,TE,17,IND,JAX,5,2,40,10,1,9,2,5,0,0,0,0,0,9.00,2016
20,Trey Burton,TE,17,PHI,DAL,6,5,83,39,0,12,7,8,0,0,0,0,0,8.90,2016
21,Will Tye,TE,17,NYG,WAS,5,4,80,47,0,24,9,12,0,0,0,0,0,8.70,2016
22,Delanie Walker,TE,17,TEN,HOU,8,5,63,35,0,15,4,7,0,0,0,0,0,8.50,2016
23,Seth DeValve,TE,17,CLE,PIT,1,1,100,12,1,12,12,12,0,0,0,0,0,8.20,2016
24,Garrett Celek,TE,17,SF,SEA,1,1,100,9,1,9,9,9,0,0,0,0,0,7.90,2016
25,Vernon Davis,TE,17,WAS,NYG,3,2,67,49,0,31,16,25,0,0,0,0,0,6.90,2016
26,Coby Fleener,TE,17,NO,ATL,8,3,38,38,0,25,5,13,0,0,0,0,0,6.80,2016
27,Greg Olsen,TE,17,CAR,TB,4,3,75,22,0,13,6,7,0,0,0,0,0,5.20,2016
28,Charles Clay,TE,17,BUF,NYJ,7,3,43,20,0,7,3,7,0,0,0,0,0,5.00,2016
29,Jeff Heuerman,TE,17,DEN,OAK,4,2,50,21,0,19,5,11,0,0,0,0,0,4.10,2016
30,Jesse James,TE,17,PIT,CLE,3,2,67,16,0,14,5,8,0,0,0,0,0,3.60,2016
31,Erik Swoope,TE,17,IND,JAX,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2016
32,Lance Kendricks,TE,17,LAR,ARI,3,2,67,12,0,9,4,6,0,0,0,0,0,3.20,2016
33,Brandon Williams,TE,17,SEA,SF,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2016
34,Ryan Griffin,TE,17,HOU,TEN,4,2,50,10,0,9,3,5,0,0,0,0,0,3.00,2016
35,Mychal Rivera,TE,17,OAK,DEN,3,2,67,9,0,6,3,5,0,0,0,0,0,2.90,2016
36,Levine Toilolo,TE,17,ATL,NO,3,1,33,18,0,18,6,18,0,0,0,0,0,2.80,2016
37,Clive Walford,TE,17,OAK,DEN,3,1,33,17,0,17,6,17,0,0,0,0,0,2.70,2016
38,Richard Rodgers,TE,17,GB,DET,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2016
39,Jason Witten,TE,17,DAL,PHI,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2016
40,Brent Celek,TE,17,PHI,DAL,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2016
41,Travis Kelce,TE,17,KC,LAC,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2016
42,Brandon Bostick,TE,17,NYJ,BUF,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2016
43,Gavin Escobar,TE,17,DAL,PHI,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2016
44,MyCole Pruitt,TE,17,CHI,MIN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2016
45,Matt Lengel,TE,17,NE,MIA,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2016
46,Luke Stocker,TE,17,TB,CAR,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10,2016
47,Ryan Hewitt,TE,17,CIN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
48,Nick Boyle,TE,17,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
49,Anthony Fasano,TE,17,TEN,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
50,Phillip Supernaw,TE,17,TEN,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
