Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Rex Burkhead,RB,17,CIN,BAL,27,119,4,2,2,2,25,0,0,0,31.40,2016
2,Devonta Freeman,RB,17,ATL,NO,12,96,8,1,5,5,81,0,0,0,28.70,2016
3,Charcandrick West,RB,17,KC,LAC,16,58,4,0,5,5,58,2,0,0,28.60,2016
4,Mark Ingram,RB,17,NO,ATL,20,103,5,1,8,6,29,0,0,0,28.20,2016
5,Shaun Draughn,RB,17,SF,SEA,21,41,2,2,6,4,68,0,0,0,26.90,2016
6,Jerick McKinnon,RB,17,MIN,CHI,16,89,6,1,4,3,21,1,0,0,26.00,2016
7,Bilal Powell,RB,17,NYJ,BUF,22,122,6,0,3,3,15,1,0,0,25.70,2016
8,Devontae Booker,RB,17,DEN,OAK,14,57,4,1,3,2,52,1,0,0,24.90,2016
9,Corey Grant,RB,17,JAX,IND,18,122,7,1,2,2,15,0,0,0,24.70,2016
10,DeAngelo Williams,RB,17,PIT,CLE,23,67,3,1,4,3,27,1,0,0,24.40,2016
11,Isaiah Crowell,RB,17,CLE,PIT,19,152,8,0,4,3,16,0,1,1,21.80,2016
12,Zach Zenner,RB,17,DET,GB,20,69,3,1,5,4,41,0,0,0,21.00,2016
13,Jordan Howard,RB,17,CHI,MIN,23,135,6,0,0,0,0,0,0,0,16.50,2016
14,Aaron Ripkowski,FB,17,GB,DET,9,61,7,0,2,2,15,1,0,0,15.60,2016
15,Kenneth Dixon,RB,17,BAL,CIN,10,44,4,1,4,3,19,0,0,0,15.30,2016
16,Tevin Coleman,RB,17,ATL,NO,8,44,6,0,4,3,15,1,0,0,14.90,2016
17,Jonathan Stewart,RB,17,CAR,TB,20,65,3,1,2,1,7,0,0,0,14.20,2016
18,Derrick Henry,RB,17,TEN,HOU,15,65,4,1,1,1,3,0,0,0,13.80,2016
19,Paul Perkins,RB,17,NYG,WAS,21,102,5,0,2,0,0,0,0,0,13.20,2016
20,Rashad Jennings,RB,17,NYG,WAS,18,52,3,1,1,1,5,0,0,0,12.70,2016
21,Ronnie Hillman,RB,17,LAC,KC,7,41,6,0,6,3,50,0,0,0,12.10,2016
22,Kerwynn Williams,RB,17,ARI,LAR,12,60,5,1,1,0,0,0,0,0,12.00,2016
23,Mike Gillislee,RB,17,BUF,NYJ,15,40,3,1,1,1,10,0,0,0,12.00,2016
24,Todd Gurley,RB,17,LAR,ARI,14,40,3,0,5,4,37,0,0,0,11.70,2016
25,Robert Turbin,RB,17,IND,JAX,3,15,5,1,4,2,18,0,0,0,11.30,2016
26,LeGarrette Blount,RB,17,NE,MIA,14,51,4,1,0,0,0,0,0,0,11.10,2016
27,Jay Ajayi,RB,17,MIA,NE,16,59,4,0,3,3,20,0,0,0,10.90,2016
28,Travaris Cadet,RB,17,NO,ATL,0,0,0,0,5,3,18,1,0,0,10.80,2016
29,Terrell Watson,RB,17,PHI,DAL,9,28,3,1,1,1,5,0,0,0,10.30,2016
30,Chris Thompson,RB,17,WAS,NYG,3,5,2,0,8,6,37,0,1,0,10.20,2016
31,Frank Gore,RB,17,IND,JAX,16,62,4,0,2,2,14,0,0,0,9.60,2016
32,George Atkinson,RB,17,CLE,PIT,7,34,5,1,0,0,0,0,0,0,9.40,2016
33,Ty Montgomery,RB,17,GB,DET,8,44,6,0,5,3,17,0,0,0,9.10,2016
34,Justin Forsett,RB,17,DEN,OAK,22,90,4,0,1,0,0,0,1,0,9.00,2016
35,Tim Hightower,RB,17,NO,ATL,3,29,10,1,0,0,0,0,0,0,8.90,2016
36,Jacquizz Rodgers,RB,17,TB,CAR,17,75,4,0,1,1,4,0,0,0,8.90,2016
37,Jonathan Grimes,RB,17,HOU,TEN,8,16,2,0,5,4,33,0,0,0,8.90,2016
38,Andre Williams,RB,17,LAC,KC,18,87,5,0,2,0,0,0,0,0,8.70,2016
39,Jeremy Langford,RB,17,CHI,MIN,10,26,3,0,3,3,41,0,1,1,8.70,2016
40,Deandre Washington,RB,17,OAK,DEN,7,43,6,0,2,2,14,0,0,0,7.70,2016
41,Matt Asiata,RB,17,MIN,CHI,8,14,2,0,3,3,31,0,0,0,7.50,2016
42,Terrance West,RB,17,BAL,CIN,5,18,4,0,5,4,17,0,0,0,7.50,2016
43,Thomas Rawls,RB,17,SEA,SF,8,14,2,1,0,0,0,0,0,0,7.40,2016
44,David Johnson,RB,17,ARI,LAR,5,6,1,0,4,3,38,0,0,0,7.40,2016
45,Dion Lewis,RB,17,NE,MIA,11,48,4,0,2,2,4,0,0,0,7.20,2016
46,Alfred Blue,RB,17,HOU,TEN,11,28,3,0,4,3,12,0,0,0,7.00,2016
47,James White,RB,17,NE,MIA,2,9,5,0,4,4,21,0,0,0,7.00,2016
48,Alex Collins,RB,17,SEA,SF,7,55,8,0,1,1,4,0,0,0,6.90,2016
49,Lance Dunbar,RB,17,DAL,PHI,3,20,7,0,6,3,19,0,1,0,6.90,2016
50,Darren McFadden,RB,17,DAL,PHI,7,28,4,0,3,2,19,0,0,0,6.70,2016
