Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jordan Reed,TE,12,WAS,DAL,12,10,83,95,2,33,8,10,0,0,0,0,0,31.50,2016
2,Travis Kelce,TE,12,KC,DEN,15,8,53,101,0,21,7,13,0,0,0,0,0,21.10,2016
3,Tyler Eifert,TE,12,CIN,BAL,11,5,46,68,1,25,6,14,0,0,0,0,0,17.80,2016
4,Kyle Rudolph,TE,12,MIN,DET,10,9,90,64,0,18,6,7,0,0,0,0,0,15.40,2016
5,Dion Sims,TE,12,MIA,SF,4,4,100,53,1,23,13,13,0,0,0,0,0,15.30,2016
6,Lance Kendricks,TE,12,LAR,NO,7,4,57,51,1,24,7,13,0,0,0,0,0,15.10,2016
7,Jermaine Gresham,TE,12,ARI,ATL,10,5,50,35,1,15,4,7,0,0,0,0,0,14.50,2016
8,Delanie Walker,TE,12,TEN,CHI,4,3,75,50,1,38,13,17,0,0,0,0,0,14.00,2016
9,Josh Hill,TE,12,NO,LAR,6,6,100,74,0,35,12,12,0,0,0,0,0,13.40,2016
10,Clive Walford,TE,12,OAK,CAR,4,3,75,43,1,17,11,14,0,0,0,0,0,13.30,2016
11,Vernon Davis,TE,12,WAS,DAL,7,5,71,68,0,26,10,14,0,0,0,0,0,11.80,2016
12,Jimmy Graham,TE,12,SEA,TB,7,6,86,67,0,21,10,11,0,0,0,1,1,11.70,2016
13,Hunter Henry,TE,12,LAC,HOU,3,2,67,20,1,12,7,10,0,0,0,0,0,10.00,2016
14,Vance McDonald,TE,12,SF,MIA,8,4,50,60,0,35,8,15,0,0,0,0,0,10.00,2016
15,Coby Fleener,TE,12,NO,LAR,4,4,100,59,0,31,15,15,0,0,0,0,0,9.90,2016
16,Dwayne Allen,TE,12,IND,PIT,6,5,83,49,0,13,8,10,0,0,0,0,0,9.90,2016
17,Garrett Celek,TE,12,SF,MIA,3,2,67,19,1,15,6,10,0,0,0,1,1,8.90,2016
18,Cameron Brate,TE,12,TB,SEA,5,4,80,49,0,27,10,12,0,0,0,0,0,8.90,2016
19,Ladarius Green,TE,12,PIT,IND,3,2,67,67,0,35,22,34,0,0,0,0,0,8.70,2016
20,Greg Olsen,TE,12,CAR,OAK,5,4,80,45,0,20,9,11,0,0,0,0,0,8.50,2016
21,AJ Derby,TE,12,DEN,KC,4,4,100,43,0,13,11,11,0,0,0,0,0,8.30,2016
22,CJ Fiedorowicz,TE,12,HOU,LAC,6,4,67,42,0,16,7,11,0,0,0,0,0,8.20,2016
23,Ryan Griffin,TE,12,HOU,LAC,5,4,80,36,0,15,7,9,0,0,0,0,0,7.60,2016
24,Seth DeValve,TE,12,CLE,NYG,4,3,75,39,0,21,10,13,0,0,0,0,0,6.90,2016
25,Zach Ertz,TE,12,PHI,GB,6,3,50,36,0,16,6,12,0,0,0,0,0,6.60,2016
26,Dennis Pitta,TE,12,BAL,CIN,5,3,60,34,0,18,7,11,0,0,0,0,0,6.40,2016
27,Jason Witten,TE,12,DAL,WAS,3,3,100,33,0,21,11,11,0,0,0,0,0,6.30,2016
28,Martellus Bennett,TE,12,NE,NYJ,5,3,60,22,0,12,4,7,1,4,0,0,0,5.60,2016
29,Erik Swoope,TE,12,IND,PIT,2,1,50,35,0,35,18,35,0,0,0,0,0,4.50,2016
30,Jack Doyle,TE,12,IND,PIT,2,2,100,25,0,18,13,13,0,0,0,0,0,4.50,2016
31,Ben Koyack,TE,12,JAX,BUF,2,2,100,23,0,17,12,12,0,0,0,0,0,4.30,2016
32,Trey Burton,TE,12,PHI,GB,4,3,75,10,0,9,3,3,0,0,0,0,0,4.00,2016
33,Charles Clay,TE,12,BUF,JAX,4,2,50,17,0,10,4,9,0,0,0,0,0,3.70,2016
