Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,David Johnson,RB,12,ARI,ATL,13,58,5,0,11,8,103,1,0,0,33.10,2016
2,Mark Ingram,RB,12,NO,LAR,14,146,10,1,2,1,21,1,0,0,32.70,2016
3,LeSean McCoy,RB,12,BUF,JAX,19,103,5,2,2,2,31,0,0,0,32.40,2016
4,Le'Veon Bell,RB,12,PIT,IND,23,120,5,1,5,4,22,0,0,0,27.20,2016
5,Ezekiel Elliott,RB,12,DAL,WAS,20,97,5,2,2,2,23,0,0,0,26.00,2016
6,Devonta Freeman,RB,12,ATL,ARI,16,60,4,2,3,2,17,0,0,0,21.70,2016
7,Jonathan Stewart,RB,12,CAR,OAK,17,96,6,2,1,0,0,0,0,0,21.60,2016
8,Carlos Hyde,RB,12,SF,MIA,13,65,5,0,6,5,30,1,0,0,20.50,2016
9,Tim Hightower,RB,12,NO,LAR,15,51,3,0,2,2,54,1,0,0,18.50,2016
10,Latavius Murray,RB,12,OAK,CAR,19,45,2,1,4,3,43,0,0,0,17.80,2016
11,Jordan Howard,RB,12,CHI,TEN,18,84,5,0,5,3,43,0,0,0,15.70,2016
12,Jeremy Hill,RB,12,CIN,BAL,12,21,2,0,6,6,61,0,0,0,14.20,2016
13,Isaiah Crowell,RB,12,CLE,NYG,16,44,3,0,7,6,47,0,1,1,14.10,2016
14,DeMarco Murray,RB,12,TEN,CHI,17,43,3,0,5,5,41,0,1,0,13.40,2016
15,Matt Asiata,RB,12,MIN,DET,5,27,5,1,3,3,14,0,0,0,13.10,2016
16,Todd Gurley,RB,12,LAR,NO,13,50,4,0,4,4,39,0,0,0,12.90,2016
17,Melvin Gordon,RB,12,LAC,HOU,17,70,4,0,4,4,19,0,0,0,12.90,2016
18,Jay Ajayi,RB,12,MIA,SF,18,45,3,1,2,1,11,0,0,0,12.60,2016
19,Chris Ivory,RB,12,JAX,BUF,9,44,5,1,1,1,11,0,0,0,12.50,2016
20,Derrick Henry,RB,12,TEN,CHI,8,60,8,1,0,0,0,0,0,0,12.00,2016
21,Kenneth Dixon,RB,12,BAL,CIN,13,49,4,0,4,4,31,0,0,0,12.00,2016
22,James Starks,RB,12,GB,PHI,17,41,2,0,5,5,27,0,0,0,11.80,2016
23,Spencer Ware,RB,12,KC,DEN,17,64,4,0,2,2,32,0,0,0,11.60,2016
24,Devontae Booker,RB,12,DEN,KC,24,79,3,0,2,1,22,0,0,0,11.10,2016
25,Shaun Draughn,RB,12,SF,MIA,0,0,0,0,6,6,49,0,0,0,10.90,2016
26,Theo Riddick,RB,12,DET,MIN,9,45,5,0,5,5,13,0,0,0,10.80,2016
27,Jerick McKinnon,RB,12,MIN,DET,9,31,3,0,3,3,45,0,0,0,10.60,2016
28,Darren Sproles,RB,12,PHI,GB,3,6,2,0,7,5,48,0,0,0,10.40,2016
29,Doug Martin,RB,12,TB,SEA,23,87,4,0,2,2,3,0,1,1,10.00,2016
30,Dion Lewis,RB,12,NE,NYJ,6,24,4,0,7,4,34,0,0,0,9.80,2016
31,Aaron Ripkowski,FB,12,GB,PHI,3,1,0,1,2,2,15,0,0,0,9.60,2016
32,Lamar Miller,RB,12,HOU,LAC,19,57,3,0,4,3,18,0,1,1,9.50,2016
33,Terrance West,RB,12,BAL,CIN,13,48,4,0,4,3,16,0,0,0,9.40,2016
34,Tevin Coleman,RB,12,ATL,ARI,8,9,1,1,2,2,4,0,0,0,9.30,2016
35,Chris Thompson,RB,12,WAS,DAL,4,17,4,0,6,5,17,0,0,0,8.40,2016
36,Matt Forte,RB,12,NYJ,NE,13,27,2,0,4,3,23,0,0,0,8.00,2016
37,Rashad Jennings,RB,12,NYG,CLE,15,55,4,0,2,2,4,0,0,0,7.90,2016
38,Duke Johnson,RB,12,CLE,NYG,5,14,3,0,5,3,26,0,0,0,7.00,2016
39,Rex Burkhead,RB,12,CIN,BAL,5,29,6,0,2,2,19,0,0,0,6.80,2016
40,LeGarrette Blount,RB,12,NE,NYJ,11,67,6,0,1,0,0,0,0,0,6.70,2016
41,Paul Perkins,RB,12,NYG,CLE,9,29,3,0,2,2,14,0,0,0,6.30,2016
42,Rob Kelley,RB,12,WAS,DAL,14,37,3,0,2,2,5,0,0,0,6.20,2016
43,James White,RB,12,NE,NYJ,0,0,0,0,9,4,22,0,0,0,6.20,2016
44,Wendell Smallwood,RB,12,PHI,GB,9,37,4,0,1,1,10,0,0,0,5.70,2016
45,Bilal Powell,RB,12,NYJ,NE,8,36,5,0,3,1,7,0,0,0,5.30,2016
46,Kyle Juszczyk,FB,12,BAL,CIN,0,0,0,0,5,3,18,0,0,0,4.80,2016
47,Frank Gore,RB,12,IND,PIT,15,28,2,0,1,1,3,0,0,0,4.10,2016
48,Denard Robinson,RB,12,JAX,BUF,13,39,3,0,0,0,0,0,0,0,3.90,2016
49,Andre Ellington,RB,12,ARI,ATL,0,0,0,0,5,2,19,0,0,0,3.90,2016
50,Thomas Rawls,RB,12,SEA,TB,12,38,3,0,1,0,0,0,0,0,3.80,2016
