Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,DeAngelo Williams,RB,9,PIT,OAK,27,170,6,2,4,2,55,0,0,0,41.50,2015
2,Lamar Miller,RB,9,MIA,BUF,12,44,4,2,7,7,97,0,0,0,33.10,2015
3,DeMarco Murray,RB,9,PHI,DAL,18,83,5,1,7,6,78,0,0,0,28.10,2015
4,Karlos Williams,RB,9,BUF,MIA,9,110,12,2,0,0,0,0,0,0,26.00,2015
5,Adrian Peterson,RB,9,MIN,LAR,29,125,4,1,2,2,18,0,2,0,25.30,2015
6,Jeremy Langford,RB,9,CHI,LAC,18,72,4,1,4,3,70,0,0,0,25.20,2015
7,James Starks,RB,9,GB,CAR,10,39,4,0,8,6,83,1,0,0,24.20,2015
8,Danny Woodhead,RB,9,LAC,CHI,6,33,6,0,10,6,78,1,0,0,23.10,2015
9,LeSean McCoy,RB,9,BUF,MIA,16,112,7,1,2,2,7,0,0,0,22.90,2015
10,LeGarrette Blount,RB,9,NE,WAS,29,129,4,1,0,0,0,0,1,0,21.90,2015
11,Devonta Freeman,RB,9,ATL,SF,12,12,1,0,10,8,67,1,0,0,21.90,2015
12,Todd Gurley,RB,9,LAR,MIN,24,89,4,1,5,3,20,0,0,0,19.90,2015
13,Chris Ivory,RB,9,NYJ,JAX,23,26,1,2,3,3,22,0,1,0,19.80,2015
14,Frank Gore,RB,9,IND,DEN,28,83,3,1,3,1,19,0,0,0,17.20,2015
15,Darren McFadden,RB,9,DAL,PHI,27,117,4,0,2,1,5,0,0,0,16.20,2015
16,Shane Vereen,RB,9,NYG,TB,6,14,2,0,4,4,29,1,0,0,14.30,2015
17,Mark Ingram,RB,9,NO,TEN,22,54,3,0,5,4,42,0,0,0,13.60,2015
18,Shaun Draughn,RB,9,SF,ATL,16,58,4,0,5,4,38,0,0,0,13.60,2015
19,TJ Yeldon,RB,9,JAX,NYJ,14,64,5,0,3,3,37,0,0,0,13.10,2015
20,Brandon Bolden,RB,9,NE,WAS,1,12,12,0,4,3,27,1,0,0,12.90,2015
21,Ryan Mathews,RB,9,PHI,DAL,11,67,6,1,1,0,0,0,1,0,12.70,2015
22,Antonio Andrews,RB,9,TEN,NO,19,88,5,0,2,1,23,0,0,0,12.10,2015
23,Duke Johnson,RB,9,CLE,CIN,3,0,0,0,4,2,38,1,0,0,11.80,2015
24,Latavius Murray,RB,9,OAK,PIT,17,96,6,0,2,2,-1,0,2,1,10.50,2015
25,Giovani Bernard,RB,9,CIN,CLE,13,72,6,0,1,1,14,0,0,0,9.60,2015
26,Isaiah Crowell,RB,9,CLE,CIN,10,38,4,0,4,3,26,0,0,0,9.40,2015
27,Dion Lewis,RB,9,NE,WAS,4,14,4,0,5,4,39,0,0,0,9.30,2015
28,Melvin Gordon,RB,9,LAC,CHI,11,31,3,0,3,3,25,0,0,0,8.60,2015
29,Charles Sims,RB,9,TB,NYG,8,78,10,0,2,1,4,0,1,1,8.20,2015
30,Ahmad Bradshaw,RB,9,IND,DEN,6,3,1,0,2,1,8,1,0,0,8.10,2015
31,Jamize Olawale,FB,9,OAK,PIT,1,19,19,1,0,0,0,0,0,0,7.90,2015
32,Jonathan Stewart,RB,9,CAR,GB,20,66,3,0,2,1,2,0,0,0,7.80,2015
33,Jeremy Hill,RB,9,CIN,CLE,15,52,4,0,1,1,0,0,0,0,6.20,2015
34,Rashad Jennings,RB,9,NYG,TB,13,48,4,0,1,1,-1,0,0,0,5.70,2015
35,Dexter McCluster,RB,9,TEN,NO,8,19,2,0,4,2,28,0,1,1,5.70,2015
36,Matt Jones,RB,9,WAS,NE,11,27,3,0,3,2,17,0,1,1,5.40,2015
37,Doug Martin,RB,9,TB,NYG,11,31,3,0,4,2,12,0,1,1,5.30,2015
38,CJ Anderson,RB,9,DEN,IND,7,34,5,0,2,1,4,0,0,0,4.80,2015
39,Andre Williams,RB,9,NYG,TB,7,30,4,0,1,1,7,0,0,0,4.70,2015
40,Darren Sproles,RB,9,PHI,DAL,5,23,5,0,3,2,3,0,0,0,4.60,2015
41,Jay Ajayi,RB,9,MIA,BUF,5,41,8,0,0,0,0,0,0,0,4.10,2015
42,Chris Thompson,RB,9,WAS,NE,0,0,0,0,4,2,21,0,0,0,4.10,2015
43,Jerick McKinnon,RB,9,MIN,LAR,0,0,0,0,2,2,11,0,0,0,3.10,2015
44,Zac Stacy,RB,9,NYJ,JAX,1,3,3,0,3,1,16,0,0,0,2.90,2015
45,Ka'Deem Carey,RB,9,CHI,LAC,7,28,4,0,0,0,0,0,0,0,2.80,2015
46,Aaron Ripkowski,FB,9,GB,CAR,0,0,0,0,1,1,18,0,0,0,2.80,2015
47,Orleans Darkwa,RB,9,NYG,TB,6,23,4,0,0,0,0,0,0,0,2.30,2015
48,Marcel Reece,FB,9,OAK,PIT,3,21,7,0,0,0,0,0,0,0,2.10,2015
49,Kendall Gaskins,FB,9,SF,ATL,7,20,3,0,0,0,0,0,0,0,2.00,2015
50,CJ Spiller,RB,9,NO,TEN,2,8,4,0,2,1,2,0,0,0,2.00,2015
