,Player,Position,Team,Opponent,Points,PlayerID
83,Antonio Gates,TE,LAC,CHI,12.9,00-0021547
84,Anthony Fasano,TE,TEN,NO,12.3,00-0024268
85,Jacob Tamme,TE,ATL,SF,12.1,00-0026267
86,Benjamin Watson,TE,NO,TEN,11.0,00-0022943
87,Jordan Reed,TE,WAS,NE,10.8,00-0030472
88,Zach Miller,TE,CHI,LAC,10.3,00-0027125
89,Jason Witten,TE,DAL,PHI,10.3,00-0022127
90,Josh Hill,TE,NO,TEN,10.1,00-0030216
91,Jack Doyle,TE,IND,DEN,9.8,00-0030181
92,Zach Ertz,TE,PHI,DAL,9.4,00-0030061
93,Jesse James,TE,PIT,OAK,9.3,00-0032135
94,Rob Gronkowski,TE,NE,WAS,8.7,00-0027656
95,Clive Walford,TE,OAK,PIT,7.1,00-0032256
96,Michael Hoomanawanui,TE,NO,TEN,7.1,00-0027732
97,Heath Miller,TE,PIT,OAK,6.2,00-0023465
98,Coby Fleener,TE,IND,DEN,6.2,00-0029697
99,Gary Barnidge,TE,CLE,CIN,5.5,00-0026281
100,Jeff Cumberland,TE,NYJ,JAX,5.4,00-0027321
101,Kyle Rudolph,TE,MIN,LAR,5.0,00-0027981
102,Lance Kendricks,TE,LA,MIN,4.5,00-0027985
103,Craig Stevens,TE,TEN,NO,4.5,00-0026225
104,Julius Thomas,TE,JAX,NYJ,4.4,00-0028067
105,Vance McDonald,TE,SF,ATL,3.9,00-0030470
106,Will Tye,TE,NYG,TB,3.9,00-0032004
107,Marcedes Lewis,TE,JAX,NYJ,3.7,00-0024243
108,Mychal Rivera,TE,OAK,PIT,3.6,00-0030514
109,Rhett Ellison,TE,MIN,LAR,3.1,00-0029587
110,Jerome Cunningham,TE,NYG,TB,3.0,00-0031462
111,Cameron Brate,TE,TB,NYG,2.7,00-0031273
112,Jim Dray,TE,CLE,CIN,2.3,00-0027825
113,Virgil Green,TE,DEN,IND,2.3,00-0028142
114,Jared Cook,TE,LA,MIN,2.0,00-0027061
115,Lee Smith,TE,OAK,PIT,2.0,00-0028097
116,Dion Sims,TE,MIA,BUF,1.9,00-0030422
117,Nic Jacobs,TE,JAX,NYJ,1.6,00-0030806
118,Charles Clay,TE,BUF,MIA,1.6,00-0028112
119,Ed Dickson,TE,CAR,GB,1.6,00-0027675
120,MyCole Pruitt,TE,MIN,LAR,1.6,00-0031585
121,Jordan Cameron,TE,MIA,BUF,1.6,00-0028040
122,Scott Chandler,TE,NE,WAS,1.5,00-0025516
123,Levine Toilolo,TE,ATL,SF,1.1,00-0030443
124,EJ Bibbs,TE,CLE,CIN,0.0,
125,James Hanna,TE,DAL,PHI,0.0,00-0029634
126,DeMarco Murray,RB,PHI,DAL,28.1,00-0028009
127,Karlos Williams,RB,BUF,MIA,26.0,00-0032152
128,Adrian Peterson,RB,MIN,LAR,25.3,00-0025394
129,Jeremy Langford,RB,CHI,LAC,25.2,00-0031569
130,James Starks,RB,GB,CAR,24.2,00-0027791
131,Danny Woodhead,RB,LAC,CHI,23.1,00-0026019
132,LeSean McCoy,RB,BUF,MIA,22.9,00-0027029
133,LeGarrette Blount,RB,NE,WAS,21.9,00-0027325
134,Devonta Freeman,RB,ATL,SF,21.9,00-0031285
135,Todd Gurley,RB,LA,MIN,19.9,00-0032241
136,Chris Ivory,RB,NYJ,JAX,19.8,00-0027531
137,Frank Gore,RB,IND,DEN,17.2,00-0023500
138,Darren McFadden,RB,DAL,PHI,16.2,00-0026144
139,Shane Vereen,RB,NYG,TB,14.3,00-0027994
140,Shaun Draughn,RB,SF,ATL,13.6,00-0028202
141,Mark Ingram,RB,NO,TEN,13.6,00-0027966
142,TJ Yeldon,RB,JAX,NYJ,13.1,00-0032209
143,Brandon Bolden,RB,NE,WAS,12.9,00-0029239
144,Ryan Mathews,RB,PHI,DAL,12.7,00-0027864
145,Antonio Andrews,RB,TEN,NO,12.1,00-0030789
146,Duke Johnson,RB,CLE,CIN,11.8,00-0032257
147,Latavius Murray,RB,OAK,PIT,10.5,00-0030513
148,Giovani Bernard,RB,CIN,CLE,9.6,00-0030456
149,Isaiah Crowell,RB,CLE,CIN,9.4,00-0030656
150,Dion Lewis,RB,NE,WAS,9.3,00-0028087
151,Melvin Gordon,RB,LAC,CHI,8.6,00-0032144
152,Charles Sims,RB,TB,NYG,8.2,00-0031390
153,Ahmad Bradshaw,RB,IND,DEN,8.1,00-0025637
154,Jamize Olawale,FB,OAK,PIT,7.9,00-0029492
155,Jonathan Stewart,RB,CAR,GB,7.8,00-0026153
156,Jeremy Hill,RB,CIN,CLE,6.2,00-0031301
157,Rashad Jennings,RB,NYG,TB,5.7,00-0027155
158,Dexter McCluster,RB,TEN,NO,5.7,00-0027651
159,Matt Jones,RB,WAS,NE,5.4,00-0031939
160,Doug Martin,RB,TB,NYG,5.3,00-0029613
161,CJ Anderson,RB,DEN,IND,4.8,00-0029854
162,Andre Williams,RB,NYG,TB,4.7,00-0031055
163,Darren Sproles,RB,PHI,DAL,4.6,00-0023564
164,Jay Ajayi,RB,MIA,BUF,4.1,00-0031590
165,Chris Thompson,RB,WAS,NE,4.1,00-0030404
166,Jerick McKinnon,RB,MIN,LAR,3.1,00-0031376
167,Zac Stacy,RB,NYJ,JAX,2.9,00-0030536
168,Ka'Deem Carey,RB,CHI,LAC,2.8,00-0031057
169,Aaron Ripkowski,FB,GB,CAR,2.8,00-0031612
170,Orleans Darkwa,RB,NYG,TB,2.3,00-0030860
171,Marcel Reece,FB,OAK,PIT,2.1,00-0026393
172,Kendall Gaskins,FB,SF,ATL,2.0,00-0030039
173,CJ Spiller,RB,NO,TEN,2.0,
174,Connor Barth,K,TB,NYG,0.0,00-0026138
175,Graham Gano,K,CAR,GB,0.0,00-0026858
176,Chris Boswell,K,PIT,OAK,0.0,00-0031136
177,Adam Vinatieri,K,IND,DEN,0.0,00-0016919
178,Jason Myers,K,JAX,NYJ,0.0,00-0031492
179,Caleb Sturgis,K,PHI,DAL,0.0,00-0030390
180,Ryan Succop,K,TEN,NO,0.0,00-0026968
181,Matt Bryant,K,ATL,SF,0.0,00-0020578
182,Stephen Gostkowski,K,NE,WAS,0.0,00-0024333
183,Dan Bailey,K,DAL,PHI,0.0,00-0028660
184,Mike Nugent,K,CIN,CLE,0.0,00-0023482
185,Blair Walsh,K,MIN,LAR,0.0,00-0029576
186,Josh Lambo,K,LAC,CHI,0.0,00-0032087
187,Dan Carpenter,K,BUF,MIA,0.0,00-0026003
188,Brandon McManus,K,DEN,IND,0.0,00-0029822
189,Sebastian Janikowski,K,OAK,PIT,0.0,00-0019646
190,Phil Dawson,K,SF,ATL,0.0,00-0004091
191,Andrew Franks,K,MIA,BUF,0.0,00-0031718
192,Travis Coons,K,CLE,CIN,0.0,00-0031112
193,Kai Forbath,K,NO,TEN,0.0,00-0028787
194,Dustin Hopkins,K,WAS,NE,0.0,00-0030098
195,Mason Crosby,K,GB,CAR,0.0,00-0025580
196,Robbie Gould,K,CHI,LAC,0.0,00-0023252
197,Nick Folk,K,NYJ,JAX,0.0,00-0025565
198,Jordan Gay,K,BUF,MIA,0.0,00-0030410
199,Philadelphia Eagles,DST,PHI,DAL,12.0,
200,Los Angeles Chargers,DST,LAC,CHI,11.0,
201,New England Patriots,DST,NE,WAS,9.0,
202,Tennessee Titans,DST,TEN,NO,9.0,
203,Chicago Bears,DST,CHI,LAC,8.0,
204,Carolina Panthers,DST,CAR,GB,8.0,
205,Cincinnati Bengals,DST,CIN,CLE,7.0,
206,Denver Broncos,DST,DEN,IND,7.0,
207,Buffalo Bills,DST,BUF,MIA,7.0,
208,Atlanta Falcons,DST,ATL,SF,5.0,
209,Indianapolis Colts,DST,IND,DEN,5.0,
210,Washington Redskins,DST,WAS,NE,4.0,
211,Pittsburgh Steelers,DST,PIT,OAK,4.0,
212,Tampa Bay Buccaneers,DST,TB,NYG,4.0,
213,Dallas Cowboys,DST,DAL,PHI,3.0,
214,Los Angeles Rams,DST,LA,MIN,3.0,
215,San Francisco 49ers,DST,SF,ATL,3.0,
216,Cleveland Browns,DST,CLE,CIN,3.0,
217,Miami Dolphins,DST,MIA,BUF,2.0,
218,Minnesota Vikings,DST,MIN,LAR,2.0,
219,New Orleans Saints,DST,NO,TEN,1.0,
220,Jacksonville Jaguars,DST,JAX,NYJ,1.0,
221,Oakland Raiders,DST,OAK,PIT,1.0,
222,Green Bay Packers,DST,GB,CAR,-2.0,
