Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Brown,WR,9,PIT,OAK,23,17,74,284,0,59,12,17,2,22,0,1,1,49.60,2015
2,Cole Beasley,WR,9,DAL,PHI,11,9,82,112,2,30,10,12,0,0,0,0,0,35.20,2015
3,Sammy Watkins,WR,9,BUF,MIA,8,8,100,168,1,63,21,21,0,0,0,0,0,33.80,2015
4,Michael Crabtree,WR,9,OAK,PIT,12,7,58,108,2,38,9,15,0,0,0,0,0,32.80,2015
5,Jordan Matthews,WR,9,PHI,DAL,12,9,75,133,1,41,11,15,0,0,0,0,0,31.30,2015
6,Alshon Jeffery,WR,9,CHI,LAC,16,10,63,151,0,47,9,15,0,0,0,0,0,28.10,2015
7,Julio Jones,WR,9,ATL,SF,17,10,59,137,0,54,8,14,0,0,0,0,0,26.70,2015
8,Allen Hurns,WR,9,JAX,NYJ,8,5,63,122,1,30,15,24,0,0,0,0,0,26.20,2015
9,Mike Evans,WR,9,TB,NYG,19,8,42,150,0,68,8,19,0,0,0,1,1,25.00,2015
10,Dez Bryant,WR,9,DAL,PHI,8,5,63,104,1,51,13,21,0,0,0,0,0,24.40,2015
11,Odell Beckham Jr,WR,9,NYG,TB,17,9,53,105,0,24,6,12,0,0,0,1,0,22.50,2015
12,Amari Cooper,WR,9,OAK,PIT,13,7,54,88,1,21,7,13,0,0,0,0,0,21.80,2015
13,Allen Robinson,WR,9,JAX,NYJ,11,6,55,121,0,44,11,20,0,0,0,0,0,21.10,2015
14,Emmanuel Sanders,WR,9,DEN,IND,11,6,55,90,1,64,8,15,0,0,0,0,0,21.00,2015
15,Randall Cobb,WR,9,GB,CAR,12,4,33,99,1,53,8,25,0,0,0,0,0,19.90,2015
16,Eric Decker,WR,9,NYJ,JAX,9,6,67,79,1,25,9,13,0,0,0,0,0,19.90,2015
17,Jarvis Landry,WR,9,MIA,BUF,12,10,83,67,0,24,6,7,5,20,0,0,0,19.06,2015
18,Davante Adams,WR,9,GB,CAR,11,7,64,93,0,40,9,13,0,0,0,0,0,18.30,2015
19,Brandon LaFell,WR,9,NE,WAS,9,5,56,102,0,48,11,20,0,0,0,0,0,18.20,2015
20,Brandin Cooks,WR,9,NO,TEN,6,4,67,71,1,38,12,18,0,0,0,0,0,17.10,2015
21,Bryan Walters,WR,9,JAX,NYJ,7,5,71,54,1,20,8,11,0,0,0,0,0,16.40,2015
22,Devin Funchess,WR,9,CAR,GB,4,3,75,71,1,52,18,24,0,0,0,0,0,16.10,2015
23,Julian Edelman,WR,9,NE,WAS,8,5,63,55,1,24,7,11,0,0,0,1,1,15.50,2015
24,Willie Snead,WR,9,NO,TEN,10,6,60,95,0,32,10,16,0,0,0,0,0,15.50,2015
