Player,Position,Team,Opponent,Points
Vance McDonald,TE,SF,ATL,3.90
Will Tye,TE,NYG,TB,3.90
Marcedes Lewis,TE,JAX,NYJ,3.70
Mychal Rivera,TE,OAK,PIT,3.60
Rhett Ellison,TE,MIN,LAR,3.10
Jerome Cunningham,TE,NYG,TB,3.00
Cameron Brate,TE,TB,NYG,2.70
Jim Dray,TE,CLE,CIN,2.30
Virgil Green,TE,DEN,IND,2.30
Jared Cook,TE,LAR,MIN,2.00
Lee Smith,TE,OAK,PIT,2.00
Dion Sims,TE,MIA,BUF,1.90
Nic Jacobs,TE,JAX,NYJ,1.60
Charles Clay,TE,BUF,MIA,1.60
Ed Dickson,TE,CAR,GB,1.60
MyCole Pruitt,TE,MIN,LAR,1.60
Jordan Cameron,TE,MIA,BUF,1.60
Scott Chandler,TE,NE,WAS,1.50
Levine Toilolo,TE,ATL,SF,1.10
EJ Bibbs,TE,CLE,CIN,0.00
James Hanna,TE,DAL,PHI,0.00
DeMarco Murray,RB,PHI,DAL,28.10
Karlos Williams,RB,BUF,MIA,26.00
Adrian Peterson,RB,MIN,LAR,25.30
Jeremy Langford,RB,CHI,LAC,25.20
James Starks,RB,GB,CAR,24.20
Danny Woodhead,RB,LAC,CHI,23.10
LeSean McCoy,RB,BUF,MIA,22.90
LeGarrette Blount,RB,NE,WAS,21.90
Devonta Freeman,RB,ATL,SF,21.90
Todd Gurley,RB,LAR,MIN,19.90
Chris Ivory,RB,NYJ,JAX,19.80
Frank Gore,RB,IND,DEN,17.20
Darren McFadden,RB,DAL,PHI,16.20
Shane Vereen,RB,NYG,TB,14.30
Shaun Draughn,RB,SF,ATL,13.60
Mark Ingram,RB,NO,TEN,13.60
TJ Yeldon,RB,JAX,NYJ,13.10
Brandon Bolden,RB,NE,WAS,12.90
Ryan Mathews,RB,PHI,DAL,12.70
Antonio Andrews,RB,TEN,NO,12.10
Duke Johnson,RB,CLE,CIN,11.80
Latavius Murray,RB,OAK,PIT,10.50
Giovani Bernard,RB,CIN,CLE,9.60
Isaiah Crowell,RB,CLE,CIN,9.40
Dion Lewis,RB,NE,WAS,9.30
Melvin Gordon,RB,LAC,CHI,8.60
Charles Sims,RB,TB,NYG,8.20
Ahmad Bradshaw,RB,IND,DEN,8.10
Jamize Olawale,FB,OAK,PIT,7.90
Jonathan Stewart,RB,CAR,GB,7.80
Jeremy Hill,RB,CIN,CLE,6.20
Rashad Jennings,RB,NYG,TB,5.70
Dexter McCluster,RB,TEN,NO,5.70
Matt Jones,RB,WAS,NE,5.40
Doug Martin,RB,TB,NYG,5.30
CJ Anderson,RB,DEN,IND,4.80
Andre Williams,RB,NYG,TB,4.70
Darren Sproles,RB,PHI,DAL,4.60
Jay Ajayi,RB,MIA,BUF,4.10
Chris Thompson,RB,WAS,NE,4.10
Jerick McKinnon,RB,MIN,LAR,3.10
Zac Stacy,RB,NYJ,JAX,2.90
Ka'Deem Carey,RB,CHI,LAC,2.80
Aaron Ripkowski,FB,GB,CAR,2.80
Orleans Darkwa,RB,NYG,TB,2.30
Marcel Reece,FB,OAK,PIT,2.10
Kendall Gaskins,FB,SF,ATL,2.00
CJ Spiller,RB,NO,TEN,2.00
Connor Barth,K,TB,NYG,0.00
Graham Gano,K,CAR,GB,0.00
Chris Boswell,K,PIT,OAK,0.00
Adam Vinatieri,K,IND,DEN,0.00
Jason Myers,K,JAX,NYJ,0.00
Caleb Sturgis,K,PHI,DAL,0.00
Ryan Succop,K,TEN,NO,0.00
Matt Bryant,K,ATL,SF,0.00
Stephen Gostkowski,K,NE,WAS,0.00
Dan Bailey,K,DAL,PHI,0.00
Mike Nugent,K,CIN,CLE,0.00
Blair Walsh,K,MIN,LAR,0.00
Josh Lambo,K,LAC,CHI,0.00
Dan Carpenter,K,BUF,MIA,0.00
Brandon McManus,K,DEN,IND,0.00
Sebastian Janikowski,K,OAK,PIT,0.00
Phil Dawson,K,SF,ATL,0.00
Andrew Franks,K,MIA,BUF,0.00
Travis Coons,K,CLE,CIN,0.00
Kai Forbath,K,NO,TEN,0.00
Dustin Hopkins,K,WAS,NE,0.00
Mason Crosby,K,GB,CAR,0.00
Robbie Gould,K,CHI,LAC,0.00
Nick Folk,K,NYJ,JAX,0.00
Jordan Gay,K,BUF,MIA,0.00
Philadelphia Eagles,DST,PHI,DAL,12.00
Los Angeles Chargers,DST,LAC,CHI,11.00
New England Patriots,DST,NE,WAS,9.00
Tennessee Titans,DST,TEN,NO,9.00
Chicago Bears,DST,CHI,LAC,8.00
Carolina Panthers,DST,CAR,GB,8.00
Cincinnati Bengals,DST,CIN,CLE,7.00
Denver Broncos,DST,DEN,IND,7.00
Buffalo Bills,DST,BUF,MIA,7.00
Atlanta Falcons,DST,ATL,SF,5.00
Indianapolis Colts,DST,IND,DEN,5.00
Washington Redskins,DST,WAS,NE,4.00
Pittsburgh Steelers,DST,PIT,OAK,4.00
Tampa Bay Buccaneers,DST,TB,NYG,4.00
Dallas Cowboys,DST,DAL,PHI,3.00
Los Angeles Rams,DST,LAR,MIN,3.00
San Francisco 49ers,DST,SF,ATL,3.00
Cleveland Browns,DST,CLE,CIN,3.00
Miami Dolphins,DST,MIA,BUF,2.00
Minnesota Vikings,DST,MIN,LAR,2.00
New Orleans Saints,DST,NO,TEN,1.00
Jacksonville Jaguars,DST,JAX,NYJ,1.00
Oakland Raiders,DST,OAK,PIT,1.00
Green Bay Packers,DST,GB,CAR,-2.00
