Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,DeAngelo Williams,RB,1,PIT,WAS,26,143,6,2,9,6,28,0,0,0,38.10,2016
2,Spencer Ware,RB,1,KC,LAC,11,70,6,1,8,7,129,0,0,0,35.90,2016
3,CJ Anderson,RB,1,DEN,CAR,20,92,5,1,5,4,47,1,0,0,29.90,2016
4,Theo Riddick,RB,1,DET,IND,7,45,6,1,5,5,63,1,0,0,27.80,2016
5,DeMarco Murray,RB,1,TEN,MIN,13,42,3,0,7,5,35,2,1,1,23.70,2016
6,Carlos Hyde,RB,1,SF,LAR,23,88,4,2,3,2,5,0,0,0,23.30,2016
7,David Johnson,RB,1,ARI,NE,16,89,6,1,6,4,43,0,0,0,23.20,2016
8,Danny Woodhead,RB,1,LAC,KC,16,89,6,0,7,5,31,1,0,0,23.00,2016
9,Ameer Abdullah,RB,1,DET,IND,12,63,5,0,5,5,57,1,0,0,23.00,2016
10,Matt Forte,RB,1,NYJ,CIN,22,96,4,0,7,5,59,0,0,0,20.50,2016
11,Lamar Miller,RB,1,HOU,CHI,28,106,4,0,4,4,11,0,1,0,18.70,2016
12,Melvin Gordon,RB,1,LAC,KC,14,57,4,2,0,0,0,0,0,0,17.70,2016
13,Jalen Richard,RB,1,OAK,NO,3,84,28,1,2,2,11,0,0,0,17.50,2016
14,LeSean McCoy,RB,1,BUF,BAL,16,58,4,1,4,4,12,0,0,0,17.00,2016
15,TJ Yeldon,RB,1,JAX,GB,21,39,2,1,6,4,30,0,0,0,16.90,2016
16,Tevin Coleman,RB,1,ATL,TB,8,22,3,0,6,5,95,0,0,0,16.70,2016
17,Isaiah Crowell,RB,1,CLE,PHI,12,62,5,1,2,2,16,0,0,0,15.80,2016
18,Doug Martin,RB,1,TB,ATL,18,62,3,0,5,5,34,0,0,0,14.60,2016
19,Jeremy Langford,RB,1,CHI,HOU,17,57,3,1,4,2,6,0,0,0,14.30,2016
20,Latavius Murray,RB,1,OAK,NO,14,59,4,1,2,1,13,0,0,0,14.20,2016
21,Ryan Mathews,RB,1,PHI,CLE,22,77,4,1,0,0,0,0,0,0,13.70,2016
22,Charles Sims,RB,1,TB,ATL,4,9,2,0,3,3,32,1,0,0,13.10,2016
23,Arian Foster,RB,1,MIA,SEA,13,38,3,0,5,3,62,0,1,0,13.00,2016
24,Ezekiel Elliott,RB,1,DAL,NYG,20,51,3,1,2,1,1,0,0,0,12.20,2016
25,LeGarrette Blount,RB,1,NE,ARI,22,70,3,1,0,0,0,0,1,1,12.00,2016
26,Chris Thompson,RB,1,WAS,PIT,4,23,6,1,2,2,16,0,0,0,11.90,2016
27,Frank Gore,RB,1,IND,DET,14,59,4,0,6,4,19,0,0,0,11.80,2016
28,Mark Ingram,RB,1,NO,OAK,12,58,5,0,2,2,29,0,0,0,10.70,2016
29,Shaun Draughn,RB,1,SF,LAR,7,18,3,1,2,2,18,0,1,1,10.60,2016
30,Travaris Cadet,RB,1,NO,OAK,1,1,1,0,7,3,14,1,0,0,10.50,2016
31,James White,RB,1,NE,ARI,1,4,4,0,7,5,40,0,0,0,9.40,2016
32,Jeremy Hill,RB,1,CIN,NYJ,9,31,3,1,0,0,0,0,0,0,9.10,2016
33,Christine Michael,RB,1,SEA,MIA,15,66,4,0,4,2,5,0,0,0,9.10,2016
34,Shane Vereen,RB,1,NYG,DAL,6,38,6,0,5,3,23,0,0,0,9.10,2016
35,Andy Janovich,FB,1,DEN,CAR,1,28,28,1,0,0,0,0,0,0,8.80,2016
36,Eddie Lacy,RB,1,GB,JAX,14,61,4,0,2,1,17,0,0,0,8.80,2016
37,Rashad Jennings,RB,1,NYG,DAL,18,75,4,0,2,1,3,0,0,0,8.80,2016
38,Thomas Rawls,RB,1,SEA,MIA,12,32,3,0,3,3,26,0,0,0,8.80,2016
39,Charcandrick West,RB,1,KC,LAC,3,-1,0,0,6,6,24,0,0,0,8.30,2016
40,Duke Johnson,RB,1,CLE,PHI,3,22,7,0,5,3,28,0,0,0,8.00,2016
41,Devonta Freeman,RB,1,ATL,TB,11,20,2,0,4,4,20,0,0,0,8.00,2016
42,Justin Forsett,RB,1,BAL,BUF,10,41,4,0,2,2,15,0,0,0,7.60,2016
43,Bilal Powell,RB,1,NYJ,CIN,4,41,10,0,4,2,7,0,0,0,6.80,2016
44,Jonathan Stewart,RB,1,CAR,DEN,15,64,4,0,1,0,0,0,0,0,6.40,2016
45,Derrick Henry,RB,1,TEN,MIN,5,3,1,0,2,2,41,0,0,0,6.40,2016
46,Jamize Olawale,FB,1,OAK,NO,1,2,2,1,0,0,0,0,0,0,6.20,2016
47,Dwayne Washington,RB,1,DET,IND,2,1,1,1,0,0,0,0,0,0,6.10,2016
48,Terrance West,RB,1,BAL,BUF,12,32,3,0,2,2,6,0,0,0,5.80,2016
49,Darren Sproles,RB,1,PHI,CLE,5,12,2,0,5,2,24,0,0,0,5.60,2016
50,Todd Gurley,RB,1,LAR,SF,17,47,3,0,3,1,-5,0,0,0,5.20,2016
