Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Andrew Luck,QB,1,IND,DET,31,47,66,385,8,4,0,120,3,21,7,0,38.50,2016
2,Drew Brees,QB,1,NO,OAK,28,42,67,423,10,4,0,131,2,5,3,0,35.42,2016
3,Alex Smith,QB,1,KC,LAC,34,48,71,363,8,2,1,98,4,15,4,1,32.02,2016
4,Matthew Stafford,QB,1,DET,IND,31,39,80,340,9,3,0,129,2,5,3,0,29.10,2016
5,Matt Ryan,QB,1,ATL,TB,27,39,69,334,9,2,0,113,3,10,3,0,27.36,2016
6,Jameis Winston,QB,1,TB,ATL,23,32,72,281,9,4,1,125,4,3,1,0,26.54,2016
7,Ben Roethlisberger,QB,1,PIT,WAS,27,37,73,300,8,3,1,112,1,-2,-2,0,25.80,2016
8,Derek Carr,QB,1,OAK,NO,24,38,63,319,8,1,0,98,2,16,8,0,25.36,2016
9,Aaron Rodgers,QB,1,GB,JAX,20,34,59,199,6,2,0,95,4,16,4,1,23.56,2016
10,Cam Newton,QB,1,CAR,DEN,18,33,55,194,6,1,1,70,11,54,5,1,22.16,2016
11,Andy Dalton,QB,1,CIN,NYJ,23,30,77,366,12,1,1,114,3,7,2,0,21.34,2016
12,Eli Manning,QB,1,NYG,DAL,19,28,68,207,7,3,1,110,1,0,0,0,19.28,2016
13,Carson Wentz,QB,1,PHI,CLE,22,37,60,278,8,2,0,101,2,1,1,0,19.22,2016
14,Blake Bortles,QB,1,JAX,GB,24,39,62,320,8,1,1,85,2,2,1,0,19.00,2016
15,Carson Palmer,QB,1,ARI,NE,24,37,65,271,7,2,0,105,2,1,1,0,18.94,2016
16,Marcus Mariota,QB,1,TEN,MIN,25,41,61,271,7,2,1,87,4,19,5,0,18.74,2016
17,Brock Osweiler,QB,1,HOU,CHI,22,35,63,231,7,2,1,89,4,14,4,0,17.64,2016
18,Ryan Fitzpatrick,QB,1,NYJ,CIN,19,35,54,189,5,2,1,77,4,15,4,0,16.06,2016
19,Jimmy Garoppolo,QB,1,NE,ARI,24,33,73,264,8,1,0,106,4,12,3,0,16.06,2016
20,Ryan Tannehill,QB,1,MIA,SEA,16,29,55,186,6,0,0,75,5,17,3,1,15.14,2016
21,Kirk Cousins,QB,1,WAS,PIT,30,43,70,329,8,0,2,73,1,8,8,0,14.96,2016
22,Philip Rivers,QB,1,LAC,KC,25,36,69,243,7,1,0,97,2,9,5,0,14.62,2016
23,Blaine Gabbert,QB,1,SF,LAR,22,35,63,170,5,1,0,84,9,43,5,0,14.50,2016
24,Russell Wilson,QB,1,SEA,MIA,27,43,63,258,6,1,1,77,4,16,4,0,13.92,2016
25,Joe Flacco,QB,1,BAL,BUF,22,33,67,258,8,1,0,100,4,-3,-1,0,13.02,2016
26,Jay Cutler,QB,1,CHI,HOU,16,29,55,216,7,1,1,76,2,12,6,0,12.84,2016
27,Trevor Siemian,QB,1,DEN,CAR,18,26,69,178,7,1,2,69,5,20,4,0,11.12,2016
28,Robert Griffin III,QB,1,CLE,PHI,12,26,46,190,7,0,1,55,5,37,7,0,10.30,2016
29,Dak Prescott,QB,1,DAL,NYG,25,45,56,227,5,0,0,69,2,12,6,0,10.28,2016
30,Shaun Hill,QB,1,MIN,TEN,18,33,55,236,7,0,0,77,2,8,4,0,10.24,2016
31,Tyrod Taylor,QB,1,BUF,BAL,15,22,68,111,5,0,0,80,5,11,2,0,5.54,2016
32,Case Keenum,QB,1,LAR,SF,17,35,49,130,4,0,2,34,3,10,3,0,4.20,2016
33,Joe Webb,QB,1,CAR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
34,Colin Kaepernick,QB,1,SF,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
