Player,Position,Team,Opponent,Points
Ryan Griffin,TE,HOU,CHI,3.70
Lance Kendricks,TE,LAR,SF,3.50
Richard Rodgers,TE,GB,JAX,3.20
Geoff Swaim,TE,DAL,NYG,3.10
Vernon Davis,TE,WAS,PIT,3.00
Hunter Henry,TE,LAC,KC,3.00
Jordan Cameron,TE,MIA,SEA,2.60
Garrett Celek,TE,SF,LAR,2.50
Austin Hooper,TE,ATL,TB,2.40
Jimmy Graham,TE,SEA,MIA,2.10
Brent Celek,TE,PHI,CLE,2.10
Jared Cook,TE,GB,JAX,1.70
CJ Fiedorowicz,TE,HOU,CHI,1.60
Coby Fleener,TE,NO,OAK,1.60
Crockett Gillmore,TE,BAL,BUF,1.50
Cole Wick,TE,DET,IND,1.50
Tyler Higbee,TE,LAR,SF,1.20
Jim Dray,TE,BUF,BAL,0.00
CJ Anderson,RB,DEN,CAR,29.90
Theo Riddick,RB,DET,IND,27.80
DeMarco Murray,RB,TEN,MIN,23.70
Carlos Hyde,RB,SF,LAR,23.30
David Johnson,RB,ARI,NE,23.20
Danny Woodhead,RB,LAC,KC,23.00
Ameer Abdullah,RB,DET,IND,23.00
Matt Forte,RB,NYJ,CIN,20.50
Lamar Miller,RB,HOU,CHI,18.70
Melvin Gordon,RB,LAC,KC,17.70
Jalen Richard,RB,OAK,NO,17.50
LeSean McCoy,RB,BUF,BAL,17.00
TJ Yeldon,RB,JAX,GB,16.90
Tevin Coleman,RB,ATL,TB,16.70
Isaiah Crowell,RB,CLE,PHI,15.80
Doug Martin,RB,TB,ATL,14.60
Jeremy Langford,RB,CHI,HOU,14.30
Latavius Murray,RB,OAK,NO,14.20
Ryan Mathews,RB,PHI,CLE,13.70
Charles Sims,RB,TB,ATL,13.10
Arian Foster,RB,MIA,SEA,13.00
Ezekiel Elliott,RB,DAL,NYG,12.20
LeGarrette Blount,RB,NE,ARI,12.00
Chris Thompson,RB,WAS,PIT,11.90
Frank Gore,RB,IND,DET,11.80
Mark Ingram,RB,NO,OAK,10.70
Shaun Draughn,RB,SF,LAR,10.60
Travaris Cadet,RB,NO,OAK,10.50
James White,RB,NE,ARI,9.40
Jeremy Hill,RB,CIN,NYJ,9.10
Christine Michael,RB,SEA,MIA,9.10
Shane Vereen,RB,NYG,DAL,9.10
Andy Janovich,FB,DEN,CAR,8.80
Eddie Lacy,RB,GB,JAX,8.80
Rashad Jennings,RB,NYG,DAL,8.80
Thomas Rawls,RB,SEA,MIA,8.80
Charcandrick West,RB,KC,LAC,8.30
Duke Johnson,RB,CLE,PHI,8.00
Devonta Freeman,RB,ATL,TB,8.00
Justin Forsett,RB,BAL,BUF,7.60
Bilal Powell,RB,NYJ,CIN,6.80
Jonathan Stewart,RB,CAR,DEN,6.40
Derrick Henry,RB,TEN,MIN,6.40
Jamize Olawale,FB,OAK,NO,6.20
Dwayne Washington,RB,DET,IND,6.10
Terrance West,RB,BAL,BUF,5.80
Darren Sproles,RB,PHI,CLE,5.60
Todd Gurley,RB,LAR,SF,5.20
Stephen Gostkowski,K,NE,ARI,0.00
Jason Myers,K,JAX,GB,0.00
Nick Novak,K,HOU,CHI,0.00
Mike Nugent,K,CIN,NYJ,0.00
Adam Vinatieri,K,IND,DET,0.00
Nick Folk,K,NYJ,CIN,0.00
Wil Lutz,K,NO,OAK,0.00
Matt Bryant,K,ATL,TB,0.00
Dustin Hopkins,K,WAS,PIT,0.00
Justin Tucker,K,BAL,BUF,0.00
Josh Lambo,K,LAC,KC,0.00
Cairo Santos,K,KC,LAC,0.00
Mason Crosby,K,GB,JAX,0.00
Caleb Sturgis,K,PHI,CLE,0.00
Chris Boswell,K,PIT,WAS,0.00
Graham Gano,K,CAR,DEN,0.00
Matt Prater,K,DET,IND,0.00
Roberto Aguayo,K,TB,ATL,0.00
Sebastian Janikowski,K,OAK,NO,0.00
Steven Hauschka,K,SEA,MIA,0.00
Ryan Succop,K,TEN,MIN,0.00
Phil Dawson,K,SF,LAR,0.00
Patrick Murray,K,CLE,PHI,0.00
Andrew Franks,K,MIA,SEA,0.00
Chandler Catanzaro,K,ARI,NE,0.00
Brandon McManus,K,DEN,CAR,0.00
Randy Bullock,K,NYG,DAL,0.00
Connor Barth,K,CHI,HOU,0.00
Dan Carpenter,K,BUF,BAL,0.00
Josh Brown,K,NYG,DAL,0.00
Greg Zuerlein,K,LAR,SF,0.00
Jordan Gay,K,BUF,BAL,0.00
Miami Dolphins,DST,MIA,SEA,13.00
Philadelphia Eagles,DST,PHI,CLE,11.00
Seattle Seahawks,DST,SEA,MIA,11.00
Buffalo Bills,DST,BUF,BAL,10.00
New York Jets,DST,NYJ,CIN,9.00
Carolina Panthers,DST,CAR,DEN,8.00
Houston Texans,DST,HOU,CHI,8.00
Denver Broncos,DST,DEN,CAR,6.00
Baltimore Ravens,DST,BAL,BUF,6.00
Arizona Cardinals,DST,ARI,NE,6.00
Green Bay Packers,DST,GB,JAX,5.00
Pittsburgh Steelers,DST,PIT,WAS,5.00
Dallas Cowboys,DST,DAL,NYG,5.00
Cincinnati Bengals,DST,CIN,NYJ,5.00
Chicago Bears,DST,CHI,HOU,4.00
Tennessee Titans,DST,TEN,MIN,4.00
Los Angeles Chargers,DST,LAC,KC,4.00
Tampa Bay Buccaneers,DST,TB,ATL,3.00
New England Patriots,DST,NE,ARI,3.00
Cleveland Browns,DST,CLE,PHI,2.00
Oakland Raiders,DST,OAK,NO,2.00
Kansas City Chiefs,DST,KC,LAC,1.00
Atlanta Falcons,DST,ATL,TB,1.00
Jacksonville Jaguars,DST,JAX,GB,1.00
New York Giants,DST,NYG,DAL,1.00
Los Angeles Rams,DST,LAR,SF,1.00
Detroit Lions,DST,DET,IND,0.00
Washington Redskins,DST,WAS,PIT,-1.00
Indianapolis Colts,DST,IND,DET,-3.00
New Orleans Saints,DST,NO,OAK,-4.00
