Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jamaal Charles,RB,17,KC,DEN,25,259,10,2,1,1,3,0,0,0,42.20,2009
2,Willis McGahee,RB,17,BAL,OAK,16,167,10,3,0,0,0,0,0,0,37.70,2009
3,Fred Jackson,RB,17,BUF,IND,33,212,6,0,2,2,15,1,0,0,33.70,2009
4,Arian Foster,RB,17,HOU,NE,20,119,6,2,4,3,26,0,0,0,32.50,2009
5,Chris Johnson,RB,17,TEN,SEA,36,134,4,2,6,3,20,0,1,1,32.40,2009
6,Frank Gore,RB,17,SF,LAR,23,107,5,2,4,2,25,0,0,0,30.20,2009
7,Jerome Harrison,RB,17,CLE,JAX,33,127,4,1,2,2,20,0,0,0,25.70,2009
8,Knowshon Moreno,RB,17,DEN,KC,14,50,4,2,3,3,48,0,0,0,24.80,2009
9,Jason Snelling,RB,17,ATL,TB,25,147,6,0,3,3,21,0,0,0,22.80,2009
10,Jonathan Stewart,RB,17,CAR,NO,16,125,8,1,1,0,0,0,0,0,21.50,2009
11,Thomas Jones,RB,17,NYJ,CIN,27,78,3,2,0,0,0,0,0,0,19.80,2009
12,Felix Jones,RB,17,DAL,PHI,15,91,6,1,3,3,3,0,0,0,18.40,2009
13,Matt Forte,RB,17,CHI,DET,16,101,6,0,7,3,23,0,0,0,18.40,2009
14,Lynell Hamilton,RB,17,NO,CAR,10,48,5,1,5,3,38,0,0,0,17.60,2009
15,Maurice Morris,RB,17,DET,CHI,16,65,4,0,6,5,41,0,0,0,15.60,2009
16,Fred Taylor,RB,17,NE,HOU,7,33,5,2,0,0,0,0,1,1,14.30,2009
17,Rashard Mendenhall,RB,17,PIT,MIA,20,94,5,0,3,1,26,0,0,0,13.00,2009
18,Michael Bennett,RB,17,LAC,WAS,11,28,3,0,4,4,62,0,0,0,13.00,2009
19,Ray Rice,RB,17,BAL,OAK,14,70,5,0,7,4,19,0,0,0,12.90,2009
20,Adrian Peterson,RB,17,MIN,NYG,9,54,6,1,1,1,1,0,0,0,12.50,2009
21,Mike Hart,RB,17,IND,BUF,10,28,3,1,4,2,16,0,0,0,12.40,2009
22,DJ Ware,RB,17,NYG,MIN,5,22,4,1,3,2,19,0,0,0,12.10,2009
23,Marion Barber,RB,17,DAL,PHI,14,91,7,0,4,1,14,0,0,0,11.50,2009
24,Ryan Grant,RB,17,GB,ARI,11,51,5,1,0,0,0,0,0,0,11.10,2009
25,Justin Forsett,RB,17,SEA,TEN,10,74,7,0,3,2,14,0,0,0,10.80,2009
26,Cadillac Williams,RB,17,TB,ATL,20,42,2,0,6,3,33,0,1,0,10.50,2009
27,Mike Tolbert,FB,17,LAC,WAS,0,0,0,0,5,3,9,1,0,0,9.90,2009
28,Maurice Jones-Drew,RB,17,JAX,CLE,16,82,5,0,2,1,6,0,1,0,9.80,2009
29,Willie Parker,RB,17,PIT,MIA,12,91,8,0,0,0,0,0,0,0,9.10,2009
30,Lex Hilliard,RB,17,MIA,PIT,1,9,9,0,1,1,11,1,0,0,9.00,2009
31,Jerious Norwood,RB,17,ATL,TB,9,27,3,0,4,4,23,0,0,0,9.00,2009
32,Mike Cox,FB,17,KC,DEN,2,3,2,1,1,1,13,0,0,0,8.60,2009
33,Brian Westbrook,RB,17,PHI,DAL,5,17,3,0,4,4,20,0,0,0,7.70,2009
34,Julius Jones,RB,17,SEA,TEN,14,61,4,0,2,1,3,0,0,0,7.40,2009
35,Naufahu Tahi,RB,17,MIN,NYG,1,2,2,0,1,1,1,1,0,0,7.30,2009
36,Rashad Jennings,RB,17,JAX,CLE,3,9,3,0,4,3,31,0,0,0,7.00,2009
37,Aaron Brown,RB,17,DET,CHI,3,21,7,0,3,3,19,0,0,0,7.00,2009
38,Ahmad Bradshaw,RB,17,NYG,MIN,7,13,2,0,3,2,33,0,0,0,6.60,2009
39,Brandon Jackson,RB,17,GB,ARI,6,17,3,0,2,2,29,0,0,0,6.60,2009
40,Moran Norris,RB,17,SF,LAR,3,5,2,1,0,0,0,0,0,0,6.50,2009
41,Ricky Williams,RB,17,MIA,PIT,12,31,3,0,5,3,4,0,0,0,6.50,2009
42,Steven Jackson,RB,17,LAR,SF,20,63,3,0,2,0,0,0,0,0,6.30,2009
43,Shonn Greene,RB,17,NYJ,CIN,13,62,5,0,0,0,0,0,0,0,6.20,2009
44,Jerome Felton,FB,17,DET,CHI,0,0,0,0,2,2,37,0,0,0,5.70,2009
45,Tyler Thigpen,RB,17,MIA,PIT,1,1,1,0,0,0,0,0,0,0,5.42,2009
46,Sammy Morris,RB,17,NE,HOU,7,9,1,0,3,3,13,0,0,0,5.20,2009
47,Chester Taylor,RB,17,MIN,NYG,7,12,2,0,3,2,17,0,1,0,4.90,2009
48,Tim Hightower,RB,17,ARI,GB,6,24,4,0,3,2,4,0,0,0,4.80,2009
49,Quinton Ganther,RB,17,WAS,LAC,12,29,2,0,1,1,7,0,0,0,4.60,2009
50,Mike Bell,RB,17,NO,CAR,17,28,2,0,2,2,-2,0,0,0,4.60,2009
