Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Zach Miller,TE,17,JAX,CLE,10,8,80,69,2,20,7,9,0,0,0,0,0,26.90,2009
2,Visanthe Shiancoe,TE,17,MIN,NYG,8,7,88,94,1,27,12,13,0,0,0,0,0,22.40,2009
3,Vernon Davis,TE,17,SF,LAR,10,6,60,89,1,73,9,15,0,0,0,0,0,20.90,2009
4,Greg Olsen,TE,17,CHI,DET,8,5,63,94,1,34,12,19,0,0,0,0,0,20.40,2009
5,Joel Dreessen,TE,17,HOU,NE,7,6,86,81,1,25,12,14,0,0,0,0,0,20.10,2009
6,Jason Witten,TE,17,DAL,PHI,7,6,86,76,1,25,11,13,0,0,0,0,0,19.60,2009
7,Zach Miller,TE,17,OAK,BAL,9,7,78,38,1,12,4,5,0,0,0,0,0,16.80,2009
8,Heath Miller,TE,17,PIT,MIA,6,5,83,56,1,37,9,11,0,0,0,1,0,16.60,2009
9,Brent Celek,TE,17,PHI,DAL,9,7,78,96,0,25,11,14,0,0,0,0,0,16.60,2009
10,Jermichael Finley,TE,17,GB,ARI,5,4,80,34,1,11,7,9,0,0,0,0,0,13.40,2009
11,Justin Peelle,TE,17,ATL,TB,4,3,75,38,1,32,10,13,0,0,0,0,0,12.80,2009
12,Dallas Clark,TE,17,IND,BUF,8,7,88,52,0,17,7,7,0,0,0,0,0,12.20,2009
13,Kellen Winslow,TE,17,TB,ATL,8,5,63,56,0,18,7,11,0,0,0,0,0,10.60,2009
14,Fred Davis,TE,17,WAS,LAC,11,6,55,46,0,15,4,8,0,0,0,0,0,10.60,2009
15,Mike Sellers,TE,17,WAS,LAC,3,3,100,12,1,6,4,4,0,0,0,0,0,10.20,2009
16,John Carlson,TE,17,SEA,TEN,3,2,67,14,1,8,5,7,0,0,0,0,0,9.40,2009
17,Desmond Clark,TE,17,CHI,DET,2,2,100,7,1,6,4,4,0,0,0,0,0,8.70,2009
