Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Brett Favre,QB,17,MIN,NYG,25,31,81,316,10,4,0,149,1,2,2,0,31.84,2009
2,Jay Cutler,QB,17,CHI,DET,22,36,61,276,8,4,0,122,1,5,5,0,27.54,2009
3,Kyle Orton,QB,17,DEN,KC,32,56,57,431,8,1,3,65,2,16,8,0,22.84,2009
4,Matt Schaub,QB,17,HOU,NE,24,39,62,303,8,2,1,92,2,1,1,0,22.22,2009
5,Tony Romo,QB,17,DAL,PHI,24,34,71,311,9,2,1,106,3,-3,-1,0,22.14,2009
6,Ben Roethlisberger,QB,17,PIT,MIA,18,27,67,220,8,3,0,129,4,17,4,0,21.50,2009
7,Jason Campbell,QB,17,WAS,LAC,28,42,67,281,7,2,0,101,3,8,3,0,20.04,2009
8,Aaron Rodgers,QB,17,GB,ARI,21,26,81,235,9,1,0,117,2,2,1,1,19.60,2009
9,David Garrard,QB,17,JAX,CLE,22,39,56,202,5,2,1,77,5,40,8,0,19.08,2009
10,Ryan Fitzpatrick,QB,17,BUF,IND,16,25,64,155,6,3,0,121,1,7,7,0,18.90,2009
11,Daunte Culpepper,QB,17,DET,CHI,23,34,68,262,8,2,1,98,4,9,2,0,18.38,2009
12,Matt Ryan,QB,17,ATL,TB,23,35,66,223,6,2,2,79,1,3,3,0,15.22,2009
13,Alex Smith,QB,17,SF,LAR,17,28,61,222,8,1,0,98,4,1,0,0,12.98,2009
14,Billy Volek,QB,17,LAC,WAS,19,30,63,216,7,1,1,82,1,-1,-1,0,11.54,2009
15,Charlie Frye,QB,17,OAK,BAL,18,25,72,180,7,1,0,105,1,2,2,0,11.40,2009
16,Matt Hasselbeck,QB,17,SEA,TEN,15,30,50,175,6,1,1,65,2,5,3,0,10.50,2009
17,Matt Moore,QB,17,CAR,NO,14,23,61,162,7,1,0,97,1,-1,-1,0,10.38,2009
18,Donovan McNabb,QB,17,PHI,DAL,20,36,56,223,6,0,0,74,2,8,4,0,8.72,2009
19,Josh Freeman,QB,17,TB,ATL,15,31,48,172,6,1,2,49,3,-2,-1,0,8.68,2009
20,Chad Henne,QB,17,MIA,PIT,16,20,80,140,7,1,1,92,1,0,0,0,8.60,2009
21,Philip Rivers,QB,17,LAC,WAS,9,15,60,99,7,1,0,102,0,0,0,0,7.96,2009
22,Matt Cassel,QB,17,KC,DEN,13,24,54,207,9,0,1,66,1,0,0,0,7.28,2009
23,Tom Brady,QB,17,NE,HOU,17,26,65,186,7,0,1,70,0,0,0,0,6.44,2009
24,Vince Young,QB,17,TEN,SEA,17,28,61,171,6,0,1,63,2,-2,-1,0,5.64,2009
25,Joe Flacco,QB,17,BAL,OAK,11,19,58,102,5,0,0,73,4,-2,-1,0,3.88,2009
26,Brian Hoyer,QB,17,NE,HOU,8,12,67,71,6,0,0,82,1,10,10,0,3.84,2009
27,Brian St Pierre,QB,17,ARI,GB,2,4,50,12,3,1,1,56,1,2,2,0,3.68,2009
28,Eli Manning,QB,17,NYG,MIN,17,23,74,141,6,0,1,71,0,0,0,0,3.64,2009
29,Mark Brunell,QB,17,NO,CAR,15,29,52,102,4,0,1,45,0,0,0,0,3.08,2009
30,Keith Null,QB,17,LAR,SF,7,17,41,57,3,0,0,50,3,6,2,0,2.88,2009
31,Peyton Manning,QB,17,IND,BUF,14,18,78,95,5,0,1,66,0,0,0,0,2.80,2009
32,Mark Sanchez,QB,17,NYJ,CIN,8,16,50,63,4,0,0,60,2,2,1,0,2.72,2009
33,Pat White,QB,17,MIA,PIT,0,2,0,0,0,0,0,40,5,27,5,0,2.70,2009
34,Derek Anderson,QB,17,CLE,JAX,7,11,64,86,8,0,1,50,1,2,2,0,2.64,2009
35,JaMarcus Russell,QB,17,OAK,BAL,9,14,64,102,7,0,1,56,2,5,3,0,2.58,2009
36,Kyle Boller,QB,17,LAR,SF,4,11,36,23,2,0,0,45,1,13,13,0,2.22,2009
37,Matt Leinart,QB,17,ARI,GB,13,21,62,96,5,0,2,33,0,0,0,0,1.84,2009
38,Tarvaris Jackson,QB,17,MIN,NYG,4,6,67,42,7,0,0,87,3,-3,-1,0,1.38,2009
39,Kurt Warner,QB,17,ARI,GB,4,6,67,31,5,0,0,79,0,0,0,0,1.24,2009
40,David Carr,QB,17,NYG,MIN,3,5,60,26,5,0,0,74,0,0,0,0,1.04,2009
41,Seneca Wallace,QB,17,SEA,TEN,1,1,100,17,17,0,0,119,0,0,0,0,0.68,2009
42,Chris Redman,QB,17,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
43,Brian Brohm,QB,17,BUF,IND,0,0,0,0,0,0,0,0,3,-3,-1,0,-0.30,2009
44,Kellen Clemens,QB,17,NYJ,CIN,0,0,0,0,0,0,0,0,3,-3,-1,0,-0.30,2009
45,Curtis Painter,QB,17,IND,BUF,4,17,24,39,2,0,1,15,2,1,1,0,-0.34,2009
46,JT OSullivan,QB,17,CIN,NYJ,3,8,38,31,4,0,0,49,1,3,3,0,-0.46,2009
47,Carson Palmer,QB,17,CIN,NYJ,1,11,9,0,0,0,1,2,0,0,0,0,-1.00,2009
48,Matt Flynn,QB,17,GB,ARI,1,3,33,7,2,0,1,3,3,-3,-1,0,-1.02,2009
