Player,Position,Team,Opponent,Points
Dennis Pitta,TE,BAL,NYJ,8.00
Erik Swoope,TE,IND,TEN,7.10
Coby Fleener,TE,NO,KC,6.40
Zach Miller,TE,CHI,GB,6.00
Cameron Brate,TE,TB,SF,5.90
Charles Clay,TE,BUF,MIA,4.90
Travis Kelce,TE,KC,NO,4.40
Jesse James,TE,PIT,NE,3.80
Clay Harbor,TE,DET,WAS,3.60
Jermaine Gresham,TE,ARI,SEA,3.50
Vance McDonald,TE,SF,TB,3.40
Will Tye,TE,NYG,LAR,3.40
Xavier Grimble,TE,PIT,NE,3.40
Ryan Griffin,TE,HOU,DEN,3.30
Hunter Henry,TE,LAC,ATL,2.60
Zach Ertz,TE,PHI,MIN,2.40
Mychal Rivera,TE,OAK,JAX,2.30
Niles Paul,TE,WAS,DET,2.10
Marcedes Lewis,TE,JAX,OAK,2.10
Demetrius Harris,TE,KC,NO,2.00
Anthony Fasano,TE,TEN,IND,2.00
Tyler Eifert,TE,CIN,CLE,1.90
Nick O'Leary,TE,BUF,MIA,1.70
Brent Celek,TE,PHI,MIN,1.70
Richard Rodgers,TE,GB,CHI,1.70
Josh Hill,TE,NO,KC,1.60
Clive Walford,TE,OAK,JAX,1.50
Levine Toilolo,TE,ATL,LAC,1.50
Jerell Adams,TE,NYG,LAR,1.50
Martellus Bennett,TE,NE,PIT,1.50
David Johnson,TE,PIT,NE,1.50
Tyler Higbee,TE,LAR,NYG,1.40
Garrett Celek,TE,SF,TB,1.40
Tyler Kroft,TE,CIN,CLE,1.30
Larry Donnell,TE,NYG,LAR,0.80
Logan Paulsen,TE,CHI,GB,0.00
Rhett Ellison,TE,MIN,PHI,0.00
Nick Vannett,TE,SEA,ARI,0.00
Jay Ajayi,RB,MIA,BUF,31.60
Jeremy Hill,RB,CIN,CLE,30.20
LeGarrette Blount,RB,NE,PIT,29.40
David Johnson,RB,ARI,SEA,28.10
Le'Veon Bell,RB,PIT,NE,24.90
DeMarco Murray,RB,TEN,IND,24.70
Ty Montgomery,RB,GB,CHI,22.60
Spencer Ware,RB,KC,NO,21.10
Latavius Murray,RB,OAK,JAX,20.30
Jacquizz Rodgers,RB,TB,SF,20.30
CJ Anderson,RB,DEN,HOU,19.70
Frank Gore,RB,IND,TEN,19.30
Chris Thompson,RB,WAS,DET,18.30
Mark Ingram,RB,NO,KC,17.20
Isaiah Crowell,RB,CLE,CIN,16.90
Shaun Draughn,RB,SF,TB,16.30
Devontae Booker,RB,DEN,HOU,15.70
Giovani Bernard,RB,CIN,CLE,15.70
Todd Gurley,RB,LAR,NYG,15.20
Devonta Freeman,RB,ATL,LAC,15.00
Peyton Barber,RB,TB,SF,14.40
Tevin Coleman,RB,ATL,LAC,14.40
Matt Asiata,RB,MIN,PHI,14.00
Rashad Jennings,RB,NYG,LAR,12.90
James White,RB,NE,PIT,11.20
Reggie Bush,RB,BUF,MIA,10.40
Lamar Miller,RB,HOU,DEN,9.70
Zach Zenner,RB,DET,WAS,8.90
Rob Kelley,RB,WAS,DET,8.60
Christine Michael,RB,SEA,ARI,8.50
Ryan Mathews,RB,PHI,MIN,8.30
Mike Davis,RB,SF,TB,8.10
DuJuan Harris,RB,SF,TB,7.70
Damien Williams,RB,MIA,BUF,7.60
Duke Johnson,RB,CLE,CIN,7.30
Chris Ivory,RB,JAX,OAK,7.10
Darren Sproles,RB,PHI,MIN,6.90
Justin Forsett,RB,DET,WAS,6.80
Ka'Deem Carey,RB,CHI,GB,6.70
Antone Smith,RB,TB,SF,6.70
Jerick McKinnon,RB,MIN,PHI,5.80
Tim Hightower,RB,NO,KC,5.40
Alfred Blue,RB,HOU,DEN,5.30
Rex Burkhead,RB,CIN,CLE,4.30
Lorenzo Taliaferro,RB,BAL,NYJ,4.00
TJ Yeldon,RB,JAX,OAK,3.80
CJ Prosise,RB,SEA,ARI,3.70
Deandre Washington,RB,OAK,JAX,3.20
Justin Tucker,K,BAL,NYJ,0.00
Matt Bryant,K,ATL,LAC,0.00
Roberto Aguayo,K,TB,SF,0.00
Chris Boswell,K,PIT,NE,0.00
Adam Vinatieri,K,IND,TEN,0.00
Jason Myers,K,JAX,OAK,0.00
Nick Novak,K,HOU,DEN,0.00
Brandon McManus,K,DEN,HOU,0.00
Cairo Santos,K,KC,NO,0.00
Mason Crosby,K,GB,CHI,0.00
Ryan Succop,K,TEN,IND,0.00
Matt Prater,K,DET,WAS,0.00
Andrew Franks,K,MIA,BUF,0.00
Mike Nugent,K,CIN,CLE,0.00
Caleb Sturgis,K,PHI,MIN,0.00
Chandler Catanzaro,K,ARI,SEA,0.00
Steven Hauschka,K,SEA,ARI,0.00
Nick Folk,K,NYJ,BAL,0.00
Robbie Gould,K,NYG,LAR,0.00
Cody Parkey,K,CLE,CIN,0.00
Dan Carpenter,K,BUF,MIA,0.00
Phil Dawson,K,SF,TB,0.00
Dustin Hopkins,K,WAS,DET,0.00
Connor Barth,K,CHI,GB,0.00
Blair Walsh,K,MIN,PHI,0.00
Greg Zuerlein,K,LAR,NYG,0.00
Stephen Gostkowski,K,NE,PIT,0.00
Wil Lutz,K,NO,KC,0.00
Baltimore Ravens,DST,BAL,NYJ,17.00
Seattle Seahawks,DST,SEA,ARI,15.00
Atlanta Falcons,DST,ATL,LAC,13.00
New York Jets,DST,NYJ,BAL,12.00
Green Bay Packers,DST,GB,CHI,12.00
Chicago Bears,DST,CHI,GB,12.00
Tampa Bay Buccaneers,DST,TB,SF,11.00
Kansas City Chiefs,DST,KC,NO,11.00
Indianapolis Colts,DST,IND,TEN,11.00
Denver Broncos,DST,DEN,HOU,9.00
Minnesota Vikings,DST,MIN,PHI,8.00
Arizona Cardinals,DST,ARI,SEA,8.00
Oakland Raiders,DST,OAK,JAX,8.00
Detroit Lions,DST,DET,WAS,7.00
Cincinnati Bengals,DST,CIN,CLE,7.00
Los Angeles Rams,DST,LAR,NYG,6.00
Los Angeles Chargers,DST,LAC,ATL,5.00
Miami Dolphins,DST,MIA,BUF,4.00
Pittsburgh Steelers,DST,PIT,NE,4.00
Cleveland Browns,DST,CLE,CIN,4.00
Washington Redskins,DST,WAS,DET,4.00
New England Patriots,DST,NE,PIT,3.00
San Francisco 49ers,DST,SF,TB,3.00
Tennessee Titans,DST,TEN,IND,1.00
Houston Texans,DST,HOU,DEN,0.00
New Orleans Saints,DST,NO,KC,0.00
Buffalo Bills,DST,BUF,MIA,0.00
Jacksonville Jaguars,DST,JAX,OAK,-1.00
