Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Melvin Gordon,RB,7,LAC,ATL,22,68,3,2,7,6,53,1,0,0,36.10,2016
2,Matt Forte,RB,7,NYJ,BAL,30,100,3,1,4,4,54,1,1,1,33.40,2016
3,Jay Ajayi,RB,7,MIA,BUF,28,214,8,1,1,1,2,0,0,0,31.60,2016
4,Jeremy Hill,RB,7,CIN,CLE,9,168,19,1,2,2,24,0,0,0,30.20,2016
5,LeGarrette Blount,RB,7,NE,PIT,24,127,5,2,1,1,7,0,0,0,29.40,2016
6,David Johnson,RB,7,ARI,SEA,33,113,3,0,13,8,58,0,0,0,28.10,2016
7,Le'Veon Bell,RB,7,PIT,NE,21,81,4,0,13,10,68,0,1,0,24.90,2016
8,DeMarco Murray,RB,7,TEN,IND,25,107,4,1,5,3,20,0,0,0,24.70,2016
9,Ty Montgomery,RB,7,GB,CHI,9,60,7,0,13,10,66,0,0,0,22.60,2016
10,Spencer Ware,RB,7,KC,NO,17,77,5,0,2,2,54,1,0,0,21.10,2016
11,Latavius Murray,RB,7,OAK,JAX,18,59,3,2,5,2,4,0,0,0,20.30,2016
12,Jacquizz Rodgers,RB,7,TB,SF,26,154,6,0,1,1,9,0,0,0,20.30,2016
13,CJ Anderson,RB,7,DEN,HOU,16,107,7,1,0,0,0,0,0,0,19.70,2016
14,Frank Gore,RB,7,IND,TEN,17,61,4,0,5,5,22,1,0,0,19.30,2016
15,Chris Thompson,RB,7,WAS,DET,12,73,6,0,7,7,40,0,0,0,18.30,2016
16,Mark Ingram,RB,7,NO,KC,16,62,4,0,4,4,20,1,1,1,17.20,2016
17,Isaiah Crowell,RB,7,CLE,CIN,12,63,5,1,4,3,16,0,0,0,16.90,2016
18,Shaun Draughn,RB,7,SF,TB,1,16,16,0,7,5,37,1,0,0,16.30,2016
19,Giovani Bernard,RB,7,CIN,CLE,17,80,5,1,2,1,7,0,0,0,15.70,2016
20,Devontae Booker,RB,7,DEN,HOU,17,83,5,1,2,1,4,0,1,0,15.70,2016
21,Todd Gurley,RB,7,LAR,NYG,15,57,4,0,7,6,35,0,0,0,15.20,2016
22,Devonta Freeman,RB,7,ATL,LAC,15,58,4,0,6,5,42,0,0,0,15.00,2016
23,Peyton Barber,RB,7,TB,SF,12,84,7,1,0,0,0,0,0,0,14.40,2016
24,Tevin Coleman,RB,7,ATL,LAC,8,64,8,1,1,1,10,0,0,0,14.40,2016
25,Matt Asiata,RB,7,MIN,PHI,12,55,5,0,8,6,25,0,0,0,14.00,2016
26,Rashad Jennings,RB,7,NYG,LAR,13,25,2,1,3,2,24,0,0,0,12.90,2016
27,James White,RB,7,NE,PIT,0,0,0,0,5,2,32,1,0,0,11.20,2016
28,Reggie Bush,RB,7,BUF,MIA,1,1,1,1,2,1,13,0,0,0,10.40,2016
29,Lamar Miller,RB,7,HOU,DEN,11,61,6,0,4,3,6,0,0,0,9.70,2016
30,Zach Zenner,RB,7,DET,WAS,9,29,3,1,2,0,0,0,0,0,8.90,2016
31,Rob Kelley,RB,7,WAS,DET,4,15,4,0,1,1,1,1,0,0,8.60,2016
32,Christine Michael,RB,7,SEA,ARI,16,52,3,0,3,3,3,0,0,0,8.50,2016
33,Ryan Mathews,RB,7,PHI,MIN,14,56,4,0,1,1,27,0,1,1,8.30,2016
34,Mike Davis,RB,7,SF,TB,7,21,3,1,0,0,0,0,0,0,8.10,2016
35,DuJuan Harris,RB,7,SF,TB,11,39,4,0,2,2,18,0,0,0,7.70,2016
36,Damien Williams,RB,7,MIA,BUF,4,16,4,1,1,0,0,0,0,0,7.60,2016
37,Duke Johnson,RB,7,CLE,CIN,6,15,3,0,5,4,18,0,0,0,7.30,2016
38,Chris Ivory,RB,7,JAX,OAK,5,48,10,0,4,2,3,0,1,0,7.10,2016
39,Darren Sproles,RB,7,PHI,MIN,3,26,9,0,3,2,23,0,0,0,6.90,2016
40,Justin Forsett,RB,7,DET,WAS,8,33,4,0,2,2,15,0,0,0,6.80,2016
41,Ka'Deem Carey,RB,7,CHI,GB,10,48,5,0,1,1,9,0,0,0,6.70,2016
42,Antone Smith,RB,7,TB,SF,1,6,6,0,3,2,41,0,0,0,6.70,2016
43,Jerick McKinnon,RB,7,MIN,PHI,11,43,4,0,1,1,5,0,0,0,5.80,2016
44,Tim Hightower,RB,7,NO,KC,5,39,8,0,1,1,5,0,0,0,5.40,2016
45,Alfred Blue,RB,7,HOU,DEN,11,63,6,0,3,0,0,0,1,1,5.30,2016
46,Rex Burkhead,RB,7,CIN,CLE,4,23,6,0,1,1,10,0,0,0,4.30,2016
47,Lorenzo Taliaferro,RB,7,BAL,NYJ,1,0,0,0,3,3,10,0,0,0,4.00,2016
48,TJ Yeldon,RB,7,JAX,OAK,6,24,4,0,2,1,4,0,0,0,3.80,2016
49,CJ Prosise,RB,7,SEA,ARI,1,0,0,0,3,2,17,0,0,0,3.70,2016
50,Robert Turbin,RB,7,IND,TEN,2,3,2,0,1,1,19,0,0,0,3.20,2016
