Player,Position,Team,Opponent,Points
John Phillips,TE,DEN,ATL,0.00
Gerald Christian,TE,BUF,LAR,0.00
Temarrick Hemingway,TE,LAR,BUF,0.00
Scott Simonson,TE,CAR,TB,0.00
MarQueis Gray,TE,MIA,TEN,0.00
David Johnson,TE,PIT,NYJ,0.00
Levine Toilolo,TE,ATL,DEN,0.00
Tevin Coleman,RB,ATL,DEN,29.30
Jordan Howard,RB,CHI,IND,28.30
Theo Riddick,RB,DET,PHI,26.20
Le'Veon Bell,RB,PIT,NYJ,24.40
Carlos Hyde,RB,SF,ARI,23.40
DeMarco Murray,RB,TEN,MIA,21.70
Devonta Freeman,RB,ATL,DEN,21.30
Jacquizz Rodgers,RB,TB,CAR,20.90
LeSean McCoy,RB,BUF,LAR,20.80
Cameron Artis-Payne,RB,CAR,TB,20.50
Matt Asiata,RB,MIN,HOU,19.10
Todd Gurley,RB,LAR,BUF,18.80
Ryan Mathews,RB,PHI,DET,17.50
Jalen Richard,RB,OAK,LAC,15.70
Giovani Bernard,RB,CIN,DAL,15.60
Melvin Gordon,RB,LAC,OAK,14.70
Bobby Rainey,RB,NYG,GB,13.40
James White,RB,NE,CLE,12.90
Bilal Powell,RB,NYJ,PIT,11.10
Terrance West,RB,BAL,WAS,10.90
Darren Sproles,RB,PHI,DET,10.80
Jay Ajayi,RB,MIA,TEN,10.20
Deandre Washington,RB,OAK,LAC,10.20
Devontae Booker,RB,DEN,ATL,9.90
LeGarrette Blount,RB,NE,CLE,9.70
Jamize Olawale,FB,OAK,LAC,9.40
Eddie Lacy,RB,GB,NYG,9.40
CJ Anderson,RB,DEN,ATL,9.20
Damien Williams,RB,MIA,TEN,9.00
Frank Gore,RB,IND,CHI,8.90
Chris Thompson,RB,WAS,BAL,8.50
James Starks,RB,GB,NYG,8.20
Matt Forte,RB,NYJ,PIT,8.00
Mike Gillislee,RB,BUF,LAR,6.60
Matt Jones,RB,WAS,BAL,6.60
Fozzy Whittaker,RB,CAR,TB,6.40
Jerick McKinnon,RB,MIN,HOU,5.60
Derrick Henry,RB,TEN,MIA,5.40
Zach Zenner,RB,DET,PHI,5.20
Isaiah Crowell,RB,CLE,NE,5.00
Kyle Juszczyk,FB,BAL,WAS,5.00
Duke Johnson,RB,CLE,NE,4.20
Kenyan Drake,RB,MIA,TEN,4.00
Alfred Blue,RB,HOU,MIN,3.90
Malcolm Brown,RB,LAR,BUF,3.80
Lamar Miller,RB,HOU,MIN,3.40
Alfred Morris,RB,DAL,CIN,3.30
Josh Ferguson,RB,IND,CHI,3.30
Greg Zuerlein,K,LAR,BUF,0.00
Caleb Sturgis,K,PHI,DET,0.00
Connor Barth,K,CHI,IND,0.00
Matt Bryant,K,ATL,DEN,0.00
Mason Crosby,K,GB,NYG,0.00
Josh Brown,K,NYG,GB,0.00
Brandon McManus,K,DEN,ATL,0.00
Roberto Aguayo,K,TB,CAR,0.00
Chandler Catanzaro,K,ARI,SF,0.00
Nick Novak,K,HOU,MIN,0.00
Nick Folk,K,NYJ,PIT,0.00
Stephen Gostkowski,K,NE,CLE,0.00
Blair Walsh,K,MIN,HOU,0.00
Chris Boswell,K,PIT,NYJ,0.00
Josh Lambo,K,LAC,OAK,0.00
Dan Carpenter,K,BUF,LAR,0.00
Matt Prater,K,DET,PHI,0.00
Ryan Succop,K,TEN,MIA,0.00
Andrew Franks,K,MIA,TEN,0.00
Dan Bailey,K,DAL,CIN,0.00
Justin Tucker,K,BAL,WAS,0.00
Dustin Hopkins,K,WAS,BAL,0.00
Phil Dawson,K,SF,ARI,0.00
Graham Gano,K,CAR,TB,0.00
Mike Nugent,K,CIN,DAL,0.00
Cody Parkey,K,CLE,NE,0.00
Arizona Cardinals,DST,ARI,SF,15.00
Washington Redskins,DST,WAS,BAL,13.00
Tennessee Titans,DST,TEN,MIA,11.00
New England Patriots,DST,NE,CLE,10.00
Atlanta Falcons,DST,ATL,DEN,9.00
Oakland Raiders,DST,OAK,LAC,9.00
Tampa Bay Buccaneers,DST,TB,CAR,9.00
Pittsburgh Steelers,DST,PIT,NYJ,7.00
Green Bay Packers,DST,GB,NYG,7.00
Detroit Lions,DST,DET,PHI,7.00
Miami Dolphins,DST,MIA,TEN,7.00
Baltimore Ravens,DST,BAL,WAS,6.00
Philadelphia Eagles,DST,PHI,DET,6.00
Dallas Cowboys,DST,DAL,CIN,5.00
Chicago Bears,DST,CHI,IND,4.00
Los Angeles Chargers,DST,LAC,OAK,4.00
Denver Broncos,DST,DEN,ATL,4.00
New York Giants,DST,NYG,GB,4.00
Los Angeles Rams,DST,LAR,BUF,4.00
Carolina Panthers,DST,CAR,TB,3.00
Indianapolis Colts,DST,IND,CHI,2.00
New York Jets,DST,NYJ,PIT,2.00
Cincinnati Bengals,DST,CIN,DAL,2.00
Houston Texans,DST,HOU,MIN,1.00
San Francisco 49ers,DST,SF,ARI,0.00
Cleveland Browns,DST,CLE,NE,0.00
