,Player,Position,Team,Opponent,Points,PlayerID
105,Austin Hooper,TE,ATL,DEN,2.4,00-0032392
106,Dominique Jones,TE,MIA,TEN,2.4,00-0028994
107,Brandon Myers,TE,TB,CAR,2.2,00-0027135
108,Anthony Fasano,TE,TEN,MIA,2.0,00-0024268
109,Brandon Bostick,TE,NYJ,PIT,1.9,00-0029601
110,Richard Rodgers,TE,GB,NYG,1.6,00-0031384
111,Dion Sims,TE,MIA,TEN,1.6,00-0030422
112,Trey Burton,TE,PHI,DET,1.5,00-0030710
113,Blake Bell,TE,SF,ARI,1.4,00-0032062
114,Jermaine Gresham,TE,ARI,SF,1.4,00-0027873
115,Garrett Celek,TE,SF,ARI,1.4,00-0028903
116,Jacob Tamme,TE,ATL,DEN,1.1,00-0026267
117,Clay Harbor,TE,DET,PHI,0.0,00-0027725
118,John Phillips,TE,DEN,ATL,0.0,00-0027139
119,Gerald Christian,TE,BUF,LAR,0.0,00-0032190
120,Temarrick Hemingway,TE,LA,BUF,0.0,00-0033112
121,Scott Simonson,TE,CAR,TB,0.0,00-0031167
122,MarQueis Gray,TE,MIA,TEN,0.0,00-0029878
123,David Johnson,TE,PIT,NYJ,0.0,
124,Levine Toilolo,TE,ATL,DEN,0.0,00-0030443
125,Tevin Coleman,RB,ATL,DEN,29.3,00-0032058
126,Jordan Howard,RB,CHI,IND,28.3,00-0032780
127,Theo Riddick,RB,DET,PHI,26.2,00-0030107
128,Le'Veon Bell,RB,PIT,NYJ,24.4,00-0030496
129,Carlos Hyde,RB,SF,ARI,23.4,00-0031045
130,DeMarco Murray,RB,TEN,MIA,21.7,00-0028009
131,Devonta Freeman,RB,ATL,DEN,21.3,00-0031285
132,Jacquizz Rodgers,RB,TB,CAR,20.9,00-0028083
133,LeSean McCoy,RB,BUF,LAR,20.8,00-0027029
134,Cameron Artis-Payne,RB,CAR,TB,20.5,00-0031599
135,Matt Asiata,RB,MIN,HOU,19.1,00-0028198
136,Todd Gurley,RB,LA,BUF,18.8,00-0032241
137,Ryan Mathews,RB,PHI,DET,17.5,00-0027864
138,Jalen Richard,RB,OAK,LAC,15.7,00-0033025
139,Giovani Bernard,RB,CIN,DAL,15.6,00-0030456
140,Melvin Gordon,RB,LAC,OAK,14.7,00-0032144
141,Bobby Rainey,RB,NYG,GB,13.4,00-0029384
142,James White,RB,NE,CLE,12.9,00-0031062
143,Bilal Powell,RB,NYJ,PIT,11.1,00-0028064
144,Terrance West,RB,BAL,WAS,10.9,00-0031375
145,Darren Sproles,RB,PHI,DET,10.8,00-0023564
146,Jay Ajayi,RB,MIA,TEN,10.2,00-0031590
147,Deandre Washington,RB,OAK,LAC,10.2,00-0032940
148,Devontae Booker,RB,DEN,ATL,9.9,00-0032972
149,LeGarrette Blount,RB,NE,CLE,9.7,00-0027325
150,Jamize Olawale,FB,OAK,LAC,9.4,00-0029492
151,Eddie Lacy,RB,GB,NYG,9.4,00-0030485
152,CJ Anderson,RB,DEN,ATL,9.2,00-0029854
153,Damien Williams,RB,MIA,TEN,9.0,00-0030874
154,Frank Gore,RB,IND,CHI,8.9,00-0023500
155,Chris Thompson,RB,WAS,BAL,8.5,00-0030404
156,James Starks,RB,GB,NYG,8.2,00-0027791
157,Matt Forte,RB,NYJ,PIT,8.0,00-0026184
158,Mike Gillislee,RB,BUF,LAR,6.6,00-0030433
159,Matt Jones,RB,WAS,BAL,6.6,00-0031939
160,Fozzy Whittaker,RB,CAR,TB,6.4,00-0029731
161,Jerick McKinnon,RB,MIN,HOU,5.6,00-0031376
162,Derrick Henry,RB,TEN,MIA,5.4,00-0032764
163,Zach Zenner,RB,DET,PHI,5.2,00-0031665
164,Isaiah Crowell,RB,CLE,NE,5.0,00-0030656
165,Kyle Juszczyk,FB,BAL,WAS,5.0,00-0029892
166,Duke Johnson,RB,CLE,NE,4.2,00-0032257
167,Kenyan Drake,RB,MIA,TEN,4.0,00-0033118
168,Alfred Blue,RB,HOU,MIN,3.9,00-0031075
169,Malcolm Brown,RB,LA,BUF,3.8,00-0031806
170,Lamar Miller,RB,HOU,MIN,3.4,00-0029615
171,Alfred Morris,RB,DAL,CIN,3.3,00-0029141
172,Josh Ferguson,RB,IND,CHI,3.3,00-0032377
173,Greg Zuerlein,K,LA,BUF,0.0,00-0029621
174,Caleb Sturgis,K,PHI,DET,0.0,00-0030390
175,Connor Barth,K,CHI,IND,0.0,00-0026138
176,Matt Bryant,K,ATL,DEN,0.0,00-0020578
177,Mason Crosby,K,GB,NYG,0.0,00-0025580
178,Josh Brown,K,NYG,GB,0.0,00-0021940
179,Brandon McManus,K,DEN,ATL,0.0,00-0029822
180,Roberto Aguayo,K,TB,CAR,0.0,00-0033102
181,Chandler Catanzaro,K,ARI,SF,0.0,00-0030896
182,Nick Novak,K,HOU,MIN,0.0,00-0023096
183,Nick Folk,K,NYJ,PIT,0.0,00-0025565
184,Stephen Gostkowski,K,NE,CLE,0.0,00-0024333
185,Blair Walsh,K,MIN,HOU,0.0,00-0029576
186,Chris Boswell,K,PIT,NYJ,0.0,00-0031136
187,Josh Lambo,K,LAC,OAK,0.0,00-0032087
188,Dan Carpenter,K,BUF,LAR,0.0,00-0026003
189,Matt Prater,K,DET,PHI,0.0,00-0023853
190,Ryan Succop,K,TEN,MIA,0.0,00-0026968
191,Andrew Franks,K,MIA,TEN,0.0,00-0031718
192,Dan Bailey,K,DAL,CIN,0.0,00-0028660
193,Justin Tucker,K,BAL,WAS,0.0,00-0029597
194,Dustin Hopkins,K,WAS,BAL,0.0,00-0030098
195,Phil Dawson,K,SF,ARI,0.0,00-0004091
196,Graham Gano,K,CAR,TB,0.0,00-0026858
197,Mike Nugent,K,CIN,DAL,0.0,00-0023482
198,Cody Parkey,K,CLE,NE,0.0,00-0030850
199,Arizona Cardinals,DST,ARI,SF,15.0,
200,Washington Redskins,DST,WAS,BAL,13.0,
201,Tennessee Titans,DST,TEN,MIA,11.0,
202,New England Patriots,DST,NE,CLE,10.0,
203,Atlanta Falcons,DST,ATL,DEN,9.0,
204,Oakland Raiders,DST,OAK,LAC,9.0,
205,Tampa Bay Buccaneers,DST,TB,CAR,9.0,
206,Pittsburgh Steelers,DST,PIT,NYJ,7.0,
207,Green Bay Packers,DST,GB,NYG,7.0,
208,Detroit Lions,DST,DET,PHI,7.0,
209,Miami Dolphins,DST,MIA,TEN,7.0,
210,Baltimore Ravens,DST,BAL,WAS,6.0,
211,Philadelphia Eagles,DST,PHI,DET,6.0,
212,Dallas Cowboys,DST,DAL,CIN,5.0,
213,Chicago Bears,DST,CHI,IND,4.0,
214,Los Angeles Chargers,DST,LAC,OAK,4.0,
215,Denver Broncos,DST,DEN,ATL,4.0,
216,New York Giants,DST,NYG,GB,4.0,
217,Los Angeles Rams,DST,LA,BUF,4.0,
218,Carolina Panthers,DST,CAR,TB,3.0,
219,Indianapolis Colts,DST,IND,CHI,2.0,
220,New York Jets,DST,NYJ,PIT,2.0,
221,Cincinnati Bengals,DST,CIN,DAL,2.0,
222,Houston Texans,DST,HOU,MIN,1.0,
223,San Francisco 49ers,DST,SF,ARI,0.0,
224,Cleveland Browns,DST,CLE,NE,0.0,
