Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,TY Hilton,WR,5,IND,CHI,11,10,91,171,1,35,16,17,0,0,0,0,0,36.10,2016
2,Sammie Coates,WR,5,PIT,NYJ,11,6,55,139,2,72,13,23,0,0,0,0,0,34.90,2016
3,Amari Cooper,WR,5,OAK,LAC,12,6,50,138,1,64,12,23,0,0,0,0,0,30.80,2016
4,Cameron Meredith,WR,5,CHI,IND,12,9,75,130,1,30,11,14,1,6,0,2,1,30.60,2016
5,Adam Thielen,WR,5,MIN,HOU,8,7,88,127,1,36,16,18,0,0,0,0,0,28.70,2016
6,Brandon Marshall,WR,5,NYJ,PIT,15,8,53,114,1,19,8,14,0,0,0,0,0,28.40,2016
7,Jeremy Kerley,WR,5,SF,ARI,13,8,62,102,1,24,8,13,0,0,0,1,0,27.20,2016
8,Brandon LaFell,WR,5,CIN,DAL,11,8,73,68,2,14,6,9,0,0,0,0,0,26.80,2016
9,Larry Fitzgerald,WR,5,ARI,SF,8,6,75,81,2,29,10,14,0,0,0,0,0,26.10,2016
10,Tyrell Williams,WR,5,LAC,OAK,6,5,83,117,1,50,20,23,0,0,0,0,0,25.70,2016
11,Antonio Brown,WR,5,PIT,NYJ,11,9,82,78,1,16,7,9,0,0,0,0,0,22.80,2016
12,Randall Cobb,WR,5,GB,NYG,11,9,82,108,0,21,10,12,1,0,0,0,0,22.80,2016
13,Travis Benjamin,WR,5,LAC,OAK,11,7,64,117,0,54,11,17,0,0,0,1,0,21.70,2016
14,Mike Evans,WR,5,TB,CAR,12,6,50,89,1,26,7,15,0,0,0,0,0,20.90,2016
15,Davante Adams,WR,5,GB,NYG,8,5,63,85,1,29,11,17,0,0,0,0,0,19.50,2016
16,Chris Hogan,WR,5,NE,CLE,5,4,80,114,0,63,23,29,1,2,0,0,0,18.60,2016
