Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,David Johnson,RB,5,ARI,SF,27,157,6,2,6,3,28,0,1,0,36.50,2016
2,Ezekiel Elliott,RB,5,DAL,CIN,15,134,9,2,4,3,37,0,0,0,35.10,2016
3,Tevin Coleman,RB,5,ATL,DEN,6,31,5,0,6,4,132,1,0,0,29.30,2016
4,Jordan Howard,RB,5,CHI,IND,16,118,7,0,3,3,45,1,0,0,28.30,2016
5,Theo Riddick,RB,5,DET,PHI,11,49,5,0,6,6,33,2,0,0,26.20,2016
6,Le'Veon Bell,RB,5,PIT,NYJ,20,66,3,0,11,9,88,0,0,0,24.40,2016
7,Carlos Hyde,RB,5,SF,ARI,22,78,4,1,6,6,36,0,0,0,23.40,2016
8,DeMarco Murray,RB,5,TEN,MIA,27,121,5,0,6,5,16,0,0,0,21.70,2016
9,Devonta Freeman,RB,5,ATL,DEN,23,88,4,1,5,3,35,0,0,0,21.30,2016
10,Jacquizz Rodgers,RB,5,TB,CAR,30,101,3,0,6,5,28,0,0,0,20.90,2016
11,LeSean McCoy,RB,5,BUF,LAR,18,150,8,0,2,2,8,0,0,0,20.80,2016
12,Cameron Artis-Payne,RB,5,CAR,TB,18,85,5,2,0,0,0,0,0,0,20.50,2016
13,Matt Asiata,RB,5,MIN,HOU,14,55,4,1,3,3,46,0,0,0,19.10,2016
14,Todd Gurley,RB,5,LAR,BUF,23,72,3,1,5,3,36,0,2,1,18.80,2016
15,Ryan Mathews,RB,5,PHI,DET,11,42,4,0,5,5,33,1,1,1,17.50,2016
16,Jalen Richard,RB,5,OAK,LAC,8,31,4,0,7,6,66,0,0,0,15.70,2016
17,Giovani Bernard,RB,5,CIN,DAL,9,50,6,0,6,6,46,0,0,0,15.60,2016
18,Melvin Gordon,RB,5,LAC,OAK,16,69,4,0,1,1,18,1,1,1,14.70,2016
19,Bobby Rainey,RB,5,NYG,GB,5,22,4,0,6,6,52,0,0,0,13.40,2016
20,James White,RB,5,NE,CLE,5,26,5,0,6,4,63,0,0,0,12.90,2016
21,Bilal Powell,RB,5,NYJ,PIT,4,10,3,0,8,6,41,0,0,0,11.10,2016
22,Terrance West,RB,5,BAL,WAS,11,95,9,0,3,2,-6,0,0,0,10.90,2016
23,Darren Sproles,RB,5,PHI,DET,5,45,9,0,4,4,23,0,0,0,10.80,2016
24,Jay Ajayi,RB,5,MIA,TEN,13,42,3,1,1,0,0,0,0,0,10.20,2016
25,Deandre Washington,RB,5,OAK,LAC,9,23,3,0,6,5,29,0,0,0,10.20,2016
26,Devontae Booker,RB,5,DEN,ATL,6,23,4,0,6,4,36,0,0,0,9.90,2016
27,LeGarrette Blount,RB,5,NE,CLE,18,37,2,1,0,0,0,0,0,0,9.70,2016
28,Jamize Olawale,FB,5,OAK,LAC,6,22,4,1,1,1,2,0,0,0,9.40,2016
29,Eddie Lacy,RB,5,GB,NYG,11,81,7,0,1,1,3,0,0,0,9.40,2016
30,CJ Anderson,RB,5,DEN,ATL,11,41,4,0,4,3,21,0,0,0,9.20,2016
31,Damien Williams,RB,5,MIA,TEN,1,3,3,0,2,2,67,0,0,0,9.00,2016
32,Frank Gore,RB,5,IND,CHI,14,75,5,0,2,1,4,0,0,0,8.90,2016
33,Chris Thompson,RB,5,WAS,BAL,2,12,6,0,4,4,33,0,0,0,8.50,2016
34,James Starks,RB,5,GB,NYG,12,33,3,0,6,3,19,0,1,0,8.20,2016
35,Matt Forte,RB,5,NYJ,PIT,12,53,4,0,2,2,7,0,0,0,8.00,2016
36,Mike Gillislee,RB,5,BUF,LAR,2,6,3,1,0,0,0,0,0,0,6.60,2016
37,Matt Jones,RB,5,WAS,BAL,14,31,2,0,2,2,25,0,1,1,6.60,2016
38,Fozzy Whittaker,RB,5,CAR,TB,5,45,9,0,1,1,9,0,0,0,6.40,2016
39,Jerick McKinnon,RB,5,MIN,HOU,20,36,2,0,3,1,10,0,0,0,5.60,2016
40,Derrick Henry,RB,5,TEN,MIA,7,54,8,0,0,0,0,0,0,0,5.40,2016
41,Zach Zenner,RB,5,DET,PHI,7,9,1,0,2,2,23,0,0,0,5.20,2016
42,Isaiah Crowell,RB,5,CLE,NE,13,22,2,0,3,1,18,0,0,0,5.00,2016
43,Kyle Juszczyk,FB,5,BAL,WAS,0,0,0,0,5,3,20,0,0,0,5.00,2016
44,Duke Johnson,RB,5,CLE,NE,4,1,0,0,3,2,21,0,0,0,4.20,2016
45,Kenyan Drake,RB,5,MIA,TEN,2,4,2,0,3,2,16,0,0,0,4.00,2016
46,Alfred Blue,RB,5,HOU,MIN,6,39,7,0,0,0,0,0,0,0,3.90,2016
47,Malcolm Brown,RB,5,LAR,BUF,2,2,1,0,1,1,26,0,0,0,3.80,2016
48,Lamar Miller,RB,5,HOU,MIN,8,20,3,0,3,1,4,0,0,0,3.40,2016
49,Alfred Morris,RB,5,DAL,CIN,6,33,6,0,1,0,0,0,0,0,3.30,2016
50,Josh Ferguson,RB,5,IND,CHI,1,3,3,0,4,2,10,0,0,0,3.30,2016
