Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Zach Ertz,TE,17,PHI,NYG,9,9,100,152,0,60,17,17,0,0,0,0,0,27.20,2015
2,Delanie Walker,TE,17,TEN,IND,14,9,64,94,0,29,7,10,1,36,0,0,0,22.00,2015
3,Coby Fleener,TE,17,IND,TEN,7,7,100,88,1,57,13,13,0,0,0,0,0,21.80,2015
4,Richard Rodgers,TE,17,GB,MIN,8,7,88,59,1,18,7,8,0,0,0,0,0,18.90,2015
5,Benjamin Watson,TE,17,NO,ATL,10,6,60,59,1,22,6,10,0,0,0,0,0,17.90,2015
6,Jason Witten,TE,17,DAL,WAS,8,6,75,58,1,22,7,10,0,0,0,0,0,17.80,2015
7,Will Tye,TE,17,NYG,PHI,8,5,63,67,1,18,8,13,0,0,0,0,0,17.70,2015
8,Tyler Eifert,TE,17,CIN,BAL,4,4,100,51,1,22,13,13,0,0,0,0,0,15.10,2015
9,Gary Barnidge,TE,17,CLE,PIT,13,8,62,66,0,20,5,8,0,0,0,0,0,14.60,2015
10,Eric Ebron,TE,17,DET,CHI,7,5,71,25,1,8,4,5,0,0,0,0,0,13.50,2015
11,Chase Coffman,TE,17,SEA,ARI,5,4,80,29,1,8,6,7,0,0,0,0,0,12.90,2015
12,Tony Moeaki,TE,17,ATL,NO,3,2,67,47,1,42,16,24,0,0,0,0,0,12.70,2015
13,Antonio Gates,TE,17,LAC,DEN,5,3,60,34,1,13,7,11,0,0,0,0,0,12.40,2015
14,Maxx Williams,TE,17,BAL,CIN,10,6,60,53,0,15,5,9,0,0,0,0,0,11.30,2015
15,Heath Miller,TE,17,PIT,CLE,4,3,75,18,1,11,5,6,0,0,0,0,0,10.80,2015
16,Jacob Tamme,TE,17,ATL,NO,5,4,80,61,0,32,12,15,0,0,0,0,0,10.10,2015
17,Lance Kendricks,TE,17,LAR,SF,5,5,100,37,0,12,7,7,0,0,0,0,0,8.70,2015
18,Jordan Cameron,TE,17,MIA,NE,4,2,50,6,1,4,2,3,0,0,0,0,0,8.60,2015
19,Clive Walford,TE,17,OAK,KC,4,4,100,46,0,19,12,12,0,0,0,0,0,8.60,2015
20,Demetrius Harris,TE,17,KC,OAK,3,1,33,15,1,15,5,15,0,0,0,0,0,8.50,2015
21,Jordan Reed,TE,17,WAS,DAL,4,4,100,45,0,26,11,11,0,0,0,1,0,8.50,2015
22,Cooper Helfet,TE,17,SEA,ARI,6,4,67,42,0,20,7,11,0,0,0,0,0,8.20,2015
23,Tim Wright,TE,17,DET,CHI,1,1,100,9,1,9,9,9,0,0,0,0,0,7.90,2015
24,Austin Seferian-Jenkins,TE,17,TB,CAR,7,3,43,48,0,21,7,16,0,0,0,0,0,7.80,2015
25,Dion Sims,TE,17,MIA,NE,3,3,100,40,0,22,13,13,0,0,0,0,0,7.00,2015
26,Vance McDonald,TE,17,SF,LAR,5,3,60,37,0,24,7,12,0,0,0,0,0,6.70,2015
27,Brent Celek,TE,17,PHI,NYG,2,2,100,38,0,24,19,19,0,0,0,0,0,5.80,2015
28,James Hanna,TE,17,DAL,WAS,3,3,100,28,0,13,9,9,0,0,0,0,0,5.80,2015
29,Ryan Griffin,TE,17,HOU,JAX,3,3,100,27,0,12,9,9,0,0,0,0,0,5.70,2015
30,Jermaine Gresham,TE,17,ARI,SEA,3,2,67,36,0,21,12,18,0,0,0,0,0,5.60,2015
31,Marcedes Lewis,TE,17,JAX,HOU,1,1,100,45,0,45,45,45,0,0,0,0,0,5.50,2015
32,Rob Housler,TE,17,CHI,DET,2,2,100,18,0,12,9,9,0,0,0,0,0,3.80,2015
33,Rob Gronkowski,TE,17,NE,MIA,7,2,29,18,0,12,3,9,0,0,0,0,0,3.80,2015
34,Greg Olsen,TE,17,CAR,TB,2,2,100,16,0,10,8,8,0,0,0,0,0,3.60,2015
35,CJ Fiedorowicz,TE,17,HOU,JAX,3,2,67,14,0,9,5,7,0,0,0,0,0,3.40,2015
