Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Brown,WR,17,PIT,CLE,17,13,77,187,1,27,11,14,0,0,0,1,1,39.70,2015
2,Calvin Johnson,WR,17,DET,CHI,15,10,67,137,1,36,9,14,0,0,0,0,0,32.70,2015
3,Brandon Marshall,WR,17,NYJ,BUF,16,8,50,126,1,41,8,16,0,0,0,0,0,29.60,2015
4,Terrance Williams,WR,17,DAL,WAS,9,8,89,173,0,36,19,22,0,0,0,0,0,28.30,2015
5,Sammy Watkins,WR,17,BUF,NYJ,15,11,73,136,0,38,9,12,0,0,0,0,0,27.60,2015
6,Devin Funchess,WR,17,CAR,TB,8,7,88,120,1,41,15,17,0,0,0,1,1,27.00,2015
7,Julio Jones,WR,17,ATL,NO,11,9,82,149,0,29,14,17,0,0,0,0,0,26.90,2015
8,Demaryius Thomas,WR,17,DEN,LAC,9,5,56,117,1,72,13,23,0,0,0,0,0,25.70,2015
9,Jamison Crowder,WR,17,WAS,DAL,7,5,71,109,1,44,16,22,0,0,0,0,0,24.90,2015
10,Devante Parker,WR,17,MIA,NE,6,5,83,106,1,46,18,21,0,0,0,0,0,24.60,2015
11,Jordan Matthews,WR,17,PHI,NYG,9,7,78,54,2,25,6,8,0,0,0,0,0,24.40,2015
12,Cole Beasley,WR,17,DAL,WAS,7,5,71,53,2,22,8,11,0,0,0,0,0,22.30,2015
13,Allen Robinson,WR,17,JAX,HOU,9,5,56,108,0,36,12,22,0,0,0,0,0,18.80,2015
14,Anquan Boldin,WR,17,SF,LAR,8,5,63,71,1,33,9,14,0,0,0,0,0,18.10,2015
15,Rueben Randle,WR,17,NYG,PHI,7,4,57,79,1,45,11,20,0,0,0,0,0,17.90,2015
16,Larry Fitzgerald,WR,17,ARI,SEA,7,6,86,55,1,17,8,9,0,0,0,0,0,17.50,2015
17,James Jones,WR,17,GB,MIN,13,4,31,102,0,37,8,26,0,0,0,0,0,17.20,2015
18,Tyrell Williams,WR,17,LAC,DEN,5,2,40,90,1,80,18,45,0,0,0,0,0,17.00,2015
19,Jeremy Maclin,WR,17,KC,OAK,4,3,75,54,1,25,14,18,1,18,0,0,0,16.20,2015
20,Eric Decker,WR,17,NYJ,BUF,9,5,56,50,1,21,6,10,0,0,0,0,0,16.00,2015
21,DeAndre Hopkins,WR,17,HOU,JAX,12,7,58,89,0,20,7,13,0,0,0,0,0,15.90,2015
22,Rashad Ross,WR,17,WAS,DAL,3,2,67,71,1,71,24,36,0,0,0,0,0,15.10,2015
23,Markus Wheaton,WR,17,PIT,CLE,5,3,60,57,1,40,11,19,0,0,0,0,0,14.70,2015
24,Andre Johnson,WR,17,IND,TEN,6,4,67,46,1,18,8,12,0,0,0,0,0,14.60,2015
25,Pierre Garcon,WR,17,WAS,DAL,4,3,75,49,1,39,12,16,0,0,0,0,0,13.90,2015
26,Josh Bellamy,WR,17,CHI,DET,4,3,75,49,1,34,12,16,0,0,0,0,0,13.90,2015
27,Mike Evans,WR,17,TB,CAR,9,4,44,99,0,30,11,25,0,0,0,0,0,13.90,2015
28,Emmanuel Sanders,WR,17,DEN,LAC,8,5,63,99,0,46,12,20,0,0,0,1,1,13.90,2015
29,Jarvis Landry,WR,17,MIA,NE,11,6,55,72,0,19,7,12,2,6,0,0,0,13.80,2015
30,Marc Mariani,WR,17,CHI,DET,8,6,75,80,0,24,10,13,1,-3,0,0,0,13.70,2015
31,AJ Green,WR,17,CIN,BAL,5,4,80,34,1,12,7,9,0,0,0,0,0,13.40,2015
32,Jerricho Cotchery,WR,17,CAR,TB,2,2,100,52,1,31,26,26,0,0,0,0,0,13.20,2015
33,Brandon Coleman,WR,17,NO,ATL,8,5,63,81,0,22,10,16,0,0,0,0,0,13.10,2015
34,Kamar Aiken,WR,17,BAL,CIN,13,5,39,76,0,20,6,15,0,0,0,0,0,12.60,2015
35,Jermaine Kearse,WR,17,SEA,ARI,3,3,100,34,1,24,11,11,0,0,0,0,0,12.40,2015
36,Michael Crabtree,WR,17,OAK,KC,7,3,43,34,1,31,5,11,0,0,0,0,0,12.40,2015
37,Jeremy Butler,WR,17,BAL,CIN,8,6,75,57,0,17,7,10,0,0,0,0,0,11.70,2015
38,Jaelen Strong,WR,17,HOU,JAX,7,6,86,56,0,20,8,9,0,0,0,0,0,11.60,2015
39,Greg Jennings,WR,17,MIA,NE,5,4,80,74,0,31,15,19,0,0,0,0,0,11.40,2015
40,Tavon Austin,WR,17,LAR,SF,8,5,63,30,0,10,4,6,6,32,0,0,0,11.20,2015
41,Kenny Britt,WR,17,LAR,SF,5,3,60,81,0,54,16,27,0,0,0,0,0,11.10,2015
42,Torrey Smith,WR,17,SF,LAR,8,5,63,61,0,31,8,12,0,0,0,0,0,11.10,2015
43,Ryan Grant,WR,17,WAS,DAL,4,3,75,18,1,11,5,6,0,0,0,0,0,10.80,2015
44,Darius Jennings,WR,17,CLE,PIT,10,6,60,45,0,14,5,8,0,0,0,1,0,10.50,2015
45,Odell Beckham Jr,WR,17,NYG,PHI,7,5,71,54,0,24,8,11,0,0,0,0,0,10.40,2015
46,Travis Benjamin,WR,17,CLE,PIT,11,5,46,53,0,15,5,11,1,0,0,0,0,10.30,2015
47,Dorial Green-Beckham,WR,17,TEN,IND,5,2,40,21,1,16,4,11,0,0,0,0,0,10.10,2015
48,Brice Butler,WR,17,DAL,WAS,10,4,40,60,0,24,6,15,0,0,0,0,0,10.00,2015
49,Randall Cobb,WR,17,GB,MIN,8,6,75,37,0,17,5,6,1,3,0,0,0,10.00,2015
50,Doug Baldwin,WR,17,SEA,ARI,7,5,71,46,0,15,7,9,0,0,0,0,0,9.60,2015
