Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Ryan Fitzpatrick,QB,13,HOU,TEN,24,33,73,358,11,6,0,147,2,10,5,0,42.32,2014
2,Andrew Luck,QB,13,IND,WAS,19,27,70,370,14,5,1,137,4,20,5,0,37.80,2014
3,Philip Rivers,QB,13,LAC,BAL,34,45,76,383,9,3,1,113,4,19,5,0,31.22,2014
4,Ben Roethlisberger,QB,13,PIT,NO,32,58,55,435,8,2,2,76,1,8,8,0,31.20,2014
5,Colt McCoy,QB,13,WAS,IND,31,47,66,392,8,3,0,113,3,12,4,0,30.88,2014
6,Drew Brees,QB,13,NO,PIT,19,27,70,257,10,5,0,140,0,0,0,0,30.28,2014
7,Aaron Rodgers,QB,13,GB,NE,24,38,63,368,10,2,0,113,5,22,4,0,27.92,2014
8,Matthew Stafford,QB,13,DET,CHI,34,45,76,390,9,2,0,116,0,0,0,0,25.60,2014
9,Matt Ryan,QB,13,ATL,ARI,30,41,73,361,9,2,1,106,3,4,1,0,24.84,2014
10,Joe Flacco,QB,13,BAL,LAC,19,31,61,225,7,2,0,105,2,3,2,1,23.30,2014
11,Mark Sanchez,QB,13,PHI,DAL,20,29,69,217,8,1,0,102,7,28,4,1,21.48,2014
12,Shaun Hill,QB,13,LAR,OAK,13,22,59,183,8,2,0,116,2,1,1,1,21.42,2014
13,Blake Bortles,QB,13,JAX,NYG,21,35,60,194,6,1,0,85,5,68,14,0,18.56,2014
14,Tom Brady,QB,13,NE,GB,22,35,63,245,7,2,0,103,1,-1,-1,0,17.70,2014
15,Jay Cutler,QB,13,CHI,DET,31,48,65,280,6,2,2,77,1,-1,-1,0,17.10,2014
16,Russell Wilson,QB,13,SEA,SF,15,22,68,236,11,1,0,119,7,35,5,0,16.94,2014
17,Cam Newton,QB,13,CAR,MIN,18,35,51,194,6,1,1,66,9,49,5,0,15.66,2014
18,Andy Dalton,QB,13,CIN,TB,19,27,70,176,7,1,3,61,3,7,2,1,14.74,2014
19,Teddy Bridgewater,QB,13,MIN,CAR,15,21,71,138,7,2,0,121,2,12,6,0,14.72,2014
20,Drew Stanton,QB,13,ARI,ATL,24,39,62,294,8,1,2,72,1,7,7,0,14.46,2014
21,Alex Smith,QB,13,KC,DEN,15,23,65,153,7,2,1,95,5,6,1,0,13.72,2014
22,Peyton Manning,QB,13,DEN,KC,17,34,50,179,5,2,0,85,2,-6,-3,0,13.56,2014
23,Eli Manning,QB,13,NYG,JAX,24,34,71,247,7,1,0,101,0,0,0,0,11.88,2014
24,Zach Mettenberger,QB,13,TEN,HOU,13,19,68,184,10,1,1,95,1,8,8,0,11.16,2014
25,Johnny Manziel,QB,13,CLE,BUF,5,8,63,63,8,0,0,87,2,13,7,1,9.82,2014
26,Ryan Tannehill,QB,13,MIA,NYJ,25,35,71,235,7,0,1,78,4,13,3,0,9.70,2014
27,Kyle Orton,QB,13,BUF,CLE,17,31,55,190,6,1,2,57,0,0,0,0,9.60,2014
28,Josh McCown,QB,13,TB,CIN,15,29,52,190,7,0,1,58,1,0,0,0,6.60,2014
29,Tony Romo,QB,13,DAL,PHI,18,29,62,199,7,0,2,54,1,-1,-1,0,5.86,2014
30,Brian Hoyer,QB,13,CLE,BUF,18,30,60,192,6,0,2,51,0,0,0,0,5.68,2014
31,Derek Carr,QB,13,OAK,LAR,24,39,62,173,4,0,2,50,1,1,1,0,5.02,2014
32,Jake Locker,QB,13,TEN,HOU,6,12,50,91,8,1,2,64,0,0,0,0,4.64,2014
33,Colin Kaepernick,QB,13,SF,SEA,16,29,55,121,4,0,2,37,3,17,6,0,4.54,2014
34,Geno Smith,QB,13,NYJ,MIA,7,13,54,65,5,0,1,36,4,19,5,0,3.50,2014
35,Matt Schaub,QB,13,OAK,LAR,5,9,56,57,6,0,1,35,0,0,0,0,0.28,2014
36,Austin Davis,QB,13,LAR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
37,Luke McCown,QB,13,NO,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
38,Tom Savage,QB,13,HOU,TEN,0,0,0,0,0,0,0,0,2,-2,-1,0,-0.20,2014
